"date","Florida/Alachua","Florida/Baker","Florida/Bay","Florida/Bradford","Florida/Brevard","Florida/Broward","Florida/Calhoun","Florida/Charlotte","Florida/Citrus","Florida/Clay","Florida/Collier","Florida/Columbia","Florida/DeSoto","Florida/Desoto","Florida/Dixie","Florida/Duval","Florida/Escambia","Florida/Flagler","Florida/Franklin","Florida/Gadsden","Florida/Gilchrist","Florida/Glades","Florida/Gulf","Florida/Hamilton","Florida/Hardee","Florida/Hendry","Florida/Hernando","Florida/Highlands","Florida/Hillsborough","Florida/Holmes","Florida/Indian River","Florida/Jackson","Florida/Jefferson","Florida/Lafayette","Florida/Lake","Florida/Lee","Florida/Leon","Florida/Levy","Florida/Liberty","Florida/Madison","Florida/Manatee","Florida/Marion","Florida/Martin","Florida/Miami-Dade","Florida/Monroe","Florida/Nassau","Florida/Okaloosa","Florida/Okeechobee","Florida/Orange","Florida/Osceola","Florida/Palm Beach","Florida/Pasco","Florida/Pinellas","Florida/Polk","Florida/Putnam","Florida/Santa Rosa","Florida/Sarasota","Florida/Seminole","Florida/St. Johns","Florida/St. Lucie","Florida/Sumter","Florida/Suwannee","Florida/Taylor","Florida/Unassigned","Florida/Union","Florida/Volusia","Florida/Wakulla","Florida/Walton","Florida/Washington"
"2020-04-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.82 %","   .00 %","   .00 %"," 20.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","","","  6.67 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 15.67 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","   .00 %"," 56.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 41.33 %"," 20.00 %"," 65.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.15 %","   .00 %","   .00 %"," 20.00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","",""," 31.67 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 15.67 %","   .00 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %"," 73.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 60.00 %"," 46.57 %"," 20.00 %"," 69.00 %"," 20.00 %","   .00 %"," 20.00 %"," 36.67 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.03 %","   .00 %","   .00 %"," 20.00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","",""," 31.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"," 23.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 13.67 %","   .00 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %"," 68.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 60.00 %"," 48.05 %","   .00 %"," 12.33 %"," 20.00 %","   .00 %"," 20.00 %"," 36.67 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 24.22 %","   .00 %","   .00 %"," 20.00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %"," 31.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"," 23.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 13.67 %","   .00 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %"," 73.61 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 60.00 %"," 44.19 %","   .00 %","  7.33 %"," 40.00 %","   .00 %"," 20.00 %"," 36.67 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %",""," ##.## %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 28.20 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %"," 20.00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %"," 46.94 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 60.00 %"," 32.19 %","   .00 %"," 10.19 %"," 40.00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %",""," ##.## %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 31.20 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %"," 20.00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.82 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %"," 50.81 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 60.00 %"," 32.19 %","   .00 %"," 10.19 %"," 40.00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","   .00 %"," 16.67 %"," 10.00 %","   .00 %",""," ##.## %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.31 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 30.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.15 %","   .00 %","   .00 %","","   .00 %"," 13.33 %","   .00 %","   .00 %"," 15.83 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 13.17 %","   .00 %"," 14.44 %","   .00 %","  6.19 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 23.33 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.10 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %"," 30.00 %","","   .00 %","  2.22 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.15 %","   .00 %","   .00 %","","   .00 %"," 21.33 %","   .00 %","   .00 %"," 14.74 %"," 30.00 %","   .00 %","   .00 %","   .00 %"," 11.39 %","   .00 %"," 20.01 %","   .00 %","  5.36 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 31.33 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-09","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.68 %","   .00 %","   .00 %"," 30.00 %","  3.33 %"," 10.00 %","   .00 %"," 30.00 %","","   .00 %","  4.22 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.58 %","   .00 %","   .00 %","","   .00 %"," 29.90 %","   .00 %","   .00 %"," 15.24 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.72 %","   .00 %"," 17.03 %","   .00 %","  7.58 %","  9.00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," 15.67 %"," 21.33 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 23.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-10","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 12.69 %","   .00 %"," 60.00 %"," 34.00 %","  3.33 %"," 10.00 %","   .00 %"," 10.00 %","","   .00 %","  4.22 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 16.67 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.25 %","   .00 %","   .00 %","","   .00 %"," 31.90 %","   .00 %"," 20.00 %"," 19.11 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.36 %","  5.00 %","  9.86 %","   .00 %","  4.72 %"," 15.67 %","   .00 %","   .00 %","  7.86 %"," 20.00 %","   .00 %"," 15.67 %"," 21.33 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 23.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-11","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.80 %","   .00 %"," 65.00 %"," 34.00 %","  6.19 %"," 16.67 %","   .00 %"," 10.00 %","","   .00 %","  4.22 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 16.67 %"," 24.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 35.54 %","   .00 %"," 30.00 %"," 19.84 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.36 %","  5.00 %"," 10.91 %","   .00 %","  8.72 %"," 15.67 %","   .00 %"," 10.00 %"," 11.86 %"," 20.00 %","   .00 %","  9.00 %"," 27.05 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 27.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-12","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 10.37 %","   .00 %"," 65.00 %"," 34.00 %","  6.19 %","  6.67 %","   .00 %","   .00 %","","   .00 %","  7.86 %"," 30.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 21.67 %"," 27.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.95 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.21 %"," 10.00 %"," 30.00 %"," 18.99 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  7.86 %","  5.00 %"," 10.34 %"," 10.00 %"," 10.39 %"," 10.67 %","   .00 %"," 16.67 %"," 11.86 %"," 20.00 %","   .00 %","  4.00 %"," 13.71 %","   .00 %","   .00 %","-20.00 %","   .00 %"," 20.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-13","   .00 %"," 20.00 %","   .00 %","   .00 %"," 30.00 %","  5.95 %","   .00 %"," 65.00 %"," 37.33 %","  5.36 %"," 11.67 %","   .00 %","   .00 %","","   .00 %","  5.64 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 11.67 %"," 19.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.28 %"," 10.00 %"," 30.00 %"," 17.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.64 %","  5.00 %","  6.00 %"," 10.00 %","  7.89 %"," 13.17 %","   .00 %"," 16.67 %"," 15.19 %"," 20.00 %","   .00 %","  3.33 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-14","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  3.45 %","   .00 %"," 65.00 %","  7.33 %","  5.36 %"," 11.67 %","   .00 %","   .00 %","","   .00 %","  3.64 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.00 %"," 15.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.02 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.05 %"," 10.00 %"," 30.00 %"," 15.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","  5.00 %","  5.06 %"," 10.00 %","  7.21 %"," 11.39 %","   .00 %"," 16.67 %"," 12.33 %"," 20.00 %","   .00 %","  3.33 %","  5.71 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  7.33 %"," 20.00 %","   .00 %","   .00 %"
"2020-04-15","   .00 %","   .00 %"," 20.00 %","   .00 %"," 30.00 %","  5.22 %","   .00 %","  5.00 %","  6.19 %","  5.36 %"," 11.67 %","   .00 %","   .00 %","","   .00 %","  5.17 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 16.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  9.80 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.80 %"," 10.00 %"," 16.67 %"," 14.68 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  6.82 %"," 10.00 %","  7.21 %","  4.72 %","   .00 %"," 16.67 %"," 10.19 %","   .00 %","   .00 %","  6.19 %"," 10.16 %"," 40.00 %","   .00 %","-20.00 %","   .00 %"," 10.19 %"," 10.00 %","   .00 %","   .00 %"
"2020-04-16","   .00 %","   .00 %"," 20.00 %","   .00 %"," 30.00 %","  6.07 %","   .00 %","  8.00 %","  6.19 %","  2.50 %","  9.00 %","   .00 %","   .00 %","","   .00 %","  5.17 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  5.28 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  8.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.21 %"," 10.00 %","  6.67 %"," 15.16 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.03 %","   .00 %","  7.10 %"," 10.00 %","  3.21 %","  6.72 %","   .00 %"," 11.67 %","  7.44 %"," 10.00 %"," 10.00 %","  8.69 %","  4.44 %"," 53.33 %","   .00 %","-20.00 %","   .00 %","  8.69 %"," 10.00 %","   .00 %","   .00 %"
"2020-04-17","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %"," 13.33 %","  7.26 %","   .00 %"," 13.71 %","  6.19 %","  2.50 %"," 15.67 %","   .00 %","   .00 %","","   .00 %","  2.97 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.54 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  9.60 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.21 %","   .00 %","  6.67 %"," 15.15 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.93 %","   .00 %","  7.38 %","   .00 %","  4.40 %","  8.54 %","   .00 %","  9.00 %"," 13.32 %"," 16.67 %"," 16.67 %"," 13.13 %","  4.44 %"," 53.33 %","   .00 %","-20.00 %","   .00 %","  5.36 %"," 10.00 %","   .00 %","   .00 %"
"2020-04-18","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %","  3.33 %","  8.49 %","   .00 %"," 13.71 %","  2.86 %","   .00 %"," 10.67 %","   .00 %","  6.67 %","","   .00 %","  2.97 %"," 23.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.00 %","  3.54 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  7.10 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.52 %","   .00 %","  6.67 %"," 12.98 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.93 %","   .00 %","  4.49 %","   .00 %","  4.40 %","  6.04 %","   .00 %","  9.00 %"," 10.90 %"," 16.67 %"," 16.67 %"," 13.44 %","  4.44 %"," 57.33 %","   .00 %","-20.00 %","   .00 %","  7.58 %"," 10.00 %","   .00 %","   .00 %"
"2020-04-19","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %","  3.33 %","  8.23 %","   .00 %"," 13.71 %","  2.86 %","  4.44 %"," 10.67 %","   .00 %","  6.67 %","","   .00 %","  2.97 %"," 23.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.00 %","  2.29 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.18 %","   .00 %","  6.67 %"," 10.96 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 12.93 %","   .00 %","  5.50 %","   .00 %","  2.86 %","  3.82 %","   .00 %","  9.00 %"," 10.90 %"," 21.67 %"," 16.67 %"," 16.51 %","  4.44 %"," 17.33 %","   .00 %","-20.00 %","   .00 %","  7.58 %","-10.00 %","   .00 %","   .00 %"
"2020-04-20","   .00 %"," 10.00 %","   .00 %"," 20.00 %","  3.33 %","  5.86 %","   .00 %"," 18.16 %","   .00 %","  4.44 %"," 13.17 %","   .00 %","  6.67 %","","   .00 %","  2.76 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","  1.11 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","  7.33 %","  4.99 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.72 %","   .00 %","   .00 %","  9.14 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  8.72 %","   .00 %","  3.09 %","   .00 %","  2.86 %","  7.15 %","   .00 %","  9.00 %"," 12.39 %"," 21.67 %"," 16.67 %"," 13.66 %","   .00 %"," 24.00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %"
"2020-04-21","   .00 %"," 10.00 %","   .00 %"," 20.00 %","  3.33 %","  4.56 %","   .00 %"," 10.16 %","   .00 %","  4.44 %"," 11.39 %","   .00 %","  6.67 %","","   .00 %","  4.01 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","  2.16 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  7.33 %","  3.89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.28 %","   .00 %","   .00 %","  4.97 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  5.38 %","  4.00 %","  3.23 %","   .00 %","  5.36 %","  6.58 %","   .00 %","  4.00 %"," 12.57 %"," 15.67 %","  6.67 %"," 12.49 %","   .00 %"," 13.17 %","   .00 %","   .00 %","   .00 %","  8.22 %","   .00 %","   .00 %","   .00 %"
