"date","Arkansas/Arkansas","Arkansas/Ashley","Arkansas/Baxter","Arkansas/Benton","Arkansas/Boone","Arkansas/Bradley","Arkansas/Calhoun","Arkansas/Carroll","Arkansas/Chicot","Arkansas/Clark","Arkansas/Clay","Arkansas/Cleburne","Arkansas/Cleveland","Arkansas/Columbia","Arkansas/Conway","Arkansas/Craighead","Arkansas/Crawford","Arkansas/Crittenden","Arkansas/Cross","Arkansas/Dallas","Arkansas/Desha","Arkansas/Drew","Arkansas/Faulkner","Arkansas/Franklin","Arkansas/Fulton","Arkansas/Garland","Arkansas/Grant","Arkansas/Greene","Arkansas/Hempstead","Arkansas/Hot Spring","Arkansas/Howard","Arkansas/Independence","Arkansas/Izard","Arkansas/Jackson","Arkansas/Jefferson","Arkansas/Johnson","Arkansas/Lafayette","Arkansas/Lawrence","Arkansas/Lee","Arkansas/Lincoln","Arkansas/Little River","Arkansas/Logan","Arkansas/Lonoke","Arkansas/Madison","Arkansas/Marion","Arkansas/Miller","Arkansas/Mississippi","Arkansas/Monroe","Arkansas/Montgomery","Arkansas/Nevada","Arkansas/Newton","Arkansas/Ouachita","Arkansas/Perry","Arkansas/Phillips","Arkansas/Pike","Arkansas/Poinsett","Arkansas/Polk","Arkansas/Pope","Arkansas/Prairie","Arkansas/Pulaski","Arkansas/Randolph","Arkansas/Saline","Arkansas/Scott","Arkansas/Searcy","Arkansas/Sebastian","Arkansas/Sevier","Arkansas/Sharp","Arkansas/St. Francis","Arkansas/Stone","Arkansas/Unassigned","Arkansas/Union","Arkansas/Van Buren","Arkansas/Washington","Arkansas/White","Arkansas/Woodruff","Arkansas/Yell"
"2020-04-01","0","0","0","1","0","0","","","1","0","","1","0","0","0","3","0","12","0","","0","0","0","","","1","0","0","0","0","0","0","","","9","0","","0","","0","","","5","","","1","","","","0","0","","0","","0","0","0","1","","5","0","3","1","0","1","0","","0","0","10","1","1","3","1","0",""
"2020-04-02","0","0","0","1","0","0","","1","0","2","","1","0","0","0","1","0","3","0","","0","0","1","","","5","0","0","0","4","0","0","","","7","5","","0","1","0","","","1","","","6","","","","0","0","","0","","0","0","4","0","","8","0","3","0","0","0","0","","0","0","-1","1","0","1","4","0",""
"2020-04-03","0","0","0","2","0","0","","0","0","1","","1","0","0","0","2","0","5","0","","0","0","3","","","0","0","0","0","0","0","0","","","2","1","","0","0","0","","","8","","","1","1","1","","0","0","","0","","0","0","0","2","","15","0","3","0","0","0","0","","0","0","4","0","0","1","8","0",""
"2020-04-04","0","0","0","0","0","0","","0","0","0","","1","0","0","0","2","0","6","4","","0","0","0","","","3","0","0","0","0","0","0","","","2","0","1","0","0","0","","","1","","","0","0","0","","0","0","1","0","","0","0","0","0","1","7","0","2","0","0","0","0","1","0","0","6","0","0","1","0","0",""
"2020-04-05","0","0","0","1","0","0","","0","0","0","","-1","0","0","0","2","0","7","0","","3","0","6","","","1","0","0","0","2","4","2","","","6","0","0","0","0","1","","","0","","","0","0","0","","0","0","0","0","1","0","0","0","3","0","20","0","6","0","3","0","5","0","9","0","4","2","1","3","2","0","1"
"2020-04-06","0","0","0","-1","0","0","","0","0","0","","1","2","0","0","2","0","3","0","1","0","4","1","","","0","0","0","0","0","0","0","","","3","1","0","0","0","0","","","1","","","0","0","0","","0","0","0","0","0","0","0","0","2","0","4","0","2","0","0","0","0","0","1","0","10","0","0","1","0","0","0"
"2020-04-07","0","4","0","0","0","1","","0","0","0","1","1","0","0","0","2","0","5","0","0","0","0","5","1","","5","0","0","0","0","0","0","1","","7","3","0","0","0","3","","1","6","","","5","0","0","","0","0","0","0","0","0","1","0","4","0","14","0","4","0","1","0","0","0","16","0","-23","1","0","0","2","0","0"
"2020-04-08","0","0","0","3","0","0","","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","3","0","","5","2","5","0","0","0","0","0","","9","0","0","0","0","1","","0","0","","","3","0","0","","0","0","0","0","0","0","0","1","3","0","4","5","0","0","0","1","0","0","2","0","0","0","1","1","0","0","0"
"2020-04-09","1","3","3","2","2","1","","1","2","0","0","2","1","2","3","5","2","13","1","0","0","0","0","0","","10","2","0","2","1","0","0","0","","12","0","1","8","1","-1","","0","3","1","","3","5","0","","0","0","4","1","1","1","0","0","3","1","31","1","-2","0","0","0","0","1","2","2","-31","2","4","6","0","0","0"
"2020-04-10","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","12","0","0","1","0","1","0","","5","0","0","0","0","1","0","0","","1","1","0","0","0","0","","0","0","0","","1","0","0","","0","0","0","0","1","0","1","0","0","0","15","0","0","0","0","0","0","0","0","0","8","1","0","1","0","0","0"
"2020-04-11","0","1","0","0","0","0","","0","1","0","0","0","0","0","0","2","0","3","0","0","0","1","1","0","","6","2","0","1","0","0","0","0","","0","1","0","1","0","0","","1","1","0","1","2","1","0","","0","0","0","0","0","0","0","0","3","0","24","1","1","0","0","1","0","0","0","0","-2","2","0","0","1","0","0"
"2020-04-12","0","0","0","1","0","1","","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","2","0","","9","1","0","1","0","2","0","0","","4","0","0","1","0","1","","0","3","0","0","0","0","1","","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","2","0","1","0","6","0","0","0","0","0","0"
"2020-04-13","0","1","0","2","0","0","","0","0","-1","0","0","0","0","0","5","1","10","1","0","0","0","-2","0","","20","0","0","0","0","1","1","1","","5","0","1","0","0","45","","0","-1","0","0","2","0","0","","0","0","0","0","1","0","0","0","1","0","17","0","0","0","0","1","0","0","2","0","11","-1","0","6","0","0","0"
"2020-04-14","0","0","0","10","0","0","","0","2","0","0","0","0","0","0","0","0","13","0","0","0","0","1","1","","1","0","0","-1","0","0","0","0","1","5","6","0","0","0","0","","0","0","0","0","4","0","0","","0","0","0","0","0","0","0","0","0","0","24","0","1","0","0","0","0","0","11","0","9","0","0","0","0","0","0"
"2020-04-15","0","0","0","2","0","0","","0","0","1","0","0","0","1","1","2","0","5","0","0","0","0","0","-1","","1","1","0","0","0","1","0","0","0","1","-3","1","0","1","3","","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","46","1","1","0","0","0","0","0","0","0","3","1","0","1","0","0","0"
"2020-04-16","0","0","0","-1","0","0","","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","","2","0","0","0","0","2","0","0","0","3","2","1","1","0","2","","0","0","0","0","1","1","0","","0","0","0","0","0","0","2","0","2","0","12","0","2","0","0","0","0","0","18","0","-4","1","0","0","0","0","0"
"2020-04-17","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","","2","0","0","0","0","0","1","0","0","4","2","0","12","0","33","","0","0","0","0","0","0","0","","0","1","0","1","0","0","1","1","0","0","5","1","1","0","0","0","0","0","0","0","-1","1","0","1","1","0","1"
"2020-04-18","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","2","0","6","0","0","0","0","1","0","","-1","0","3","0","0","0","0","0","0","1","1","-1","1","0","16","","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","2","0","8","1","4","0","0","0","0","0","1","0","-1","3","0","0","0","0","0"
"2020-04-19","0","0","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","6","0","0","1","0","2","0","","1","0","-1","1","0","2","1","0","0","4","1","0","1","0","1","","0","-4","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","9","0","2","0","0","0","1","0","0","0","4","1","0","1","0","0","0"
"2020-04-20","0","1","0","0","0","0","","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","8","0","0","0","0","147","","0","0","0","0","1","1","1","","0","0","0","0","0","0","0","0","0","0","11","3","2","0","0","0","1","0","1","0","-1","2","0","8","0","0","0"
"2020-04-21","0","0","0","4","0","0","","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"2020-04-22","0","1","0","2","1","0","","0","0","0","0","0","0","0","0","3","0","2","1","0","2","1","2","0","","0","0","1","0","0","0","0","0","0","9","0","0","3","0","187","","0","1","0","0","0","0","0","","0","0","0","0","0","1","1","0","0","0","14","0","2","0","0","0","0","0","1","0","50","0","0","1","0","0","0"
"2020-04-23","0","0","0","2","0","0","","0","0","0","0","0","0","0","3","7","0","9","2","0","5","3","3","0","1","0","0","3","0","1","-1","0","0","0","7","4","2","8","0","185","","0","3","0","0","1","1","0","0","0","1","0","0","0","0","2","0","2","0","23","0","4","0","0","1","0","0","3","0","32","3","0","2","0","0","1"
"2020-04-24","0","0","0","7","0","0","","1","0","1","0","1","0","1","2","3","0","11","0","0","2","3","0","0","0","1","0","1","0","0","0","1","1","0","3","0","0","1","0","77","","0","1","0","0","1","0","0","0","0","0","0","3","0","0","1","0","0","0","13","1","3","0","0","0","0","0","5","0","55","1","0","9","1","0","0"
"2020-04-25","0","0","0","2","0","0","","1","1","1","1","0","1","0","0","4","0","2","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","4","0","0","3","0","14","","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","1","0","1","0","20","2","1","3","1","0","0"
"2020-04-26","0","0","0","14","1","1","","0","1","-1","0","0","1","0","1","0","0","2","5","0","0","0","3","0","0","0","0","2","0","1","0","0","2","0","4","3","0","1","0","6","","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","7","1","1","0","0","0","0","0","5","0","14","1","0","3","0","0","0"
"2020-04-27","0","0","0","1","0","0","","0","0","-1","0","0","0","3","1","6","0","3","0","0","0","0","2","1","0","3","1","0","0","0","0","0","0","0","7","1","1","1","0","27","","0","1","0","0","1","2","0","0","0","0","1","0","1","0","2","1","1","0","6","0","1","0","0","0","0","1","1","0","-13","5","0","0","0","0","0"
"2020-04-28","0","0","0","0","0","0","","1","0","0","1","0","0","3","0","2","0","3","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","0","2","-1","0","2","0","1","","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0","0","3","1","0","17","5","0","0","0","0","0"
"2020-04-29","0","0","0","7","0","3","","0","0","0","0","1","0","0","1","3","0","3","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","6","0","0","1","0","1","","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","10","0","2","0","0","0","0","0","1","0","8","1","1","7","2","0","0"
"2020-04-30","0","2","0","1","0","1","","0","0","3","0","0","1","1","0","1","0","7","1","0","0","2","0","0","0","1","1","0","0","3","0","0","0","0","1","2","0","13","0","58","","0","0","0","0","1","4","0","0","0","0","0","1","0","0","3","0","0","0","18","0","8","0","0","1","0","4","0","0","-60","6","0","2","1","0","0"
"2020-05-01","0","1","0","5","0","0","","0","0","0","0","0","0","0","0","6","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","8","0","1","0","0","2","","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","9","1","0","0","0","0","1","0","1","0","5","4","0","1","0","0","0"
"2020-05-02","0","0","0","5","-1","-1","","1","0","1","0","0","0","0","0","1","1","5","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","0","12","0","0","0","0","0","0","-1","3","1","5","0","0","0","0","0","1"
"2020-05-03","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","4","3","0","0","1","1","0","0","1","0","3","0","1","0","0","3","0","6","0","0","6","0","5","","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","11","0","1","0","0","0","0","0","6","0","-4","6","0","3","1","0","1"
"2020-05-04","0","0","0","0","0","0","","0","0","1","0","0","0","0","0","3","0","-1","1","0","0","0","0","0","0","-1","0","0","1","0","1","1","0","0","11","0","0","1","0","20","","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","0","2","2","0","1","0","0","1"
"2020-05-05","-1","-1","0","-2","0","0","","0","0","0","0","-1","0","0","0","1","-1","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","1","0","4","0","0","0","1","11","","-1","0","0","0","0","18","0","0","0","0","0","0","-1","0","2","-1","1","0","14","0","-1","0","0","0","1","-2","0","0","-13","0","0","0","0","0","0"
"2020-05-06","0","2","0","1","0","0","","0","1","0","0","0","0","2","0","3","0","5","2","0","1","3","1","0","0","0","0","0","0","2","0","0","1","0","18","0","1","2","0","30","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","11","2","0","0","0","1","0","0","3","0","-18","5","0","3","0","0","1"
"2020-05-07","0","0","0","2","0","0","","0","0","0","0","0","1","0","0","4","1","1","0","0","0","0","3","0","0","1","0","1","0","0","0","1","0","0","6","2","0","0","0","16","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","12","0","3","0","0","0","0","1","6","0","14","6","0","8","0","0","0"
"2020-05-08","0","0","0","3","0","0","","0","0","0","0","0","1","0","0","0","0","2","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","8","","0","0","0","0","1","5","0","0","0","0","0","0","-1","0","0","0","0","0","15","0","2","0","0","0","2","0","4","0","-5","0","0","3","0","0","0"
"2020-05-09","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-05-10","0","1","0","7","0","0","","0","0","1","0","0","0","0","0","5","0","5","2","0","0","0","1","0","0","1","0","1","0","4","0","5","0","0","8","0","0","1","1","30","","0","1","0","0","0","5","1","0","0","0","1","1","0","0","0","0","0","0","24","0","1","0","0","1","2","3","170","0","-27","3","0","5","1","0","0"
"2020-05-11","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","-1","0","4","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","3","5","1","0","4","0","0","0","0","0","0"
"2020-05-12","0","0","0","4","0","0","","0","0","1","-1","0","0","0","0","5","3","2","2","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","35","1","0","2","4","1","","0","-1","0","0","1","1","0","0","0","0","-1","0","0","0","0","0","0","0","10","0","2","0","0","0","0","9","26","0","6","4","0","1","1","0","0"
"2020-05-13","0","0","0","4","0","1","","0","0","1","0","0","2","0","1","10","0","4","3","0","0","0","1","0","0","1","1","0","0","1","0","2","0","0","7","0","0","0","0","0","","1","-1","0","0","2","1","0","0","0","0","1","0","0","0","0","0","3","0","7","0","1","0","0","0","3","1","5","0","3","4","0","3","-1","0","0"
"2020-05-14","0","0","1","5","0","0","","0","0","0","0","0","0","0","0","14","0","3","1","0","1","0","0","0","0","5","0","0","0","1","0","3","0","0","20","0","0","1","1","7","","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","14","0","2","0","0","0","0","10","6","0","-5","21","0","12","0","0","2"
"2020-05-15","0","0","0","3","0","1","","0","0","0","0","0","1","0","0","3","1","10","0","0","0","0","5","0","0","1","0","0","2","0","0","1","0","0","10","0","0","0","0","3","","0","1","0","0","2","3","0","0","1","0","0","2","0","0","0","0","9","0","8","0","2","0","0","0","1","1","17","0","4","0","0","5","0","0","0"
"2020-05-16","0","0","0","5","0","2","","0","0","0","0","0","0","0","0","7","2","1","0","0","0","0","3","0","0","2","0","0","0","0","0","2","0","0","52","0","0","1","0","3","1","0","0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","2","0","14","0","1","0","0","0","2","0","2","0","-8","2","0","10","0","0","4"
"2020-05-17","0","0","0","5","0","0","","-1","0","0","0","0","0","0","0","3","0","4","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","129","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","10","0","3","0","1","0","0","1","1","0","6","0","1","0","0","2","0","0","10"
"2020-05-18","0","0","0","1","0","0","","1","1","0","1","0","0","1","0","1","0","3","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","3","0","7","0","0","0","0","0","4","0","8","0","-2","0","0","2","1","0","5"
"2020-05-19","0","1","0","5","1","-1","","0","0","0","0","0","1","2","0","6","1","4","3","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","6","0","0","4","0","0","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","20","1","0","0","0","1","14","1","13","0","0","10","0","6","0","0","2"
"2020-05-20","0","0","0","8","0","0","","0","0","0","0","1","0","2","0","6","0","9","1","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","11","1","0","0","0","1","3","2","3","0","3","4","0","3","0","0","8"
"2020-05-21","0","0","0","27","0","1","","2","1","0","0","0","0","0","0","17","0","17","1","0","0","0","3","0","0","1","0","5","2","0","0","0","0","0","1","1","0","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","1","2","0","13","0","16","0","1","0","0","0","1","2","235","0","18","19","0","26","0","0","35"
"2020-05-22","0","0","0","22","0","1","","1","0","1","0","0","1","0","0","4","0","9","1","0","0","0","0","0","2","1","0","8","-1","0","1","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","8","0","21","1","0","0","0","0","12","0","21","0","-7","4","0","33","0","0","3"
"2020-05-23","0","0","0","25","1","0","","1","0","0","0","0","0","0","0","7","1","4","0","0","1","0","2","2","0","1","0","3","2","0","0","2","0","0","3","2","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","12","1","4","0","0","1","17","0","7","0","4","8","0","20","1","0","18"
"2020-05-24","1","0","0","47","0","1","","0","1","0","0","0","0","0","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","1","1","-1","1","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","6","0","12","0","10","0","0","0","5","0","6","0","2","5","0","26","2","0","2"
"2020-05-25","0","0","1","13","0","0","","5","0","0","0","0","0","0","0","3","1","8","0","0","0","0","0","0","0","1","0","5","0","0","1","0","0","0","0","0","0","0","2","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","-1","1","6","0","8","0","1","0","0","1","9","0","5","0","9","3","0","17","0","0","3"
"2020-05-26","0","0","1","18","0","1","","2","1","1","0","0","0","0","0","2","3","4","4","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","6","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","5","0","9","0","2","0","1","2","18","0","12","0","15","2","0","27","0","0","3"
"2020-05-27","0","0","0","24","0","0","","4","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","1","3","0","1","-1","1","0","6","0","-1","0","0","1","9","0","4","0","7","0","0","23","2","0","6"
"2020-05-28","0","0","1","89","0","0","","3","1","1","0","0","0","0","0","12","0","17","2","0","0","0","1","0","1","1","1","6","0","1","1","0","1","0","5","2","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","4","0","22","0","9","0","0","1","11","3","5","0","18","2","0","26","1","1","6"
"2020-05-29","1","0","0","40","0","0","","0","0","1","0","0","1","1","0","3","1","23","2","0","0","0","1","0","0","0","0","3","1","1","1","1","0","0","1","2","0","0","0","0","0","1","1","7","0","0","0","0","0","0","0","0","0","7","0","0","5","7","0","16","0","2","0","0","5","31","1","4","0","-6","2","0","58","0","0","14"
"2020-05-30","1","0","2","39","0","0","","0","0","0","0","0","0","4","0","6","6","26","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","2","1","3","0","1","0","9","0","1","2","0","0","0","0","0","0","1","0","2","0","6","0","30","0","2","0","0","9","8","0","8","1","3","5","0","42","1","-1","9"
"2020-05-31","1","0","1","71","0","4","","0","0","0","0","0","0","-2","0","8","5","13","1","0","0","1","0","0","0","0","0","0","2","0","1","0","0","2","4","0","0","0","1","4","0","0","1","1","1","1","0","0","0","1","0","0","0","1","0","0","2","6","0","12","0","0","0","0","2","40","0","0","0","-8","2","0","57","0","0","4"
"2020-06-01","1","0","0","29","0","0","","1","0","0","0","1","0","0","0","8","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","1","0","0","2","13","0","15","0","1","0","0","3","15","0","4","0","1","0","0","53","0","0","21"
"2020-06-02","0","1","0","69","0","0","","4","1","0","1","0","0","-1","0","21","1","9","4","2","0","0","1","0","0","0","0","1","3","0","4","3","1","1","6","1","0","1","2","0","2","1","5","6","0","2","2","0","0","0","0","0","0","2","0","4","5","5","1","66","0","3","0","0","4","33","0","6","0","14","0","1","58","2","0","17"
"2020-06-03","0","0","0","24","1","1","","0","0","2","0","2","0","0","0","8","3","18","0","0","0","0","3","0","0","2","0","1","-1","1","1","-1","0","0","3","-1","0","0","1","1","1","2","1","1","0","2","0","1","0","0","0","0","0","0","0","1","2","5","0","34","0","5","0","0","6","25","1","5","0","46","4","0","32","2","0","4"
"2020-06-04","0","6","0","104","0","0","","1","0","-1","0","0","0","1","1","9","1","13","4","0","0","0","2","0","0","0","0","0","1","1","0","0","0","1","4","6","0","2","3","1","1","1","1","4","0","1","1","0","0","2","0","1","0","1","0","2","0","7","0","36","0","-1","0","0","9","14","0","4","1","-17","2","0","119","0","0","9"
"2020-06-05","0","3","0","22","0","3","","3","3","0","0","-2","0","0","0","13","0","10","0","0","0","1","0","1","0","0","0","1","2","0","1","0","0","0","9","1","0","0","3","0","4","1","1","9","0","2","0","-1","0","1","0","1","0","0","1","1","1","6","0","26","0","3","0","0","7","4","1","3","0","12","6","0","53","0","0","10"
"2020-06-06","0","0","1","57","0","2","","2","2","0","1","0","0","0","0","21","4","16","0","0","1","0","2","0","0","2","0","0","4","0","1","0","0","1","2","2","0","2","2","0","3","0","0","7","0","1","0","0","0","40","0","0","1","1","0","1","4","13","1","26","0","7","0","0","12","25","0","50","0","20","3","0","89","1","0","20"
"2020-06-07","0","3","0","73","0","2","","3","2","0","0","0","0","0","0","2","2","11","1","0","0","0","3","0","0","0","1","0","2","0","3","0","0","0","1","9","1","0","4","0","8","0","2","4","0","1","1","0","0","6","0","2","0","0","0","2","8","7","1","12","0","5","0","0","4","13","0","9","0","0","0","1","103","0","0","13"
