"date","North Carolina/Alamance","North Carolina/Alexander","North Carolina/Alleghany","North Carolina/Anson","North Carolina/Ashe","North Carolina/Avery","North Carolina/Beaufort","North Carolina/Bertie","North Carolina/Bladen","North Carolina/Brunswick","North Carolina/Buncombe","North Carolina/Burke","North Carolina/Cabarrus","North Carolina/Caldwell","North Carolina/Camden","North Carolina/Carteret","North Carolina/Caswell","North Carolina/Catawba","North Carolina/Chatham","North Carolina/Cherokee","North Carolina/Chowan","North Carolina/Clay","North Carolina/Cleveland","North Carolina/Columbus","North Carolina/Craven","North Carolina/Cumberland","North Carolina/Currituck","North Carolina/Dare","North Carolina/Davidson","North Carolina/Davie","North Carolina/Duplin","North Carolina/Durham","North Carolina/Edgecombe","North Carolina/Forsyth","North Carolina/Franklin","North Carolina/Gaston","North Carolina/Gates","North Carolina/Graham","North Carolina/Granville","North Carolina/Greene","North Carolina/Guilford","North Carolina/Halifax","North Carolina/Harnett","North Carolina/Haywood","North Carolina/Henderson","North Carolina/Hertford","North Carolina/Hoke","North Carolina/Hyde","North Carolina/Iredell","North Carolina/Jackson","North Carolina/Johnston","North Carolina/Jones","North Carolina/Lee","North Carolina/Lenoir","North Carolina/Lincoln","North Carolina/Macon","North Carolina/Madison","North Carolina/Martin","North Carolina/McDowell","North Carolina/Mecklenburg","North Carolina/Mitchell","North Carolina/Montgomery","North Carolina/Moore","North Carolina/Nash","North Carolina/New Hanover","North Carolina/Northampton","North Carolina/Onslow","North Carolina/Orange","North Carolina/Pamlico","North Carolina/Pasquotank","North Carolina/Pender","North Carolina/Perquimans","North Carolina/Person","North Carolina/Pitt","North Carolina/Polk","North Carolina/Randolph","North Carolina/Richmond","North Carolina/Robeson","North Carolina/Rockingham","North Carolina/Rowan","North Carolina/Rutherford","North Carolina/Sampson","North Carolina/Scotland","North Carolina/Stanly","North Carolina/Stokes","North Carolina/Surry","North Carolina/Swain","North Carolina/Transylvania","North Carolina/Tyrrell","North Carolina/Unassigned","North Carolina/Union","North Carolina/Vance","North Carolina/Wake","North Carolina/Warren","North Carolina/Washington","North Carolina/Watauga","North Carolina/Wayne","North Carolina/Wilkes","North Carolina/Wilson","North Carolina/Yadkin","North Carolina/Yancey"
"2020-04-01","0","0","0","0","","","0","0","","0","1","0","1","0","","1","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","0","0","1","0","1","","0","0","0","","0","0","1","","0","0","0","","","0","0","1","0","1","0","0","0","1","1","0","0","0","","0","0","0","0","0","","0","0","1","0","0","0","0","0","0","","0","","","0","0","0","","0","0","0","1","0","0",""
"2020-04-02","0","0","0","0","","","0","1","0","0","1","0","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","","0","0","3","0","1","0","0","0","0","","0","0","1","","0","0","0","0","","0","0","3","0","1","0","0","0","1","1","0","0","0","","0","0","0","0","0","","0","1","1","0","0","0","0","0","0","","0","","","0","0","0","","0","0","0","1","0","0",""
"2020-04-03","0","0","0","0","0","","0","1","0","0","1","0","1","0","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","","0","0","4","0","1","0","1","0","0","","0","0","2","","0","0","0","0","","0","0","3","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","","0","1","1","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","1","0","0",""
"2020-04-04","0","0","0","0","0","","0","1","0","1","1","1","1","0","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1","0","","0","0","5","0","1","0","1","0","0","","0","0","3","","0","0","0","0","","0","0","4","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","","0","1","1","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","1","1","0",""
"2020-04-05","0","0","0","0","0","","0","1","0","1","1","1","1","0","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","2","0","1","0","","0","0","5","0","2","0","1","1","0","","0","0","3","","0","0","0","0","","0","0","4","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","","0","1","1","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","1","1","0",""
"2020-04-06","0","0","0","0","0","","0","1","0","1","1","1","1","0","","1","0","1","0","1","0","0","0","0","0","0","0","0","1","2","0","1","0","2","0","1","0","","0","0","5","0","2","0","2","1","0","","0","0","3","","0","0","0","0","","0","0","7","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","1","1","0",""
"2020-04-07","0","0","0","0","0","","0","1","0","1","1","2","1","0","","1","0","1","0","1","0","0","0","1","0","0","0","0","1","2","0","1","0","2","0","2","0","","0","0","5","0","2","0","3","1","0","","0","0","3","0","0","0","0","0","","0","0","7","0","1","2","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","","2","0","0","0","0","0","0","0","1","2","0",""
"2020-04-08","0","0","0","0","0","","0","1","0","1","1","2","1","0","","1","0","1","0","1","0","0","0","1","0","1","0","0","1","2","0","1","0","2","1","3","0","","0","0","8","0","2","0","3","1","0","","1","0","4","0","0","0","0","1","","0","0","10","0","1","2","1","0","1","1","0","0","0","0","0","0","1","0","2","0","0","1","2","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","1","2","0",""
"2020-04-09","0","0","0","0","0","","0","1","0","1","1","2","1","0","","1","0","1","0","1","0","0","0","1","1","1","0","1","2","2","0","1","0","3","1","3","0","","0","0","8","0","2","0","3","1","0","","1","0","5","0","0","0","0","1","","0","0","10","0","1","2","1","0","1","1","0","0","0","0","0","0","1","0","2","0","0","2","2","1","0","0","1","0","0","0","0","","","1","0","0","0","0","0","0","1","3","0",""
"2020-04-10","0","0","0","0","0","","0","1","0","1","2","2","1","0","","1","0","1","0","1","0","0","0","1","1","1","0","1","2","2","0","1","1","3","1","3","0","","0","0","9","0","2","0","4","1","0","","1","0","5","0","0","0","0","1","","0","0","10","0","1","2","1","0","1","1","1","0","0","0","0","0","1","0","2","0","0","2","2","1","0","0","1","0","0","0","0","","","1","0","0","0","1","0","1","1","3","0",""
"2020-04-11","0","0","0","0","0","","0","1","0","1","2","2","1","0","","1","0","1","0","1","0","0","0","1","1","1","0","1","2","2","0","1","1","4","0","3","0","","0","0","9","0","2","0","5","1","0","","1","0","5","1","0","0","0","1","","0","0","12","0","1","2","1","0","1","1","2","0","0","0","0","0","1","0","2","1","0","2","2","1","0","0","1","0","0","","0","","","1","0","0","0","1","0","1","1","3","0",""
"2020-04-12","0","0","0","0","0","","0","1","0","1","2","2","1","0","","1","0","1","0","1","0","0","0","1","1","1","0","1","2","2","0","1","1","4","0","3","0","","0","0","9","0","2","0","5","1","0","","1","0","5","1","0","0","0","1","","0","0","12","0","1","2","1","0","1","1","2","0","0","0","0","0","1","0","2","1","0","2","2","1","0","0","1","0","0","","0","","","1","0","0","0","1","0","1","1","3","0",""
"2020-04-13","0","0","0","0","0","","0","1","0","1","2","3","1","0","","1","0","1","0","1","0","0","0","1","1","1","0","1","2","2","0","1","1","4","0","3","0","","1","0","10","0","2","0","5","1","0","","1","0","5","1","0","0","0","1","","0","0","12","0","1","2","1","1","1","1","2","0","0","0","0","0","1","0","2","1","0","2","3","1","0","0","1","0","0","","0","","","1","0","0","0","2","0","0","1","3","0",""
"2020-04-14","0","0","0","0","0","","0","1","0","1","3","3","3","0","","1","0","1","0","1","0","0","0","1","1","2","0","1","2","2","0","1","1","4","2","3","0","","1","0","10","1","2","0","6","1","0","","2","0","4","1","0","0","0","1","","0","0","15","0","1","2","1","1","1","1","2","0","0","0","0","0","1","0","2","1","0","2","3","2","0","0","2","0","0","","0","0","","3","0","0","0","2","0","2","1","3","1",""
"2020-04-15","0","0","0","0","0","","0","1","0","1","3","5","3","0","","1","0","1","1","1","0","0","1","1","1","2","0","1","2","2","0","2","1","4","3","3","0","","1","0","10","1","2","0","7","1","0","","2","0","8","1","0","0","0","1","","0","0","16","0","1","3","1","1","1","1","2","0","0","0","0","0","1","0","2","1","0","2","7","2","0","0","2","0","0","","0","0","","3","0","1","0","2","0","2","1","3","1",""
"2020-04-16","0","0","0","0","0","","0","1","0","2","3","5","3","0","","1","0","1","1","1","0","0","1","1","1","3","0","1","2","2","0","2","1","5","5","3","0","","1","0","11","1","2","0","8","1","0","","3","0","9","1","0","0","0","1","","0","0","21","0","1","4","1","1","1","1","2","0","0","0","0","0","1","0","2","1","0","2","8","2","0","0","2","0","0","","0","0","","3","0","3","0","2","0","4","1","3","1",""
"2020-04-17","0","0","0","0","0","","0","1","0","2","3","5","4","0","","1","0","1","1","1","0","0","1","2","1","6","0","1","2","2","0","4","1","5","6","3","0","","4","0","12","1","3","0","11","1","0","","3","0","9","1","0","1","0","1","","0","0","24","0","1","4","1","1","1","1","3","0","0","0","0","0","1","0","2","2","0","2","12","2","0","0","2","0","0","","0","0","","3","1","3","0","2","0","4","1","3","1",""
"2020-04-18","0","0","0","0","0","","0","1","0","2","3","5","4","0","","2","0","1","1","1","0","0","2","2","2","6","0","1","2","2","0","4","1","5","7","3","0","","5","0","13","1","3","0","11","1","0","","3","0","9","1","0","1","0","1","","0","0","24","0","1","4","1","1","1","1","3","0","0","0","0","0","1","0","2","2","2","2","12","2","0","0","2","0","0","","0","0","","3","1","4","0","2","0","4","1","4","1",""
"2020-04-19","0","0","0","0","0","","0","1","0","2","3","6","4","0","","2","0","1","1","1","0","0","2","3","2","6","0","1","2","2","0","5","1","5","8","3","0","","5","0","13","1","3","0","11","1","0","","3","0","9","1","0","1","0","1","","0","0","29","0","1","4","1","1","2","1","3","0","0","0","0","0","1","0","2","2","2","2","12","4","0","0","3","0","0","","0","0","0","3","1","4","0","2","0","4","1","4","1",""
"2020-04-20","0","0","0","0","0","","0","1","0","2","3","6","7","0","","2","0","1","1","1","0","0","2","3","3","6","0","1","2","2","0","5","1","5","8","3","0","","5","0","13","1","3","0","11","1","0","","3","0","9","1","0","1","0","1","","0","0","36","0","1","4","1","1","2","1","3","0","0","0","0","0","1","0","2","2","2","2","12","4","0","0","3","0","0","","0","0","0","6","1","8","0","2","0","4","1","4","1",""
"2020-04-21","0","0","0","0","0","","0","1","0","2","3","8","7","0","","2","0","1","1","1","0","0","2","3","3","6","0","1","2","2","0","6","1","5","11","3","0","","5","0","15","1","5","0","13","1","0","","3","0","10","1","0","1","0","1","","0","0","36","0","1","6","1","3","2","1","3","0","1","0","0","0","2","0","2","2","2","2","15","4","0","0","3","0","0","","0","0","0","6","1","9","0","2","0","6","1","6","1",""
"2020-04-22","0","0","0","0","0","","0","1","0","2","3","8","7","0","","3","0","1","6","1","0","0","2","5","4","6","0","1","2","2","0","6","1","5","13","3","0","","5","0","16","1","5","0","13","1","0","","3","0","10","2","0","1","0","1","","0","0","36","0","1","6","1","3","2","1","7","0","1","0","0","0","2","0","2","2","2","2","17","4","0","0","4","0","0","","0","0","0","6","1","9","0","2","0","6","1","6","1",""
"2020-04-23","0","0","0","0","0","","0","1","0","2","3","8","7","0","","3","0","1","6","1","0","0","2","5","4","6","0","1","2","2","0","9","1","5","13","3","0","","5","0","16","1","5","0","14","1","0","","3","0","11","2","0","1","0","1","","0","1","37","0","1","6","1","3","2","1","8","0","1","0","0","0","2","0","2","2","3","2","20","5","0","0","4","0","0","","0","0","0","7","1","11","0","2","0","6","1","6","1",""
"2020-04-24","1","0","0","0","0","","0","1","0","2","3","8","8","0","","3","0","1","6","1","0","0","2","5","4","6","0","1","4","2","0","9","1","5","14","3","0","","5","0","19","1","5","0","14","1","0","","4","0","11","2","0","2","0","1","","0","1","37","0","1","6","1","3","3","1","8","0","1","0","0","0","2","0","2","2","3","2","20","5","0","0","4","0","0","","0","0","0","7","2","12","0","2","0","6","1","6","1",""
"2020-04-25","1","0","0","0","0","","0","1","0","2","3","8","8","0","","3","0","1","6","1","0","0","2","5","4","6","0","1","4","2","0","11","1","5","14","3","0","","5","0","19","1","5","0","14","1","0","0","4","0","11","2","0","2","0","1","0","0","1","41","0","1","6","1","3","3","1","10","0","1","0","0","0","2","0","2","2","3","2","20","5","0","0","4","0","0","","0","0","0","7","2","13","0","2","0","8","1","6","1",""
"2020-04-26","1","0","0","0","0","","0","2","0","2","3","8","8","0","","3","0","1","6","1","0","0","2","7","4","6","0","1","4","2","0","15","1","5","14","3","0","","5","0","22","1","5","0","14","1","0","0","5","0","11","2","0","3","0","1","0","0","1","41","0","1","6","1","3","3","1","13","0","1","0","0","0","2","0","3","2","3","2","20","6","0","0","4","0","0","","0","0","0","8","3","13","0","2","0","8","1","6","1",""
"2020-04-27","1","0","0","0","0","","0","2","0","2","3","8","9","0","0","3","0","1","6","1","0","0","2","8","4","6","0","1","4","2","0","15","3","5","14","3","0","","5","0","21","1","5","0","14","1","0","0","6","0","13","2","0","3","0","1","0","0","1","43","0","1","6","2","3","4","1","13","0","1","1","0","0","2","0","3","2","3","2","21","6","0","0","4","0","0","","0","0","0","9","3","14","0","2","0","10","1","6","1",""
"2020-04-28","1","0","0","0","0","","0","2","0","2","4","8","10","0","0","3","0","1","6","1","0","0","2","8","4","8","0","1","5","2","0","17","3","5","18","3","0","0","5","0","23","1","7","0","16","1","0","0","6","0","13","2","0","4","0","1","0","0","1","43","0","1","6","3","3","4","1","14","0","1","1","0","0","2","0","3","2","3","2","21","6","0","0","4","0","0","","0","0","0","9","4","16","0","2","0","10","1","6","1",""
"2020-04-29","1","0","0","0","0","","0","2","0","2","5","8","10","0","0","3","0","1","6","1","0","0","2","8","4","8","0","1","8","2","0","20","4","5","22","3","0","0","5","0","23","1","7","0","18","1","0","0","6","0","13","2","0","4","0","1","0","0","1","43","0","1","6","3","3","5","1","15","0","1","1","0","0","2","0","3","2","3","2","22","6","0","0","4","0","0","0","0","0","0","9","5","17","0","2","0","10","1","6","1",""
"2020-04-30","1","0","0","0","0","","0","2","0","2","5","8","11","0","0","3","0","1","8","1","0","0","2","10","4","8","0","1","8","2","0","21","4","5","22","3","0","0","5","0","28","1","7","0","20","1","0","0","6","0","13","2","0","4","0","1","0","0","1","47","0","2","6","3","3","5","1","16","0","1","1","0","0","2","0","3","2","3","2","22","6","0","0","4","0","0","0","0","0","0","11","6","18","0","2","0","10","1","7","1",""
"2020-05-01","1","0","0","0","0","","0","2","0","2","5","8","11","0","0","3","0","1","9","1","0","0","2","10","4","8","0","1","8","2","0","23","4","5","22","3","0","0","6","0","30","1","7","0","21","1","0","0","6","0","13","2","0","4","0","1","0","0","1","49","0","2","6","3","3","5","1","17","0","1","1","0","0","2","0","3","2","3","2","22","6","0","0","4","0","0","0","0","0","0","11","7","19","0","2","0","11","1","7","1",""
"2020-05-02","2","0","0","0","0","","0","2","0","2","5","9","12","0","0","3","0","1","9","1","0","0","2","10","4","8","0","1","8","2","0","23","5","5","22","3","0","0","6","0","31","1","8","0","21","1","0","0","6","0","15","2","0","4","0","1","0","0","1","49","0","2","6","3","3","5","1","18","0","1","1","0","0","2","0","3","2","3","2","24","6","0","0","4","0","0","0","0","0","0","11","7","19","0","3","0","11","1","7","1",""
"2020-05-03","2","0","0","0","0","","0","2","0","2","5","9","12","0","0","3","0","1","9","1","0","0","2","10","4","8","0","1","8","2","0","24","5","5","22","3","0","0","6","0","31","1","8","0","21","1","0","0","6","0","15","2","0","4","0","1","0","0","1","49","0","2","6","3","3","5","1","18","0","1","1","0","0","2","0","3","2","3","2","25","6","0","0","4","0","0","0","0","0","0","12","7","19","0","3","0","11","1","7","1","0"
"2020-05-04","2","0","0","0","0","","0","2","0","2","5","9","13","0","0","3","0","1","10","1","0","0","2","10","4","8","0","1","9","2","1","24","5","5","22","3","0","0","6","0","31","1","8","0","21","1","0","0","6","0","15","2","0","4","0","1","0","1","1","51","0","2","6","3","3","5","2","18","0","1","1","0","0","2","0","3","2","3","2","25","6","0","0","4","0","0","0","0","0","0","12","7","19","0","3","0","11","1","7","1","0"
"2020-05-05","3","0","0","0","0","","0","2","0","2","5","9","15","0","0","3","0","1","11","1","0","0","2","11","4","8","0","1","10","2","2","28","5","5","22","3","0","0","6","0","33","1","9","0","21","1","0","0","6","0","17","2","0","4","0","1","0","1","1","57","0","2","6","3","3","5","2","18","0","1","1","0","1","2","0","4","2","3","2","25","6","1","0","4","0","0","0","0","0","0","13","8","21","0","3","0","12","1","7","1","0"
"2020-05-06","3","0","0","0","0","","0","2","0","2","5","10","16","0","0","3","0","1","11","1","0","0","2","11","4","8","0","1","10","2","3","30","5","5","22","4","0","0","6","0","35","1","10","0","22","1","0","0","6","0","17","2","0","4","0","1","0","1","1","58","0","2","6","3","3","5","2","20","0","2","1","0","1","2","0","5","2","3","2","25","6","1","0","4","0","0","0","0","0","0","15","10","21","0","3","0","12","1","8","1","0"
"2020-05-07","3","0","0","0","0","","0","2","0","2","5","11","17","0","0","3","0","1","11","1","0","0","2","11","4","9","0","1","10","2","3","30","7","5","22","4","0","0","6","0","35","1","12","0","23","1","0","0","6","0","17","2","1","4","0","1","0","1","1","58","0","2","7","3","3","5","2","30","0","2","1","0","1","2","0","5","2","4","2","25","6","1","0","4","0","0","0","0","0","0","15","10","21","0","3","0","12","1","8","1","0"
"2020-05-08","3","0","0","0","0","","0","2","0","2","5","11","17","0","0","3","0","1","11","1","0","0","2","13","4","9","0","1","10","2","3","31","7","5","22","4","0","0","6","0","38","1","12","0","24","1","0","0","6","0","17","2","1","4","0","1","0","1","1","58","0","2","9","3","3","7","2","32","0","3","1","0","1","2","0","5","2","4","2","25","6","1","0","4","0","0","0","0","0","0","15","11","23","0","3","0","12","1","8","1","0"
"2020-05-09","4","0","0","0","0","","0","2","1","2","4","11","17","0","0","3","1","1","11","1","0","0","2","13","4","9","0","1","10","2","3","32","7","5","22","5","0","0","6","1","38","1","13","0","27","1","0","0","6","1","17","2","1","4","0","1","0","1","1","61","0","2","9","3","3","7","2","33","0","3","1","2","1","2","0","5","2","4","2","25","7","1","0","4","0","1","0","0","0","0","16","12","23","0","3","0","13","1","8","1","0"
"2020-05-10","5","0","0","0","0","","0","3","1","2","4","11","17","0","0","3","1","2","11","1","0","0","2","14","4","9","0","1","10","2","4","34","7","5","22","5","0","0","6","1","38","1","13","0","27","1","0","0","6","1","17","2","1","4","0","1","0","1","1","61","0","2","9","3","3","7","2","33","0","3","1","2","1","2","2","6","2","6","2","25","7","1","0","4","0","1","0","0","0","0","17","12","23","0","3","0","13","1","8","1","0"
"2020-05-11","7","0","0","0","0","","0","3","1","2","4","11","17","0","0","3","1","2","11","1","0","0","2","16","4","9","0","1","10","2","4","34","7","5","22","5","0","0","6","1","38","1","13","0","28","1","0","0","6","1","18","3","1","4","0","1","0","1","1","63","0","2","9","3","3","7","2","33","0","5","1","2","1","2","2","6","2","6","2","25","7","1","0","4","0","1","0","0","0","0","17","12","23","0","3","0","13","1","8","1","0"
"2020-05-12","8","0","0","0","0","","0","3","2","2","4","11","18","1","0","3","1","2","11","1","0","0","2","16","4","11","0","1","10","2","4","37","7","5","22","5","0","0","6","1","42","1","15","0","28","1","0","0","6","1","18","3","1","4","0","1","0","2","1","63","0","2","9","3","3","9","2","34","0","5","1","2","1","2","2","6","2","6","2","25","7","1","0","4","0","1","0","0","0","0","17","15","25","0","3","0","13","1","9","1","0"
"2020-05-13","9","0","0","0","0","","0","3","2","2","4","13","18","1","0","3","1","2","11","1","0","0","2","17","4","11","0","1","10","2","6","37","7","5","22","5","0","0","6","1","44","1","15","0","30","1","0","0","6","1","19","3","3","5","0","1","0","4","1","63","0","2","10","3","3","9","2","34","0","5","1","2","1","2","3","6","2","10","2","26","7","1","0","4","0","1","0","0","0","0","17","16","26","0","3","0","13","1","9","1","0"
"2020-05-14","9","0","0","0","0","","0","3","2","2","4","14","20","1","0","3","1","2","11","1","0","0","2","17","4","11","0","1","10","2","6","37","7","7","22","5","0","0","6","1","45","1","15","0","35","1","0","0","6","1","19","3","3","5","0","1","0","4","1","63","0","3","10","3","3","9","2","34","0","5","1","2","1","2","3","6","2","11","2","26","7","1","0","4","0","1","0","0","0","0","17","16","28","0","3","0","14","1","9","1","0"
"2020-05-15","9","0","0","0","0","","0","3","2","2","4","14","20","1","0","3","1","2","24","1","0","0","2","18","4","11","0","1","10","2","11","37","7","7","22","6","0","0","6","1","46","1","17","0","36","1","0","0","6","1","19","3","3","5","0","1","0","4","1","63","0","3","10","3","3","9","2","34","0","5","1","2","1","2","3","6","2","11","2","26","7","1","0","4","0","1","0","0","0","0","17","17","28","0","3","0","15","1","9","1","0"
"2020-05-16","9","0","0","0","0","","0","3","2","2","4","14","20","2","0","3","1","2","24","1","0","0","2","18","4","12","0","1","10","2","11","37","7","7","22","6","0","0","6","1","47","1","17","0","38","1","0","0","6","1","19","3","3","5","0","1","0","4","1","63","0","3","10","3","3","10","2","36","0","5","1","2","1","2","3","6","2","12","2","26","7","1","0","4","0","1","0","0","0","0","17","17","28","0","3","0","15","1","9","1","0"
"2020-05-17","11","0","0","0","0","","0","3","2","2","4","14","21","2","0","3","1","2","24","1","0","0","2","18","4","12","0","1","10","2","11","39","8","7","22","6","0","0","6","1","47","1","17","0","38","1","0","0","6","1","19","3","3","5","0","1","0","4","1","64","0","3","10","3","3","10","2","36","0","7","1","2","1","2","3","6","2","12","2","27","7","1","0","4","0","1","0","0","0","0","17","17","28","0","3","0","15","1","9","1","0"
