"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-04-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","1","","10","","","","","4","","","2","","","","9","","","22","4","","","8","31","","18","2","","","","","","","1","","3",""
"2020-04-28","","","","","","","","","","","","","","","","","","","29","","","4","-7","","","","","","","","","","","","","",""
"2020-04-29","8","","","","","","1","","","","","1","1","","","","","3","10","","","","","22","","","","","-2","","","","","","","",""
"2020-04-30","","","","","","","","","","","","","","","","","","5","38","","","","","17","","11","4","","","","","","4","","","",""
"2020-05-01","1","","","10","","","80","","","","","","","","","18","","","29","","","8","3","4","","16","","","","","","","","","","54",""
"2020-05-02","","","","","","","1","","","","","","","","","","","","12","","","","3","68","","1","15","","","","","","","","","24","2"
"2020-05-03","26","1","","10","","","","","","","","","10","","","","","","38","","","","1","","","25","3","","","","","","","","","",""
"2020-05-04","","","","","","","16","","","","","","","","","","","","46","1","","","","11","","5","","","","","","","1","","","2",""
"2020-05-05","","","","7","","","2","5","","","","","","","","9","","","","","","10","","27","","2","20","","","","","","","","","5",""
"2020-05-06","10","","","","","","","","","","","","","","","","","1","158","","","1","2","28","1","1","7","","","","","","3","1","","","1"
"2020-05-07","1","","","","","","","","","","","","","","","","","","73","","","","","54","","","22","","","","","","","","","",""
"2020-05-08","12","","","","","","","","","","","","3","","","","","","43","","","","","30","","","22","","","","","1","","","","11",""
"2020-05-09","5","","","","","","","","","","","","","4","","","","","52","","","2","","54","","24","4","","","","","1","","","","","5"
"2020-05-10","","","","4","","","2","","","","6","","","","","","","","","3","","","","45","","","3","","","16","","","","","","",""
"2020-05-11","12","","","","","","","","","","","","","","","","","","21","","","","","50","","","","","","","","","","","","",""
"2020-05-12","23","","","1","1","","7","3","1","","12","","","","","","","","33","","","","","29","","18","","","","2","","","","","","",""
"2020-05-13","5","1","","","","","","","","","","","","","","","","","4","","","4","","99","","","4","","","1","1","","","","","",""
"2020-05-14","2","","","","2","","","","","","","","","","","","","","20","","","2","","15","","9","2","","","","","10","","","","3",""
"2020-05-15","12","6","","2","","","","","","","35","","","","","","","","30","","","","","4","","2","","","","","","","","","","",""
"2020-05-16","39","","42","1","","","","","","","","","","4","","","","","21","","1","","","84","","11","","","","13","","-4","","","","3",""
"2020-05-17","8","","","","","","","","","","49","","","","","","","","15","1","","","","27","","7","","","","","","","","4","","",""
"2020-05-18","27","","","","","","","","","","","","2","1","","","","1","67","","","","","43","1","7","1","","","11","","","","2","","",""
"2020-05-19","5","","","","1","","1","","","","","","2","","3","","","","47","","2","","5","42","","","","","","","","6","","","","5",""
"2020-05-20","14","","","","","","","5","","","5","","","","","","","1","4","","","","","","","11","10","","","","","12","","","5","",""
"2020-05-21","13","15","","","","","","","","","","","","","","","","","28","","1","","2","22","","","","","","","","","","","","",""
"2020-05-22","3","","","","","","8","7","","","11","12","1","","","","","1","44","","","","","5","","24","6","","","14","","","","","1","","58"
"2020-05-23","4","","","","","","","","","","","","","12","","","","","68","1","3","","","11","","","","","","","","","","","","7",""
"2020-05-24","1","","","","","","","","","","4","","","","","","","","11","","1","","3","","","14","3","","","","","4","","12","","9",""
"2020-05-25","","","","","","","","5","3","","","","4","2","","","","","36","4","","1","","101","","16","13","","","21","","2","","","","",""
"2020-05-26","2","","","6","","","","1","10","","24","24","","","1","","","","42","4","12","","","21","","11","","","","","","","5","7","","","50"
"2020-05-27","9","4","","","","5","","17","","","","","5","2","","","","","114","","","","5","28","","","18","","","17","","8","","21","","-2","35"
"2020-05-28","6","13","","2","","24","","","","","4","3","","1","","","","","73","","33","1","17","","","10","2","","","42","","","","3","12","","7"
"2020-05-29","","2","","","","5","","3","","","6","","3","","4","","","","64","9","7","1","","54","2","","28","","","31","1","","","10","","2","197"
"2020-05-30","38","2","","","","22","6","17","7","","","","","10","178","","","","69","","","1","7","35","1","30","6","","","15","","10","","41","","",""
"2020-05-31","1","","","7","","5","","7","","","9","7","3","1","52","","","","32","6","1","3","1","19","","2","24","","","10","","16","","2","25","","60"
"2020-06-01","","3","","2","","1","5","","3","","","","","","8","","","","59","","","1","7","","1","","35","","","19","7","22","","","","3","5"
"2020-06-02","5","","","","2","12","","","","","","2","3","1","7","","1","","9","","35","11","18","","","7","41","","","29","","10","3","10","16","",""
"2020-06-03","2","","8","","","1","","3","9","","","","2","","21","","","2","51","6","38","66","5","40","1","","","","","11","","20","","13","","1","9"
"2020-06-04","","","","","2","1","16","1","8","","1","","","5","18","","2","","16","","16","","9","34","","22","71","","","79","1","","","25","","","33"
"2020-06-05","","","","","","3","","1","6","","","25","","1","7","","3","3","15","2","","30","4","23","2","","18","","","13","","10","1","25","21","1","41"
"2020-06-06","4","","","","","3","","","1","","","","","5","","","","","36","","","","7","25","","16","","","","35","","2","","","","","8"
"2020-06-07","7","","","","","1","39","20","","","3","","","1","","","","2","37","","","75","3","25","","","11","","","2","","","","6","21","",""
"2020-06-08","3","","","","24","","54","","","","1","","3","9","19","","","7","21","5","0","7","12","60","2","44","14","","","48","1","7","","9","8","","5"
"2020-06-09","18","","","","1","1","","8","6","","","14","1","","16","","","1","5","","8","1","2","53","","","18","","","20","","3","","4","27","4",""
"2020-06-10","","","","1","","","71","2","","1","2","1","","","","","1","","26","","","3","1","99","","8","3","","","7","","","","","","","15"
"2020-06-11","9","","","","","14","","4","5","2","4","24","6","","18","","","1","5","","","","","","3","8","2","","","77","","3","","20","1","",""
"2020-06-12","6","5","","","8","","7","3","","","","","","","1","","","","47","","","47","13","25","","","11","","","24","","4","","","5","6","24"
"2020-06-13","5","7","","","3","3","80","","4","","4","18","","","","","","","34","1","6","2","2","78","","5","","","","18","","8","15","20","10","","3"
"2020-06-14","1","4","","3","8","1","41","1","4","","","7","10","","18","","","","14","","","34","20","32","1","3","6","","","7","0","3","","7","1","","3"
"2020-06-15","","21","","","3","1","23","16","2","","3","2","1","","1","","","","","","","","1","98","","19","4","","","18","","1","","5","","",""
"2020-06-16","","","","","","","66","3","","","9","11","","","","","","","","","","4","16","","4","","26","","","19","","","","11","6","2",""
"2020-06-17","2","213","","","2","","19","3","4","","0","","4","","3","","","1","160","1","","","1","","","15","","","","16","","1","8","24","24","","4"
"2020-06-18","7","","","","1","","26","","","","","","","5","","","","","41","","2","2","16","111","","","14","","","27","","3","","19","","","1"
"2020-06-19","4","","","1","","6","34","8","2","5","","","1","","2","","2","1","36","","4","","","45","","7","","","","39","","2","13","29","","1","13"
"2020-06-20","6","","","","","","50","7","","","2","7","6","2","","","","","21","","","1","15","109","6","9","7","","","11","","","2","","14","1","1"
"2020-06-21","4","","","","","","210","","3","","1","5","10","","","","","","","2","2","2","19","","1","","","","","21","","","","20","14","","9"
"2020-06-22","19","","","","","12","50","","1","","1","","","","","","2","3","79","","","5","10","24","3","","8","","","28","","","","26","31","11",""
"2020-06-23","3","","","2","","2","110","1","2","2","","","4","","","","","","13","4","1","1","3","56","1","","13","","","37","","3","1","12","18","","14"
"2020-06-24","11","","","","","9","33","3","8","","","12","","81","10","","9","5","32","","17","5","22","80","","8","9","","","22","","2","3","1","","8","8"
"2020-06-25","2","2","","","","6","20","19","","","","","5","7","","","","","47","","","2","15","29","11","","5","","","24","","5","","6","24","",""
"2020-06-26","2","3","","","","6","72","","2","","1","5","10","5","","","","","3","12","19","2","7","2","1","2","4","41","","8","","8","5","2","","",""
"2020-06-27","1","9","","","","17","20","8","13","","2","10","0","72","","","","1","44","4","","2","3","42","6","","","","","32","","2","1","6","4","","6"
"2020-06-28","9","13","","","","","15","4","5","","","6","2","16","","","1","","13","","11","4","3","59","","","12","","","20","","8","1","22","9","","11"
"2020-06-29","1","","","","","3","50","","2","","3","8","","50","","","","1","47","","","1","2","32","16","3","14","","","38","","1","","22","7","","9"
"2020-06-30","4","","","","","7","30","6","3","","1","23","5","24","19","","4","3","57","","","","1","47","5","1","10","","","10","","8","","6","10","3","12"
"2020-07-01","7","","","2","1","12","116","","4","1","","","2","32","","","","1","75","","1","","16","","5","8","6","","","33","","","12","15","","","5"
"2020-07-02","10","9","","","","7","19","11","16","","","5","2","45","","","3","","87","8","2","6","1","31","","25","2","","","12","","6","","17","48","","2"
"2020-07-03","8","2","","3","","14","46","7","5","","","12","","76","","","","1","34","1","17","1","11","53","1","","","","","28","","2","","9","","","2"
"2020-07-04","4","","","","1","16","59","","","","","15","","57","7","","","8","58","","11","","8","42","7","8","2","","","10","","","5","14","27","",""
"2020-07-05","9","","","","","48","20","6","","","","","8","61","2","","3","1","23","","2","3","3","31","","15","7","","","","1","","","13","26","","6"
"2020-07-06","18","3","","1","","39","20","","44","","","50","6","38","","","11","","46","2","5","","2","19","6","","6","","","3","","6","","20","5","",""
"2020-07-07","5","8","","","","20","11","","3","3","1","","8","","7","","","","41","","9","3","8","40","9","24","","","","23","","19","1","23","22","","9"
"2020-07-08","8","18","","1","","22","28","8","17","","","4","15","19","4","","2","6","27","","9","","6","18","2","6","","","","27","","7","9","12","3","","13"
"2020-07-09","1","4","","","2","10","38","2","5","","1","1","1","16","4","","","","19","3","2","","","38","","","","","","18","","","","2","28","","9"
"2020-07-10","18","20","","","","26","15","","37","","","","7","26","13","","1","8","59","1","","3","28","97","","46","24","","","29","","25","3","23","34","4","3"
"2020-07-11","","","","","","28","32","3","10","","","1","3","10","","","","","30","","","","10","38","","37","","","","44","1","","2","","","",""
"2020-07-12","8","24","","","2","17","11","4","","","","","8","9","6","","2","","","","16","","4","19","3","9","","","","35","","23","","24","7","","3"
"2020-07-13","14","32","2","1","","10","23","5","65","","","3","10","17","","","1","","82","","","","6","46","1","","48","","","16","","6","","","60","","79"
"2020-07-14","24","74","","","1","14","42","","23","","","7","4","17","3","","","8","26","2","62","","7","43","","","25","","","8","89","12","4","17","22","","5"
"2020-07-15","","117","","","","3","10","","22","1","1","12","5","2","","","8","1","36","","","1","1","56","3","","22","","","10","","15","2","5","","",""
"2020-07-16","20","","","","2","26","45","4","9","","","11","","4","","","","1","68","","20","1","9","119","2","29","","","","53","","","","27","3","8","7"
"2020-07-17","52","96","","","3","12","45","","70","","","7","2","4","","","1","5","20","","67","","5","128","","","76","","","20","7","25","2","7","2","",""
"2020-07-18","25","21","","3","1","29","30","7","10","","","8","12","23","22","","","2","12","","67","","1","100","","2","24","","","63","1","8","1","4","1","","41"
"2020-07-19","","103","","2","","6","29","","80","","","10","1","6","1","","3","","18","2","120","3","2","113","","43","5","","","25","","6","8","","","",""
"2020-07-20","30","60","","","1","","11","2","83","","","","11","5","4","","","3","30","","48","","8","95","2","25","38","","","","1","2","","3","","","3"
"2020-07-21","55","28","","","","24","5","","26","8","","30","1","","","","","","37","","5","","18","76","","27","39","","","80","19","","5","12","31","4","19"
"2020-07-22","","89","","","1","30","","3","106","3","","16","","51","","","","","54","","39","","","100","5","1","17","","","51","6","17","1","5","19","3","3"
"2020-07-23","60","28","","6","1","15","15","3","63","","","10","4","3","9","","3","12","22","1","15","2","14","88","12","3","","","","43","6","5","1","4","","","3"
"2020-07-24","","70","","","","30","15","14","57","5","2","","4","45","","","4","","44","","14","1","5","125","22","16","33","","","158","","10","","3","4","","51"
"2020-07-25","55","41","","","","26","25","10","90","","2","16","3","5","16","","2","17","47","6","95","9","11","167","9","13","12","","","59","","13","1","","","2","7"
"2020-07-26","30","56","","1","","11","20","1","46","","","","19","56","","","7","6","13","5","46","11","1","177","","","20","","","34","5","20","4","10","49","",""
"2020-07-27","48","116","","","","41","20","4","78","","","19","","16","","","6","12","70","","54","","4","103","5","22","43","","","90","","6","","27","49","18","29"
"2020-07-28","45","59","","1","","52","15","","26","","","7","10","20","","","3","","118","","38","7","5","","4","12","","","","31","3","24","","1","","2",""
"2020-07-29","99","83","","3","21","18","32","7","180","14","","4","","18","","","","14","121","18","25","","16","101","4","27","118","","","34","","13","8","7","","","7"
"2020-07-30","91","161","","2","","32","23","2","47","3","3","20","7","26","24","","20","11","31","1","20","7","16","171","11","16","40","13","","98","","13","","9","","4",""
"2020-07-31","126","3","","14","","10","26","25","48","9","2","","","12","","","","","72","","16","16","","81","2","","14","","","77","","5","7","","3","","46"
"2020-08-01","91","70","","","","","32","","78","3","","13","5","","","","14","","17","","18","8","8","352","7","14","18","","","25","","11","1","23","6","9",""
"2020-08-02","48","85","","","","","33","3","12","","","","2","8","13","","2","19","9","13","10","6","13","213","","","23","","","6","8","5","","","2","5","10"
"2020-08-03","81","87","","6","","","30","12","39","","1","","7","","","","6","5","5","","","1","","143","29","145","41","","","86","","24","","32","5","5","45"
"2020-08-04","85","13","","","12","","70","11","46","9","4","21","","31","13","","4","","48","5","16","","11","182","","25","12","","","52","1","30","7","66","4","3",""
"2020-08-05","80","85","","8","","","20","9","47","","10","","","32","5","","9","","120","5","36","5","17","242","14","39","18","","","40","","18","","17","15","18","108"
"2020-08-06","35","270","","10","","422","54","","28","15","","","24","","","","20","","68","","2","52","","144","17","23","12","","","36","","7","7","11","18","","7"
"2020-08-07","99","237","","1","","","31","9","17","11","26","79","","50","2","","11","","42","11","17","30","14","112","13","105","18","","","30","","21","","53","25","",""
"2020-08-08","51","363","","","15","76","19","","63","","2","","2","25","37","","","13","37","8","","2","12","111","9","5","21","","","28","","15","4","","","7","43"
"2020-08-09","103","112","","23","17","49","23","42","78","","4","","","9","13","","12","","49","5","24","4","5","229","7","53","39","","","11","11","23","","46","30","12","39"
"2020-08-10","90","138","","","","","47","15","79","14","12","57","18","28","3","","3","8","37","5","15","","10","102","","","21","","","","","11","2","11","17","2","80"
"2020-08-11","72","195","","","3","89","32","","53","","","","","","","","11","8","147","4","5","108","10","95","","121","46","","","252","","","24","40","","14","10"
"2020-08-12","55","209","","","11","33","43","231","109","1","13","2","","64","","","8","4","26","4","27","10","","93","32","","53","","","92","","22","","94","2","11",""
"2020-08-13","","","","31","","","10","","57","","","","","","","","","","","","","","","","","55","","","","","","","","","","","18"
"2020-08-14","109","567","","","6","42","76","88","122","6","24","12","","21","31","","24","1","131","25","11","39","42","90","16","118","71","","","145","10","37","42","130","19","6","17"
"2020-08-15","64","262","","6","","39","24","","62","2","9","","14","","24","","20","4","242","","17","23","14","288","","27","42","","","","","11","","84","","6","73"
"2020-08-16","67","175","","","7","30","105","57","170","","19","","20","20","7","","5","10","","7","3","32","33","259","","48","20","30","","31","","8","8","85","42","9","43"
"2020-08-17","98","118","33","","10","","25","","48","2","15","3","","37","10","","20","6","191","8","2","31","","115","10","12","21","10","","65","5","33","5","98","2","17",""
"2020-08-18","93","161","","","30","60","35","75","186","11","","3","","51","1","","","","124","4","","54","7","117","","25","36","","","8","4","21","","58","24","23","95"
"2020-08-19","103","89","","54","","19","25","","49","","55","","19","","30","","17","6","","6","13","48","25","60","16","70","27","","","123","1","49","25","47","","27",""
"2020-08-20","38","116","","","24","","55","126","58","2","16","","","60","7","","14","","296","","3","18","22","74","18","78","57","","","33","","","30","18","11","17","36"
"2020-08-21","90","133","","45","","151","95","47","22","","19","9","2","32","","","4","17","32","4","3","12","8","222","5","157","20","","","18","","21","5","89","1","2","41"
"2020-08-22","48","258","","25","10","35","30","","157","","29","","29","48","37","","6","10","19","","3","13","13","205","8","528","35","","","2","","8","2","54","13","1","22"
"2020-08-23","138","","","","16","24","50","60","76","175","11","30","13","1","","","7","7","30","3","3","12","15","143","10","166","13","","","34","","3","","62","11","","67"
"2020-08-24","91","105","","12","15","19","34","42","108","20","25","","9","97","6","","","2","207","6","28","3","29","191","10","113","20","","","10","11","","","28","6","29",""
"2020-08-25","130","196","","7","","","30","","70","","49","","1","50","10","","31","","49","2","","20","24","267","","114","33","","","48","","55","63","71","2","","204"
"2020-08-26","49","73","","","36","74","54","8","132","","","27","9","47","22","","7","5","256","12","4","47","23","180","31","83","49","10","","21","","","","105","19","4","66"
"2020-08-27","60","144","","7","","33","32","","21","2","41","","","47","9","","2","13","44","3","1","24","17","141","6","58","64","","","56","51","","3","68","38","21",""
"2020-08-28","81","124","","","21","7","40","","62","","46","","26","37","2","","","","177","4","1","12","39","182","14","144","56","","","73","","66","","128","22","2","82"
"2020-08-29","138","94","","","32","11","42","","116","","24","35","13","34","31","","60","20","10","10","","44","2","","","27","21","10","","37","","","25","50","15","7","30"
"2020-08-30","95","187","","","23","9","60","611","137","4","32","","","8","","","30","11","19","6","11","22","34","417","","49","14","","","170","","73","","23","41","","36"
"2020-08-31","130","179","","34","10","11","42","","130","","37","1","24","32","62","","27","23","217","","","22","10","287","15","98","70","","","73","","23","","115","17","","30"
"2020-09-01","90","121","","10","","12","99","","134","12","11","","12","7","10","","","18","250","14","1","97","35","251","","34","50","","","47","","","","27","57","","30"
"2020-09-02","130","763","","","29","124","70","","83","","25","","17","32","19","","18","10","395","","","36","11","238","30","132","","","","48","26","27","47","79","11","9","141"
"2020-09-03","11","","","3","8","6","6","4","145","1","8","20","7","8","5","","3","3","33","4","1","19","2","62","","78","56","","","33","","8","","5","7","",""
"2020-09-04","120","","","31","56","17","3","","23","4","8","30","3","33","8","","20","","90","6","","44","","100","","30","10","","","11","20","1","1","","1","","9"
"2020-09-05","40","","","17","4","8","8","91","189","4","12","5","4","20","9","","5","1","260","10","3","161","4","220","","168","9","6","","30","","","","4","3","40","11"
"2020-09-06","110","217","","10","40","5","10","","108","","33","45","14","100","11","","35","","230","5","1","43","1","218","28","114","11","","","60","10","24","7","11","38","50","27"
"2020-09-07","4345","7796","","469","570","2229","3610","1970","4545","423","840","899","555","2118","966","","563","386","7980","321","1325","1559","1024","11338","530","3925","2333","122","","4228","318","1149","455","2614","1284","578","2431"
