"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-06-18","   .00 %","","   .00 %",""," 53.33 %"," 12.29 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %"," 43.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","",""
"2020-06-19","   .00 %","","   .00 %",""," 45.33 %","   .20 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 58.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","",""
"2020-06-20","   .00 %","","   .00 %",""," 12.00 %"," -1.70 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","-21.33 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-21","   .00 %","","   .00 %",""," 12.00 %","  3.44 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-22","   .00 %","","   .00 %",""," 12.00 %"," -5.58 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 53.33 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-23","   .00 %","","   .00 %",""," -1.33 %"," -6.10 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 41.33 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-24","   .00 %","","   .00 %","","  1.67 %","   .81 %","   .00 %","","   .00 %","","   .00 %","",""," 10.00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 31.33 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-25","   .00 %","","   .00 %","","  8.33 %","  1.99 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2020-06-26","   .00 %","","   .00 %","","   .33 %","  1.69 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 84.67 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","-10.00 %","",""
"2020-06-27","   .00 %","","   .00 %",""," 27.00 %"," 16.77 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 66.33 %","   .00 %","","","","   .00 %","   .00 %","-26.67 %","   .00 %","","-10.00 %","",""
"2020-06-28","   .00 %","","   .00 %",""," 21.29 %"," 11.11 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %"," 78.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","-26.67 %","   .00 %","   .00 %","","",""
"2020-06-29","   .00 %","","   .00 %",""," 34.29 %"," 12.63 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %",""," 40.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-26.67 %","","","","",""
"2020-06-30","   .00 %","","   .00 %",""," 15.24 %"," 12.72 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %",""," 35.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"," -6.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","-26.67 %","","","","",""
"2020-07-01","   .00 %","","   .00 %",""," 11.24 %","  4.55 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %",""," 61.95 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %"," 13.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","",""
"2020-07-02","   .00 %","","","","-15.43 %"," -3.93 %","   .00 %","   .00 %","   .00 %","","","",""," 20.00 %","   .00 %","","   .00 %","","  3.38 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %"," 18.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","",""
"2020-07-03","   .00 %","","",""," 70.29 %","   .01 %","   .00 %","   .00 %","   .00 %","","","",""," 10.00 %","   .00 %","","   .00 %",""," 29.10 %","   .00 %","   .00 %","   .00 %","","","","   .00 %"," 10.00 %","","","","","","","   .00 %"," 10.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","",""
"2020-07-04","   .00 %","","   .00 %",""," 52.29 %","   .71 %","   .00 %","   .00 %","   .00 %","","","",""," 70.00 %","   .00 %","","   .00 %",""," 28.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  3.33 %","   .00 %","","","","","",""," -9.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","",""
"2020-07-05","   .00 %","","   .00 %",""," 70.00 %","-10.64 %","   .00 %","   .00 %","   .00 %","","","",""," 65.00 %","   .00 %","","   .00 %",""," 29.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," -6.67 %","   .00 %","","","","","",""," 78.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","",""
"2020-07-06","   .00 %","","   .00 %",""," 84.50 %"," -3.50 %","   .00 %","   .00 %","   .00 %","","","",""," 45.00 %","","","   .00 %",""," 11.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," -6.67 %","","","","","","",""," 57.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","","","","",""
"2020-07-07","   .00 %","","   .00 %",""," 82.28 %","  6.57 %","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %",""," 22.52 %","   .00 %","   .00 %","","","","",""," -6.67 %","","","","","","",""," 54.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","",""
"2020-07-08","   .00 %","","   .00 %","","-12.72 %","  1.97 %","   .00 %","   .00 %","","","","","","","","","   .00 %","","  5.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","-16.67 %","","","","","   .00 %","   .00 %",""," 66.00 %","   .00 %","","","","   .00 %","   .00 %","","","","","",""
"2020-07-09","   .00 %","","   .00 %",""," 47.28 %"," -3.46 %","","   .00 %","","","   .00 %","","","","","","",""," 10.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 70.00 %","","","","","   .00 %"," 20.00 %",""," 72.67 %","   .00 %","","","","   .00 %","   .00 %","","","","","",""
"2020-07-10","   .00 %","","   .00 %",""," 35.28 %","  8.66 %","","   .00 %","","","   .00 %","","","","","","","","  6.69 %","   .00 %","   .00 %","   .00 %","","","","   .00 %"," 76.00 %","","","","","   .00 %","","","-24.00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","",""
"2020-07-11","   .00 %","","   .00 %",""," 18.49 %","   .52 %","","   .00 %","","","","","   .00 %","","","   .00 %","",""," 12.02 %","","   .00 %","   .00 %","","","","   .00 %","","","","","","   .00 %","",""," 44.00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","",""
"2020-07-12","   .00 %","","",""," 40.71 %"," -1.03 %","","","","","","","   .00 %"," 15.00 %","","","","","  -.83 %","","   .00 %","","","","","","","","","","","   .00 %","",""," 52.33 %","","","","   .00 %","","","","   .00 %","","","",""
"2020-07-13","   .00 %","","",""," 70.71 %","   .29 %","","","   .00 %","","","",""," 15.00 %","","","",""," -7.33 %","","   .00 %","","","","","","","","","","","   .00 %","",""," 36.33 %","","  3.33 %","","","","","","   .00 %",""," 45.00 %","",""
"2020-07-14","   .00 %","","",""," 12.14 %"," -2.40 %","","","   .00 %","   .00 %","","","","  1.67 %","","","",""," -7.33 %","","   .00 %","","","","","","","","","","","   .00 %","","-16.67 %"," 56.33 %",""," -6.67 %","","","","","","   .00 %",""," 65.00 %","",""
"2020-07-15","   .00 %","","","","  7.14 %","  -.33 %","","","   .00 %","  5.00 %","","",""," 21.67 %","","","","","  4.33 %","","   .00 %","","","   .00 %","","   .00 %","","","","","",""," 23.33 %","  3.33 %"," 58.00 %",""," 13.33 %","","","","","   .00 %","   .00 %",""," 75.00 %","",""
"2020-07-16","   .00 %","","",""," 28.10 %","  1.16 %","","","   .00 %","","","",""," 11.67 %","","","",""," -9.00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","","-11.67 %","",""," 23.33 %"," 20.00 %"," ##.## %","","  3.33 %","","","","","   .00 %","   .00 %"," 30.00 %"," 68.33 %","",""
"2020-07-17","   .00 %","","",""," 28.10 %","  5.99 %","","   .00 %","   .00 %","","","","","  3.33 %","","","",""," -3.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","-11.67 %","","","","  6.67 %"," ##.## %","   .00 %"," -6.67 %","","","   .00 %",""," 60.00 %"," -5.00 %"," 16.67 %","","",""
"2020-07-18","   .00 %","","   .00 %",""," -1.90 %","  8.70 %"," 64.00 %","   .00 %","   .00 %","","","",""," 83.33 %","","","",""," 26.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","-11.67 %","","",""," 76.67 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 50.00 %","  1.67 %"," 16.67 %","","",""
"2020-07-19","   .00 %","","   .00 %",""," 66.67 %"," 11.12 %"," 84.00 %","   .00 %","   .00 %","","","",""," 84.67 %","","","",""," 23.78 %","   .00 %","   .00 %","","","   .00 %","","","","","","-18.33 %","","",""," 66.67 %"," 99.76 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","",""," -8.33 %"," 16.67 %","","",""
"2020-07-20","   .00 %","","   .00 %",""," 69.17 %","  1.86 %"," 84.00 %","-10.00 %","   .00 %","","","",""," 74.67 %","","","",""," 11.28 %","   .00 %","   .00 %","","","   .00 %","","","","","","","","   .00 %","",""," ##.## %","   .00 %","-10.00 %"," 46.67 %","   .00 %","   .00 %","   .00 %","","-18.33 %"," -3.33 %","","",""
"2020-07-21","   .00 %","","   .00 %",""," 59.64 %","  -.86 %","","-10.00 %","","","   .00 %",""," 20.00 %"," 58.00 %","","","",""," 19.28 %","   .00 %","   .00 %","","","","","   .00 %","  5.00 %","","","","","   .00 %","","","  6.32 %","   .00 %","-10.00 %"," 51.67 %","   .00 %","   .00 %","",""," 21.67 %","","","",""
"2020-07-22","   .00 %","","",""," 29.64 %"," ##.## %",""," ##.## %","","","   .00 %",""," 20.00 %"," 81.33 %","","","",""," 23.28 %","   .00 %","","","","","",""," -5.00 %","","","","","   .00 %","","","  3.46 %","   .00 %","","","","","",""," 33.33 %","","","",""
"2020-07-23","   .00 %","","",""," 51.31 %"," ##.## %",""," ##.## %","","","   .00 %","",""," 21.33 %","","","","","  3.99 %","   .00 %","","","","","","   .00 %",""," 23.33 %","","","","   .00 %","",""," 12.13 %","   .00 %","","","","","",""," 26.67 %","","","",""
"2020-07-24","   .00 %","","",""," -8.69 %"," ##.## %","","","","","   .00 %","",""," 26.67 %","","","","","  8.44 %","   .00 %","","   .00 %","","","","",""," 63.33 %","","","","-10.00 %","",""," 10.34 %","   .00 %","","","","",""," -5.00 %"," 21.67 %","","","",""
"2020-07-25","   .00 %","","",""," -6.19 %"," ##.## %","","","","-10.00 %","   .00 %","","","  6.67 %","","","",""," 13.94 %","","","   .00 %","","","","","","","","-16.67 %","","-20.00 %","","  3.33 %"," -1.66 %","   .00 %","","","","",""," 15.00 %","","","","",""
"2020-07-26","   .00 %","","","","  1.67 %"," ##.## %","-13.33 %","","   .00 %","-23.33 %","   .00 %","",""," 23.33 %"," 28.00 %","","","","  3.71 %","","","   .00 %","","","","   .00 %","","","   .00 %","","","   .00 %",""," -3.33 %"," 12.79 %","   .00 %","","","","",""," 10.00 %","",""," 11.11 %","",""
"2020-07-27","   .00 %","","",""," 15.67 %"," 14.62 %"," 26.67 %","","","-23.33 %","   .00 %","",""," 26.67 %","","","",""," -1.29 %","","","   .00 %","","","","   .00 %","",""," 20.00 %","",""," 10.00 %",""," -3.33 %"," 11.83 %","   .00 %",""," 66.67 %","","   .00 %","","","",""," 15.11 %","",""
"2020-07-28","   .00 %","","","","  9.00 %"," 37.13 %"," 20.00 %","","","-23.33 %","   .00 %","",""," 10.67 %","","   .00 %","",""," -7.00 %","","","   .00 %","","","","","",""," 20.00 %","","","","","  6.67 %","  6.50 %","   .00 %",""," 66.67 %","","   .00 %","","","",""," 25.11 %","",""
"2020-07-29","   .00 %","","",""," -1.00 %"," -1.20 %"," 26.67 %"," 40.00 %",""," 86.67 %","   .00 %","",""," 17.33 %","","   .00 %","","","   .78 %","","","   .00 %","","   .00 %","","","","","","","","",""," 13.33 %","  4.00 %","-15.00 %","","","","","","","","","  1.78 %","",""
"2020-07-30","   .00 %","","   .00 %","","  5.67 %","  -.39 %"," 36.67 %"," 46.67 %",""," 76.67 %","","",""," 20.67 %","","   .00 %","   .00 %","","-12.78 %","","","   .00 %","","   .00 %","","","","","","","","",""," 23.33 %"," -5.00 %"," 25.00 %","","","","","","","",""," -8.22 %","",""
"2020-07-31","   .00 %","","   .00 %",""," -9.33 %"," -3.44 %"," 53.33 %"," 36.67 %",""," 96.67 %","","",""," -4.33 %","","   .00 %","   .00 %","","  9.44 %","","","   .00 %","","   .00 %","","   .00 %","","","","","","",""," 35.00 %"," 31.67 %","","","","","","","","","","  4.67 %","",""
"2020-08-01","   .00 %","","",""," 16.67 %","  7.47 %"," 43.33 %"," 46.67 %",""," 91.67 %","","","","-17.67 %","","   .00 %","   .00 %",""," 44.44 %","","","   .00 %","","   .00 %","","","","","","","","",""," 29.00 %"," 32.33 %",""," -3.29 %",""," 67.50 %","","","","",""," -2.67 %","",""
"2020-08-02","   .00 %","","",""," 12.67 %"," -2.79 %"," 44.00 %","",""," 85.00 %","","",""," 58.33 %","","   .00 %","   .00 %",""," 36.44 %","","","   .00 %","","   .00 %","","",""," 50.00 %","","","","","",""," 28.52 %",""," 96.71 %",""," 67.50 %","","","","-10.00 %","","  1.33 %","",""
"2020-08-03","   .00 %","","",""," 27.67 %","  2.89 %"," 44.00 %","","","-25.00 %","","",""," 58.33 %","-11.67 %","   .00 %","   .00 %",""," 19.78 %","","","   .00 %",""," 20.00 %","","",""," 63.33 %","","","","","",""," 28.52 %",""," ##.## %","   .00 %"," 64.17 %","","","","",""," 14.67 %","",""
"2020-08-04","   .00 %","","",""," 41.00 %"," 11.26 %"," 24.00 %","","","-15.00 %","","",""," 69.00 %"," 28.33 %","","   .00 %",""," 35.33 %","","","   .00 %","","","","   .00 %",""," 39.33 %","","","","","","","  8.52 %","","","   .00 %","  8.17 %","","","","","","  3.56 %","",""
"2020-08-05","   .00 %","","",""," 45.00 %"," 11.54 %"," 18.29 %","",""," -1.67 %","","",""," 84.00 %","","","",""," 25.33 %","   .00 %","","   .00 %","","","  5.00 %","",""," 19.33 %",""," 37.33 %","","","","","-38.14 %","   .00 %","","   .00 %"," 10.67 %",""," 20.00 %","","","   .00 %","","",""
"2020-08-06","   .00 %","","-10.00 %","","  9.29 %"," -1.66 %"," -7.71 %","",""," 23.33 %","","",""," 74.00 %","","","","","  5.33 %","","","   .00 %","",""," -5.00 %","","","","","","",""," 30.00 %","","-35.48 %","-10.00 %",""," 10.00 %","-22.67 %"," -3.33 %"," 20.00 %"," 15.00 %","","   .00 %","","",""
"2020-08-07","   .00 %","","-10.00 %",""," 25.29 %","  8.61 %"," -5.05 %"," 26.67 %","","","","","","  7.33 %","","","",""," -2.22 %","","","   .00 %","",""," 35.00 %","","",""," 33.33 %","","",""," 40.00 %","  6.24 %","-34.33 %","","",""," 37.33 %"," -3.33 %"," 20.00 %"," 19.00 %",""," 20.00 %","","",""
"2020-08-08","   .00 %","","-10.00 %",""," 25.29 %","  1.26 %"," 18.95 %"," 26.67 %","","","",""," 43.33 %","  3.33 %","","","",""," 24.44 %","","","-40.00 %","","","","","",""," 23.33 %","","",""," 20.00 %"," 11.24 %","-24.33 %","","",""," 50.67 %"," 70.00 %"," 20.00 %"," -1.00 %"," 32.29 %"," 20.00 %","","",""
"2020-08-09","   .00 %","","-10.00 %",""," -4.71 %","-12.78 %"," 22.59 %"," 20.00 %","",""," -3.33 %","","","  4.33 %","","","",""," 34.44 %","","","-40.00 %","","","","","","","","","",""," 30.00 %","  7.24 %","   .67 %",""," 86.67 %",""," 40.00 %"," 45.00 %"," 20.00 %"," 29.00 %"," 62.29 %","","","",""
"2020-08-10","   .00 %","","","","  1.29 %","  9.66 %"," 19.07 %","-30.00 %","","","","",""," -3.67 %"," 89.00 %","","",""," 21.11 %","","","-40.00 %","","","",""," 30.00 %","","","",""," 71.67 %"," 16.67 %"," -7.76 %"," -6.00 %",""," 83.33 %",""," 45.00 %","","",""," 12.29 %",""," 37.69 %","",""
"2020-08-11","   .00 %","","","","  3.00 %"," 11.26 %"," 17.93 %","-16.67 %","","","","","",""," ##.## %","","","","  7.11 %"," -6.67 %","","-40.00 %","","","","   .00 %","","",""," 64.33 %",""," 67.67 %"," 26.67 %"," -3.00 %"," 17.33 %","","",""," 91.67 %","","","","   .29 %","","","",""
"2020-08-12","   .00 %","","","","  1.00 %","  5.79 %"," 23.76 %","-16.67 %",""," 20.00 %","","","",""," 62.30 %","","",""," 32.67 %","","","-40.00 %","","   .00 %","","","","",""," 54.33 %",""," 56.00 %","",""," 20.83 %"," 26.67 %",""," 10.00 %"," 34.17 %","","",""," -4.00 %","","","",""
"2020-08-13","   .00 %","","","","  -.67 %","  4.79 %"," -4.68 %"," 63.33 %","","  8.00 %","","","",""," 88.30 %","","","","  9.33 %","","","   .00 %","",""," 25.00 %","","","","","-25.67 %",""," 77.67 %","",""," 11.74 %"," 26.67 %",""," 10.00 %"," 19.72 %","","","","  8.00 %","","","",""
"2020-08-14","   .00 %","","","","  6.48 %"," 25.74 %"," -5.46 %"," 70.00 %",""," 18.00 %","",""," 40.00 %",""," 24.96 %","","","","-16.67 %","","","   .00 %","",""," 10.00 %","","","","  5.33 %"," 18.33 %",""," 77.67 %","",""," 21.74 %","","","-20.00 %"," 17.82 %","","",""," 38.00 %","","","",""
"2020-08-15","   .00 %","","   .00 %","","  -.19 %","  5.74 %","  1.27 %"," 64.00 %","   .00 %"," 24.67 %","",""," 80.00 %","","  1.96 %","","",""," 86.67 %","","","   .00 %","",""," ##.## %","",""," 16.33 %"," -8.00 %"," 23.33 %","","-12.33 %","",""," 15.08 %","","","-20.00 %"," 27.82 %","-10.00 %"," 10.24 %"," 65.33 %"," 38.00 %","","","",""
"2020-08-16","   .00 %","","",""," -1.19 %","  2.73 %"," 18.41 %"," 84.00 %","   .00 %","","",""," 73.33 %"," 15.71 %","-15.18 %","","",""," 90.67 %","","","   .00 %","",""," ##.## %",""," 64.00 %","  4.33 %"," 82.00 %"," 43.33 %",""," -8.33 %","",""," 41.74 %","","","-56.00 %","  2.48 %","-10.00 %","  5.24 %"," 65.33 %"," 35.00 %",""," 30.00 %","",""
"2020-08-17","   .00 %","","",""," 15.48 %","  9.34 %"," 11.63 %"," 74.00 %","","","","","  3.33 %"," 15.71 %"," 12.00 %","","",""," 70.67 %","   .00 %","","   .00 %","",""," 91.67 %",""," 84.00 %"," 39.33 %"," 60.00 %"," 45.33 %","","  6.67 %"," 22.29 %",""," 22.24 %","",""," 74.00 %"," -2.87 %"," 70.00 %","-23.10 %"," 82.00 %"," ##.## %",""," 14.00 %","",""
"2020-08-18","   .00 %","","",""," 12.14 %"," 14.50 %","  5.16 %"," 54.00 %","","","",""," 53.33 %"," 34.38 %"," 10.00 %","","",""," 74.00 %","   .00 %","","","","   .00 %"," ##.## %","","  4.00 %"," 44.67 %"," ##.## %"," 32.00 %",""," -6.67 %"," 52.29 %",""," 36.33 %","",""," 56.86 %","-11.76 %"," 54.00 %","","-13.00 %"," ##.## %",""," 20.67 %","",""
"2020-08-19","   .00 %","","","","  6.43 %"," -5.87 %"," 46.31 %"," 59.00 %","","","","",""," 37.24 %","  4.76 %","","",""," 83.33 %","   .00 %","","","",""," ##.## %",""," 30.00 %"," 79.67 %",""," 32.00 %",""," 13.33 %"," 50.29 %",""," 42.33 %"," 68.00 %","","","  6.81 %"," 54.00 %",""," -5.00 %"," 41.00 %",""," 60.67 %","",""
"2020-08-20","   .00 %","","","","  8.10 %"," -2.54 %"," 42.56 %"," 75.00 %","",""," -5.00 %","",""," 13.90 %"," 22.76 %","","","","-26.67 %"," 10.00 %","","","","","   .67 %","",""," 47.87 %",""," 25.33 %",""," 28.33 %","   .29 %",""," 51.22 %"," 68.00 %","","","  1.81 %"," ##.## %",""," 25.00 %"," 41.00 %","","","",""
"2020-08-21","   .00 %",""," 10.00 %",""," 13.10 %","  2.08 %","  8.01 %"," 51.00 %",""," 75.00 %"," -5.00 %","",""," 36.90 %"," 12.76 %","","","","-26.67 %"," 10.00 %","","","",""," 20.67 %","",""," 99.87 %",""," 22.00 %",""," 20.33 %","  6.00 %"," 48.33 %"," -4.02 %"," 68.00 %","",""," -6.19 %"," 98.00 %",""," 20.00 %"," 52.00 %","","","",""
"2020-08-22","   .00 %","","   .00 %","","  6.43 %","-14.92 %"," 18.96 %"," 66.00 %","   .00 %","","","",""," 19.76 %","  6.10 %","","   .00 %","","-16.67 %","  3.33 %","","","",""," 24.00 %","",""," 66.54 %",""," 30.00 %","","  3.67 %"," 18.00 %"," 38.33 %"," -2.02 %",""," 46.67 %",""," 10.00 %"," 18.00 %",""," 20.00 %","-33.00 %"," 60.00 %","","",""
"2020-08-23","   .00 %","","","","  -.24 %"," 14.48 %"," 19.87 %"," -6.00 %","   .00 %","","","",""," 33.10 %","-16.90 %","","",""," 23.33 %"," -6.67 %","","","","","","",""," 63.21 %",""," 43.33 %",""," 20.33 %"," -2.00 %"," ##.## %"," 32.98 %",""," 36.67 %",""," 15.33 %"," 34.00 %","","","-13.00 %"," 45.00 %","","",""
"2020-08-24","   .00 %","","",""," -1.67 %"," 26.45 %"," 25.87 %","  9.00 %","   .00 %","","","",""," 77.86 %"," 71.67 %","","",""," 30.00 %","","","","","","","",""," 18.21 %"," -4.52 %","-10.00 %","","   .33 %"," 16.67 %","","  3.65 %",""," 76.67 %",""," 12.00 %"," 34.00 %","",""," -5.67 %"," 85.00 %","","",""
"2020-08-25","   .00 %","","",""," -6.67 %"," 19.64 %"," 34.98 %"," -1.00 %","   .00 %","","","",""," 61.19 %"," 53.67 %","","",""," 33.33 %","","","","","","","",""," 26.67 %","  5.48 %"," -3.33 %","","-11.33 %"," 26.67 %",""," 38.10 %",""," 78.00 %",""," 27.00 %"," -6.00 %","",""," 34.33 %"," 71.67 %"," 15.00 %","",""
"2020-08-26","   .00 %","","",""," ##.## %"," 14.64 %"," 54.52 %","  3.00 %","   .00 %","","","",""," 71.19 %"," 77.00 %","","",""," 23.33 %","","","","","","","","","  6.67 %"," 41.67 %","-13.33 %","","  6.67 %"," 23.33 %",""," 34.67 %",""," 78.00 %",""," 24.14 %","","",""," 51.67 %"," 71.67 %"," 11.00 %","",""
"2020-08-27","   .00 %","","",""," ##.## %"," 44.97 %"," 51.86 %","","   .00 %"," -3.33 %","","",""," 75.00 %"," 58.33 %","","",""," 83.33 %","","","","","","","",""," 10.00 %"," 35.83 %","","","   .00 %","  7.33 %",""," ##.## %","","",""," -2.52 %","","",""," 40.67 %","","  2.67 %","",""
"2020-08-28","   .00 %","","  6.67 %",""," ##.## %"," 13.54 %"," 51.86 %","",""," 36.67 %","","",""," 21.67 %"," ##.## %","","",""," 48.33 %","","","","","","  6.67 %","","","  6.67 %"," 15.83 %","","","-10.00 %"," 17.33 %",""," ##.## %","","",""," -4.52 %",""," 43.33 %"," 21.67 %","",""," 12.67 %","",""
"2020-08-29","   .00 %",""," -3.33 %",""," ##.## %","  5.99 %"," 11.86 %","",""," 30.00 %"," 56.00 %","",""," 88.33 %"," 27.33 %","","",""," 44.33 %","","","","","","   .00 %","",""," 26.67 %"," 44.17 %","","","-10.00 %"," 10.67 %","-10.00 %"," 78.67 %","","",""," 28.81 %",""," 36.67 %"," 15.00 %","",""," -4.00 %","",""
"2020-08-30","   .00 %","","",""," ##.## %","  3.26 %","   .11 %","",""," 43.33 %"," 56.00 %","",""," 98.33 %"," 25.33 %","","",""," 46.00 %","","","","","","  3.33 %","",""," 26.67 %"," 50.17 %","","",""," 10.67 %",""," 48.67 %","","","","  7.14 %",""," 26.67 %","  5.00 %","",""," -9.00 %","",""
