"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2020-04-30","","","","","","","","","","","","","","","","","0","","","","0","","",""
"2020-05-01","","","","","","","","","","","0","","","","","","0","","","","","","",""
"2020-05-02","","","","","","","","","","","0","","","","","","0","","","","","","",""
"2020-05-03","","","","","","","","","","","0","","","","","","0","","","","0","","",""
"2020-05-04","","","","","","","0","","","","0","","","","","0","0","","","","","","",""
"2020-05-05","","","","","","","","","","","0","0","0","","","0","0","","","","","","",""
"2020-05-06","0","","","","","","0","","0","","1","","0","","","","1","","","","0","","",""
"2020-05-07","0","","","","","","","","1","","0","","0","","","","0","","","","","","",""
"2020-05-08","0","","","","","","","","","","0","0","","","","","","","","","0","","",""
"2020-05-09","","","","","","","","","1","","0","0","1","","","0","0","","","","","","",""
"2020-05-10","0","","","","","","","","","","0","0","","","","0","0","","0","","","","",""
"2020-05-11","0","","","","","","0","","0","","0","","0","","","","0","","","","","","",""
"2020-05-12","1","","","","","","","","","","0","0","0","","","","0","","0","","","","",""
"2020-05-13","0","","","","","","","","0","","0","0","0","","","","","","0","","","","",""
"2020-05-14","","","","","","","","","","","0","","0","","","0","0","","","","","","",""
"2020-05-15","0","","","","","","","","","","0","","0","","","","0","","0","","0","","",""
"2020-05-16","0","","","","","","0","","0","","0","0","0","","","0","0","","0","","0","","",""
"2020-05-17","0","","","","","","","","","","0","","1","","","","0","","","","0","","",""
"2020-05-18","","","","","","","","0","1","","0","1","0","","","","","","0","","","","",""
"2020-05-19","0","","","","","","","0","0","","0","","0","","","1","0","","","","0","","",""
"2020-05-20","0","","","","","","","0","","","1","","0","","","-1","0","","","","0","","",""
"2020-05-21","1","","","","","","","0","0","","0","0","0","","","0","0","","0","","","","",""
"2020-05-22","0","","","","","","","","","","0","","0","","","","","","","","","","",""
"2020-05-23","0","","","","","","","0","","","0","0","0","","","0","0","","","","","","",""
"2020-05-24","1","","","","","","","0","0","","0","","0","","","0","0","","","","0","","",""
"2020-05-25","0","","","","","","","0","","","0","0","","","","","0","","0","","0","","",""
"2020-05-26","0","","","","","","","","0","","0","","0","","","0","0","","","","0","","",""
"2020-05-27","0","","","","","","","0","","","","","0","","","0","0","","","","","","",""
"2020-05-28","0","","","","","","","0","0","","0","","","","","","","","0","","","","",""
"2020-05-29","1","","","","","","","0","","","0","0","1","","","0","0","","0","","","","",""
"2020-05-30","0","","","","","","","0","0","","1","","1","","","0","0","","0","","","","",""
"2020-05-31","0","","","","","","","0","0","","0","","0","","","1","0","","","","0","","",""
"2020-06-01","0","","","","","","0","0","0","","0","","-1","","","0","0","","0","","0","","",""
"2020-06-02","0","","","","","","","0","0","","0","0","1","","","1","0","","","","0","","",""
"2020-06-03","0","","","","","","","0","0","","1","","","","","0","0","","0","","0","","",""
"2020-06-04","0","","","","","","0","0","0","","0","","0","","","0","","","0","","0","","",""
"2020-06-05","0","","","","","","","0","","","0","0","0","","","0","0","","0","","","","",""
"2020-06-06","1","","","","","","","0","","","","","0","","","1","","","","","0","","",""
"2020-06-07","0","","","","","","","0","0","","0","","1","","","0","0","","0","","","","",""
"2020-06-08","1","","","","","","","0","","","0","","0","","","0","1","","0","","0","","",""
"2020-06-09","2","","","","","","","","0","","0","","0","","","0","0","","0","","0","","0",""
"2020-06-10","0","","","","","","","0","0","","0","0","0","","","0","0","","0","","0","","0",""
"2020-06-11","2","","","","","","","0","0","","1","","0","","","0","0","","0","","0","","",""
"2020-06-12","3","","","","","","0","0","0","","1","","0","","","0","0","","0","0","0","","",""
"2020-06-13","2","","","","","","0","","","","0","0","0","","","0","0","","0","0","0","","0",""
"2020-06-14","-1","","","","","","0","0","0","","0","0","0","","","1","0","","0","2","","","0",""
"2020-06-15","4","","","","","","0","0","0","","0","0","0","","","0","0","","0","0","0","","0",""
"2020-06-16","0","","","","","","0","0","0","","0","0","1","","","0","0","","0","0","0","","0",""
"2020-06-17","4","","","","","","1","0","0","","0","0","0","","","0","0","","0","1","","","0",""
"2020-06-18","0","0","","","","","0","0","0","","2","0","2","","","0","0","","0","1","","","0",""
"2020-06-19","2","1","","","","","0","0","0","","2","0","0","","","0","1","","0","1","","","1",""
"2020-06-20","4","0","","","","","","0","0","","0","1","1","","0","0","0","","0","0","","","0",""
"2020-06-21","0","","","","","","1","0","0","","0","0","0","","","0","0","","0","0","0","","0",""
"2020-06-22","0","0","","","","","0","0","0","","0","0","2","","0","0","0","","0","0","0","","0",""
"2020-06-23","1","0","","","","","0","0","0","","0","0","2","","0","0","1","","0","0","","","0",""
"2020-06-24","2","","","","","","0","0","","","4","1","0","","0","0","0","","0","1","0","","",""
"2020-06-25","2","","","","","","0","0","0","","0","0","1","","1","0","0","","0","2","0","","1",""
"2020-06-26","0","","","","","","0","0","0","","","","0","","","0","0","","0","0","","","",""
"2020-06-27","2","0","1","","-1","","0","0","0","","1","0","0","","0","0","0","","0","3","0","","0",""
"2020-06-28","1","","0","","0","","0","0","1","","1","0","1","","","1","0","","0","0","0","","0",""
"2020-06-29","0","0","0","","0","","0","1","","","0","0","0","","0","0","3","","0","1","0","","0",""
"2020-06-30","3","","0","","0","","","0","0","","1","0","1","","0","0","1","","0","0","0","","",""
"2020-07-01","1","0","0","","","","","1","0","","0","","1","","0","0","0","","1","0","","","1",""
"2020-07-02","1","0","1","","0","","0","0","0","","0","0","0","","0","0","0","","0","1","","","0",""
"2020-07-03","3","0","0","","0","","0","0","0","","0","0","2","","0","0","0","","0","0","0","","0",""
"2020-07-04","1","0","0","","0","","0","0","1","","0","0","0","","2","0","0","","1","0","0","","0",""
"2020-07-05","0","0","0","","0","","0","0","","","0","0","0","","0","0","1","","0","0","","","1",""
"2020-07-06","0","0","0","","0","","","0","0","","0","0","3","","","0","0","","0","1","0","","0",""
"2020-07-07","1","","0","","1","","0","1","0","","0","0","1","","0","0","0","","1","1","0","0","",""
"2020-07-08","0","","0","","0","","0","1","0","","1","0","1","","0","0","0","","0","0","0","0","0",""
"2020-07-09","1","0","0","","0","","0","1","0","","0","1","1","","0","0","0","","0","1","0","0","0",""
"2020-07-10","1","0","0","","1","","0","0","0","","1","","0","","0","0","0","","1","0","0","0","0",""
"2020-07-11","0","0","1","","0","","0","0","0","","2","","1","","0","1","2","","0","1","0","","",""
"2020-07-12","2","0","0","","0","","0","0","0","","0","0","0","","0","1","0","","0","1","0","0","0",""
"2020-07-13","2","0","0","","0","","0","0","0","","3","0","0","","0","0","0","","0","0","0","0","0",""
"2020-07-14","1","0","0","","0","","0","0","0","","0","0","3","","0","0","0","","2","2","0","","0",""
"2020-07-15","3","0","0","","0","0","0","0","0","","3","0","1","","0","1","0","","0","0","0","0","0",""
"2020-07-16","0","0","0","","0","0","0","1","0","","2","1","4","","0","0","1","","0","0","0","0","",""
"2020-07-17","1","0","0","","0","0","1","1","0","","0","0","2","","0","0","2","","0","0","1","0","1",""
"2020-07-18","3","","0","","0","0","0","0","1","","0","1","1","","0","0","0","","1","0","0","0","",""
"2020-07-19","1","0","","","0","0","0","0","2","","0","0","4","","0","0","0","","1","0","0","0","0",""
"2020-07-20","1","0","0","","0","0","0","2","0","","0","0","1","","1","1","0","","1","1","0","0","0",""
"2020-07-21","-1","0","0","","0","0","0","0","0","","0","0","1","","0","0","1","","0","0","","0","0",""
"2020-07-22","0","0","0","","0","0","0","1","1","","2","0","1","","0","","1","","0","0","0","0","0",""
"2020-07-23","1","0","0","","0","0","1","0","1","","1","1","0","","0","0","2","","1","0","0","0","0",""
"2020-07-24","0","0","","","0","0","0","0","1","","0","0","1","","0","1","1","","0","1","0","0","0",""
"2020-07-25","1","1","0","","0","0","1","0","0","","1","0","4","","0","0","0","","0","0","0","0","0",""
"2020-07-26","2","0","1","","0","0","0","2","0","","1","0","5","","0","0","0","2","1","0","1","0","0",""
"2020-07-27","1","0","0","","0","","","1","0","","1","0","5","","1","0","2","0","0","0","0","0","1",""
"2020-07-28","3","0","0","","0","0","0","0","1","","0","0","6","","-1","0","3","0","0","3","0","0","3",""
"2020-07-29","3","0","","","0","0","0","2","0","","10","0","9","","0","0","1","0","0","0","0","0","0",""
"2020-07-30","1","0","0","","0","0","0","0","1","","3","0","4","","0","0","0","","0","0","","0","0",""
"2020-07-31","3","2","0","","0","","0","0","0","","1","1","6","","0","1","2","0","0","0","0","0","0",""
"2020-08-01","1","1","0","","0","0","0","0","0","","1","2","10","","0","0","0","0","1","2","0","1","0",""
"2020-08-02","3","0","0","","0","0","0","0","0","","0","-1","8","","0","1","4","0","1","0","0","","2",""
"2020-08-03","2","1","3","","0","0","0","0","0","","1","0","8","","0","0","1","","1","1","1","0","0",""
"2020-08-04","0","0","0","","1","0","0","1","0","","5","0","7","","0","0","5","0","0","1","","0","0",""
"2020-08-05","1","0","0","","0","0","1","3","0","","4","1","9","","0","0","5","1","0","2","0","0","0",""
"2020-08-06","1","0","0","0","0","0","1","1","0","","7","0","13","0","0","0","1","0","0","1","0","0","1",""
"2020-08-07","3","0","0","0","2","1","0","0","0","","3","1","8","0","0","0","1","0","0","1","2","0","0",""
"2020-08-08","2","1","0","0","0","0","0","0","0","","1","0","12","0","0","0","3","1","1","1","1","0","0",""
"2020-08-09","4","1","3","0","0","0","0","1","0","","2","2","9","0","0","0","0","0","1","1","0","0","0",""
"2020-08-10","0","0","0","0","0","0","2","0","0","","3","0","5","0","1","0","6","0","1","0","0","0","0",""
"2020-08-11","3","0","1","0","0","0","0","1","0","","3","1","11","0","0","0","3","0","3","4","0","1","1",""
"2020-08-12","3","1","1","0","1","0","0","2","6","","3","0","13","0","0","2","4","0","2","1","0","0","0",""
"2020-08-13","2","0","0","0","0","0","0","1","1","","5","3","7","0","0","0","2","1","3","3","0","0","3",""
"2020-08-14","1","1","0","0","0","0","2","0","1","","3","0","7","0","0","0","4","0","2","4","0","0","0",""
"2020-08-15","2","0","0","1","3","2","0","0","0","","2","2","12","0","2","1","3","0","2","3","0","0","5",""
"2020-08-16","3","1","0","0","1","1","2","1","1","","4","1","14","0","1","0","7","0","1","3","","0","0",""
"2020-08-17","1","1","3","1","3","0","3","1","1","","5","1","14","0","1","1","6","0","1","2","2","0","3",""
"2020-08-18","4","0","0","1","1","0","0","0","0","","1","1","8","0","0","0","4","2","4","4","3","1","2",""
"2020-08-19","1","1","0","0","1","0","1","0","0","","3","1","7","1","0","1","6","0","0","-1","0","0","0",""
"2020-08-20","2","0","0","0","0","0","0","1","2","","3","1","10","0","0","0","5","0","5","5","2","1","0",""
"2020-08-21","3","1","0","1","1","0","1","1","0","","5","4","8","1","2","0","5","0","1","0","0","0","0",""
"2020-08-22","2","0","1","1","2","0","2","1","0","","8","0","15","1","1","0","0","1","3","5","1","0","1",""
"2020-08-23","1","0","0","0","0","1","2","6","2","","7","1","9","0","0","0","19","0","0","1","0","1","0",""
"2020-08-24","1","0","0","0","1","1","0","4","0","","6","3","11","3","0","0","3","0","8","1","1","0","0",""
"2020-08-25","5","0","1","4","2","0","0","1","0","","4","0","11","1","2","1","5","0","9","3","0","0","0",""
"2020-08-26","0","2","1","0","0","0","0","3","4","","1","4","12","2","1","1","5","0","1","2","0","2","0",""
"2020-08-27","7","1","0","0","0","1","0","0","2","","0","1","5","0","0","2","4","1","5","5","1","0","2",""
"2020-08-28","12","1","1","0","2","2","0","2","1","","5","1","11","2","0","0","5","0","1","2","1","0","2",""
"2020-08-29","2","0","0","1","2","1","0","0","2","","3","0","17","0","2","0","10","0","1","0","0","0","0",""
"2020-08-30","3","0","4","1","2","0","1","0","2","","7","4","15","0","1","1","8","0","1","5","0","1","0",""
"2020-08-31","6","0","0","0","1","1","0","1","5","","3","4","18","0","1","0","1","0","10","0","0","0","-2",""
"2020-09-01","7","2","3","2","4","1","5","1","1","","8","4","13","0","1","1","5","0","0","0","0","0","1",""
"2020-09-02","8","0","10","2","3","3","5","8","5","","11","5","18","0","0","0","6","7","9","2","1","1","2",""
"2020-09-03","3","0","1","2","2","1","5","1","2","","8","10","16","0","5","0","6","3","1","2","1","1","2",""
"2020-09-04","5","0","1","1","3","1","1","2","3","","4","0","14","0","1","0","3","2","6","1","0","0","1",""
"2020-09-05","8","2","3","2","0","0","10","3","2","","8","1","12","0","2","3","4","3","3","2","1","0","0",""
"2020-09-06","5","1","3","3","0","0","1","1","2","","3","6","13","0","3","2","8","0","0","0","0","2","1",""
"2020-09-07","2","1","1","1","2","0","0","1","4","","3","1","10","0","5","0","7","3","15","0","3","1","1",""
"2020-09-08","11","1","7","3","0","1","0","3","2","","4","2","13","1","4","0","8","1","1","3","0","2","0",""
"2020-09-09","3","0","5","0","4","1","1","2","4","","11","6","13","1","1","1","8","1","0","5","4","0","0",""
"2020-09-10","16","0","0","1","4","0","7","3","2","","9","3","11","1","4","0","4","5","14","2","0","1","1",""
"2020-09-11","3","0","7","1","0","0","1","3","5","","8","0","12","0","1","3","7","0","1","4","0","3","4",""
"2020-09-12","11","4","2","0","3","0","0","7","5","","10","4","14","0","1","1","4","5","1","2","0","1","1",""
"2020-09-13","11","1","6","1","0","3","0","1","3","","6","4","5","2","2","3","10","2","3","3","1","0","1",""
"2020-09-14","6","0","1","1","3","0","14","5","7","","5","4","11","0","0","0","6","0","2","1","","1","0",""
"2020-09-15","10","1","1","1","4","0","5","8","6","","12","8","19","0","0","2","4","2","0","1","3","3","1",""
"2020-09-16","9","1","6","0","1","2","1","1","5","","10","2","15","1","3","1","11","2","0","5","0","2","0",""
"2020-09-17","3","1","1","0","6","2","3","2","0","","9","0","12","0","2","4","6","0","0","3","0","0","0",""
"2020-09-18","1","2","1","1","0","0","0","2","7","","11","2","12","0","1","1","5","1","7","2","","2","2",""
"2020-09-19","9","0","2","1","0","0","0","1","4","","7","5","12","0","0","4","3","0","1","0","2","0","0",""
"2020-09-20","6","1","1","2","6","0","2","1","4","","8","2","5","3","0","2","4","4","0","1","1","0","3",""
"2020-09-21","9","0","2","1","1","0","1","0","2","","7","4","5","0","2","5","4","1","0","2","0","1","0",""
"2020-09-22","9","0","3","1","1","1","3","6","0","","11","1","9","1","2","1","9","3","2","1","0","1","1",""
"2020-09-23","3","0","1","0","1","2","4","6","3","","9","3","11","4","2","3","3","3","0","0","1","2","3",""
"2020-09-24","5","0","8","2","0","0","0","6","6","","8","8","7","1","0","0","4","5","9","4","1","0","2",""
"2020-09-25","13","0","6","0","1","3","0","1","8","","6","0","7","0","2","1","5","2","3","3","3","2","2",""
"2020-09-26","6","2","0","1","0","1","1","2","0","","8","1","6","1","1","3","5","1","10","4","0","1","0",""
"2020-09-27","5","0","0","0","2","0","0","2","3","","8","0","9","1","1","5","6","3","0","1","2","0","2",""
"2020-09-28","4","0","1","0","1","0","-1","5","6","","8","2","6","1","0","2","0","0","8","1","0","0","2",""
"2020-09-29","8","3","2","2","1","0","4","7","4","","4","2","12","0","1","3","2","2","7","1","5","3","2",""
"2020-09-30","2","1","4","0","1","1","2","4","7","","5","0","6","0","1","0","1","3","5","2","1","1","0",""
"2020-10-01","2","0","3","0","1","0","0","3","3","","4","4","3","0","2","6","4","3","0","0","0","4","3",""
"2020-10-02","8","0","1","1","3","2","4","6","4","","2","1","6","0","2","0","3","0","1","4","2","0","0",""
"2020-10-03","14","0","2","1","1","3","2","2","3","","5","5","10","0","1","0","5","1","0","2","2","0","2",""
"2020-10-04","0","0","3","1","1","0","0","3","3","","5","-1","10","0","0","1","9","1","0","1","2","1","1",""
"2020-10-05","6","0","-1","-1","3","0","1","1","4","","6","1","8","0","1","0","2","3","1","0","1","2","0",""
"2020-10-06","3","2","2","0","0","0","1","2","4","","5","0","4","2","2","3","2","3","0","1","0","0","2",""
"2020-10-07","3","0","5","0","2","1","0","2","0","","5","1","6","0","0","2","0","2","0","1","1","2","0",""
"2020-10-08","0","2","0","5","1","1","2","3","1","","3","2","2","1","0","2","1","2","0","0","0","0","1",""
"2020-10-09","4","0","1","0","1","0","0","4","0","","4","3","1","0","0","5","2","0","3","0","0","3","1",""
"2020-10-10","3","0","0","0","1","0","0","3","2","","4","1","3","0","0","0","3","0","0","2","1","0","2",""
"2020-10-11","3","0","2","1","0","1","1","2","4","","4","3","5","0","1","1","3","2","0","0","0","1","1",""
"2020-10-12","4","0","0","1","1","1","3","5","2","","2","1","3","0","0","1","2","0","0","0","0","1","0",""
"2020-10-13","6","1","0","0","0","1","0","3","2","","2","2","4","0","1","0","2","2","2","3","1","2","0",""
"2020-10-14","1","1","0","1","0","0","2","0","1","","5","0","3","0","0","2","3","0","9","1","0","2","0",""
"2020-10-15","1","0","1","0","1","1","0","2","0","","2","2","3","0","0","0","1","5","9","0","0","1","0",""
"2020-10-16","6","0","1","0","0","0","2","1","2","","3","0","5","0","0","1","0","2","1","0","0","0","2",""
"2020-10-17","3","0","0","0","1","0","0","2","2","","1","0","1","1","0","3","0","1","2","1","0","0","1",""
"2020-10-18","0","0","0","0","0","0","0","1","1","","2","0","1","0","0","1","2","2","3","0","0","0","0",""
"2020-10-19","3","0","1","0","0","0","1","2","0","","0","0","1","0","0","2","2","0","2","0","3","0","0",""
"2020-10-20","1","0","0","0","0","0","0","0","2","","2","0","1","0","0","0","1","1","0","0","0","0","0",""
"2020-10-21","2","0","4","0","0","0","1","2","2","","2","1","4","0","0","0","3","-1","3","1","0","0","-1",""
"2020-10-22","1","0","0","0","0","0","2","1","3","","1","0","0","0","0","0","0","2","2","0","0","0","0",""
"2020-10-24","5","0","1","0","0","0","0","0","1","","0","0","0","0","0","1","1","0","2","0","0","0","1",""
"2020-10-25","1","0","1","0","0","0","1","0","0","","0","0","1","0","1","2","0","2","1","0","0","0","0",""
"2020-10-26","1","0","1","0","0","0","0","0","1","","1","1","1","0","","0","0","0","1","0","0","1","0",""
"2020-10-27","1","0","1","0","0","1","0","0","1","","3","1","2","0","0","0","0","2","1","0","0","0","0",""
"2020-10-28","5","1","1","1","0","0","0","0","1","","3","0","2","0","0","2","1","0","2","0","0","0","1",""
"2020-10-29","0","0","0","2","0","0","1","2","2","","1","0","1","1","-1","0","1","0","0","0","0","0","0",""
"2020-10-30","1","2","2","0","1","0","2","1","1","","0","1","2","0","0","1","2","1","0","0","2","0","0",""
"2020-10-31","2","0","3","1","0","0","1","0","0","","1","0","2","0","1","0","0","0","2","0","0","2","1",""
"2020-11-01","0","0","-1","0","0","1","0","0","2","","2","0","1","0","1","0","2","0","0","1","0","0","2",""
"2020-11-02","6","0","1","0","1","0","0","0","1","","1","0","-1","0","1","1","1","1","-1","0","0","1","0",""
"2020-11-03","0","0","1","0","1","1","1","2","1","","2","0","1","0","0","2","0","2","1","1","2","0","0",""
"2020-11-04","0","0","0","0","0","1","0","-1","0","","0","1","3","0","0","2","1","2","0","2","0","1","2",""
"2020-11-05","1","0","0","4","0","0","1","1","1","","4","1","2","0","0","0","0","1","6","0","0","0","0",""
"2020-11-06","0","0","0","0","2","0","0","2","2","","1","1","0","1","0","3","0","0","0","0","0","1","1",""
"2020-11-07","0","0","1","0","0","1","0","0","0","","2","0","6","0","0","1","1","1","1","0","0","1","0",""
"2020-11-08","1","0","0","0","0","0","0","2","2","","2","0","-3","0","0","0","0","3","0","0","0","1","0",""
"2020-11-09","2","0","2","0","0","0","0","0","3","","2","2","2","-1","0","0","2","0","2","1","0","1","2",""
"2020-11-10","5","0","0","0","1","1","0","0","1","","5","0","3","0","0","1","0","0","0","2","0","1","0",""
"2020-11-11","1","0","2","1","0","1","1","0","2","","2","3","3","0","3","0","4","1","4","2","0","0","1",""
"2020-11-12","0","0","2","0","0","0","3","0","0","","2","2","2","0","0","2","4","2","2","1","0","1","0",""
"2020-11-13","1","2","0","0","0","1","0","0","0","","3","1","2","0","0","0","5","1","0","0","0","1","-1",""
"2020-11-15","1","0","4","0","0","2","0","2","2","","7","1","1","0","0","0","3","0","1","4","0","2","0",""
"2020-11-16","2","0","1","1","0","0","1","0","0","","1","0","7","0","1","1","1","4","1","0","1","0","0",""
"2020-11-17","0","1","3","0","0","0","","0","2","","2","2","3","1","0","0","2","3","4","0","2","4","1",""
"2020-11-18","1","1","2","0","1","2","0","0","3","","6","0","5","1","0","1","0","2","1","3","0","2","0",""
"2020-11-19","0","0","1","0","0","0","0","2","2","","5","0","0","0","0","1","4","-1","0","1","0","0","0",""
"2020-11-20","0","0","2","0","0","0","1","0","1","","4","0","1","2","0","0","1","0","3","0","0","1","0",""
"2020-11-21","2","0","1","0","0","0","0","0","4","","7","1","3","0","0","1","2","2","0","0","0","0","0",""
"2020-11-22","0","0","2","0","0","0","0","1","2","","5","0","2","1","0","0","3","0","3","0","0","0","0",""
"2020-11-23","1","1","1","0","0","2","2","0","2","","2","0","2","0","0","0","0","0","1","0","2","1","0",""
"2020-11-24","0","0","2","0","1","0","0","2","0","","3","0","3","1","1","1","4","0","0","4","0","0","",""
"2020-11-25","0","0","1","1","0","0","0","4","3","","3","0","2","1","0","3","1","4","2","2","2","2","0",""
"2020-11-26","3","0","0","0","1","0","0","1","1","","3","0","6","0","1","1","2","1","4","0","1","1","0",""
"2020-11-27","7","0","0","0","0","0","1","-1","3","","4","0","3","0","1","0","4","2","0","1","0","1","1",""
"2020-11-28","3","0","6","0","0","1","0","2","3","","2","0","5","2","0","1","0","0","0","1","0","0","2",""
"2020-11-29","2","0","0","0","0","0","0","0","0","","5","0","2","0","0","1","1","0","3","1","0","0","0",""
"2020-11-30","8","0","0","1","0","0","0","1","2","","6","0","1","1","0","2","3","2","0","0","0","0","0",""
"2020-12-01","1","0","0","0","0","0","0","0","1","","4","0","1","0","0","0","1","1","3","0","0","2","0",""
"2020-12-26","0","0","3","1","0","0","0","0","1","","3","0","1","0","0","1","0","1","1","0","0","0","0",""
"2020-12-27","4","0","1","0","0","0","0","2","1","","2","0","2","0","2","0","0","1","1","0","1","0","1",""
"2020-12-28","0","0","2","0","0","0","0","0","2","","3","0","1","0","0","1","4","0","0","0","0","0","",""
"2020-12-29","2","0","-1","0","0","0","1","0","0","","1","2","1","0","","1","1","0","2","0","0","0","0",""
"2020-12-30","0","0","0","0","0","0","1","2","2","","0","0","2","0","","0","2","0","0","","0","0","0",""
"2020-12-31","2","0","0","0","0","0","0","0","1","","2","0","2","0","0","0","0","2","0","0","1","0","",""
"2021-01-01","3","0","0","0","0","0","0","0","0","","1","0","3","0","0","0","0","0","1","0","0","0","0",""
"2021-01-02","2","0","1","0","0","0","0","2","1","","0","0","1","0","","1","5","0","2","0","0","0","0",""
"2021-01-03","0","0","0","0","0","0","1","1","2","","1","0","0","1","0","2","3","1","0","0","0","0","0",""
"2021-01-04","1","0","1","0","0","0","0","4","1","","3","1","0","0","2","0","3","1","5","1","0","1","0",""
"2021-01-05","1","0","1","0","0","0","0","4","2","","3","1","1","0","2","0","4","1","6","1","0","1","0",""
"2021-01-06","2","0","1","0","0","0","-1","0","0","","2","1","0","0","0","1","0","0","1","0","1","0","0",""
"2021-01-07","0","1","1","0","0","1","3","0","0","","1","0","0","0","0","0","0","1","1","0","0","0","1",""
"2021-01-08","2","0","1","0","0","0","0","2","1","","0","0","1","0","0","1","5","0","2","0","0","0","0",""
"2021-01-09","-2","","0","1","0","0","0","0","3","","0","0","2","0","0","0","-5","0","-1","0","4","0","",""
"2021-01-10","3","","0","0","0","0","0","0","0","","1","0","0","0","0","0","2","0","0","0","0","0","0",""
"2021-01-11","0","0","0","0","0","0","0","0","1","","0","0","1","0","0","0","0","0","0","0","0","0","0",""
"2021-01-12","1","0","0","0","0","0","0","1","0","","2","0","3","0","0","1","0","0","0","1","0","0","",""
"2021-01-13","2","0","0","0","0","","0","0","2","","0","0","0","0","","2","0","0","0","0","1","0","0",""
"2021-01-14","0","1","1","0","0","0","0","1","0","","1","0","1","0","0","0","0","0","2","1","1","0","1",""
"2021-01-15","0","0","0","0","0","0","0","1","2","","0","2","3","0","0","0","3","0","0","1","0","0","0",""
"2021-01-16","1","","1","0","0","1","1","1","2","","4","0","0","0","0","1","0","0","0","0","2","0","0",""
