"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-04-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-01","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"2020-05-03","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"2020-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"2020-05-08","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"2020-05-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"2020-05-10","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","","","","","","","","","","","","","","","",""
"2020-05-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","",""
"2020-05-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","","","","","","","","","","","","","","","",""
"2020-05-13","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","2","","","1","","","","","","","","","1","","","","","","",""
"2020-05-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","2","","","1","","","","","","","","","","","","","","","",""
"2020-05-15","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","2","","","1","","","","","","","","","1","","","","","","",""
"2020-05-16","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","1","","","","","","","","2","","","1","","","","","","","","","","","","","","","",""
"2020-05-17","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","1","","","","","","","","2","","","1","","","","","","","","","1","","","","","","",""
"2020-05-18","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","2","","","1","","","","","","","","","1","","","","1","","",""
"2020-05-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","",""
"2020-05-20","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","2","","","1","","","","","","","","","1","","","","","","",""
"2020-05-21","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","1","","","","","","","","2","","","1","","","","","","","","","","","","","1","","",""
"2020-05-22","","","","","","","","","","1","","","","","","1","","","","","","","","","","","2","","","","","","1","","","","","","","","2","","","1","","","","","","","","","1","","","","1","","",""
"2020-05-23","","","","","","","","","","1","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","2","","","1","","","","","","","","","1","","","","1","","",""
"2020-05-24","","","","","","","","","","1","","","","","","1","","","","","","","","","","","2","","","","","","1","","","","","","","","2","","","1","","","","","","","","","","","","","","","",""
"2020-05-25","","","","","","","","","","1","","","","","","1","","","","","","","","","","","2","","","","","","1","","","","","","","","2","","","1","","","","","","1","","","1","1","","","1","","",""
"2020-05-26","","","","","","","","","","1","","","","","","1","","","","","","","","","","","2","","","","","","1","","","","1","","","","2","","","1","","","","","","1","","","1","1","","","1","","",""
"2020-05-27","","","","","","","","","","1","","","","","","1","","","","","","1","","","","","2","","","","","","1","","","","1","","","","2","","","1","","","","","","1","","","1","1","","","1","","",""
"2020-05-28","","","","","","","","","","1","","","","","","","","","","","","","","","","","2","","","","","","1","","","","1","","","","","","","1","","","","","","1","","","","","","","","","",""
"2020-05-29","","","","","","","","","","","","","","","","1","","","","","","1","","","","","2","","","","","","1","","","","1","","","","2","","","1","","","","","","1","","","","","","","1","","",""
"2020-05-30","","","","","","","","","","1","","2","","","","1","","","","","","1","","","","","3","","","","1","","1","","","","1","","","","2","","","1","","","","","1","1","","","1","2","","","1","","",""
"2020-05-31","","","","","","","","","","2","1","2","","","","","","","","","","1","","","","","3","","","","1","","1","","","","","","","","2","","","1","","","","","1","1","","","1","","","","1","","",""
"2020-06-01","","","","","","","","","","2","1","2","","","","1","","","","","","1","","","","","3","","","","1","","","","","","1","","","","2","","","1","","","","","1","1","","","1","2","","","1","","",""
"2020-06-02","","","","","","","","","","2","1","","","","","1","","","","","","1","","","","","3","","","","1","","1","","","","1","","","","2","","","1","","","","","1","1","","","2","2","","","1","","",""
"2020-06-03","","","","","","","","","","2","1","2","","","","1","","","","","1","1","","","","","3","","","","1","","1","","","","1","","","","2","","","1","","","","","1","1","","","2","2","","","1","","",""
"2020-06-04","","","","","","","","","","3","1","","","","","1","","","","","1","1","","","","","3","","","","1","","1","","","","1","1","","","2","","","1","","","","","1","1","","1","2","","","","1","","",""
"2020-06-05","","","1","","","","","","","3","1","2","","","","1","","","","","1","1","","","","","3","","","","","","1","","","","1","1","","","2","","","1","","","","","1","1","","1","2","2","","","1","","",""
"2020-06-06","","","1","","","","","","","3","1","2","","","","1","","","","","","1","","","","","3","","","","","","1","","","","","1","","","2","","","1","","","","","1","1","","1","2","2","","","1","","",""
"2020-06-07","","","1","","","","","","","3","1","2","","","","1","","","","","1","1","","","","","3","","","","","","1","1","","","1","1","","","2","","","1","","","","","1","1","","","2","2","","","1","","",""
"2020-06-08","","","1","","","","","","","","1","2","","1","","","","","","","1","1","","","","","3","","","","1","","1","1","","","","1","","","2","","","1","","","","","1","1","","","","2","","","1","","",""
"2020-06-09","","","1","","1","","","","","3","1","2","","1","","1","","","","","1","1","","","","","3","","","","1","","1","1","","","1","1","","","2","","","1","","","","","1","1","","","","3","","","1","","",""
"2020-06-10","","","1","","1","","","","","3","1","2","","2","","1","","","","","1","1","","","","","3","","","","1","","1","1","","","1","1","","","2","","","1","","","","","1","2","","1","2","2","","","1","","",""
"2020-06-11","","","1","","1","","","","","3","1","2","","2","","1","","","","","1","1","","","","","3","","","","1","","1","1","","","1","1","","","2","","","1","","","","","1","2","","","2","2","","","1","","",""
"2020-06-12","","","1","","1","","","","","3","1","2","","2","","1","","","","","1","2","","","","","3","","","","","","1","1","","","1","1","","","2","","","1","","","","","1","2","","","2","2","","","1","","",""
"2020-06-13","","","1","","1","","","","","3","1","2","","2","","1","","","","","","2","","","","","3","","","","1","","1","1","","","1","1","","","2","","","1","","","","","1","2","","1","2","2","","","1","","",""
"2020-06-14","","","1","","1","","","","","3","1","2","","2","","1","","","","","","2","","","","","3","","","","1","","1","1","","","1","1","","","2","","","","","","","","1","2","","1","2","2","","","2","","",""
"2020-06-15","","","1","","1","","","","","3","1","","","2","","1","","","","","1","2","","","","","3","","","","1","1","1","2","","","1","1","","","2","","","1","","","","","1","2","","1","2","2","","","2","","",""
"2020-06-16","","","1","","1","","","","","3","1","2","","2","","1","","","","","1","2","","","","1","3","","","","1","1","1","2","","","1","1","","","2","","","1","","","","","1","2","","1","2","2","","","2","","",""
"2020-06-17","","","1","","1","","","","","3","1","","","2","","1","","","","","","2","","","","1","3","","","","1","1","1","2","","","1","1","","","2","","","1","","","","","1","2","","1","2","2","","","2","","",""
"2020-06-18","","","1","","1","","","","","3","1","","","3","","1","","","1","","","2","","","","","3","","","","","1","1","2","","","2","1","","","2","","","1","","","","","1","3","","","2","2","","","2","1","",""
"2020-06-19","","","","","1","","","","","3","1","2","","5","","1","","","1","","","2","","","","1","","","","","","1","1","2","","","3","2","","","2","","","1","","","","","1","4","","1","2","2","","","2","","",""
"2020-06-20","","","1","","1","","","","","","1","2","","5","","1","","","1","","1","2","","","","1","","","","","1","1","1","2","","","3","","","","2","","","","","","","","1","4","","1","","2","","","2","1","",""
"2020-06-21","","","","","","","","","","4","1","2","","5","","1","","","2","","1","2","","","","1","","","","","1","1","1","2","","","3","2","","","2","","","1","","","","","1","4","","1","2","2","","","2","1","",""
"2020-06-22","","","1","","1","","","","","4","1","2","","5","","","","","","","1","2","","","","1","3","","","","1","1","1","2","","","3","","","","3","","","","","","","","1","4","","","","2","","","2","1","",""
"2020-06-23","","","","","1","","","","","4","1","2","","5","","1","","","2","","1","2","","","","1","","","","","1","1","1","2","","","3","2","","","3","","","","","","","","2","5","","1","2","2","","","2","1","",""
"2020-06-24","","","","","1","","","","","4","1","2","","5","","","","","2","","","2","","","","1","3","","","","","1","1","2","","","3","2","","","4","","","","","","","","2","5","","","2","2","","","","1","",""
"2020-06-25","","","","","1","","","","","4","1","2","","5","","1","","","","","1","2","","","","1","3","","","","1","1","1","2","","","3","2","","","5","","","1","","","","","2","5","","1","2","2","","","2","1","",""
"2020-06-26","","","1","","1","","","","","3","1","","","5","","1","","","2","","","2","","","","1","3","","","","1","2","1","2","","","3","2","","","5","","","1","","","","","2","5","","1","","2","","","2","1","",""
"2020-06-27","","","1","","1","","","","","4","1","2","","5","","1","","","2","","1","2","","","","1","3","","","","1","2","1","2","","","3","2","","","5","","","2","","","","","2","5","","1","","2","","","2","1","",""
"2020-06-28","","","1","1","1","","","","","4","1","2","","5","","1","","","2","","1","2","","","","1","","","","","","2","1","2","","","3","3","","","6","","","3","","","","","2","5","","1","2","2","","","2","1","",""
"2020-06-29","","","1","1","1","","","","","4","1","2","","5","","1","","","2","","","3","","","","1","3","","","","1","2","1","2","","","4","3","","","5","","","3","","","","","2","5","","1","2","2","","","2","1","",""
"2020-06-30","","","1","1","1","","","","","4","1","2","","5","","2","","","3","","1","3","","","","1","3","","","","1","2","1","2","","","4","3","","","7","","","4","","","","","2","5","","","2","2","","","2","1","",""
"2020-07-01","","","1","","1","","","","","4","1","2","","5","","2","","","3","","1","","","","","1","3","","","","1","2","1","3","","","4","3","","","9","","","4","","","","","3","5","","1","3","2","","","2","1","",""
"2020-07-02","","","1","1","1","","","","","4","1","3","","5","","2","","","3","","1","","","","","1","","1","","","1","2","1","4","","","4","3","","","10","","","5","","","","","3","5","","1","3","2","","","2","1","",""
"2020-07-03","","","1","1","1","","","","","4","1","3","","5","","4","","","3","","1","3","","","1","1","","1","","","1","2","1","4","","","5","3","","","11","","","5","","","","","3","5","","1","3","2","","","2","2","",""
"2020-07-04","","","1","1","1","","","","","4","2","3","","5","","","","","3","","1","3","","","1","","3","2","","","1","2","1","4","","","5","3","","","12","","","5","","","","","4","5","","","3","2","","","2","2","",""
"2020-07-05","","","1","1","1","","","","","4","4","3","","5","","4","","","3","","1","3","","","1","1","3","2","","","1","2","1","4","","","5","3","","","12","","","5","","","","","4","5","","1","3","2","","","2","2","",""
"2020-07-06","","","","1","","","","","","4","5","3","","7","","5","","","3","","1","3","","","","1","3","2","","","1","2","1","5","","","5","3","","","12","","","5","","","","","6","5","","1","3","2","","","2","2","",""
"2020-07-07","","","1","1","","","","","","4","5","3","","7","","5","","","3","","1","3","","","2","1","3","2","","","1","2","1","5","","","5","3","","","12","","","5","","","","","6","5","","1","3","2","","","2","2","",""
"2020-07-08","","","2","1","1","","","","","4","6","3","","7","","5","","","3","","1","3","","","2","1","3","2","","","1","2","1","5","","","5","3","","","12","","","5","","","","","6","5","","1","","2","","","2","2","",""
"2020-07-09","","","2","1","1","","","","","4","7","3","","7","","5","","","3","","1","3","","","2","1","3","2","","","","2","1","5","","","5","3","","","13","","","6","","","","","7","5","","1","3","5","","","3","3","",""
"2020-07-10","","","2","1","1","","","","","4","8","3","","7","","6","","","3","","1","3","","","2","1","3","2","","","1","2","1","5","","","5","3","","","13","","","6","","","","","7","5","","1","3","","","","3","3","",""
"2020-07-11","","","2","1","1","","","","","4","10","4","","8","","6","","","3","","1","3","","","2","1","3","2","","","1","2","1","5","","","5","3","","","14","","","6","","","","1","7","5","","1","","5","","","3","4","",""
"2020-07-12","","","2","1","1","","","","","5","10","4","","10","","6","","","3","","1","3","","","2","1","3","2","","","1","2","1","6","","","6","3","","","15","","","6","","","","1","7","5","","1","3","6","","","3","4","",""
"2020-07-13","","","2","1","1","","","","","6","12","4","","10","","6","","","5","1","1","3","","","3","1","3","2","","","1","2","2","6","","","7","3","","","15","","","6","","","","1","7","5","","1","3","6","","","3","4","",""
"2020-07-14","","","2","1","1","","","","","6","12","4","","10","","6","","","7","1","1","3","","","3","1","4","2","","","1","2","3","6","","","7","3","","","18","1","","6","","","","1","7","5","","1","3","6","","","3","5","",""
"2020-07-15","","","2","1","2","","","","","7","13","4","","10","","6","","","9","1","1","3","","","3","1","4","2","","","1","2","5","6","","","7","4","","","23","1","","6","","","","1","7","6","","1","3","6","","","3","5","",""
"2020-07-16","","","2","1","2","","","","","7","14","4","","10","","7","","","10","1","1","3","","","3","1","4","2","","","1","2","5","8","","","7","4","","","27","2","","6","","","","1","7","6","","1","3","6","","","3","5","",""
"2020-07-17","","","2","1","2","","","","1","7","16","4","","10","","7","","","11","1","1","3","","","3","2","4","2","","","1","2","5","8","","","7","4","","","28","2","","6","","","","1","7","6","","1","3","6","","","3","5","",""
"2020-07-18","","","2","1","2","","","","1","7","16","4","","10","","7","","","13","1","1","4","","","3","2","4","3","","","1","2","5","8","","","7","4","","","28","2","","6","","","","1","7","6","","1","3","6","","","3","5","",""
"2020-07-19","","","2","1","2","","","","1","7","16","4","","10","","7","","","13","1","1","4","","","3","2","5","3","","","1","2","5","8","","","7","4","","","28","2","","6","","","","1","7","7","","1","3","6","","","3","5","",""
"2020-07-20","","","2","1","2","","","","1","8","16","5","","10","","9","","","13","1","","4","","","3","2","5","3","","","1","2","5","8","","","7","4","","","28","3","","6","","","","1","7","7","1","1","3","7","","","4","5","",""
"2020-07-21","","","2","1","2","","","","1","8","17","7","","10","","9","","","13","1","1","4","","","3","2","5","3","2","","1","2","5","9","","","8","4","","","31","3","","6","","","","1","7","8","1","1","3","7","","","4","5","",""
"2020-07-22","","","2","2","2","","","","1","8","19","7","1","10","","9","","","13","1","1","4","","","3","3","5","3","2","","1","2","5","9","","","8","4","","","33","4","","7","","","","1","7","9","1","1","3","7","","","4","5","",""
"2020-07-23","","","2","2","2","","","","1","8","19","7","1","10","","9","","","13","1","1","4","","","","3","5","3","2","","1","2","5","9","","","8","4","","","35","4","","9","","","","1","7","9","1","1","3","7","","","4","5","",""
"2020-07-24","","","2","2","2","","","","1","8","19","7","1","10","","9","","","14","1","1","4","","","3","3","5","3","2","","1","2","5","11","","","9","4","","","36","4","","11","","","","1","7","9","1","1","3","7","1","","4","6","",""
"2020-07-25","","","4","2","2","","","","1","8","20","7","1","10","","9","","","14","1","1","4","","","3","3","5","3","2","","1","2","8","11","","","10","4","","","36","4","","12","","","","1","9","9","1","1","3","7","1","","4","7","",""
"2020-07-26","","","4","2","3","","","","1","8","25","7","2","10","","9","","","14","1","1","4","","","3","3","5","4","2","","1","2","10","11","","","11","5","","","37","4","","12","","","","1","10","9","1","1","4","7","1","","4","9","",""
"2020-07-27","","","4","2","3","","","","2","8","26","7","2","10","","9","","","14","1","1","4","","","3","3","5","4","2","","1","2","10","11","","","12","5","","","39","4","","13","","","","1","10","9","1","1","4","7","1","","4","9","",""
"2020-07-28","","","4","2","4","","","","2","10","26","7","2","10","","9","","","17","1","1","4","","","3","3","5","4","3","","1","2","11","11","","","15","6","","","41","4","","13","","","","1","10","9","1","1","4","7","1","","4","9","",""
"2020-07-29","","","5","2","4","","","","2","10","26","7","2","10","","10","","","19","1","1","4","","","3","3","5","4","3","","1","2","11","11","","","15","6","","","41","4","","13","","","","1","10","9","1","1","4","7","1","","4","9","",""
"2020-07-30","","","5","2","4","","","","2","10","26","11","2","10","","11","","","19","1","1","5","","","3","3","5","4","3","","1","2","12","11","","","15","6","","","41","4","","16","","","","1","10","9","1","1","4","7","1","","5","10","",""
"2020-07-31","","","6","2","4","","","","2","10","28","12","3","10","","12","","","21","1","1","5","","","4","3","5","4","3","","1","2","12","11","","","16","7","","","41","4","","16","","","","1","10","10","1","1","4","7","1","","6","10","",""
"2020-08-01","","","7","2","4","","","","2","10","30","12","3","10","","13","","","21","1","1","5","","","4","3","5","4","3","","1","2","15","13","","","16","7","","","44","4","","17","","","","1","10","10","1","1","4","8","1","","6","10","",""
"2020-08-02","","","7","2","4","","","","2","10","30","12","4","10","","13","","","22","1","1","5","","","7","3","5","4","3","","1","2","15","13","","","16","7","","","45","4","","19","","","","1","10","11","1","1","4","8","2","","6","10","",""
"2020-08-03","","","7","2","4","","","","2","10","30","12","4","10","","13","","","23","1","1","5","","","7","3","5","4","4","","1","2","17","13","","","20","7","","","49","4","","19","","","","1","11","11","1","1","4","8","2","","7","10","",""
"2020-08-04","","","7","3","4","","","","2","10","30","13","4","10","","13","","","23","1","1","5","","","7","3","5","4","4","","2","2","17","13","","","20","7","","","54","4","","22","","","","1","12","11","2","1","4","8","2","","7","10","",""
"2020-08-05","","","7","3","5","","","","3","11","31","14","4","10","","13","","","24","1","3","6","","","7","3","5","4","4","","3","2","18","15","","","20","7","","","60","4","","22","","","","1","12","11","2","1","4","8","2","","8","10","",""
"2020-08-06","","","7","3","5","","","","3","11","33","14","4","10","","13","","","26","1","5","6","","","7","3","6","4","4","","4","2","18","15","","","20","9","","","67","4","","23","","","","1","12","11","2","1","5","8","2","","8","10","",""
"2020-08-07","","","7","3","5","","","","3","11","34","15","4","10","","14","","","26","1","5","6","","","7","3","6","4","4","","4","2","19","15","","","20","10","","","71","4","","23","","","","1","12","12","2","1","5","8","2","","10","10","",""
"2020-08-08","","","8","3","6","","","","3","11","34","16","4","10","","15","","","28","1","5","6","","","8","4","6","4","4","","4","2","19","16","","","21","10","","","77","4","","23","","","","1","12","12","2","1","5","8","3","","12","10","",""
"2020-08-09","","","8","3","6","","","","4","11","36","16","4","10","","16","","","28","1","5","6","","","8","4","6","4","4","","4","2","20","16","","","22","10","","","81","4","","23","","","","1","12","12","2","1","5","8","3","","12","10","",""
"2020-08-10","","","9","3","6","","","","4","11","37","16","4","10","","16","","","29","1","5","6","","","8","4","6","5","4","","4","3","22","17","","","22","11","","","88","4","","23","","","","1","12","12","2","1","5","10","4","","13","11","",""
"2020-08-11","","","9","3","6","","","","4","11","39","17","4","10","","16","","","29","1","5","6","","","8","4","6","5","4","","4","3","23","18","","","22","11","","","90","4","","24","","","","1","14","13","2","1","5","10","5","","16","11","",""
"2020-08-12","","","9","4","6","","","","4","12","40","18","4","10","","16","","","29","1","5","7","","","8","4","6","5","4","","4","4","23","18","","","22","11","","","91","4","","24","","","","1","15","13","2","1","5","10","6","","16","11","",""
"2020-08-13","","","9","4","6","","","","4","13","40","18","4","11","","17","","","31","1","5","7","","","8","4","6","5","4","","4","4","23","19","","","22","11","","","91","4","","26","","","","1","15","14","2","1","5","10","6","","17","11","",""
"2020-08-14","","","9","4","6","","","","4","13","40","18","5","12","","19","","","32","1","5","7","","","9","4","6","5","4","","4","4","23","21","","","23","11","","","94","4","","26","","","","1","15","14","3","1","5","10","6","","20","11","",""
"2020-08-15","","","9","5","6","","","","4","13","40","19","5","12","","19","","","33","1","6","7","","","9","4","6","5","4","","4","4","25","21","","","23","11","","","96","4","","26","","","","1","15","16","3","1","5","12","7","","20","13","",""
"2020-08-16","","","9","5","6","","","","4","13","41","20","6","13","","21","","","37","2","6","7","","","9","4","6","5","4","","4","4","26","21","","","23","12","","","101","4","","28","","","","1","15","16","3","1","5","13","7","","20","14","",""
"2020-08-17","","","9","5","6","","","","4","13","41","20","6","13","","21","","","38","2","6","7","","","9","4","6","6","4","","4","4","26","21","","","23","12","","","104","4","","28","","","","1","15","16","3","1","5","13","7","","20","14","",""
"2020-08-18","","","10","5","6","","","","4","13","41","21","7","13","","23","","","39","2","6","7","","","9","4","6","6","4","","5","4","28","22","","","25","12","","","107","4","","28","","","","1","15","16","3","1","5","13","7","","20","15","",""
"2020-08-19","","","10","5","6","","","","4","13","41","21","7","14","","23","","","40","2","6","7","","","9","4","7","6","4","","5","4","28","22","","","25","12","","","114","4","","28","","","","1","15","16","3","1","5","13","7","","20","15","",""
