"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2020-04-08","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-09","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-10","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-11","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-14","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-18","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-19","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-23","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-24","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-25","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","",""
"2020-04-27","5","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"2020-04-28","19","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","","","","","","","","",""
"2020-04-29","9","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","3","","","","3","","","","","","","","",""
"2020-04-30","12","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","0","","3","","","","1","","","","","","","","",""
"2020-05-01","16","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","0","","1","","","","4","","","","","","","","",""
"2020-05-02","20","","1","","0","","0","","","","","","","","","","","","","","","","","","","0","","","","","2","","","","3","","","","","","","","",""
"2020-05-03","23","","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","","","",""
"2020-05-04","26","","0","","0","","0","","","","","","0","","0","","","","","","","","","","","0","","","0","","1","","","","2","","","","","","","","",""
"2020-05-05","39","","","","0","","0","","","","","","1","","","","","","","","","","","","","0","","","0","","2","","","","3","","","","","","","","",""
"2020-05-06","25","","0","","0","","0","","","","","","1","","0","","0","","0","","","","","","","0","","","","1","0","","","","1","","","","","","","","",""
"2020-05-07","23","","0","0","1","","0","","","","","","0","","0","","0","","","","","","","","","","","","0","","4","","","","0","","","","","","","","",""
"2020-05-08","22","","0","0","0","","1","","","","","","0","","0","","0","","0","","","","","","","0","","","","0","1","","","","0","","","","","","","","",""
"2020-05-09","20","","","0","1","","0","","","","","","0","","1","","0","","0","","","","","","","1","","","0","","0","","","","0","","","","","","","","",""
"2020-05-10","18","","1","0","0","","1","","","","","","0","","0","","0","","0","0","","","","","","0","","","0","0","1","","","","0","","","","","","","","",""
"2020-05-11","19","","0","0","","","0","","","","","","0","","0","","","","0","1","","","","","","0","","","0","0","0","","","","0","","","","","","","","",""
"2020-05-12","21","","","0","0","","0","","","","","","0","","0","","0","","0","0","","","","","","","","","1","0","1","","","","1","","","","","","","","",""
"2020-05-13","25","","","0","0","","0","","","","","","0","","0","","0","","0","0","","","","","","0","","","0","","3","","","","0","","","","","","","","",""
"2020-05-14","19","","0","","0","","0","","","","","","0","","","","0","","","0","","","","","","0","0","","","0","1","","","","0","","","","","","","","",""
"2020-05-15","14","","1","0","0","","0","","","","","","0","","0","","0","","0","1","","","","","","1","0","","0","0","3","","","","0","","","","","","","","",""
"2020-05-16","14","","0","0","1","","1","","","","","","1","","0","","0","","","0","","","","","","0","0","","0","0","2","","","","0","","","","","","","","",""
"2020-05-17","31","","0","0","0","","0","","","","","","0","","0","","0","","0","","","","","","","1","0","","0","0","2","","","","0","","","","","","","","",""
"2020-05-18","31","","","0","0","","0","","","","","","0","","0","","0","","0","0","","","","","","0","1","","0","0","2","","","","0","","","","","","","","",""
"2020-05-19","21","","","1","0","0","0","","","","","","1","","0","","0","","0","0","","","","","","0","0","","0","0","2","","","","0","","","","","","","","",""
"2020-05-20","26","","0","0","0","0","0","","","","","","1","","0","","0","","0","","","","","","","0","1","","","1","1","","","","0","","","","","","","","",""
"2020-05-21","17","","1","0","0","","","","","","","","0","","0","","1","","0","1","","","","","","0","0","","0","0","1","","","","3","","","","","","","","",""
"2020-05-22","26","","0","0","","0","0","","","","","","2","","0","","1","","0","0","","","","","","0","0","","0","0","0","","","","0","","","","","","","","",""
"2020-05-23","24","","0","0","","","0","","","","","","0","","0","","0","","0","0","","","","","","0","0","","0","","3","","","","0","","","","","","","","",""
"2020-05-24","28","","0","0","","","0","","","","","","0","","0","","0","","0","0","","","","","","0","0","","0","0","1","","","","0","","","","","","","","",""
"2020-05-25","25","","1","","","","0","","","","","","3","","","","0","","0","0","","","","","","0","0","","0","0","1","","","","0","","","","","","","","",""
"2020-05-26","23","","","0","0","0","0","","","","","","0","","0","","1","","0","0","","","","","","1","1","","0","0","1","","","","0","","","","","","","","",""
"2020-05-27","19","","0","0","","","0","","","","","","0","","","","0","","1","0","","","","","","0","0","","0","","2","","","","1","","","","","","","","",""
"2020-05-28","16","","0","0","0","","0","","","","","","0","","0","","0","","0","0","","","","","","0","1","","0","0","0","","","","3","","","","","","","","",""
"2020-05-29","18","","0","0","0","0","","","","","","","0","","","","0","0","0","0","","","","","","0","0","","0","0","2","0","","","0","","","","","","","","",""
"2020-05-30","24","","0","0","1","","0","","","","","","1","","0","","0","0","0","1","","","","","","0","0","","0","0","0","0","","","0","","","","","","","","",""
"2020-05-31","20","","","1","0","0","","","","","","","0","","1","","0","0","","0","","","","","","3","0","","1","0","2","0","","","0","","","","","","","","",""
"2020-06-01","22","","0","1","0","","0","","","","","","0","","","","0","","0","0","","","","","","0","0","0","0","0","2","0","","","0","","","","","","","","",""
"2020-06-02","24","","0","2","0","0","0","","","","","","0","","","","0","0","","1","","","","","","0","0","","0","0","1","0","","","0","","","","","","","","",""
"2020-06-03","22","","0","0","0","0","1","","","","","","0","","0","0","0","1","","0","","","","","","0","0","0","0","0","2","0","","","3","","","","","","","","",""
"2020-06-04","28","","0","0","0","0","0","","","","","","1","","0","","0","1","0","0","","","","","","0","1","","0","0","0","0","","","0","","","","","","","","",""
"2020-06-05","30","0","1","0","0","0","1","0","","","","","0","","0","0","0","","0","0","","","0","","","0","0","","0","0","2","1","","","0","0","","","","","","","",""
"2020-06-06","26","0","0","0","0","0","0","","","","","","0","","0","","0","","0","0","","","0","","","0","0","","0","0","2","","","","1","0","","","","","","","",""
"2020-06-07","21","0","0","0","1","1","0","","","","","","1","","","","0","","","1","","","0","","","1","0","","1","","2","","","","","0","","","","","","","",""
"2020-06-08","24","0","0","0","0","0","0","","","","","","2","","0","0","0","0","","0","","","0","","","1","","","1","1","2","0","","","0","0","","","","","","","",""
"2020-06-09","27","1","0","1","0","0","0","","","","","","0","","","0","0","0","","1","","","0","","","1","0","","0","0","2","0","","","0","0","","","","","","","",""
"2020-06-10","26","0","0","2","1","0","1","","","","","","1","","0","0","0","0","","0","","","0","","","0","0","0","0","1","2","0","","","0","","","","","","","","",""
"2020-06-11","25","","1","1","1","0","1","","","","","","0","","0","0","1","0","","0","","","0","","","0","1","","0","0","4","1","","","0","1","","","","","","","",""
"2020-06-12","22","0","0","1","0","1","0","0","","","","","2","","0","","0","0","","0","","","0","","","0","1","","0","0","3","0","","","0","","","","","","","","",""
"2020-06-13","26","2","0","0","0","0","1","0","","","","","0","","0","0","0","0","0","1","","","0","0","","0","0","","0","","3","0","","","0","","","","","","","","",""
"2020-06-14","22","0","0","1","0","0","0","0","","","","","0","","0","","0","","0","1","","","","0","","1","0","","0","0","4","0","","","0","","","","","","","","",""
"2020-06-15","23","0","0","1","0","0","","0","","","","","0","","0","0","0","0","","0","","","0","0","","0","0","","0","0","4","0","","","0","0","","","","","","","",""
"2020-06-16","21","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","","","0","","1","0","","0","2","2","0","","","2","0","","","","","","","",""
"2020-06-17","22","0","1","0","0","1","0","0","","","","","1","","0","0","0","0","0","0","0","","0","0","","0","0","","0","0","0","0","","","2","0","","","","","","","",""
"2020-06-18","22","0","0","0","0","0","0","0","","","","","1","","0","0","0","","","","0","","0","0","","0","1","0","0","0","6","0","","","0","0","","","","","","","",""
"2020-06-19","21","","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","1","0","","0","","","0","0","","0","0","4","1","","","0","0","","","","","","","",""
"2020-06-20","16","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","0","0","0","","0","","","0","0","","0","0","4","0","","","0","0","","","","","","","",""
"2020-06-21","20","0","0","1","0","0","0","0","1","","","","0","","0","0","0","","","0","","","0","","","0","0","","0","0","3","0","","","0","0","","","","","","","",""
"2020-06-22","16","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","0","0","","","0","","","0","0","","0","0","5","0","","","0","0","","","","","","","",""
"2020-06-23","15","1","0","0","0","0","0","0","0","","","","2","","0","0","0","0","0","0","","","0","0","","0","1","","0","0","6","0","","","0","0","","","","","","","",""
"2020-06-24","15","0","0","0","0","0","0","0","0","","","0","0","","1","0","0","0","0","0","","","0","","","0","2","","0","1","5","0","","","0","0","","","","","","","",""
"2020-06-25","12","0","0","0","0","0","0","0","","","","","2","0","0","0","0","0","","0","0","","0","","","0","0","","0","0","3","1","","","0","0","","","","","","","",""
"2020-06-26","8","0","0","2","1","2","0","0","0","","","","0","","0","0","0","0","0","1","0","","0","0","","0","1","","0","0","3","0","","","0","","","","","","","","",""
"2020-06-27","12","0","0","0","2","-2","0","1","0","","","","1","0","0","1","0","0","0","0","0","","0","0","","0","0","","1","0","2","0","","","0","0","","","","","","","",""
"2020-06-28","13","0","0","1","0","1","0","0","","","","","1","0","0","0","0","0","","0","0","","0","0","","0","0","0","0","0","3","0","","","0","0","","","","","","","",""
"2020-06-29","9","1","0","0","-1","2","0","0","","","","0","0","0","0","0","1","0","0","0","0","","0","0","","-1","1","","1","0","4","2","","","0","0","","","","","","","",""
"2020-06-30","9","1","0","0","1","0","0","0","","","","0","0","0","0","0","1","0","0","0","0","","0","0","","0","0","0","1","0","4","2","","","0","0","","","","","","","",""
"2020-07-01","8","1","0","1","1","1","0","0","0","","","1","0","0","0","0","1","0","0","0","0","","0","","","0","0","","1","0","5","0","","","0","0","","","","","","","",""
"2020-07-02","7","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0","1","0","","0","","","0","1","0","0","0","4","1","","","2","1","","","","","","","",""
"2020-07-03","10","","0","0","0","0","0","0","0","0","","0","0","0","0","0","2","0","0","0","0","","0","","","1","0","0","0","0","5","0","","","0","0","","","","","","","",""
"2020-07-04","9","0","0","1","0","0","0","0","","0","","0","0","0","0","0","0","1","0","1","0","","0","","","0","0","","4","0","4","0","","","0","1","","","","","","","",""
"2020-07-05","9","0","","0","0","0","0","0","0","0","","0","1","0","1","0","1","0","0","0","0","","0","","","0","0","","0","0","6","0","","","0","0","","","","","","","",""
"2020-07-06","7","0","0","2","1","0","0","0","0","0","","","0","0","0","0","1","0","0","0","0","","0","","","0","0","","0","0","6","0","","","0","0","","","","","","","",""
"2020-07-07","5","0","0","0","1","0","0","0","0","0","","1","1","0","2","0","1","0","0","0","1","","0","0","","0","1","0","1","0","3","0","","","0","0","","","","","","","",""
"2020-07-08","5","1","0","0","0","0","0","0","0","0","","","0","0","1","0","0","0","0","0","1","","0","","","0","0","0","3","0","5","0","","","0","0","","","","","","","",""
"2020-07-09","5","0","0","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","","0","0","","0","","","0","1","0","0","0","6","0","","","0","0","","","","","","","",""
"2020-07-10","5","0","0","1","0","0","0","0","0","0","","","1","0","1","1","0","0","","1","0","","0","0","","0","0","0","0","0","4","0","","","0","0","","","","","","","",""
"2020-07-11","4","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","1","0","0","0","","0","","","0","1","0","0","0","3","0","","","0","0","","","","","","","",""
"2020-07-12","4","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","1","0","0","0","0","","0","","","0","0","0","1","0","5","0","","","0","0","","","","","","","",""
"2020-07-13","3","0","0","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","1","","0","","","0","0","0","0","0","5","0","","","0","0","","","","","","","",""
"2020-07-14","3","0","0","0","1","0","1","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","5","0","","","3","0","","","","","","","",""
"2020-07-15","2","0","0","0","0","0","1","0","","0","","","1","0","0","0","0","0","0","0","0","","1","0","","0","0","0","0","0","5","0","","","0","0","","","","","","","",""
"2020-07-16","5","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","","0","0","","0","0","","0","0","5","0","","","0","0","","","","","","","",""
"2020-07-17","5","0","0","0","0","0","2","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","","","0","1","","2","0","5","0","","","1","0","","","","","","","",""
"2020-07-18","4","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","0","2","0","0","0","","1","","","0","0","","1","0","10","0","","","0","0","","","","","","","",""
"2020-07-19","6","0","0","0","0","0","1","0","0","2","","","0","1","1","0","0","0","0","0","0","","0","","","0","0","","0","0","9","0","","","0","0","","","","","","","",""
"2020-07-20","4","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","0","0","0","0","","2","","","0","0","0","0","0","11","0","","","2","0","","","","","","","",""
"2020-07-21","6","0","0","0","0","0","1","0","","0","","0","0","1","1","0","0","1","0","0","0","","0","","","0","1","0","0","0","21","0","","","2","0","","","","","","","",""
"2020-07-22","3","0","0","0","0","0","0","1","0","1","","","0","0","0","2","0","0","0","1","0","","0","","","0","0","","0","0","19","0","","","1","0","","","","","","","",""
"2020-07-23","5","0","0","0","0","0","1","1","0","0","","0","0","0","0","0","0","2","0","0","1","","0","","","0","2","0","0","0","14","0","","","2","0","","","","","","","",""
"2020-07-24","3","0","0","0","0","0","0","0","0","0","","0","1","0","1","0","0","3","0","1","0","","0","0","","0","0","0","1","0","12","0","","","3","0","","","","","","","",""
"2020-07-25","4","0","0","0","0","0","1","0","0","0","","0","1","0","0","1","0","1","0","0","0","","0","","","0","0","0","1","0","11","0","0","","2","0","","","","","","","",""
"2020-07-26","3","0","0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0","0","1","","0","","","0","0","0","1","0","12","0","0","","2","0","","","","","","","",""
"2020-07-27","4","0","0","0","0","0","1","0","0","0","","0","0","0","0","1","0","0","0","1","0","","0","0","","1","2","0","0","0","9","0","0","","3","0","","","","","","","",""
"2020-07-28","4","0","0","0","0","0","2","0","0","0","","0","1","0","2","0","0","0","0","0","0","","0","","","0","0","0","2","0","12","0","0","","1","0","","","","","","","",""
"2020-07-29","5","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","","0","0","","0","2","0","2","0","11","0","0","","3","0","","","","","","","",""
"2020-07-30","5","0","0","0","0","0","0","0","0","0","","0","2","0","0","0","0","1","0","0","0","","0","","","0","2","0","0","0","10","0","0","","2","0","","","","","","","",""
"2020-07-31","4","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","0","0","1","0","","0","0","","0","0","0","2","0","11","0","0","","3","0","","","","","","","",""
"2020-08-01","4","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","2","0","","1","0","","0","1","1","0","0","12","0","0","","2","0","","","","","","","",""
"2020-08-02","2","0","0","0","0","0","2","0","0","0","","1","1","0","0","0","0","0","0","0","0","","0","0","","0","1","0","1","0","12","0","0","","2","0","","","","","","","",""
"2020-08-03","6","0","0","0","0","0","1","0","","0","","0","0","0","0","1","0","1","0","0","0","","0","0","","0","0","0","1","0","11","0","0","","1","0","","","","","","","",""
"2020-08-04","3","0","0","0","0","0","1","0","0","0","","0","0","0","3","4","0","0","0","0","0","","0","","","0","0","0","1","0","11","0","0","","2","0","","","","","","","",""
"2020-08-05","5","0","0","0","0","0","0","0","0","0","","0","1","0","1","2","0","0","0","0","0","","0","","","0","1","0","5","0","6","0","0","","2","0","","","","","","","",""
"2020-08-06","5","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","2","0","1","0","","0","","","0","0","0","5","0","9","0","0","","3","1","","","","","","","",""
"2020-08-07","3","1","1","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","0","2","","0","0","","0","0","0","1","0","10","0","0","","2","1","","","","","","","",""
"2020-08-08","5","1","0","0","0","0","0","0","0","0","","0","1","0","0","2","0","2","0","0","0","","0","","","0","0","0","0","0","10","0","0","","2","0","","","","","","","",""
"2020-08-09","3","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","2","0","1","0","","0","1","","0","0","0","5","0","9","0","0","","3","0","","","","","","","",""
"2020-08-10","4","1","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","1","0","","0","","","0","0","1","1","0","8","0","1","","2","0","","","","","","","",""
"2020-08-11","3","0","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","2","0","4","0","10","0","0","","2","1","","","","","","","",""
"2020-08-12","4","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","6","0","5","0","1","","2","0","","","","","","","",""
"2020-08-13","4","0","0","0","0","0","1","0","0","0","","0","1","1","1","0","0","1","0","0","0","","0","0","","0","0","","3","0","5","0","","","1","0","","","","","","","",""
"2020-08-14","4","0","0","0","0","0","0","0","0","0","","0","1","0","2","0","0","0","0","0","0","","0","","","0","0","0","2","0","5","0","0","","0","1","","","","","","","",""
"2020-08-15","3","0","0","0","0","0","0","0","0","0","","0","1","0","0","1","0","0","0","1","1","","0","0","","0","0","0","1","0","9","0","0","","2","0","","","","","","","",""
"2020-08-16","4","0","0","0","0","0","2","0","0","0","","0","0","1","0","0","0","1","0","0","2","","0","0","","0","1","0","0","0","8","0","0","","1","0","","","","","","","",""
"2020-08-17","3","0","0","0","0","0","2","0","0","0","","0","0","1","0","0","0","0","0","0","2","","0","0","","0","0","0","2","0","3","0","0","","2","0","","","","","","","",""
"2020-08-18","4","2","0","0","0","0","2","0","0","0","","0","0","1","0","0","0","2","0","0","0","","0","0","","0","0","0","1","0","7","0","0","","1","0","","","","","","","",""
"2020-08-19","4","0","0","0","0","0","1","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","0","","0","1","0","3","0","7","0","0","","0","0","","","","","","","",""
"2020-08-20","4","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","1","0","","0","0","","0","0","0","2","0","7","0","0","","1","0","","","","","","","",""
"2020-08-21","3","0","1","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","","1","0","0","1","0","5","0","0","","2","0","","","","","","","",""
"2020-08-22","3","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0","1","0","0","0","","0","0","","0","1","0","0","0","6","0","0","","1","0","","","","","","","",""
"2020-08-23","5","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0","0","0","0","0","","0","0","","0","0","0","1","0","5","0","0","","1","0","","","","","","","",""
"2020-08-24","3","0","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","2","0","5","0","0","","2","0","","","","","","","",""
"2020-08-25","4","2","0","0","0","0","1","0","0","0","","0","0","1","0","2","0","0","0","0","0","","0","0","","0","0","0","1","0","7","0","1","","1","0","","","","","","","",""
"2020-08-26","5","0","0","0","0","0","0","0","0","1","","0","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","4","0","4","0","0","","2","0","","","","","","","",""
"2020-08-27","3","1","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","","0","","","0","1","0","3","0","5","0","0","","1","1","","","","","","","",""
"2020-08-28","5","1","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","0","0","0","0","","0","","","0","0","0","2","0","3","0","0","","2","0","","","","","","","",""
"2020-08-29","3","1","0","0","0","0","0","0","0","0","","0","0","1","1","0","0","0","0","1","1","","0","","","0","0","0","2","0","2","0","0","","1","0","","","","","","","",""
"2020-08-30","4","1","0","0","1","0","2","0","0","0","","0","0","0","1","0","0","0","0","0","0","","0","","","0","0","0","0","1","5","0","0","","2","0","","","","","","","",""
"2020-08-31","3","0","0","0","0","0","2","0","0","0","","0","1","0","1","0","0","0","0","0","0","","0","","","0","0","0","3","0","3","0","0","","1","0","","","","","","","",""
"2020-09-01","4","0","0","0","0","0","0","0","0","0","","0","0","1","1","0","0","0","0","0","0","","0","","","0","0","0","0","0","6","0","0","","2","0","","","","","","","",""
"2020-09-02","3","0","0","0","0","0","0","0","0","0","","0","2","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","6","0","0","","1","0","","","","","","","",""
"2020-09-03","3","0","0","0","0","1","1","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","","","0","0","0","3","0","5","0","0","","2","0","","","","","","","",""
"2020-09-04","4","0","0","0","0","0","0","0","0","0","","0","1","1","0","1","0","0","0","0","0","","0","","","0","1","","2","0","3","0","0","","1","0","","","","","","","",""
"2020-09-05","2","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","1","0","","0","1","","0","0","0","3","0","6","0","0","","2","0","","","","","","","",""
"2020-09-06","3","0","0","0","0","0","0","0","0","0","","0","1","1","0","0","0","1","0","0","1","","0","","","0","0","0","1","0","5","0","0","","1","0","","","","","","","",""
"2020-09-07","3","1","0","0","1","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","1","0","6","0","0","","2","0","","","","","","","",""
"2020-09-08","3","0","0","","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","","","0","0","0","2","0","6","0","0","","1","0","","","","","","","",""
"2020-09-09","4","0","0","0","0","0","0","0","0","0","","0","2","0","0","0","0","0","1","0","0","","0","","","0","0","0","2","0","4","1","0","","2","0","","","","","","","",""
"2020-09-10","4","2","0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0","0","0","","0","","","0","0","0","1","1","4","0","0","","1","0","","","","","","","",""
"2020-09-11","3","0","0","0","1","2","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","","0","","","0","0","0","2","0","5","0","0","","2","0","","","","","","","",""
"2020-09-12","3","0","0","0","0","0","2","0","0","0","","0","1","1","0","0","0","0","0","0","0","","0","","","0","0","0","2","0","5","0","0","","1","0","","","","","","","",""
