"date","Virginia/Accomack","Virginia/Albemarle","Virginia/Alexandria","Virginia/Alleghany","Virginia/Amelia","Virginia/Amherst","Virginia/Appomattox","Virginia/Arlington","Virginia/Augusta","Virginia/Bath","Virginia/Bedford","Virginia/Bland","Virginia/Botetourt","Virginia/Bristol","Virginia/Brunswick","Virginia/Buchanan","Virginia/Buckingham","Virginia/Buena Vista","Virginia/Campbell","Virginia/Caroline","Virginia/Carroll","Virginia/Charles City","Virginia/Charlotte","Virginia/Charlottesville","Virginia/Chesapeake","Virginia/Chesterfield","Virginia/Clarke","Virginia/Colonial Heights","Virginia/Covington","Virginia/Craig","Virginia/Culpeper","Virginia/Cumberland","Virginia/Danville","Virginia/Dickenson","Virginia/Dinwiddie","Virginia/Emporia","Virginia/Essex","Virginia/Fairfax","Virginia/Fairfax City","Virginia/Falls Church","Virginia/Fauquier","Virginia/Floyd","Virginia/Fluvanna","Virginia/Franklin","Virginia/Franklin City","Virginia/Frederick","Virginia/Fredericksburg","Virginia/Galax","Virginia/Giles","Virginia/Gloucester","Virginia/Goochland","Virginia/Grayson","Virginia/Greene","Virginia/Greensville","Virginia/Halifax","Virginia/Hampton","Virginia/Hanover","Virginia/Harrisonburg","Virginia/Henrico","Virginia/Henry","Virginia/Highland","Virginia/Hopewell","Virginia/Isle of Wight","Virginia/James City","Virginia/King George","Virginia/King William","Virginia/King and Queen","Virginia/Lancaster","Virginia/Lee","Virginia/Lexington","Virginia/Loudoun","Virginia/Louisa","Virginia/Lunenburg","Virginia/Lynchburg","Virginia/Madison","Virginia/Manassas","Virginia/Manassas Park","Virginia/Martinsville","Virginia/Mathews","Virginia/Mecklenburg","Virginia/Middlesex","Virginia/Montgomery","Virginia/Nelson","Virginia/New Kent","Virginia/Newport News","Virginia/Norfolk","Virginia/Northampton","Virginia/Northumberland","Virginia/Norton","Virginia/Nottoway","Virginia/Orange","Virginia/Page","Virginia/Patrick","Virginia/Petersburg","Virginia/Pittsylvania","Virginia/Poquoson","Virginia/Portsmouth","Virginia/Powhatan","Virginia/Prince Edward","Virginia/Prince George","Virginia/Prince William","Virginia/Pulaski","Virginia/Radford","Virginia/Rappahannock","Virginia/Richmond","Virginia/Richmond City","Virginia/Roanoke","Virginia/Roanoke City","Virginia/Rockbridge","Virginia/Rockingham","Virginia/Russell","Virginia/Salem","Virginia/Scott","Virginia/Shenandoah","Virginia/Smyth","Virginia/Southampton","Virginia/Spotsylvania","Virginia/Stafford","Virginia/Staunton","Virginia/Suffolk","Virginia/Surry","Virginia/Sussex","Virginia/Tazewell","Virginia/Unassigned","Virginia/Virginia Beach","Virginia/Warren","Virginia/Washington","Virginia/Waynesboro","Virginia/Westmoreland","Virginia/Williamsburg","Virginia/Winchester","Virginia/Wise","Virginia/Wythe","Virginia/York"
"2020-04-12","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","42","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","1","0","0","0","0","1","0","0","0","1"
"2020-04-13","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","42","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","1","0","0","0","0","1","0","0","0","1"
"2020-04-14","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","42","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","1","0","0","0","0","1","0","0","0","1"
"2020-04-15","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","52","0","0","0","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","1","0","0","0","0","1","0","0","0","1"
"2020-04-16","0","0","6","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","57","0","0","0","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","1","0","0","0","0","1","0","0","0","1"
"2020-04-17","0","0","7","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","6","0","0","0","0","1","0","0","0","1"
"2020-04-18","0","0","7","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","6","0","0","0","0","1","0","0","0","1"
"2020-04-19","0","0","7","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","6","0","0","0","0","1","0","0","0","1"
"2020-04-20","0","0","8","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","72","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","8","0","0","0","0","1","0","0","0","1"
"2020-04-21","0","0","8","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","72","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","8","0","0","0","0","1","0","0","0","1"
"2020-04-22","1","3","12","0","1","1","0","24","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","5","7","0","2","0","0","1","0","1","0","0","1","0","66","1","1","1","0","4","0","0","0","0","0","0","1","3","0","1","4","0","1","6","8","82","1","0","0","2","12","4","0","0","0","0","0","9","0","0","1","0","0","1","0","0","1","0","0","0","1","6","3","0","0","0","0","0","0","0","2","1","0","4","0","2","0","17","0","0","0","0","10","0","0","0","1","0","0","1","0","0","1","3","2","0","3","1","1","0","0","8","0","3","0","0","1","0","1","1","1"
"2020-04-23","2","3","14","0","1","1","0","24","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","5","7","0","2","0","0","1","0","1","0","0","1","0","76","2","2","1","0","4","0","0","0","0","0","0","1","3","0","1","4","0","1","7","8","83","1","0","0","2","12","4","0","0","0","0","0","10","0","0","1","0","1","1","0","0","1","0","0","0","1","6","3","0","0","0","0","0","0","0","2","1","0","4","0","2","0","18","0","0","0","0","13","0","0","0","1","0","0","1","0","0","1","3","2","0","3","1","1","0","0","8","0","3","0","0","1","0","1","1","1"
"2020-04-24","3","3","15","0","1","1","0","24","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","5","17","0","3","0","0","1","0","1","0","0","1","0","85","2","2","2","0","5","0","0","0","0","0","0","1","3","0","1","4","0","1","7","9","86","1","0","0","2","12","4","0","0","0","0","0","10","0","0","1","0","1","1","0","0","7","0","0","0","1","6","3","0","0","0","0","0","0","0","2","1","0","4","0","2","0","18","0","0","0","0","14","0","0","0","1","0","0","1","0","0","1","3","2","0","4","1","1","0","0","10","0","3","0","0","1","0","1","1","1"
"2020-04-25","3","3","18","0","1","1","0","29","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","6","18","0","3","0","0","1","0","1","0","0","1","0","90","2","2","2","0","5","0","0","0","0","0","0","1","3","0","1","4","0","1","7","9","89","1","0","0","2","12","4","0","0","0","0","0","11","0","0","1","0","1","1","0","0","9","0","1","0","1","6","3","0","0","0","0","0","0","0","2","1","0","5","0","2","0","19","0","0","0","0","14","0","0","0","1","0","0","1","1","0","1","3","2","0","5","1","1","0","0","10","0","3","0","0","1","0","1","1","1"
"2020-04-26","3","3","19","0","1","1","0","32","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","6","18","0","3","0","0","1","0","1","0","0","2","0","95","2","2","2","0","5","0","0","0","0","0","0","1","3","0","1","5","0","1","7","9","89","1","0","0","2","12","4","0","0","0","0","0","11","0","0","1","0","2","1","0","0","9","0","1","0","1","6","3","0","0","0","0","0","0","0","2","1","0","5","0","2","0","19","0","0","0","0","14","0","0","0","1","0","0","1","1","0","1","3","2","0","5","1","1","0","0","10","0","3","0","0","1","0","1","1","1"
"2020-04-27","3","3","19","0","1","1","0","32","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","6","18","0","3","0","0","2","0","1","0","0","2","0","100","2","2","2","0","5","0","0","0","0","0","0","1","3","0","1","6","0","1","7","9","89","1","0","0","2","12","4","0","0","0","0","0","12","0","0","1","0","2","1","0","0","9","0","1","0","1","7","3","0","0","0","0","0","0","0","2","1","0","5","0","2","0","20","0","0","0","0","14","0","0","0","1","0","0","1","2","0","1","3","2","0","5","1","1","0","0","10","0","3","0","0","1","0","1","1","1"
"2020-04-28","4","4","20","0","1","0","0","32","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","6","19","0","4","0","0","2","0","1","0","0","2","0","114","2","2","2","0","5","0","0","1","0","0","0","1","3","0","1","6","0","1","9","9","95","1","0","0","2","12","4","0","0","0","0","0","12","0","0","1","0","2","1","0","0","9","0","1","0","1","7","3","0","0","0","0","0","0","0","2","1","0","5","0","2","0","20","0","0","0","0","14","0","0","0","1","0","0","1","2","0","1","3","2","0","8","1","1","0","0","12","0","3","0","0","1","0","1","1","1"
"2020-04-29","4","4","21","0","1","0","0","32","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","6","19","0","4","0","0","3","0","1","0","0","2","0","124","2","2","2","0","5","0","0","1","0","0","0","1","4","0","1","6","0","1","9","11","98","1","0","0","2","12","4","1","0","0","0","0","14","0","0","1","0","3","1","0","0","10","0","1","0","1","7","3","0","0","0","0","0","1","0","2","1","0","5","0","2","0","22","0","0","0","0","14","0","0","0","1","0","0","1","2","0","1","3","2","0","12","1","1","0","0","12","0","3","0","0","1","0","1","1","1"
"2020-04-30","4","4","21","0","1","0","0","41","1","0","0","0","3","0","0","0","0","0","0","1","0","1","0","2","6","20","0","5","0","0","3","0","1","0","0","2","0","134","2","2","2","0","6","0","0","1","0","0","0","1","4","0","1","6","0","1","9","11","100","1","0","0","2","12","4","1","0","0","0","0","15","0","0","1","0","2","1","0","0","10","0","1","0","1","7","3","0","0","0","0","0","1","0","2","1","0","5","0","2","0","24","0","0","0","0","15","0","0","0","1","0","0","1","2","0","1","3","2","0","12","1","1","0","0","14","0","3","0","0","1","0","1","1","1"
