"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-04-06","","0","","","","","0","1","11","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","1","0","","0","","0","0","","","","0","","","0","1","0","","","","","0","2","2","","0"
"2020-04-07","","0","","","","1","0","1","5","","","0","0","0","0","0","","0","0","","","","","","0","0","2","0","0","1","1","","0","","0","0","","","","0","","","0","1","0","","","","","0","0","0","","0"
"2020-04-08","","0","","","","0","0","3","7","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","0","","0","","0","0","","","","0","","","0","0","3","","1","","","0","0","0","","0"
"2020-04-09","","0","","","","0","0","4","6","","","0","0","0","0","0","","0","0","","","","","","0","0","1","0","0","1","0","","0","","0","0","","","1","0","","","0","0","1","","0","","","0","0","3","","1"
"2020-04-10","","0","","","","0","0","2","5","","","0","1","0","0","0","","0","0","","","","","","0","0","0","0","0","0","0","","0","","0","0","","","0","0","1","","0","0","0","","0","","","0","0","0","","0"
"2020-04-11","","0","","","","0","0","1","7","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","1","","0","","0","0","","","1","1","0","","0","0","1","","0","","","","0","1","","2"
"2020-04-12","","0","","","","0","0","1","12","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","0","","0","","0","0","","","0","0","0","","0","0","2","","0","","","","0","0","","0"
"2020-04-13","","0","","","","0","0","1","9","","","0","1","0","0","0","","0","0","","","","","","0","0","2","0","0","1","6","","0","","0","0","","","1","0","0","","0","0","2","","0","","","","0","0","","0"
"2020-04-14","","0","","","","0","0","1","7","","","0","0","0","0","0","","1","0","","","","","","0","0","0","0","0","1","0","","0","","0","0","","","0","0","0","","0","0","0","","0","","","","0","0","","0"
"2020-04-15","","0","","","","0","0","0","12","","","0","0","0","0","0","","8","0","","","","","","0","0","1","1","0","0","2","","0","","0","0","","","0","0","0","","0","0","0","","0","","","","0","0","","0"
"2020-04-16","","0","","","","0","0","2","17","","","0","1","0","0","0","","3","0","","","","","","0","0","1","0","0","0","0","","0","","0","0","","","1","0","0","","0","0","3","","0","","","","0","0","","0"
"2020-04-17","","0","","","","0","0","0","0","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","0","","0","","0","0","","","0","0","0","","0","0","0","","0","","","","0","0","","0"
"2020-04-18","","1","","","","0","0","7","45","","","0","2","0","0","0","","76","0","","","","","","0","0","0","0","0","0","0","","0","","0","0","","","1","0","0","","0","0","1","","0","","","","0","0","","2"
"2020-04-19","","0","","","","0","0","2","15","","","0","3","0","0","0","","34","0","","","","","","0","0","0","0","0","1","1","1","0","","0","0","","","0","0","0","","0","0","1","","0","","","","0","0","","-1"
"2020-04-20","","0","","","","0","0","0","34","","","0","1","0","0","0","","5","0","","","","","","0","0","0","0","0","0","0","0","0","","0","0","","","0","0","0","","0","0","0","","2","","","","0","0","","0"
"2020-04-21","","0","","","","0","0","0","9","","","0","0","0","0","0","","5","0","","","","","","0","0","0","0","0","1","1","0","0","","0","0","","","0","0","0","","1","0","0","","0","","","","0","0","","0"
"2020-04-22","","0","","","","0","0","2","19","","","0","0","0","0","0","","11","0","","","","","","0","0","0","0","0","0","0","0","0","","0","0","","","1","0","0","","-1","0","1","","0","","","","0","1","1","0"
"2020-04-23","","0","","","","0","1","2","16","","","0","0","0","0","0","","8","0","","","","","","0","0","0","0","0","0","2","0","0","","0","0","","","1","0","0","","0","0","0","","0","","","0","0","0","0","0"
"2020-04-24","","0","","","","0","0","1","28","","","0","0","0","0","0","","8","0","","","","","","0","0","0","0","0","0","0","0","0","","0","0","","","0","0","0","","0","0","0","","0","","","0","1","0","0","1"
"2020-04-25","","1","","","","0","0","6","39","","","0","0","0","0","0","","3","0","","","","","","0","0","2","0","0","1","0","0","0","1","0","0","","","0","0","0","","0","0","0","","1","","","0","0","0","1","0"
"2020-04-26","","0","","","","0","0","0","40","","","0","0","0","0","0","","22","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","","0","0","1","","0","","","0","0","0","0","0"
"2020-04-27","","0","","","","0","0","0","34","","","0","0","0","0","0","","36","0","","","","","","0","0","0","0","0","0","1","0","0","0","0","1","0","","0","0","0","","0","0","0","","0","","","0","3","0","0","0"
"2020-04-28","","0","","","","0","0","0","41","","","0","0","0","0","0","","3","0","","","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","","0","0","3","","1","","","0","0","0","0","0"
"2020-04-29","","0","","","","0","0","2","20","","","0","0","0","0","0","","17","0","","","","","","0","0","1","0","0","0","0","0","0","0","0","-1","0","","0","0","0","","0","0","2","","1","","","0","0","0","0","0"
"2020-04-30","","0","","","","0","0","1","21","","","0","0","0","0","0","","7","0","","","","","","0","0","0","0","0","0","0","0","0","2","0","0","0","","0","0","0","","0","0","3","","0","","","0","0","0","0","0"
"2020-05-01","","0","","","","0","0","2","29","","","0","0","0","0","0","","4","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","3","","1","","","0","0","0","0","0"
"2020-05-02","","0","","","","0","0","1","30","","","0","1","0","0","0","","3","0","","","","","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","2","","3","","","0","0","4","0","0"
"2020-05-03","","0","","","","0","0","0","33","","","0","0","0","0","0","","2","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","","1","","","0","0","0","0","1"
"2020-05-04","","0","","","","0","0","3","25","","","0","0","0","0","0","","2","0","","","","","","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","2","","0","","","0","0","0","0","0"
"2020-05-05","","0","","","","0","2","9","13","","","0","0","0","0","0","","1","0","","","","","","0","0","0","0","3","9","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","","1","","","0","0","0","0","2"
"2020-05-06","","0","","","","0","0","10","43","","","0","0","0","0","0","","1","0","","","","","","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","","0","0","0","","0","","","0","0","0","0","0"
"2020-05-07","","0","2","","","0","0","0","23","","","0","0","0","0","0","","4","0","","","","","","0","0","2","0","0","0","-1","0","0","1","1","2","0","0","1","1","1","","0","0","3","","0","","1","0","1","1","0","5"
"2020-05-08","","0","0","","","0","0","1","43","","","0","0","0","0","0","","7","0","","","","","","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","0"
"2020-05-09","","0","0","","","0","0","0","29","","","0","0","0","0","0","","2","0","","","","","","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","","0","0","1","","1","","0","0","0","1","0","0"
"2020-05-10","","0","0","","","0","0","0","24","","","0","0","0","0","0","","1","0","","","","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","","0","","0","0","0","0","0","0"
"2020-05-11","","0","0","","","0","0","1","16","","","0","1","1","0","0","","2","1","","","","","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","2","","0","0","0","0","0","1"
"2020-05-12","","0","0","","","0","0","1","45","","","0","-1","0","0","0","","6","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","","0","0","0","","1","","0","0","0","1","0","1"
"2020-05-13","","0","0","","","0","0","1","69","","","0","0","0","0","0","","4","0","","","","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","0","0","1","0","0","0"
"2020-05-14","","0","-1","","","0","0","1","56","","","0","0","0","0","0","","7","0","","","","","","0","0","0","0","0","-1","1","0","0","0","0","0","0","0","1","0","0","","0","0","0","","0","","0","0","0","0","0","1"
"2020-05-15","","0","0","","","0","0","2","41","","","0","0","0","0","0","","3","0","","","","","","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","","0","","0","0","0","0","0","0"
"2020-05-16","","0","0","","","0","0","3","74","","","0","0","0","0","0","","8","0","","","","","","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","0"
"2020-05-17","","0","0","","","0","0","1","41","","","0","0","0","0","0","","2","0","","","","","","0","0","0","1","0","1","2","0","0","0","0","0","1","0","0","0","0","","0","0","0","1","0","","1","0","1","0","0","0"
"2020-05-18","","0","0","","","0","0","3","26","","","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","1","0","0","0","0","","0","0","0","0","0","0"
"2020-05-19","","0","0","","1","0","0","1","56","","","0","1","0","0","0","","0","0","","","","","","0","0","1","1","0","0","-3","0","0","0","0","1","2","0","2","0","0","","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-20","","0","0","","0","0","0","3","48","","","0","0","0","0","0","","2","0","","","","","","0","0","0","0","0","23","0","1","0","0","0","0","0","0","2","0","0","","0","0","0","0","1","","18","0","1","1","0","1"
"2020-05-21","","0","0","","1","0","0","6","93","","","0","0","0","4","0","","1","0","","","","","","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","","0","0","0","0","0","","0","0","0","24","0","0"
"2020-05-22","","0","0","","0","0","0","2","72","","","0","0","6","1","0","","0","0","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","1","","0","0","0","1","0","3"
"2020-05-23","","0","0","","0","0","0","1","45","","","0","0","-1","0","0","","1","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","1","0"
"2020-05-24","","0","0","","0","0","0","2","41","","","0","0","0","0","0","","2","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","","0","0","0","0","0","","1","0","2","0","0","0"
"2020-05-25","","0","0","","0","0","0","0","36","","","0","0","0","0","0","","2","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-26","","0","0","","0","0","0","-8","16","","","0","0","-3","-2","0","","1","0","0","","","","","0","0","0","0","0","-5","0","-1","0","0","-1","-1","-1","0","-1","1","0","","0","0","0","0","0","","-11","0","0","-18","0","-1"
"2020-05-27","","0","0","","0","0","0","0","16","","","0","0","0","0","0","","1","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-28","","0","0","","0","0","0","2","36","","","0","0","0","0","0","","1","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","","1","0","0","1","0","0"
"2020-05-29","","0","0","","0","0","0","1","29","","","0","0","0","0","0","","3","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","4","","0","0","0","0","0","0"
"2020-05-30","","0","0","","0","0","0","1","24","","","0","0","0","0","0","","2","0","0","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","","0","0","0","0","1","","1","0","0","0","0","1"
"2020-05-31","","0","0","","0","0","0","1","20","","","0","0","0","0","0","","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","1","0","0","0","0","0"
"2020-06-01","","1","0","","0","0","0","1","39","","","0","-1","0","0","0","","3","0","0","","","","","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","","-1","0","0","0","1","","1","0","1","0","0","0"
"2020-06-02","","0","0","","0","0","0","1","18","","1","0","0","0","0","0","","-1","0","0","","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","1","0","0"
"2020-06-03","","0","0","","0","0","0","2","21","","0","0","0","0","0","0","","1","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","0","5","","0","0","1","1","0","0"
"2020-06-04","","1","0","","1","0","0","2","20","","0","0","0","0","0","0","","0","0","0","","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","","0","0","0","0","0","","0","0","0","0","0","0"
"2020-06-05","","0","0","","0","0","0","1","31","","0","0","0","0","0","0","","0","0","0","","","","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","1","0","0","0","1","","0","0","0","2","0","0"
"2020-06-06","","3","1","","0","0","0","6","46","","0","0","0","0","0","0","","0","0","0","","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","5","","0","0","1","2","2","0"
"2020-06-07","","0","0","","0","0","0","1","31","","0","0","0","1","0","0","","1","0","0","","","0","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","","0","0","0","1","1","0"
"2020-06-08","","0","0","","0","0","0","1","6","","0","0","0","0","0","0","","2","0","0","","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","","0","0","0","0","2","0"
"2020-06-09","","0","1","","1","0","0","1","13","","0","0","0","0","0","0","","0","0","0","","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","-1","","0","0","0","0","0","0"
"2020-06-10","","0","0","","0","0","0","3","28","","0","0","0","0","0","0","","0","0","0","","1","5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","","0","0","0","0","0","0"
"2020-06-11","","0","0","","0","0","0","3","26","","1","0","0","0","0","0","","0","0","0","","0","0","","0","0","3","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","1","0","0","1","0","1"
"2020-06-12","","0","0","","0","0","0","6","22","","0","0","0","0","0","0","","2","0","0","","0","2","","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","0","0","0","0","0","0"
"2020-06-13","","0","0","","0","0","0","3","31","","1","0","0","0","0","0","","1","0","0","","0","1","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","0","0","0","1","0","0"
"2020-06-14","","0","0","","0","0","0","6","7","","0","0","0","0","0","0","","1","0","0","","0","1","","0","0","0","1","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","","0","0","0","1","0","0"
"2020-06-15","","0","0","","0","0","0","2","14","","0","0","0","0","0","0","","2","0","0","","0","0","","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0"
"2020-06-16","","0","0","","0","0","0","9","9","","0","0","0","0","0","0","","1","0","0","","0","0","","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0"
"2020-06-17","","2","0","","0","0","0","4","17","","0","0","0","0","0","0","","4","0","0","","0","0","","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","8","","0","0","0","1","0","0"
"2020-06-18","","5","0","","0","0","0","0","7","","0","0","0","0","0","0","","6","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","2","0","0","","0","0","0","2","0","0"
"2020-06-19","","0","0","","0","0","0","8","13","","1","0","1","0","0","0","","2","0","0","","0","0","","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-1","0","2","0","3","0","0","","0","0","0","1","0","0"
"2020-06-20","","0","0","1","1","0","0","4","14","1","0","0","0","0","0","0","","3","0","0","","0","0","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-1","0","0","","0","0","0","0","0","0"
"2020-06-21","","2","0","0","0","0","0","6","20","0","0","0","0","0","0","0","","0","0","1","","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","2","","0","0","0","1","0","0"
"2020-06-22","","0","0","0","0","0","0","4","5","1","0","0","1","0","0","0","","4","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","7","0","0","0","0","","0","0","0","1","0","0"
"2020-06-23","","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0"
"2020-06-24","","0","0","0","0","0","0","12","19","-1","0","0","0","0","0","0","","1","0","0","","0","0","","0","0","1","0","0","2","0","0","0","2","0","2","1","0","0","0","0","0","1","0","0","0","0","","0","0","2","0","0","0"
"2020-06-25","","0","0","0","0","0","0","3","6","0","0","0","0","0","0","0","","7","0","0","","0","0","","0","0","2","0","0","1","0","0","0","0","0","-1","0","0","2","1","1","0","0","0","2","0","0","","0","0","1","4","0","2"
"2020-06-26","","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","","3","0","0","1","0","0","","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","","0","0","0","1","0","1"
"2020-06-27","","1","0","0","0","0","0","11","12","0","0","0","0","0","0","0","","3","0","0","0","0","2","","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","","1","0","1","0","0","0"
"2020-06-28","","0","0","0","0","0","0","7","15","0","0","0","0","0","0","0","","5","1","0","0","0","0","","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","0","1","0","0","3"
"2020-06-29","","0","0","0","0","0","0","8","25","0","0","0","0","0","0","0","","1","0","0","0","0","0","","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","","0","0","0","1","0","0"
"2020-06-30","","0","1","0","0","0","0","9","12","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","0","10","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0"
"2020-07-01","","0","0","0","0","0","0","9","15","0","0","0","1","0","0","0","","2","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","","2","0","1","0","0","5"
"2020-07-02","","0","0","0","0","0","0","14","17","1","0","0","0","0","0","0","","3","0","0","0","0","0","","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","2","0","0","","1","0","1","0","1","0"
"2020-07-03","","1","0","0","0","0","1","21","18","0","0","0","0","0","0","0","","7","0","0","0","0","0","","0","0","0","0","0","7","1","0","0","0","0","1","0","0","1","1","0","0","2","0","0","0","0","","1","0","1","1","0","1"
"2020-07-04","","0","0","0","0","0","0","12","28","0","0","0","0","0","0","0","","5","0","0","0","0","0","","1","0","0","0","0","1","3","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","","0","0","0","3","0","1"
"2020-07-05","","1","0","0","0","0","0","8","11","1","0","0","1","0","0","0","","1","0","0","0","0","0","","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","1","","0","0","2","1","0","4"
"2020-07-06","","1","0","0","0","0","0","6","17","1","0","0","0","0","0","0","","3","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","","1","0","1","0","0","0"
"2020-07-07","","1","1","0","0","0","0","15","7","1","0","0","0","0","0","0","","2","0","0","0","0","0","","0","0","1","0","0","6","0","0","0","1","0","0","0","0","0","0","1","0","1","0","2","0","0","1","0","0","1","1","0","7"
"2020-07-08","","0","4","0","0","0","0","20","15","0","0","0","0","0","0","2","","3","0","0","0","0","0","1","1","1","1","0","0","7","0","1","0","2","1","6","0","0","0","0","0","1","3","0","1","0","0","0","0","0","1","-1","0","3"
"2020-07-09","","0","2","0","0","0","0","22","29","4","1","0","3","0","0","0","","1","0","0","0","0","0","0","0","1","2","0","0","5","1","0","0","1","0","0","2","0","1","0","0","0","3","0","2","0","1","0","1","0","10","2","0","6"
"2020-07-10","","0","0","0","0","0","0","24","19","3","0","0","1","0","0","-1","","10","0","0","0","0","0","0","0","1","0","0","1","2","4","0","0","0","1","1","0","0","1","0","0","0","1","0","4","1","0","1","2","0","3","2","0","3"
"2020-07-11","","1","3","0","0","0","1","16","21","1","0","0","4","0","0","0","","9","0","0","0","0","0","-1","3","1","2","0","1","3","2","0","0","0","1","0","0","0","2","1","0","0","3","0","3","0","0","1","2","0","2","2","1","3"
"2020-07-12","","0","2","0","0","0","0","19","22","1","0","0","0","0","0","0","","16","0","0","0","1","0","1","0","1","0","0","0","5","3","0","0","0","0","1","0","2","0","0","1","0","1","0","6","0","0","0","1","0","2","2","0","4"
"2020-07-13","","0","0","0","1","0","0","22","28","2","1","0","2","0","0","0","","11","1","0","0","0","1","0","0","1","5","0","0","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","11","3","0","8"
"2020-07-14","","1","0","0","1","0","0","3","11","1","0","0","1","0","1","0","1","3","0","0","0","0","0","0","0","0","1","1","0","4","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","15"
"2020-07-15","","0","0","0","0","0","0","9","19","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","4","0","0","1","15","0","0","0","0","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","5","2","1","7"
"2020-07-16","","0","2","0","0","0","0","22","25","3","0","0","0","0","2","0","0","8","0","0","0","0","0","0","1","0","2","0","0","4","5","0","0","0","0","1","0","0","1","0","0","1","2","0","5","0","2","0","0","0","1","5","0","11"
"2020-07-17","","1","3","0","0","0","0","25","37","2","0","0","1","0","0","0","1","11","0","0","0","0","0","0","0","0","1","0","3","4","1","0","0","2","0","0","1","0","1","0","1","0","3","0","3","0","1","0","1","0","0","13","0","8"
"2020-07-18","","0","2","0","0","0","0","23","29","1","2","0","0","0","0","0","0","2","0","1","4","0","0","0","1","0","5","1","0","8","-1","1","1","1","0","1","1","1","0","1","-1","1","1","0","10","1","2","0","0","0","4","4","0","8"
"2020-07-19","","0","0","0","0","0","1","16","26","1","0","0","0","0","1","0","0","26","0","0","0","0","0","0","0","1","1","1","0","12","1","0","0","2","0","0","0","0","2","0","0","0","1","0","-1","1","0","1","1","0","7","2","0","9"
"2020-07-20","","0","0","0","0","0","0","16","24","0","0","0","0","0","1","0","0","24","0","0","0","0","0","0","0","1","0","0","0","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","2","8","0","22"
