"date","Arkansas/Arkansas","Arkansas/Ashley","Arkansas/Baxter","Arkansas/Benton","Arkansas/Boone","Arkansas/Bradley","Arkansas/Calhoun","Arkansas/Carroll","Arkansas/Chicot","Arkansas/Clark","Arkansas/Clay","Arkansas/Cleburne","Arkansas/Cleveland","Arkansas/Columbia","Arkansas/Conway","Arkansas/Craighead","Arkansas/Crawford","Arkansas/Crittenden","Arkansas/Cross","Arkansas/Dallas","Arkansas/Desha","Arkansas/Drew","Arkansas/Faulkner","Arkansas/Franklin","Arkansas/Fulton","Arkansas/Garland","Arkansas/Grant","Arkansas/Greene","Arkansas/Hempstead","Arkansas/Hot Spring","Arkansas/Howard","Arkansas/Independence","Arkansas/Izard","Arkansas/Jackson","Arkansas/Jefferson","Arkansas/Johnson","Arkansas/Lafayette","Arkansas/Lawrence","Arkansas/Lee","Arkansas/Lincoln","Arkansas/Little River","Arkansas/Logan","Arkansas/Lonoke","Arkansas/Madison","Arkansas/Marion","Arkansas/Miller","Arkansas/Mississippi","Arkansas/Monroe","Arkansas/Montgomery","Arkansas/Nevada","Arkansas/Newton","Arkansas/Ouachita","Arkansas/Perry","Arkansas/Phillips","Arkansas/Pike","Arkansas/Poinsett","Arkansas/Polk","Arkansas/Pope","Arkansas/Prairie","Arkansas/Pulaski","Arkansas/Randolph","Arkansas/Saline","Arkansas/Scott","Arkansas/Searcy","Arkansas/Sebastian","Arkansas/Sevier","Arkansas/Sharp","Arkansas/St. Francis","Arkansas/Stone","Arkansas/Unassigned","Arkansas/Union","Arkansas/Van Buren","Arkansas/Washington","Arkansas/White","Arkansas/Woodruff","Arkansas/Yell"
"2020-04-01","0","0","0","0","0","0","","","0","0","","2","0","0","1","0","0","0","0","","0","0","1","","","0","0","0","0","0","0","0","","","0","0","","0","","0","","","0","","","0","","","","0","0","","0","","0","0","0","0","","2","0","0","0","0","0","0","","0","0","4","0","0","0","0","0",""
"2020-04-02","0","0","0","0","0","0","","0","0","0","","2","0","0","1","0","0","0","0","","0","0","1","","","0","0","0","0","0","0","0","","","0","0","","0","0","0","","","0","","","0","","","","0","0","","0","","0","0","0","0","","2","0","0","0","0","0","0","","0","0","6","0","0","0","0","0",""
"2020-04-03","0","0","0","0","0","0","","0","0","0","","2","0","0","1","0","0","0","0","","0","0","1","","","0","0","0","0","0","0","0","","","0","0","","0","0","0","","","0","","","0","0","0","","0","0","","0","","0","0","0","0","","2","0","0","0","0","0","0","","0","0","6","0","0","0","0","0",""
"2020-04-04","0","0","0","0","0","0","","0","0","0","","2","0","0","1","0","0","0","0","","0","0","1","","","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","","0","","","0","0","0","","0","0","0","0","","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0",""
"2020-04-05","0","0","0","0","0","0","","0","0","0","","2","0","0","1","0","0","0","0","","0","0","1","","","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","","0","","","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"2020-04-06","0","0","0","0","0","0","","0","0","0","","2","0","0","1","0","0","0","0","0","0","0","1","","","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","","0","","","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"2020-04-07","0","0","0","0","0","0","","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0"
"2020-04-08","0","0","0","0","0","0","","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0"
"2020-04-09","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","0","1","0","","0","0","0","1","0","0","0","0","","1","0","0","1","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2020-04-10","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","0","1","0","","0","0","0","1","0","0","0","0","","1","0","0","1","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2020-04-11","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","","2","0","0","1","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-12","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","","3","0","0","1","0","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-13","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","","4","0","0","1","0","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-14","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","5","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-15","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","0","0","2","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","6","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-16","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","1","0","4","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","6","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-17","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","1","0","4","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","6","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-18","0","0","0","0","0","0","","0","0","0","0","4","0","0","1","1","0","4","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","6","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-19","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","4","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","6","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-20","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-21","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"2020-04-22","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"2020-04-23","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0","2","2","1","0","0"
"2020-04-24","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","2","2","1","0","0"
"2020-04-25","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"2020-04-26","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","1","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","9","0","1","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"2020-04-27","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","9","0","1","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"2020-04-28","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","13","0","1","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","16","0","1","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"2020-04-29","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","13","0","1","1","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","16","0","1","0","0","0","0","0","0","0","0","0","2","3","1","0","0"
"2020-04-30","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","14","0","1","2","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","17","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","0"
"2020-05-01","0","0","0","0","0","1","","0","0","0","0","4","0","0","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","15","0","1","2","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","18","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","0"
"2020-05-02","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","16","0","1","4","1","2","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","19","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","0"
"2020-05-03","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","5","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","17","0","1","4","1","4","","1","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","19","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","0"
"2020-05-04","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","18","0","1","4","1","4","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","20","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","1"
"2020-05-05","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","19","0","1","4","1","5","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","21","0","1","0","0","0","1","0","0","0","0","0","2","3","1","0","1"
"2020-05-06","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","6","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","22","0","1","0","0","0","1","0","0","0","0","1","2","3","1","0","1"
"2020-05-07","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","6","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","22","0","1","0","0","0","1","0","0","0","0","1","2","3","1","0","1"
"2020-05-08","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","6","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","22","0","1","0","0","0","1","1","0","0","0","1","2","3","1","0","1"
"2020-05-09","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","6","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","22","0","1","0","0","0","1","1","0","0","0","1","2","3","1","0","1"
"2020-05-10","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","7","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","1","0","0","0","2","2","3","1","0","1"
"2020-05-11","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","7","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","3","1","0","1"
"2020-05-12","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","7","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","4","1","0","1"
"2020-05-13","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","7","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-14","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","8","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-15","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","8","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-16","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-17","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","23","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-18","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","19","0","1","4","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","25","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-19","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","7","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","20","0","1","4","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","0","0","25","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-20","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","8","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","21","0","1","4","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","0","0","28","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-21","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","8","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","22","0","1","5","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","1","0","28","0","1","0","0","0","1","2","0","0","0","4","2","5","1","0","1"
"2020-05-22","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","8","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","1","0","29","0","1","0","0","0","1","2","1","0","0","4","2","5","1","0","1"
"2020-05-23","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","1","0","29","0","1","0","0","0","1","2","1","0","0","5","2","5","1","0","1"
"2020-05-24","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","0","1","0","29","0","1","0","0","0","1","2","1","0","0","6","2","5","1","0","1"
"2020-05-25","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","29","0","1","0","0","0","1","2","1","0","0","6","2","5","1","0","1"
"2020-05-26","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","30","0","1","0","0","0","2","2","1","0","0","6","2","5","1","0","1"
"2020-05-27","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","23","0","1","5","1","8","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","30","0","1","0","0","0","2","2","1","0","0","6","2","6","1","0","1"
"2020-05-28","0","0","0","0","0","1","","0","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","24","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","31","0","1","0","0","0","2","2","1","0","0","8","2","6","1","0","1"
"2020-05-29","0","0","0","1","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","25","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","34","0","1","0","0","0","2","2","1","0","0","8","2","7","1","0","1"
"2020-05-30","0","0","0","2","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","25","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","34","0","1","0","0","0","2","2","1","0","0","8","2","7","1","0","1"
"2020-05-31","0","0","0","2","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","25","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","34","0","1","0","0","0","2","2","1","0","0","8","2","7","1","0","1"
"2020-06-01","0","0","0","2","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","0","0","25","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","34","0","1","0","0","0","2","2","1","0","0","8","2","7","1","0","1"
"2020-06-02","0","0","0","2","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","25","0","1","5","1","9","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","1","0","35","0","1","0","0","0","2","2","1","0","0","9","2","7","1","0","1"
"2020-06-03","0","0","0","3","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","25","0","1","6","1","10","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","1","1","0","35","0","1","0","0","1","2","2","1","0","0","10","2","7","1","0","1"
"2020-06-04","0","0","0","3","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","25","0","1","9","1","10","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","2","0","37","0","1","0","0","1","2","3","1","0","0","11","2","8","1","0","2"
"2020-06-05","0","0","0","3","0","1","","1","0","0","0","4","0","2","1","0","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","25","0","1","9","1","11","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","2","0","37","0","1","0","0","1","2","3","1","0","0","11","2","8","1","0","2"
"2020-06-06","0","0","0","3","0","1","","1","0","0","0","4","0","2","1","1","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","26","0","1","9","1","11","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","2","0","37","0","1","0","0","1","2","3","1","0","0","11","2","8","1","0","2"
"2020-06-07","0","0","0","3","0","1","","1","0","0","0","4","0","2","1","1","0","9","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","0","26","0","1","9","1","11","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","0","2","0","37","0","1","0","0","1","2","3","1","0","0","11","2","8","1","0","2"
