"date","Iowa/Adair","Iowa/Adams","Iowa/Allamakee","Iowa/Appanoose","Iowa/Audubon","Iowa/Benton","Iowa/Black Hawk","Iowa/Boone","Iowa/Bremer","Iowa/Buchanan","Iowa/Buena Vista","Iowa/Butler","Iowa/Calhoun","Iowa/Carroll","Iowa/Cass","Iowa/Cedar","Iowa/Cerro Gordo","Iowa/Cherokee","Iowa/Chickasaw","Iowa/Clarke","Iowa/Clay","Iowa/Clayton","Iowa/Clinton","Iowa/Crawford","Iowa/Dallas","Iowa/Davis","Iowa/Decatur","Iowa/Delaware","Iowa/Des Moines","Iowa/Dickinson","Iowa/Dubuque","Iowa/Emmet","Iowa/Fayette","Iowa/Floyd","Iowa/Franklin","Iowa/Fremont","Iowa/Greene","Iowa/Grundy","Iowa/Guthrie","Iowa/Hamilton","Iowa/Hancock","Iowa/Hardin","Iowa/Harrison","Iowa/Henry","Iowa/Howard","Iowa/Humboldt","Iowa/Ida","Iowa/Iowa","Iowa/Jackson","Iowa/Jasper","Iowa/Jefferson","Iowa/Johnson","Iowa/Jones","Iowa/Keokuk","Iowa/Kossuth","Iowa/Lee","Iowa/Linn","Iowa/Louisa","Iowa/Lucas","Iowa/Lyon","Iowa/Madison","Iowa/Mahaska","Iowa/Marion","Iowa/Marshall","Iowa/Mills","Iowa/Mitchell","Iowa/Monona","Iowa/Monroe","Iowa/Montgomery","Iowa/Muscatine","Iowa/O'Brien","Iowa/Osceola","Iowa/Page","Iowa/Palo Alto","Iowa/Plymouth","Iowa/Pocahontas","Iowa/Polk","Iowa/Pottawattamie","Iowa/Poweshiek","Iowa/Ringgold","Iowa/Sac","Iowa/Scott","Iowa/Shelby","Iowa/Sioux","Iowa/Story","Iowa/Tama","Iowa/Taylor","Iowa/Unassigned","Iowa/Union","Iowa/Van Buren","Iowa/Wapello","Iowa/Warren","Iowa/Washington","Iowa/Wayne","Iowa/Webster","Iowa/Winnebago","Iowa/Winneshiek","Iowa/Woodbury","Iowa/Worth","Iowa/Wright"
"2020-04-01","0","","1","0","0","0","0","0","","0","","0","","0","","0","0","","","","0","0","0","0","0","","","","0","0","1","","0","","","","","","0","","0","0","0","0","","","","0","0","0","","0","0","0","0","","2","","","","0","0","","0","","0","0","","0","0","","","0","","","","1","0","1","","","0","0","0","0","0","0","1","","0","0","0","2","","0","","0","0","","0"
"2020-04-02","0","","1","0","0","0","0","0","0","0","","0","","0","","0","0","","","","0","0","0","0","0","","","0","0","0","1","","0","","","","","","0","","0","0","0","0","","","","0","0","0","0","0","0","0","0","","4","","","","0","0","","0","","0","0","","0","0","0","","0","","","","1","0","1","","","0","0","0","0","0","0","1","","0","0","0","2","","0","","0","0","","0"
"2020-04-03","0","","1","0","0","0","0","0","0","0","","0","","0","","0","0","","","","0","0","0","0","0","","","","0","0","1","","0","","","","","","0","","0","0","0","0","","","","0","0","0","0","0","0","0","0","","4","0","","0","0","0","","0","","0","0","","0","0","0","","0","","0","","1","0","1","","","0","0","0","0","0","0","1","","0","0","0","2","","0","","0","0","","0"
"2020-04-04","0","","1","0","0","0","0","0","0","0","","0","","0","","0","0","","","","0","0","0","0","0","","","","0","0","1","","0","","","","","0","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","4","0","","0","0","0","","0","0","0","0","","0","1","0","","0","","0","","1","0","1","","","0","0","0","0","0","0","3","","0","0","0","2","","0","","0","0","","0"
"2020-04-05","0","","1","1","0","0","0","0","0","0","","0","","0","","0","0","","","0","0","0","0","0","0","","","0","0","0","1","","0","","","","","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","5","0","","0","0","0","0","0","0","0","0","","0","1","0","","0","","0","","2","0","1","","","1","0","0","0","0","0","0","","0","0","0","3","","0","","0","0","","0"
"2020-04-06","0","","1","2","0","0","0","0","0","0","","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","7","0","","0","0","0","0","0","0","0","0","","0","1","0","","0","","0","","4","0","1","","","1","0","0","0","2","0","0","","0","0","0","3","","0","0","0","0","","0"
"2020-04-07","0","","1","1","0","0","0","0","0","0","","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","7","0","","0","0","0","0","0","0","0","0","","0","1","0","","0","","0","","4","0","1","","","1","0","0","0","2","0","1","","0","0","0","3","","0","0","0","0","","0"
"2020-04-08","0","","1","1","0","1","0","0","0","0","0","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","","0","1","0","","0","","0","","4","0","1","","","1","0","0","0","2","0","1","","0","0","0","3","","0","0","0","0","0","0"
"2020-04-09","0","","1","1","0","1","0","0","0","0","0","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","","0","1","0","","0","","0","","4","0","1","","","1","0","0","0","2","0","3","","0","0","0","3","","0","0","0","0","0","0"
"2020-04-10","0","","1","1","0","1","0","0","0","0","0","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","10","0","","0","0","0","0","0","0","0","0","","0","1","0","0","0","","0","","4","0","1","","","1","0","0","0","2","0","3","0","0","0","0","3","","0","0","0","0","0","0"
"2020-04-11","0","","1","1","0","1","0","0","0","0","0","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","10","0","","0","0","0","0","0","0","0","0","","0","1","0","0","0","","0","","4","0","1","","","1","0","0","0","2","0","6","0","0","0","0","3","","0","0","0","0","0","0"
"2020-04-12","0","","1","1","0","1","0","0","0","0","0","0","","0","","0","0","","0","0","0","0","0","0","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","1","0","0","0","0","16","0","","0","0","0","0","0","0","0","0","","0","1","0","0","0","","0","","4","0","1","","","1","0","0","0","2","0","6","0","0","0","0","4","","0","0","0","0","0","0"
"2020-04-13","0","","1","1","0","1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","2","0","0","0","0","16","0","","0","1","0","0","0","0","0","0","","0","1","0","0","0","","0","","4","0","1","","","1","0","0","0","2","0","3","0","0","0","0","4","","0","0","0","0","0","0"
"2020-04-14","0","","1","1","0","1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","2","0","0","0","0","19","0","","0","1","0","0","0","0","0","0","","0","2","0","0","0","","0","","5","0","1","","","1","0","0","0","2","0","6","0","0","0","0","4","","0","0","0","0","0","0"
"2020-04-15","0","","2","1","0","1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","21","0","","0","1","0","0","0","0","0","0","","0","2","0","0","0","","0","","7","1","1","","","2","0","0","0","3","0","0","0","0","0","0","4","","0","0","0","0","0","0"
"2020-04-16","0","","3","1","0","1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","22","1","","0","1","0","0","0","0","0","0","","0","2","0","0","0","","0","","10","1","1","","","2","0","0","0","4","0","0","0","0","0","0","4","","0","0","0","0","0","0"
"2020-04-17","0","","3","1","0","1","1","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","22","1","","0","1","0","0","0","0","0","0","","0","2","0","0","0","","0","","10","1","1","","","3","0","0","0","5","0","0","0","0","0","0","5","","0","0","0","0","0","0"
"2020-04-18","0","","3","2","0","1","1","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","25","2","","0","1","0","0","0","0","0","0","","0","3","0","0","0","","0","","13","1","1","","","3","0","0","0","6","0","0","0","0","0","0","5","","0","0","0","0","0","0"
"2020-04-19","0","","3","2","0","1","1","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","25","2","","0","1","0","0","0","0","0","0","","0","4","0","0","0","","0","","13","1","1","","","3","0","0","0","6","0","0","0","0","0","0","5","","0","0","0","0","0","0"
"2020-04-20","0","","3","2","0","1","2","0","0","0","0","0","","0","0","0","0","","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","0","3","0","0","0","0","27","2","","0","1","1","0","0","0","0","0","","0","4","0","0","0","","0","","13","1","1","","","3","0","0","0","6","0","0","0","0","0","0","5","","0","0","0","0","0","0"
"2020-04-21","0","","3","2","0","1","2","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","3","0","0","0","0","28","2","","0","1","1","0","0","0","0","0","","0","4","0","0","0","","0","","16","1","1","","","3","0","0","0","6","0","0","0","0","0","0","5","","0","0","0","0","0","0"
"2020-04-22","0","","3","2","0","1","4","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","3","0","0","0","0","29","2","","0","1","1","0","0","0","0","0","","0","6","0","0","0","","0","","16","1","1","","","3","0","0","0","7","0","0","0","0","0","0","5","","0","0","0","1","0","0"
"2020-04-23","0","","3","2","0","1","4","0","1","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","3","0","0","0","0","29","2","","0","1","1","0","0","0","0","0","","0","7","0","0","0","","0","","20","1","1","","","3","0","0","0","7","0","0","0","0","0","0","5","","0","0","0","1","0","0"
"2020-04-24","0","","3","2","0","1","7","0","2","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","3","0","0","0","0","33","2","","0","1","1","0","0","0","0","0","","0","7","0","0","0","","0","","22","1","1","","","4","0","0","0","7","0","0","0","0","0","0","5","","0","0","0","1","0","0"
"2020-04-25","0","","3","2","0","1","8","0","2","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","0","","","0","0","0","1","","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","4","0","0","0","0","33","2","","0","1","1","0","0","0","0","0","","0","7","0","0","0","","0","","24","1","1","","","5","0","0","0","7","0","0","0","0","0","0","5","","0","0","0","1","0","0"
"2020-04-26","0","","3","2","0","1","9","0","2","0","0","0","","0","0","0","0","0","0","0","0","1","1","1","0","","","0","1","0","1","0","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","6","0","0","0","0","34","2","","0","1","1","0","0","0","0","0","","0","7","0","0","0","","0","","24","1","1","","","5","0","0","0","7","0","0","0","0","0","0","5","","0","0","0","1","0","0"
"2020-04-27","0","","3","2","0","1","11","0","3","0","0","0","","0","0","0","0","0","0","0","0","1","1","1","0","","","0","1","0","2","0","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","6","0","0","0","0","34","2","","0","1","1","0","0","0","0","0","","0","7","0","0","0","","0","0","27","1","2","","","5","0","0","0","7","0","0","0","0","0","0","6","","0","0","0","1","0","0"
"2020-04-28","0","","3","2","0","1","12","0","3","0","0","0","","0","0","0","0","0","0","0","0","1","1","1","0","","","0","1","0","2","0","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","6","0","0","0","0","36","2","","0","1","1","0","0","0","0","0","","0","8","0","0","0","","0","0","31","1","2","","","5","0","0","1","7","0","0","0","0","0","0","6","","0","0","0","1","0","0"
"2020-04-29","0","","3","2","0","1","13","0","3","0","0","0","","0","0","0","0","0","0","0","0","1","1","1","0","0","","0","1","0","3","0","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","6","0","0","0","0","40","2","","0","1","1","0","1","0","0","0","","0","9","0","0","0","","0","0","32","2","2","","","5","0","0","1","7","0","0","0","0","0","0","7","","0","0","0","1","0","0"
"2020-04-30","0","","3","2","0","1","13","0","3","0","0","0","","0","0","0","0","0","0","0","0","1","1","1","0","0","","0","1","0","4","0","0","","0","","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","6","0","0","0","0","43","2","","0","1","1","0","2","0","0","0","","0","14","0","0","0","","0","0","35","2","2","","","6","0","0","1","7","0","0","0","0","0","0","7","","0","0","0","1","0","0"
"2020-05-01","0","","3","2","0","1","13","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","4","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","6","0","0","0","0","45","2","","0","1","1","0","2","0","0","0","","0","16","0","0","0","","0","0","37","2","2","","0","7","0","0","1","7","0","0","0","0","0","0","7","0","0","0","0","1","0","0"
"2020-05-02","0","","3","2","0","1","13","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","4","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","6","0","0","0","0","47","2","","0","1","1","0","2","0","0","0","","0","16","0","0","0","","0","0","38","2","2","","0","7","0","0","1","8","0","0","0","0","0","0","7","0","0","0","0","2","0","0"
"2020-05-03","0","","3","2","0","1","15","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","5","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","6","0","0","0","0","47","2","","0","1","1","0","2","0","0","0","0","0","16","0","0","0","","0","0","40","2","4","","0","7","0","0","1","8","0","0","0","0","0","0","7","0","0","0","0","2","0","0"
"2020-05-04","0","","3","3","0","1","15","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","1","0","5","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","2","0","6","0","0","0","0","47","2","","0","1","1","0","2","0","0","0","0","0","16","0","0","0","","0","0","40","2","5","","0","7","0","0","1","8","0","0","0","0","0","0","7","0","0","0","0","2","0","0"
"2020-05-05","0","","4","3","0","1","18","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","0","0","1","1","0","5","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","3","0","6","0","0","0","0","53","2","","0","1","1","0","2","0","0","0","0","0","16","0","0","0","","0","0","42","2","5","","0","7","0","0","1","11","0","0","0","0","0","0","7","0","0","0","0","3","0","0"
"2020-05-06","0","","4","3","0","1","19","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3","0","0","1","1","0","5","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","5","0","6","0","0","0","0","55","2","","0","1","1","0","3","0","0","0","0","0","17","0","0","0","","0","0","45","2","5","","0","7","0","0","1","11","0","0","0","0","0","0","7","0","0","0","0","4","0","0"
"2020-05-07","0","","4","3","0","1","19","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","4","0","0","1","1","0","5","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","","0","0","5","0","6","0","0","0","0","56","2","","0","1","1","0","3","0","0","0","0","0","17","0","0","0","","0","0","54","2","5","","0","7","0","0","1","11","0","0","0","0","0","0","7","0","0","0","0","4","0","0"
"2020-05-08","0","","4","3","0","1","20","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","5","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","6","0","6","0","0","0","0","58","3","","0","1","1","0","3","0","0","0","0","0","18","0","0","0","0","0","0","54","2","5","","0","8","0","0","1","11","0","0","0","0","0","0","7","0","0","0","0","7","0","0"
"2020-05-09","0","","4","3","0","1","20","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","5","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","8","0","7","0","0","0","0","58","3","","0","1","1","0","3","0","0","0","0","0","19","0","0","0","0","0","0","58","2","5","","0","8","0","0","1","12","0","0","0","0","0","0","7","0","0","0","0","7","0","0"
"2020-05-10","0","","4","3","0","1","23","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","6","0","0","1","1","0","7","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","8","0","7","0","0","0","0","58","3","","0","1","1","0","3","0","0","0","0","0","22","0","0","0","0","0","0","60","2","5","","0","8","0","0","1","13","0","0","0","0","0","0","7","0","0","0","0","8","0","0"
"2020-05-11","0","","4","3","0","1","25","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","6","0","0","1","1","0","7","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","8","0","7","0","0","0","0","59","3","","0","1","1","0","3","0","0","0","0","0","23","0","0","0","0","0","0","61","2","5","","0","8","0","0","1","13","0","0","0","0","0","0","7","0","0","0","0","9","0","0"
"2020-05-12","0","","4","3","1","1","28","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","7","0","0","1","1","0","7","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","8","0","7","0","0","0","0","62","3","","0","1","1","0","3","0","0","0","0","0","24","0","0","0","0","0","0","64","2","7","","0","8","0","0","1","13","0","0","0","0","0","0","7","0","0","0","0","11","0","0"
"2020-05-13","0","","4","3","1","1","28","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","8","0","0","0","1","0","9","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","10","0","7","0","0","0","0","63","3","","0","1","1","0","3","0","0","0","0","0","27","0","0","0","0","0","0","65","2","8","","0","8","0","0","1","13","0","0","0","0","2","0","8","0","0","0","0","14","0","0"
"2020-05-14","0","","4","3","1","1","29","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","9","0","0","0","1","0","10","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","11","0","7","0","0","0","0","65","3","","0","1","1","0","5","0","0","0","0","0","28","0","0","0","0","0","0","67","2","8","","0","8","0","0","1","13","0","0","0","0","2","0","8","0","1","0","0","14","0","0"
"2020-05-15","0","","4","3","1","1","29","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","10","0","0","0","1","0","10","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","11","0","7","0","0","0","0","69","3","","0","1","1","0","5","0","0","0","1","0","29","0","0","0","0","0","0","76","2","8","","0","8","0","0","1","15","0","0","0","0","2","0","8","0","1","0","0","14","0","0"
"2020-05-16","0","","4","3","1","1","29","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","10","0","0","0","1","0","10","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","12","0","7","0","0","0","0","70","3","","0","1","1","0","5","0","0","0","1","0","32","0","0","0","0","0","0","78","2","8","","0","8","0","0","1","16","0","0","0","0","2","0","8","0","1","0","0","16","0","0"
"2020-05-17","0","0","4","3","1","1","30","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","11","0","0","0","1","0","10","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","12","0","7","0","0","0","0","70","3","0","0","1","1","0","5","0","0","0","1","0","33","0","0","0","0","0","0","79","2","8","","0","8","0","0","1","17","0","0","0","0","2","0","8","0","1","0","0","16","0","0"
"2020-05-18","0","0","4","3","1","1","30","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","11","0","0","0","1","0","10","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","13","0","7","0","0","0","0","70","3","0","0","1","1","0","5","0","0","0","1","0","33","0","0","0","0","0","0","81","2","8","","0","8","0","0","1","17","0","0","0","0","2","0","8","0","1","0","0","17","0","0"
"2020-05-19","0","0","4","3","1","1","31","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","11","0","0","0","1","0","10","0","0","1","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","14","0","7","0","0","0","0","73","4","0","0","1","1","0","7","0","0","0","1","0","33","0","0","0","0","0","0","83","2","8","0","0","8","0","0","1","18","0","0","0","0","2","0","8","0","1","0","0","17","0","0"
"2020-05-20","0","0","4","3","1","1","36","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","11","0","0","0","1","0","13","0","0","1","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","14","0","7","0","0","0","0","73","6","0","0","1","2","0","7","0","0","0","2","0","35","0","0","0","0","0","0","86","3","8","0","0","8","0","0","1","21","0","0","0","0","3","0","8","0","1","0","0","21","0","0"
