"date","Mississippi/Adams","Mississippi/Alcorn","Mississippi/Amite","Mississippi/Attala","Mississippi/Benton","Mississippi/Bolivar","Mississippi/Calhoun","Mississippi/Carroll","Mississippi/Chickasaw","Mississippi/Choctaw","Mississippi/Claiborne","Mississippi/Clarke","Mississippi/Clay","Mississippi/Coahoma","Mississippi/Copiah","Mississippi/Covington","Mississippi/DeSoto","Mississippi/Forrest","Mississippi/Franklin","Mississippi/George","Mississippi/Greene","Mississippi/Grenada","Mississippi/Hancock","Mississippi/Harrison","Mississippi/Hinds","Mississippi/Holmes","Mississippi/Humphreys","Mississippi/Issaquena","Mississippi/Itawamba","Mississippi/Jackson","Mississippi/Jasper","Mississippi/Jefferson","Mississippi/Jefferson Davis","Mississippi/Jones","Mississippi/Kemper","Mississippi/Lafayette","Mississippi/Lamar","Mississippi/Lauderdale","Mississippi/Lawrence","Mississippi/Leake","Mississippi/Lee","Mississippi/Leflore","Mississippi/Lincoln","Mississippi/Lowndes","Mississippi/Madison","Mississippi/Marion","Mississippi/Marshall","Mississippi/Monroe","Mississippi/Montgomery","Mississippi/Neshoba","Mississippi/Newton","Mississippi/Noxubee","Mississippi/Oktibbeha","Mississippi/Panola","Mississippi/Pearl River","Mississippi/Perry","Mississippi/Pike","Mississippi/Pontotoc","Mississippi/Prentiss","Mississippi/Quitman","Mississippi/Rankin","Mississippi/Scott","Mississippi/Sharkey","Mississippi/Simpson","Mississippi/Smith","Mississippi/Stone","Mississippi/Sunflower","Mississippi/Tallahatchie","Mississippi/Tate","Mississippi/Tippah","Mississippi/Tishomingo","Mississippi/Tunica","Mississippi/Unassigned","Mississippi/Union","Mississippi/Walthall","Mississippi/Warren","Mississippi/Washington","Mississippi/Wayne","Mississippi/Webster","Mississippi/Wilkinson","Mississippi/Winston","Mississippi/Yalobusha","Mississippi/Yazoo"
"2020-04-17","5","0","1","0","0","5","2","1","2","1","0","1","1","1","1","0","3","2","0","0","0","0","5","5","5","4","3","","1","6","1","0","1","0","0","2","1","13","0","1","4","6","6","1","3","0","2","3","1","1","0","0","2","2","8","1","2","2","0","0","2","0","0","0","1","0","2","1","0","6","0","1","0","1","0","1","2","0","1","3","0","0","1"
"2020-04-18","6","0","1","0","0","5","2","1","2","1","0","2","1","1","1","0","3","3","0","1","0","0","5","5","5","4","3","","1","6","1","0","1","0","0","3","1","14","0","1","4","6","6","1","3","0","2","4","1","1","0","0","2","2","10","1","2","2","0","0","2","0","0","0","1","0","2","1","0","7","0","1","0","1","0","1","3","0","1","4","0","0","1"
"2020-04-19","6","0","0","0","0","5","2","1","2","1","0","2","1","2","1","0","3","4","0","1","0","0","5","5","5","4","3","","1","6","1","0","1","0","0","3","1","14","0","1","4","7","6","1","4","1","2","5","1","2","0","0","2","2","10","1","2","2","0","0","2","0","0","0","1","0","2","1","0","7","0","1","0","1","0","1","3","0","1","5","0","0","1"
"2020-04-20","6","0","0","0","0","6","2","1","4","1","0","2","1","2","1","0","3","4","0","1","0","0","5","5","5","4","3","","1","6","1","0","1","0","0","3","2","15","0","1","4","10","6","1","4","1","2","5","1","2","0","0","2","2","10","1","2","2","0","0","2","0","0","0","2","0","2","1","0","7","0","1","0","1","0","2","3","0","1","5","0","0","1"
"2020-04-21","6","0","0","0","0","6","2","1","4","1","0","2","1","2","1","0","3","4","0","1","0","0","5","5","6","5","3","","1","6","1","0","1","0","0","3","2","17","0","1","4","12","6","1","4","1","2","8","1","2","0","0","3","2","10","1","3","2","0","0","4","0","0","0","2","0","2","1","0","7","0","1","0","1","0","2","3","0","1","6","0","0","1"
"2020-04-22","7","0","1","0","0","6","2","1","4","1","0","3","2","2","1","0","3","4","0","1","0","0","5","6","6","5","3","","1","6","1","0","1","0","0","3","2","18","0","1","4","12","7","1","4","2","2","9","1","2","0","0","3","2","10","1","3","2","0","0","4","0","0","0","3","0","2","1","0","7","0","1","0","1","0","2","3","0","1","6","0","0","1"
"2020-04-23","7","0","1","0","0","7","2","1","4","1","0","3","2","2","1","0","4","6","0","1","0","0","5","6","6","5","3","","1","6","1","0","1","0","0","3","2","18","0","1","4","13","7","1","4","4","2","9","1","2","0","0","3","2","11","1","3","2","0","0","4","0","0","0","3","0","2","1","0","7","0","1","0","1","0","2","3","0","1","6","0","0","1"
"2020-04-24","7","0","0","0","0","7","3","1","4","1","0","3","2","2","1","0","4","7","0","1","1","0","5","6","6","5","3","","1","6","1","0","1","0","0","3","2","18","0","1","4","14","7","2","4","4","2","9","1","2","0","0","3","2","13","1","4","2","0","0","4","0","0","0","3","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-25","7","0","0","0","0","7","3","1","4","1","0","3","2","2","1","0","4","7","1","1","1","0","5","6","7","5","3","","1","6","1","0","1","0","0","3","2","19","0","1","5","15","8","2","5","5","2","9","1","2","0","0","3","2","14","1","5","2","1","0","5","0","0","0","3","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-26","7","0","0","0","0","7","3","1","5","1","0","3","2","2","1","0","4","7","1","1","1","0","5","6","7","5","3","","1","6","1","0","1","1","1","3","2","19","0","1","5","15","9","2","5","5","2","9","1","3","0","0","3","2","14","1","5","2","1","0","5","0","0","0","4","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-27","7","0","0","0","0","7","3","1","5","1","0","3","2","2","1","0","4","8","1","1","1","0","5","6","7","5","3","","2","6","1","0","1","1","1","3","2","19","0","1","4","15","9","2","6","5","2","9","1","3","0","0","3","2","14","1","5","2","1","0","5","0","0","0","4","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-28","8","0","0","0","0","7","3","1","6","1","0","3","2","3","1","0","4","8","1","1","1","0","5","6","7","5","3","","2","6","1","0","1","1","1","3","2","19","0","1","4","15","9","2","7","5","2","12","1","3","0","0","3","2","15","1","7","2","1","0","5","0","0","0","4","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-29","8","1","0","0","0","7","3","1","7","1","0","3","2","3","1","0","4","10","1","1","1","0","5","6","7","5","3","","2","6","1","0","1","1","1","3","2","19","0","2","4","16","9","2","8","5","2","13","1","3","0","0","3","2","18","1","7","2","1","0","5","0","0","0","4","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-04-30","8","1","0","0","0","7","3","1","7","1","0","3","2","3","1","0","4","12","1","1","1","0","5","6","8","5","3","","3","6","1","0","1","1","2","3","2","20","0","2","4","17","10","2","8","6","2","14","1","3","0","0","3","2","19","1","7","2","1","0","5","0","0","0","4","0","2","1","0","7","0","1","0","1","0","2","3","0","1","7","0","0","1"
"2020-05-01","8","1","0","0","0","7","3","1","8","1","0","3","2","3","1","0","4","12","1","1","1","0","5","6","8","9","3","","3","6","1","0","1","2","3","3","2","23","0","2","4","17","11","2","8","7","2","16","1","4","0","0","3","2","20","1","7","2","1","0","5","0","0","0","4","0","2","1","0","10","0","2","0","1","0","2","3","0","1","7","0","0","1"
"2020-05-02","9","1","0","1","0","7","3","1","8","1","0","3","2","3","1","0","4","13","1","1","1","0","5","6","8","9","4","","4","7","1","0","1","2","3","3","2","25","0","1","4","17","11","2","8","7","2","16","1","4","0","1","3","2","20","1","7","2","1","0","5","1","0","0","4","0","2","1","0","10","0","2","0","2","0","2","3","0","1","7","0","0","1"
"2020-05-03","9","1","0","2","0","7","4","2","8","1","0","3","2","3","1","0","4","14","1","1","1","1","5","6","8","9","4","","4","7","1","0","1","2","3","3","2","26","0","2","4","17","11","3","9","7","2","16","1","4","0","1","3","2","20","1","7","2","1","0","6","2","0","0","4","0","2","1","0","10","0","2","0","2","0","2","3","0","1","7","0","0","2"
"2020-05-04","9","1","0","2","0","7","4","2","8","1","0","3","2","3","1","0","4","14","1","1","1","2","5","6","9","10","4","","4","7","1","0","1","2","3","3","3","27","0","2","4","17","11","3","10","7","2","16","1","4","0","1","3","2","20","1","7","2","1","0","6","2","0","0","4","0","3","1","0","10","0","2","0","2","0","2","3","0","1","7","0","0","2"
"2020-05-05","10","1","0","2","0","8","4","3","9","1","0","6","2","3","1","0","4","14","1","1","1","2","5","6","9","10","4","","6","9","2","0","1","2","3","3","3","33","0","2","4","18","12","3","11","7","2","16","1","10","0","2","4","2","20","1","9","2","1","0","6","3","0","0","4","0","3","1","0","10","0","2","0","2","0","2","3","0","1","7","0","0","2"
"2020-05-06","10","1","0","3","0","8","4","3","9","2","0","6","3","3","1","0","4","17","1","1","1","2","5","6","11","12","4","","6","10","2","0","1","4","6","3","3","40","0","2","4","18","12","3","11","7","2","20","1","11","0","2","4","2","21","1","9","2","2","0","6","3","0","0","6","0","3","1","0","10","0","2","0","2","0","2","3","0","1","7","0","0","2"
"2020-05-07","11","1","0","3","0","8","4","3","9","2","0","6","3","3","1","0","5","18","1","1","1","2","9","6","11","16","4","","6","11","2","0","1","4","6","3","4","40","0","2","4","18","12","3","12","7","2","20","1","11","0","2","4","2","24","1","9","2","2","0","6","5","0","0","6","0","3","1","0","10","0","2","0","3","0","2","3","0","1","9","0","0","2"
"2020-05-08","11","1","0","4","0","8","4","4","10","2","0","7","3","3","2","1","5","20","1","1","1","2","9","6","11","17","4","","6","11","2","0","1","4","6","3","4","41","0","2","4","18","12","3","12","7","2","20","1","12","0","2","4","2","24","1","10","2","2","0","6","6","0","0","6","0","3","1","0","10","0","2","0","3","0","2","3","0","1","9","0","0","2"
"2020-05-09","11","1","0","4","0","8","4","4","10","2","0","7","3","3","1","1","5","21","1","1","1","2","10","6","15","18","4","","6","11","2","0","1","5","6","3","4","42","0","2","4","18","13","3","12","7","2","20","1","13","1","2","4","2","24","1","10","2","2","0","6","6","0","0","6","0","3","1","0","11","0","2","0","3","0","2","3","0","1","9","0","0","2"
"2020-05-10","12","1","0","4","0","9","4","4","10","2","0","8","3","3","1","1","5","21","1","1","1","2","10","6","15","19","4","","6","11","2","0","1","5","6","3","4","43","0","3","4","18","14","3","12","7","2","21","1","14","1","2","4","2","24","1","10","2","2","0","6","6","0","0","6","0","3","1","0","11","0","2","0","3","0","2","3","0","1","9","0","0","2"
"2020-05-11","13","1","0","4","0","9","4","4","10","2","0","8","3","3","1","1","5","21","1","1","1","2","10","6","15","19","4","","7","11","2","0","1","5","6","3","4","44","0","4","4","18","14","3","12","7","2","21","1","15","1","2","4","2","24","1","10","2","2","0","6","6","0","0","6","0","3","1","0","11","0","2","0","3","0","2","3","0","1","9","0","0","2"
"2020-05-12","15","1","0","5","0","9","4","4","10","2","0","9","3","3","1","1","5","23","1","1","1","2","10","6","17","19","4","","7","13","2","0","1","6","7","3","4","45","0","4","4","20","14","3","13","7","2","21","1","16","1","2","5","2","25","1","10","2","2","0","6","6","0","0","7","0","3","1","0","11","0","2","0","4","0","2","4","0","1","9","0","0","2"
"2020-05-13","15","1","0","5","0","9","4","4","10","2","0","9","3","3","1","1","5","23","1","1","1","2","10","6","17","19","4","","7","13","3","0","1","6","7","3","4","45","0","5","4","21","15","4","15","7","2","21","1","16","1","2","6","2","25","1","10","2","2","0","6","6","0","0","7","0","3","1","0","11","0","2","0","4","0","2","4","0","1","9","0","0","2"
"2020-05-14","15","1","0","5","0","10","4","4","10","2","0","11","3","3","1","1","5","24","1","1","1","2","10","6","18","19","5","","7","13","3","0","1","7","7","3","4","45","0","5","4","22","16","4","15","7","2","22","1","18","2","2","6","2","26","1","10","2","2","0","6","6","0","0","7","0","3","1","0","11","0","2","0","4","0","3","4","0","1","9","0","0","2"
"2020-05-15","15","1","0","5","0","10","4","4","11","2","0","11","3","3","1","0","5","26","1","1","1","2","10","6","20","19","5","","7","13","3","0","2","7","7","3","4","45","0","6","4","22","17","4","17","7","2","23","1","19","2","2","6","2","26","2","10","2","2","0","6","6","0","0","7","0","3","1","0","11","0","2","0","4","0","4","4","0","1","9","0","0","2"
"2020-05-16","15","1","0","7","0","10","4","6","12","2","0","12","3","3","2","0","5","26","1","1","1","2","10","6","22","20","5","","7","13","3","0","2","8","7","3","4","45","0","6","4","22","18","4","17","7","3","23","1","21","2","2","6","2","26","2","11","2","3","0","6","6","0","0","7","0","3","1","0","11","0","2","0","4","0","4","4","0","1","9","0","0","2"
"2020-05-17","15","1","0","7","0","10","4","7","12","2","0","12","3","3","2","0","5","27","1","1","1","2","10","6","22","20","5","","7","13","3","0","2","9","8","3","4","46","0","6","4","22","18","5","17","8","3","23","1","23","2","3","6","2","26","2","11","2","3","0","6","7","0","0","7","0","3","1","0","11","0","2","0","4","0","4","4","0","1","9","0","0","2"
"2020-05-18","15","1","0","7","0","10","4","7","12","2","0","13","3","3","2","0","5","27","1","1","1","2","10","6","22","20","5","","7","13","3","0","2","9","9","3","4","46","0","6","4","22","18","6","17","8","3","23","1","24","3","3","6","2","26","2","11","2","3","0","6","8","0","0","7","0","3","1","0","11","0","2","0","4","0","4","4","0","1","9","0","0","2"
"2020-05-19","15","1","1","9","0","10","4","8","12","2","1","14","3","3","3","1","5","29","1","1","1","2","10","6","22","20","5","","7","13","3","0","2","10","10","3","4","46","0","7","5","22","18","6","17","8","3","23","1","25","3","4","8","2","27","2","11","2","3","0","6","10","0","0","9","0","3","1","1","11","0","2","0","4","0","5","4","0","1","9","0","2","2"
"2020-05-20","15","1","1","10","0","10","4","8","12","2","1","16","3","3","4","1","5","32","1","1","1","2","10","6","23","21","5","","7","13","3","0","2","12","10","3","4","46","0","7","5","23","18","6","18","8","3","23","1","26","3","4","8","2","27","2","11","2","3","0","6","10","0","0","10","0","3","1","1","11","0","2","0","4","0","5","4","0","1","9","0","3","2"
"2020-05-21","15","1","1","11","0","10","4","9","12","2","1","16","3","3","4","1","6","32","1","1","1","2","10","6","24","21","5","","7","13","3","0","2","12","10","3","4","47","0","7","5","24","19","7","19","8","3","23","1","26","3","4","8","2","27","2","11","2","3","0","6","10","0","0","10","0","3","1","1","11","0","2","0","4","0","5","4","0","1","9","0","4","2"
"2020-05-22","15","1","1","12","0","10","4","9","12","2","1","16","3","3","4","1","6","32","2","1","1","2","10","6","24","22","6","","7","13","3","0","2","12","10","3","4","51","0","8","5","25","19","7","20","8","3","24","1","27","3","4","9","2","27","2","11","2","3","0","6","10","0","0","10","0","3","1","1","11","0","2","0","4","0","6","4","0","1","9","0","4","2"
"2020-05-23","15","1","1","12","0","10","4","9","12","2","1","16","3","3","4","1","6","33","2","1","1","2","11","6","24","23","7","","7","13","3","0","2","13","10","3","4","54","1","8","5","25","20","7","21","8","3","24","1","30","3","6","10","2","27","2","11","3","3","0","6","10","0","0","10","0","3","1","1","11","0","2","0","5","0","6","5","0","1","9","1","4","2"
"2020-05-24","15","1","1","14","0","10","4","10","12","2","1","16","3","3","4","1","6","34","2","1","1","2","11","6","24","23","7","","7","13","3","0","2","13","10","3","4","55","1","10","5","25","20","7","21","8","3","24","1","31","3","6","10","2","27","2","11","3","3","0","6","10","0","0","10","0","3","1","1","11","0","3","0","5","0","6","5","0","1","9","1","4","2"
"2020-05-25","15","1","1","14","0","11","4","10","12","2","2","16","3","3","4","1","6","35","2","1","1","2","11","6","24","23","7","","7","13","3","0","2","15","10","3","5","56","1","10","5","26","20","7","21","8","3","24","1","31","3","6","10","2","27","2","11","3","3","0","6","10","0","0","10","0","3","1","1","11","0","3","0","5","0","7","5","0","1","9","1","5","2"
"2020-05-26","15","1","1","14","0","11","4","10","12","2","2","17","3","3","4","1","6","37","2","1","1","2","11","6","24","24","7","","7","13","3","0","2","18","10","4","5","56","1","10","5","27","21","7","21","9","3","24","1","33","4","6","10","2","30","2","11","3","3","0","6","10","0","0","10","0","3","1","1","11","0","3","0","5","0","7","5","0","1","9","1","5","2"
"2020-05-27","15","1","1","15","0","11","4","10","12","2","2","17","3","3","4","1","6","37","2","1","1","3","11","7","24","24","7","","7","13","3","0","2","19","10","4","5","57","1","12","5","30","22","8","21","9","3","24","1","34","4","6","10","3","31","2","11","3","3","0","6","10","0","0","11","0","3","1","1","11","0","3","0","5","0","7","6","0","1","9","1","5","3"
"2020-05-28","15","1","1","15","0","11","4","11","12","2","2","18","4","4","4","1","6","38","2","1","1","3","11","7","24","24","7","","7","13","4","0","2","22","11","4","5","58","1","12","5","30","24","9","22","9","3","25","1","37","4","6","11","3","31","3","11","3","3","0","6","10","0","0","11","0","3","1","1","11","0","3","0","5","0","7","7","0","1","9","1","5","4"
"2020-05-29","15","1","1","15","0","11","4","11","12","2","2","18","4","4","4","2","7","38","2","1","1","3","11","7","25","24","7","","7","13","4","1","2","25","11","4","5","59","1","12","6","30","27","9","23","9","3","25","1","38","4","6","11","3","31","3","11","3","3","0","7","11","0","0","11","0","3","1","1","11","0","3","0","5","0","8","7","0","1","9","1","5","4"
