"date","Nebraska/Adams","Nebraska/Antelope","Nebraska/Arthur","Nebraska/Banner","Nebraska/Blaine","Nebraska/Boone","Nebraska/Box Butte","Nebraska/Boyd","Nebraska/Brown","Nebraska/Buffalo","Nebraska/Burt","Nebraska/Butler","Nebraska/Cass","Nebraska/Cedar","Nebraska/Chase","Nebraska/Cherry","Nebraska/Cheyenne","Nebraska/Clay","Nebraska/Colfax","Nebraska/Cuming","Nebraska/Custer","Nebraska/Dakota","Nebraska/Dawes","Nebraska/Dawson","Nebraska/Deuel","Nebraska/Dixon","Nebraska/Dodge","Nebraska/Douglas","Nebraska/Dundy","Nebraska/Fillmore","Nebraska/Franklin","Nebraska/Frontier","Nebraska/Furnas","Nebraska/Gage","Nebraska/Garden","Nebraska/Garfield","Nebraska/Gosper","Nebraska/Grant","Nebraska/Greeley","Nebraska/Hall","Nebraska/Hamilton","Nebraska/Harlan","Nebraska/Hayes","Nebraska/Hitchcock","Nebraska/Holt","Nebraska/Hooker","Nebraska/Howard","Nebraska/Jefferson","Nebraska/Johnson","Nebraska/Kearney","Nebraska/Keith","Nebraska/Keya Paha","Nebraska/Kimball","Nebraska/Knox","Nebraska/Lancaster","Nebraska/Lincoln","Nebraska/Logan","Nebraska/Loup","Nebraska/Madison","Nebraska/McPherson","Nebraska/Merrick","Nebraska/Morrill","Nebraska/Nance","Nebraska/Nemaha","Nebraska/Nuckolls","Nebraska/Otoe","Nebraska/Pawnee","Nebraska/Perkins","Nebraska/Phelps","Nebraska/Pierce","Nebraska/Platte","Nebraska/Polk","Nebraska/Red Willow","Nebraska/Richardson","Nebraska/Rock","Nebraska/Saline","Nebraska/Sarpy","Nebraska/Saunders","Nebraska/Scotts Bluff","Nebraska/Seward","Nebraska/Sheridan","Nebraska/Sherman","Nebraska/Sioux","Nebraska/Stanton","Nebraska/Thayer","Nebraska/Thomas","Nebraska/Thurston","Nebraska/Unassigned","Nebraska/Valley","Nebraska/Washington","Nebraska/Wayne","Nebraska/Webster","Nebraska/Wheeler","Nebraska/York"
"2020-04-11","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","","","0","","0","","","0","0","0","0","","","","","0","0","0","0","","","","0","","","","2","","0","0","0","","0"
"2020-04-12","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","","","0","","0","","","0","0","0","0","","","","","0","0","0","0","","","","0","","","","2","","0","0","0","","0"
"2020-04-13","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","","","0","","0","","","0","0","0","0","","","","","0","0","0","0","","","","0","","","","2","","0","0","0","","0"
"2020-04-14","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","","","0","","0","","","0","0","0","0","","","","","0","0","0","0","","","","0","","","","5","","0","0","0","","0"
"2020-04-15","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","","","0","","0","","","0","0","0","0","","","","0","0","0","0","0","","","","0","","","","5","","0","0","0","","0"
"2020-04-16","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","","","0","0","","","0","0","1","1","0","","2","","0","0","","0","","0","","","0","0","0","0","","","","0","0","0","0","0","","","","0","","","","6","","0","0","0","","0"
"2020-04-17","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","","","","0","0","0","0","0","","","","0","","","","9","","0","0","0","","0"
"2020-04-18","0","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","0","0","","0","","","0","5","","","0","","","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","0","","","","0","","","","9","","0","0","0","","0"
"2020-04-19","0","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","0","0","","0","","","0","8","","","0","","0","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","0","","","","0","","","0","10","","0","0","0","","0"
"2020-04-20","0","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","0","0","","0","","0","0","8","","","0","","0","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","0","","","","0","","","0","15","","0","0","0","","0"
"2020-04-21","0","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","0","0","","0","","0","0","8","","","0","","0","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","0","","","","0","","","0","15","","0","0","0","","0"
"2020-04-22","0","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","0","0","","0","","0","0","8","","0","0","","0","1","","","0","","","4","0","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","0","","","","0","","","0","20","","0","0","0","","0"
"2020-04-23","2","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","9","","1","0","0","","0"
"2020-04-24","2","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","12","","1","0","0","","0"
"2020-04-25","2","0","","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","12","","1","0","0","","0"
"2020-04-26","2","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","0","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","0","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","18","","1","0","0","","0"
"2020-04-27","2","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","0","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","0","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","18","0","1","0","0","","0"
"2020-04-28","2","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","0","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","0","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","18","0","1","0","0","","0"
"2020-04-29","2","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","2","0","0","0","","0","0","10","","0","0","","0","3","","","0","","0","12","2","","","","","","0","0","0","0","","","0","0","1","1","0","","2","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","18","0","1","0","0","","0"
"2020-04-30","3","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","","","0","0","0","0","","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","3","0","1","0","0","","0"
"2020-05-01","3","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","","","0","0","0","0","","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","6","0","1","0","0","","0"
"2020-05-02","3","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","","0","0","0","0","0","0","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","6","0","1","0","0","","0"
"2020-05-03","3","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","11","0","1","0","0","","0"
"2020-05-04","3","0","0","","","","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","11","0","1","0","0","","0"
"2020-05-05","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","","0","11","0","1","0","0","","0"
"2020-05-06","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","1","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","11","0","1","0","0","","0"
"2020-05-07","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","22","0","1","0","0","","0"
"2020-05-08","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","21","0","1","0","0","","0"
"2020-05-09","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","21","0","1","0","0","","0"
"2020-05-10","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","21","0","1","0","0","","0"
"2020-05-11","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","29","0","1","0","0","","0"
"2020-05-12","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","0","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","","","0","0","0","0","1","","0","","0","","0","0","31","0","1","0","0","","0"
"2020-05-13","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","","0","0","33","0","1","0","0","","0"
"2020-05-14","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","","0","0","33","0","1","0","0","","0"
"2020-05-15","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","0","0","0","43","0","1","0","0","","0"
"2020-05-16","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","0","0","0","53","0","1","0","0","","0"
"2020-05-17","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","0","0","0","53","0","1","0","0","","0"
"2020-05-18","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","0","0","0","53","0","1","0","0","","0"
"2020-05-19","3","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","0","0","3","3","0","0","","0","0","14","","0","0","0","0","3","","","0","","0","28","7","","","0","0","0","0","0","0","0","0","","0","0","1","1","0","","3","0","0","0","0","0","0","0","","","0","0","0","0","0","0","","0","1","0","0","1","","0","","0","0","0","0","53","0","1","0","0","","0"
"2020-05-20","11","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","","0","","0","0","0","0","4","0","1","0","0","","0"
"2020-05-21","11","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","","0","","0","0","0","0","4","0","1","0","0","","0"
"2020-05-22","11","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","13","0","1","0","0","","0"
"2020-05-23","11","0","0","","","0","0","","","1","0","0","0","0","","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","13","0","1","0","0","","0"
"2020-05-24","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","13","0","1","0","0","","0"
"2020-05-25","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","13","0","1","0","0","","0"
"2020-05-26","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","13","0","1","0","0","","0"
"2020-05-27","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","19","0","1","0","0","","0"
"2020-05-28","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","3","","","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","29","0","1","0","0","","0"
"2020-05-29","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","4","","0","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","29","0","1","0","0","","0"
"2020-05-30","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","4","","0","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","35","0","1","0","0","","0"
"2020-05-31","11","0","0","","","0","0","","","1","0","0","0","0","0","0","0","0","2","0","4","15","0","7","","0","1","23","","0","0","0","0","4","","0","0","","0","39","10","0","","0","0","0","0","0","0","0","0","0","0","0","6","2","0","","3","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","1","2","1","0","1","0","0","","0","0","0","0","35","0","1","0","0","","0"
