"date","Iowa/Adair","Iowa/Adams","Iowa/Allamakee","Iowa/Appanoose","Iowa/Audubon","Iowa/Benton","Iowa/Black Hawk","Iowa/Boone","Iowa/Bremer","Iowa/Buchanan","Iowa/Buena Vista","Iowa/Butler","Iowa/Calhoun","Iowa/Carroll","Iowa/Cass","Iowa/Cedar","Iowa/Cerro Gordo","Iowa/Cherokee","Iowa/Chickasaw","Iowa/Clarke","Iowa/Clay","Iowa/Clayton","Iowa/Clinton","Iowa/Crawford","Iowa/Dallas","Iowa/Davis","Iowa/Decatur","Iowa/Delaware","Iowa/Des Moines","Iowa/Dickinson","Iowa/Dubuque","Iowa/Emmet","Iowa/Fayette","Iowa/Floyd","Iowa/Franklin","Iowa/Fremont","Iowa/Greene","Iowa/Grundy","Iowa/Guthrie","Iowa/Hamilton","Iowa/Hancock","Iowa/Hardin","Iowa/Harrison","Iowa/Henry","Iowa/Howard","Iowa/Humboldt","Iowa/Ida","Iowa/Iowa","Iowa/Jackson","Iowa/Jasper","Iowa/Jefferson","Iowa/Johnson","Iowa/Jones","Iowa/Keokuk","Iowa/Kossuth","Iowa/Lee","Iowa/Linn","Iowa/Louisa","Iowa/Lucas","Iowa/Lyon","Iowa/Madison","Iowa/Mahaska","Iowa/Marion","Iowa/Marshall","Iowa/Mills","Iowa/Mitchell","Iowa/Monona","Iowa/Monroe","Iowa/Montgomery","Iowa/Muscatine","Iowa/O'Brien","Iowa/Osceola","Iowa/Page","Iowa/Palo Alto","Iowa/Plymouth","Iowa/Pocahontas","Iowa/Polk","Iowa/Pottawattamie","Iowa/Poweshiek","Iowa/Ringgold","Iowa/Sac","Iowa/Scott","Iowa/Shelby","Iowa/Sioux","Iowa/Story","Iowa/Tama","Iowa/Taylor","Iowa/Unassigned","Iowa/Union","Iowa/Van Buren","Iowa/Wapello","Iowa/Warren","Iowa/Washington","Iowa/Wayne","Iowa/Webster","Iowa/Winnebago","Iowa/Winneshiek","Iowa/Woodbury","Iowa/Worth","Iowa/Wright"
"2020-04-01","0","","0","0","0","0","0","0","","0","","0","","0","","0","1","","","","1","1","1","0","2","","","","1","0","1","","0","","","","","","0","","0","0","1","2","","","","1","0","1","","3","0","-1","0","","4","","","","1","0","","0","","2","0","","0","2","","","0","","","","5","1","1","","","3","0","1","2","3","0","-2","","1","0","1","10","","0","","0","0","","0"
"2020-04-02","0","","8","0","0","0","1","1","1","1","","0","","0","","2","2","","","","1","0","3","0","4","","","1","-1","0","0","","0","","","","","","0","","0","0","0","0","","","","0","0","0","1","4","1","0","0","","9","","","","0","1","","1","","0","0","","0","1","2","","0","","","","6","0","1","","","4","0","0","0","3","0","0","","1","0","2","2","","0","","1","3","","0"
"2020-04-03","0","","1","0","0","0","0","0","0","0","","0","","0","","0","0","","","","0","1","6","3","2","","","","0","0","1","","1","","","","","","0","","0","0","0","1","","","","0","1","1","1","3","0","0","0","","15","1","","1","0","0","","1","","0","1","","0","3","1","","0","","1","","13","1","-1","","","6","2","1","1","5","0","0","","2","0","2","7","","0","","0","1","","0"
"2020-04-04","0","","0","0","0","0","2","0","1","0","","0","","0","","0","0","","","","0","0","0","0","0","","","","0","0","1","","0","","","","","1","0","","0","0","0","0","1","","","1","1","0","1","13","0","1","0","1","21","0","","1","0","0","","0","1","0","0","","0","5","0","","1","","2","","9","2","0","","","7","0","2","0","7","0","0","","1","0","1","4","","0","","0","0","","0"
"2020-04-05","0","","1","0","0","2","2","1","0","2","","0","","0","","1","0","","","1","0","1","1","0","2","","","-1","0","0","0","","0","","","","","0","0","1","0","0","0","2","0","","","0","0","0","0","10","1","0","0","0","22","5","","0","0","0","1","0","0","0","0","","0","6","0","","-1","","1","","13","-1","0","","","3","1","0","0","1","0","0","","0","0","1","2","","0","","0","0","","0"
"2020-04-06","0","","1","0","0","1","0","0","0","0","","0","","0","","1","2","","1","0","0","0","1","1","0","","","0","0","0","1","","0","","1","","","0","0","0","0","0","0","1","0","","","0","1","0","0","12","0","0","0","0","15","1","","0","0","0","0","2","0","0","0","","0","8","0","","1","","0","","3","1","0","","","11","0","0","0","5","0","0","","0","1","1","3","","0","1","0","0","","0"
"2020-04-07","0","","-1","0","0","1","3","0","0","0","","0","","0","","0","0","","0","0","0","1","0","0","0","","","1","2","0","3","","0","","0","","","0","0","1","0","0","0","4","0","","","0","0","0","0","16","0","0","0","0","10","13","","0","0","1","1","2","0","0","0","","0","10","0","","0","","0","","2","1","0","","","14","0","0","1","7","0","0","","0","0","1","5","","0","0","0","1","","0"
"2020-04-08","0","","2","0","0","1","4","0","0","0","1","0","","0","","5","0","","0","0","0","0","2","1","0","","","0","0","0","0","","0","","0","","1","0","0","0","0","0","1","2","0","","","0","0","0","0","13","0","0","0","0","11","10","","0","0","0","0","1","0","0","0","","0","10","0","","0","","0","","7","2","0","","","11","0","0","0","4","0","0","","0","0","1","5","","1","0","0","2","1","0"
"2020-04-09","0","","0","0","0","3","2","1","0","1","0","0","","0","","1","1","","1","0","0","0","2","0","1","","","0","0","0","3","","0","","0","","0","0","0","0","0","0","0","0","0","","","1","0","1","0","24","2","0","0","0","18","11","","0","0","0","0","3","0","0","0","","0","9","0","","0","","0","","6","0","0","","","11","0","0","1","17","0","0","","0","0","0","3","","0","0","1","1","0","0"
"2020-04-10","0","","1","0","0","0","14","0","0","0","0","0","","0","","1","0","","0","1","0","1","3","0","0","","","0","0","0","1","","1","","0","","0","0","0","0","0","0","1","2","0","","","0","0","1","0","14","0","0","0","0","10","15","","0","0","0","0","2","0","0","0","","0","10","0","1","0","","0","","7","1","0","","","11","0","0","0","7","0","0","1","0","1","2","5","","0","1","0","3","0","0"
"2020-04-11","0","","1","0","0","1","6","0","1","0","1","0","","0","","0","0","","0","0","0","1","4","0","1","","","1","0","0","0","","0","","0","","0","0","0","0","0","0","0","2","0","","","0","0","0","1","9","0","0","0","0","10","14","","0","1","0","1","8","0","0","0","","0","11","0","0","0","","0","","16","0","0","","","12","0","0","0","7","0","0","0","0","1","0","9","","0","0","0","3","0","0"
"2020-04-12","0","","0","0","0","1","6","0","0","1","0","0","","0","","0","0","","0","0","0","0","1","0","0","","","0","1","0","3","","0","","0","","0","0","0","0","0","0","0","0","0","","","0","0","1","0","9","0","0","0","0","8","6","","1","0","0","0","3","0","0","0","","0","5","0","1","0","","0","","14","0","0","","","4","0","0","0","9","0","0","0","0","0","1","2","","0","0","0","0","0","0"
"2020-04-13","0","","2","0","0","3","15","0","1","1","0","0","","0","1","1","0","","0","0","0","0","4","0","-1","","","0","1","0","0","","1","","0","","0","0","0","0","0","1","0","1","0","","","0","0","1","0","7","2","0","0","1","15","3","","1","0","1","0","6","1","0","0","","0","6","0","0","0","","0","","18","0","0","","","3","0","0","1","15","0","0","0","2","2","-2","8","","0","0","0","1","0","0"
"2020-04-14","0","","1","0","0","0","16","0","5","0","0","0","","0","0","0","1","","0","0","0","0","3","0","1","","","0","2","0","0","","0","","0","","0","0","0","0","0","0","0","2","0","","","0","0","3","0","6","1","0","0","0","7","70","","0","1","0","0","5","0","0","0","","0","20","0","0","0","","0","","18","2","0","","","6","0","0","3","7","0","0","0","0","1","1","6","","0","0","0","1","0","0"
"2020-04-15","0","","0","0","0","-1","7","0","0","0","0","0","","0","0","1","0","","0","0","0","0","2","0","1","","","0","0","0","2","","0","","0","","0","0","2","0","0","-1","0","0","0","","","0","0","2","0","10","0","0","0","0","11","17","","0","0","2","0","2","0","0","0","","0","11","0","0","0","","0","","11","0","0","","","5","1","0","0","3","0","0","0","0","0","1","6","","0","0","0","1","0","0"
"2020-04-16","0","","2","1","0","1","24","0","1","0","0","0","","0","0","1","0","","0","0","0","0","1","0","4","","","0","0","0","2","","0","","0","","0","0","0","0","0","0","0","0","1","","","1","0","6","0","8","1","0","0","1","4","0","","1","0","0","0","5","0","0","0","","0","15","0","0","0","","1","","32","1","1","","","17","0","0","5","3","0","0","0","0","-1","1","5","","0","0","0","1","0","0"
"2020-04-17","0","","1","0","0","1","29","0","13","0","0","0","","0","0","0","0","","0","0","0","0","0","0","2","","","0","1","0","1","","1","","0","","0","1","0","0","0","0","0","4","0","","","0","0","5","0","12","1","0","0","0","24","3","","0","0","0","0","26","0","0","0","","0","15","0","0","0","","1","","21","3","0","","","9","2","0","1","7","0","1","0","0","0","0","3","","0","0","0","3","0","0"
"2020-04-18","0","","7","0","0","0","28","0","3","0","0","0","","0","0","2","0","","0","1","0","0","1","0","1","","","0","0","0","3","","0","","0","","0","0","1","0","0","1","0","1","2","","","2","0","5","0","19","1","2","0","0","28","8","","0","0","0","1","8","0","0","0","","0","13","0","1","0","","2","","16","0","1","","","4","0","0","0","2","0","0","0","0","1","1","4","","1","0","0","10","0","0"
"2020-04-19","0","","2","0","0","2","26","2","0","0","0","0","","0","0","1","0","","1","-1","1","0","1","0","0","","","0","3","0","1","","0","","0","","0","2","0","0","0","0","1","0","0","","","2","0","3","0","20","0","-1","0","0","63","35","","0","0","1","0","72","0","0","0","","0","31","0","0","1","","0","","40","0","2","","","0","0","0","1","64","0","6","0","0","-1","0","5","","0","0","1","2","0","0"
"2020-04-20","0","","4","0","0","0","67","0","2","3","0","0","","0","0","0","0","","0","0","0","0","1","0","7","","","0","2","0","2","","0","","0","","0","1","0","0","0","1","1","0","0","","","1","1","6","2","18","1","0","0","0","14","3","","0","0","0","1","18","0","0","1","","0","11","0","0","0","","0","","54","0","3","","","12","0","0","2","10","0","-5","0","0","0","2","3","","1","0","0","7","0","0"
"2020-04-21","0","","4","0","0","1","107","0","4","0","0","1","","0","0","0","0","1","0","0","0","1","2","0","3","","","1","0","1","2","","1","","0","","0","1","0","0","0","1","0","2","0","1","","0","0","11","1","69","1","0","0","0","51","27","","0","1","0","0","51","0","0","0","","0","12","0","1","0","","1","","28","0","1","","","8","0","0","-1","26","0","19","0","0","0","0","3","","-1","0","1","37","0","1"
"2020-04-22","0","","1","0","0","0","13","0","1","0","0","0","","0","0","1","0","0","0","0","0","0","0","0","4","","","0","0","1","1","","0","","0","","0","0","0","0","0","0","1","1","0","1","","0","0","0","0","16","1","0","0","0","6","6","","0","0","0","0","15","0","0","0","","0","10","0","0","0","","0","","22","0","0","","","3","0","0","1","2","0","-17","0","0","0","-2","0","","-1","0","1","19","0","0"
"2020-04-23","0","","1","0","0","0","41","0","1","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","8","","","0","0","0","3","","0","","0","","0","0","1","1","0","0","0","0","0","0","","0","0","2","0","3","1","0","0","0","13","3","","0","-1","0","0","0","0","0","0","","0","12","0","2","1","","0","","49","0","6","","","6","0","0","2","0","0","-1","0","0","0","0","0","","0","0","1","20","0","0"
"2020-04-24","0","","4","0","0","1","110","0","1","2","0","0","","0","0","1","0","1","0","0","0","1","3","2","32","","","0","1","1","10","","3","","0","","0","1","0","4","0","0","0","1","0","2","","1","0","18","-1","19","0","0","0","1","30","8","","0","0","0","1","32","0","0","0","","0","18","2","0","0","","-1","","89","2","19","","","8","0","0","0","11","0","1","0","0","1","1","7","","2","0","2","69","0","0"
"2020-04-25","0","","6","0","0","1","161","0","3","-1","0","2","","0","0","0","0","0","1","0","0","2","0","2","31","","","1","2","1","8","","2","","1","","0","1","1","0","0","1","0","0","0","0","","2","0","5","0","8","0","1","0","0","39","2","","1","0","0","0","74","0","0","0","","0","25","-1","1","0","","3","","85","0","11","","","10","0","0","0","25","0","1","0","0","0","0","1","","0","0","1","127","0","0"
"2020-04-26","0","","12","0","0","1","23","1","3","0","1","0","","0","0","0","0","0","0","0","0","1","0","4","39","","","0","0","0","10","1","3","","0","","0","0","0","0","0","1","0","0","2","0","","1","0","5","0","8","0","-2","0","1","25","5","","1","0","1","1","35","0","0","0","","0","10","1","0","0","","0","","72","5","0","","","2","0","0","1","2","0","1","0","0","2","0","0","","0","0","12","93","0","0"
"2020-04-27","0","","4","0","0","0","130","0","4","0","0","4","","0","0","0","0","0","0","0","0","1","1","0","10","","","0","1","0","7","-1","1","","0","","1","1","0","0","0","1","0","1","0","0","","1","0","8","0","11","1","0","0","0","40","1","","2","0","0","0","28","1","0","0","","0","6","1","1","0","","-1","1","24","2","0","","","8","0","0","2","-4","0","1","0","0","1","1","4","","0","0","0","86","0","0"
"2020-04-28","0","","14","0","0","3","97","1","3","2","0","0","","0","0","1","0","0","0","0","0","-1","0","5","19","","","0","0","1","1","0","1","","0","","0","2","0","0","0","0","0","0","1","0","","1","0","18","0","11","0","0","0","2","19","2","","2","1","0","1","26","-1","0","0","","0","8","1","0","0","","2","0","57","1","0","","","2","0","1","1","4","0","6","0","0","0","0","2","","0","0","-9","200","0","0"
"2020-04-29","0","","2","0","0","0","141","2","2","2","0","0","","0","0","0","0","0","1","0","0","0","0","2","60","1","","0","0","0","9","0","3","","0","","0","0","4","0","0","0","1","0","3","0","","0","0","21","0","5","1","0","0","1","20","0","","0","1","0","0","25","0","0","0","","0","10","0","0","0","","0","0","92","2","5","","","4","0","0","1","1","0","7","0","0","0","1","1","","1","0","0","33","0","2"
"2020-04-30","0","","1","0","0","1","58","2","1","1","0","1","","1","0","0","0","0","0","0","1","2","0","0","60","0","","4","-1","0","5","0","0","","0","","3","0","2","0","0","1","0","0","0","0","","0","0","0","0","8","1","0","1","0","17","0","","2","0","1","0","8","0","0","0","","0","7","1","1","1","","0","0","80","3","1","","","4","0","1","0","2","0","4","0","0","0","1","2","","0","0","0","14","0","-1"
"2020-05-01","0","","1","1","1","0","55","4","0","1","2","0","1","0","0","1","0","0","0","0","0","3","1","3","90","0","1","0","0","0","7","0","1","1","1","","2","0","1","0","0","1","0","0","0","0","","1","0","25","0","14","1","1","0","1","4","5","","0","3","4","2","33","0","1","2","","0","10","1","1","1","","2","2","191","4","1","","1","4","0","2","4","4","0","39","0","0","7","3","3","1","0","0","2","180","0","0"
"2020-05-02","0","","3","0","0","1","60","7","1","1","0","0","0","1","0","1","0","1","0","0","0","1","1","7","107","0","0","2","0","0","16","0","1","0","0","","3","4","6","0","0","0","0","0","0","0","","0","0","20","0","12","2","0","0","3","32","3","","0","0","2","2","45","1","0","1","","0","14","1","0","1","","3","0","174","4","4","","0","6","0","0","1","8","0","32","0","0","10","0","1","0","1","0","0","152","0","0"
"2020-05-03","0","","5","0","3","1","51","0","1","1","2","0","0","2","0","0","0","1","0","1","1","-3","0","20","22","0","0","0","2","0","11","0","0","0","0","","1","0","3","0","0","0","0","1","0","0","","1","1","18","0","11","0","0","0","1","26","0","","1","1","0","0","58","0","0","0","1","0","12","1","3","0","","6","0","126","3","7","","0","5","3","6","1","8","0","29","0","0","34","1","3","0","0","0","1","38","0","0"
"2020-05-04","0","","1","1","0","1","55","5","2","0","3","0","0","0","0","2","0","0","0","0","1","2","0","27","41","1","-1","-5","1","0","16","0","1","0","0","","0","1","7","0","0","0","0","1","2","0","","1","-1","17","0","7","0","0","0","1","26","0","","1","0","1","0","27","0","0","0","0","0","15","0","0","1","","4","0","185","5","5","","0","4","0","6","5","6","0","-29","0","0","33","1","1","0","0","1","0","40","0","0"
"2020-05-05","1","","-1","0","3","0","17","0","0","2","4","1","0","0","0","2","0","0","1","0","1","1","1","18","35","2","0","3","2","0","4","0","0","0","2","","0","1","2","0","0","0","1","3","0","0","","0","0","9","0","13","1","0","0","2","10","2","","0","0","1","0","17","0","0","0","0","0","28","0","0","0","","6","0","117","12","0","","0","10","2","1","1","5","0","-95","0","0","14","1","0","0","0","0","0","144","0","1"
"2020-05-06","1","","0","0","0","0","18","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","7","13","1","0","0","3","0","6","0","1","1","1","","0","0","0","0","0","0","0","3","0","0","","2","0","1","0","12","0","0","0","0","3","0","","0","1","1","0","8","2","0","1","0","0","20","0","0","0","","1","0","97","2","0","","1","5","-1","1","1","6","0","13","0","0","17","6","3","0","2","0","0","27","0","1"
"2020-05-07","0","","1","2","0","1","54","4","1","0","2","1","0","0","0","1","0","0","0","1","1","1","2","21","18","2","0","0","5","0","13","0","0","0","1","","2","-1","1","2","0","2","0","2","1","2","","2","2","9","0","13","5","3","0","1","35","1","","0","0","1","0","31","0","0","0","1","1","6","2","4","0","","10","0","178","8","5","","0","14","0","6","12","18","0","-5","0","0","40","1","2","0","0","0","0","106","0","0"
"2020-05-08","0","","2","0","1","-1","13","0","1","1","14","1","0","1","0","0","0","0","0","1","1","2","0","25","10","1","0","-1","2","0","6","0","0","0","0","1","0","1","0","0","0","1","0","0","-1","0","","1","0","6","0","3","1","1","0","1","8","1","","1","0","0","1","15","2","0","0","0","1","5","0","1","1","1","4","0","97","5","0","","0","2","3","6","2","1","0","9","0","0","27","4","1","0","1","0","0","103","0","1"
"2020-05-09","0","","0","0","0","0","14","1","1","0","-2","0","0","0","0","1","1","0","0","0","0","1","2","26","6","1","0","0","6","0","7","0","0","1","-1","0","0","-2","1","0","0","0","0","1","0","0","","0","0","3","0","3","0","0","0","0","6","1","","0","1","0","0","1","1","0","1","2","1","25","2","1","-1","0","3","0","44","6","1","","0","3","2","5","1","5","0","-14","0","0","20","3","1","0","0","0","0","22","0","0"
"2020-05-10","0","","10","0","1","1","16","0","0","0","1","0","0","0","0","2","-1","0","0","1","0","1","1","1","16","0","0","2","2","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","","-3","0","0","0","2","0","0","0","0","8","0","","0","0","0","0","19","0","0","0","0","0","17","0","0","1","0","8","0","44","3","0","","0","1","1","42","3","2","0","-3","0","0","6","0","3","0","0","0","0","73","1","0"
"2020-05-11","0","","1","0","0","0","19","2","0","0","8","0","0","0","0","1","0","2","1","2","0","0","2","15","25","2","0","0","1","0","6","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","","3","0","0","1","4","3","2","0","0","14","3","","0","0","0","1","13","0","0","0","4","0","7","1","1","0","0","3","0","130","1","2","","1","6","0","9","3","7","0","5","1","0","41","2","3","0","1","2","0","49","0","0"
"2020-05-12","0","","1","1","0","0","9","0","2","0","2","0","0","0","0","1","0","0","0","0","0","5","0","6","11","0","0","1","3","0","6","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","1","-1","0","1","1","4","0","0","0","0","8","2","","0","1","1","2","4","1","0","1","-1","1","7","2","3","0","0","5","0","79","5","0","","-1","0","2","7","3","5","0","1","0","0","24","5","1","0","0","0","0","312","0","0"
"2020-05-13","1","","0","0","0","0","7","5","2","1","4","0","0","1","0","0","0","0","0","1","0","0","0","10","29","1","0","0","1","0","32","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","-1","0","0","0","0","9","2","","0","1","0","1","10","0","0","0","11","0","11","1","0","0","0","4","0","104","14","2","","1","5","-1","3","1","4","0","-1","0","0","23","3","0","0","2","0","0","66","0","0"
"2020-05-14","0","","2","0","1","1","5","0","0","0","29","1","0","1","0","-1","1","0","0","2","0","0","2","93","14","1","0","1","2","0","3","0","0","0","0","0","1","2","0","0","0","-1","0","0","0","0","0","2","0","1","0","4","1","0","0","0","13","2","","0","0","0","0","11","0","0","1","0","0","2","2","2","0","0","3","0","83","33","0","","1","2","0","8","1","3","0","3","-1","0","22","1","0","0","1","1","0","24","0","0"
"2020-05-15","0","","1","0","0","1","15","0","1","2","9","0","0","0","0","-1","0","2","0","0","1","0","0","36","2","0","0","0","-7","0","11","0","1","1","0","0","-1","-1","1","0","0","0","0","1","0","0","2","-1","1","1","1","3","1","0","0","0","11","13","","0","1","1","2","12","0","1","1","0","0","4","-1","0","0","0","4","0","133","13","0","","0","4","0","15","7","2","0","2","0","0","22","10","0","0","0","0","0","33","0","1"
"2020-05-16","0","","0","0","0","-1","23","0","1","0","-1","0","0","0","0","0","2","1","0","3","0","0","0","12","16","0","0","1","-2","0","9","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","1","2","2","0","1","0","0","10","2","","0","2","1","1","7","1","0","0","1","1","5","2","1","0","1","4","0","78","-1","2","","0","4","0","5","2","4","0","5","1","0","10","3","7","0","0","0","0","46","1","1"
"2020-05-17","1","1","-2","1","0","0","16","1","0","0","20","1","0","0","1","0","1","0","0","3","-1","0","1","32","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","1","0","5","0","2","0","1","1","0","4","1","1","3","0","1","1","16","0","0","0","0","0","8","0","0","0","0","1","0","77","11","1","","0","6","1","4","0","2","1","-7","0","0","19","6","2","0","0","0","0","58","0","6"
"2020-05-18","1","0","0","0","0","0","16","0","0","0","11","0","0","0","0","0","0","0","0","1","0","2","0","4","12","0","0","0","2","0","12","0","0","0","0","0","0","0","1","0","0","0","1","-1","0","0","4","0","0","2","0","5","0","0","2","1","3","3","0","0","0","5","1","10","2","0","0","3","-1","0","0","1","0","0","3","0","79","9","0","","1","2","2","4","4","2","0","1","0","0","17","5","0","0","0","1","2","63","0","6"
"2020-05-19","0","0","1","0","0","0","25","4","1","0","4","0","1","-1","0","1","-1","0","0","5","0","0","0","10","7","0","0","0","0","1","10","1","0","0","0","1","0","0","2","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","-1","1","0","5","1","0","0","8","0","13","0","0","1","0","0","-1","-1","1","0","0","3","0","127","4","1","1","1","0","1","7","2","4","1","-4","0","0","9","10","1","0","0","0","1","64","0","4"
"2020-05-20","0","1","1","0","0","0","8","3","0","3","7","0","0","0","1","-2","3","1","1","0","0","0","0","16","7","0","0","1","4","1","10","4","0","0","0","0","0","0","0","1","2","1","0","2","0","0","0","1","0","0","1","5","0","1","3","0","3","7","1","0","4","8","2","10","1","0","2","0","0","4","0","1","0","0","0","0","102","1","1","0","1","4","0","13","1","6","1","3","2","0","12","0","0","0","6","1","-1","20","0","21"
