"date","West Virginia/Barbour","West Virginia/Berkeley","West Virginia/Boone","West Virginia/Braxton","West Virginia/Brooke","West Virginia/Cabell","West Virginia/Calhoun","West Virginia/Clay","West Virginia/Doddridge","West Virginia/Fayette","West Virginia/Gilmer","West Virginia/Grant","West Virginia/Greenbrier","West Virginia/Hampshire","West Virginia/Hancock","West Virginia/Hardy","West Virginia/Harrison","West Virginia/Jackson","West Virginia/Jefferson","West Virginia/Kanawha","West Virginia/Lewis","West Virginia/Lincoln","West Virginia/Logan","West Virginia/Marion","West Virginia/Marshall","West Virginia/Mason","West Virginia/McDowell","West Virginia/Mercer","West Virginia/Mineral","West Virginia/Mingo","West Virginia/Monongalia","West Virginia/Monroe","West Virginia/Morgan","West Virginia/Nicholas","West Virginia/Ohio","West Virginia/Pendleton","West Virginia/Pleasants","West Virginia/Pocahontas","West Virginia/Preston","West Virginia/Putnam","West Virginia/Raleigh","West Virginia/Randolph","West Virginia/Ritchie","West Virginia/Roane","West Virginia/Summers","West Virginia/Taylor","West Virginia/Tucker","West Virginia/Tyler","West Virginia/Unassigned","West Virginia/Upshur","West Virginia/Wayne","West Virginia/Webster","West Virginia/Wetzel","West Virginia/Wirt","West Virginia/Wood","West Virginia/Wyoming"
"2020-04-01","1","5","","","","0","","","","","","","0","","3","0","3","2","1","6","","","1","3","0","0","","0","","","1","","0","","1","","0","","0","1","0","0","","0","","","0","","","0","","","1","0","0",""
"2020-04-02","0","6","","","","2","","","","","","","0","","-1","1","3","0","3","2","","","1","2","0","0","","1","","","3","","0","","-1","","0","","0","0","0","1","","0","","","1","","","0","","","0","0","1",""
"2020-04-03","0","10","","","","2","","","","","","","0","","0","0","0","0","0","1","","","0","1","0","0","","0","2","","0","","0","","1","1","0","","1","0","0","0","","0","","","0","","","0","","","0","0","2",""
"2020-04-04","1","12","","","","0","","","","","","","0","","1","0","2","2","5","8","","","1","2","0","1","","0","0","","5","","0","","0","0","0","","1","0","1","1","","0","","","0","","","0","","","0","0","2",""
"2020-04-05","0","5","","","","0","","","","","","","0","","0","0","5","1","4","3","","","0","1","1","0","","0","0","","9","","2","","7","0","0","","0","1","0","0","","0","","","0","","","0","","","0","0","3",""
"2020-04-06","0","0","","","","2","","","","","","","0","","0","0","1","2","1","5","1","","1","3","0","0","","1","0","","4","","0","","-3","0","0","","-1","2","0","0","","0","","1","0","","","0","","","0","0","1",""
"2020-04-07","1","3","","","1","4","","","","1","","","0","","1","0","0","3","9","5","0","","1","8","0","2","2","1","1","","7","","1","2","4","0","0","","2","2","0","0","","0","","2","0","1","","0","","","0","0","2","1"
"2020-04-08","1","9","1","1","0","1","","","","0","","","0","1","0","0","4","0","7","8","0","","1","5","0","0","1","1","0","","8","","0","0","-1","0","0","","0","0","0","0","","0","","0","0","0","21","0","","","1","0","1","0"
"2020-04-09","1","16","0","0","1","5","","","","0","","","0","1","0","0","0","1","7","4","0","","0","1","0","1","1","1","0","","8","","0","0","2","0","0","","0","0","1","0","","0","","0","0","0","-21","1","","","0","0","0","0"
"2020-04-10","-1","7","0","0","1","4","","","","2","","","0","1","0","0","-1","3","1","9","1","","0","1","1","0","0","1","0","","2","1","1","0","1","0","0","","0","0","0","0","","0","","0","0","2","0","1","17","","0","1","4","0"
"2020-04-11","0","0","0","0","0","0","","","","-1","","","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","","0","0","1","0","0","0","0","","0","0","0","1","","0","","0","0","0","0","0","0","","0","0","0","0"
"2020-04-12","0","3","0","0","0","1","","","","0","","","0","0","0","0","0","0","3","1","0","","0","0","0","1","1","0","0","","3","0","0","0","0","0","0","","0","1","0","0","","0","1","0","1","0","0","0","0","","0","0","0","0"
"2020-04-13","0","0","0","0","0","1","","","","0","","1","0","0","0","0","0","4","0","3","0","","0","2","0","0","0","0","0","1","2","0","0","0","4","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-04-14","0","8","0","0","0","3","","","","0","","0","0","1","0","0","0","3","3","-1","0","","0","4","0","2","1","0","1","0","-2","0","0","0","-2","0","0","","0","1","1","0","","0","0","1","0","0","0","0","2","","0","0","3","0"
"2020-04-15","0","-1","0","0","0","2","","","","0","","0","0","2","0","0","0","3","2","3","0","1","0","3","1","-1","0","0","1","0","2","0","0","1","-1","0","0","","0","1","0","0","","0","0","0","0","0","0","0","42","","0","0","1","0"
"2020-04-16","0","3","1","0","0","0","","","","0","","0","0","0","0","1","1","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","8","","0","0","3","0"
"2020-04-17","0","4","0","0","0","0","","","","2","","0","0","-1","0","0","-1","6","3","13","0","0","0","1","1","0","0","0","2","1","0","1","1","0","0","1","0","","0","1","1","0","","0","0","1","0","0","0","1","5","","0","0","4","0"
"2020-04-18","0","0","0","0","0","1","","","","0","","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","1","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0"
"2020-04-19","0","3","0","0","0","5","","","","1","","0","0","0","0","0","2","57","0","21","0","0","0","0","0","1","0","0","0","0","3","3","0","1","-1","0","0","","3","0","0","0","","1","0","0","0","0","0","0","3","","0","0","2","0"
"2020-04-20","0","2","0","0","0","0","","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","2","0","0","0","0","0","0","3","0","1","0","0","0","1","","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-04-21","0","2","0","0","0","0","","","","0","","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-04-22","0","8","0","0","0","1","","","","0","","0","0","1","0","0","0","2","4","5","0","0","1","-1","0","-1","0","1","2","0","1","0","-2","0","1","-1","0","","2","2","0","0","","2","0","0","0","0","0","0","1","","0","0","2","0"
"2020-04-23","0","6","0","0","0","3","","","","3","","0","0","0","0","0","0","9","2","4","1","0","2","1","0","1","0","0","1","0","-1","0","0","1","1","0","0","","0","3","1","0","","-1","0","0","0","0","0","0","2","","0","1","2","0"
"2020-04-24","0","2","0","0","0","0","","","","1","","0","0","0","0","0","0","4","3","5","0","0","0","0","1","0","0","0","1","0","8","0","2","1","1","2","0","","0","-3","1","0","","-1","0","0","0","0","0","0","0","","0","0","1","0"
"2020-04-25","0","0","0","0","0","0","","","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-04-26","0","2","0","1","1","2","","","","0","2","0","0","0","1","0","0","11","1","6","0","0","1","1","2","0","0","0","3","0","4","0","0","0","1","0","0","","1","2","0","0","","1","0","1","0","0","0","0","1","","0","0","0","0"
"2020-04-27","0","2","0","0","0","1","","","","1","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","-1","0","","0","0","0","0","0","0","0","0","","0","0","-1","0"
"2020-04-28","0","8","0","0","-1","0","","","","2","0","0","0","0","0","1","0","2","5","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","4","0","0","","0","0","0","0","0","0","0","2","","0","0","4","0"
"2020-04-29","0","2","1","0","0","1","","","","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","3","0","0","","2","0","0","0","0","0","0","1","","0","0","0","0"
"2020-04-30","1","2","0","0","0","0","","","","1","0","0","0","0","1","0","0","1","2","3","0","1","1","0","1","0","0","0","2","0","-1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","-1","0"
"2020-05-01","0","8","3","0","0","1","","","","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","2","0","0","0","0","2","1","0","","0","0","0","0","0","0","0","1","","0","0","2","0"
"2020-05-02","0","3","0","0","0","1","","","","0","0","0","2","0","1","1","0","0","0","7","0","0","0","0","2","0","0","0","0","0","3","0","1","0","4","0","0","0","0","0","1","0","","1","0","1","0","0","0","0","4","","0","0","1","0"
"2020-05-03","0","3","0","0","0","0","","","","1","0","0","1","0","0","0","1","0","2","-1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","-1","","0","0","0","0"
"2020-05-04","0","7","0","0","0","0","","","","1","1","2","1","1","0","2","0","5","1","1","0","0","0","0","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","-1","0","0","-1","0","0","0","0","0","1","1","","0","0","0","0"
"2020-05-05","1","0","0","0","0","0","","","","4","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","1","1","1","2","1","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","","0","0","1","0"
"2020-05-06","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","-1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-07","0","7","0","0","0","4","","","","8","0","0","1","0","0","3","2","2","0","2","0","1","1","0","1","0","0","0","2","0","3","0","2","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","2","","1","0","0","0"
"2020-05-08","1","11","2","0","0","0","","2","","2","1","0","0","0","1","3","0","0","4","8","0","1","-2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","","0","0","1","0"
"2020-05-09","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-10","0","4","1","0","0","4","","0","","5","4","0","0","1","0","1","0","0","1","3","0","1","0","0","2","0","0","0","3","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0"
"2020-05-11","0","2","0","0","0","1","","0","","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-12","0","1","0","0","0","0","","0","","-1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","0","1","0","-1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","","0","0","1","0"
"2020-05-13","0","6","0","0","0","0","","0","","0","0","2","0","0","0","3","0","0","3","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-14","0","3","0","0","0","0","","0","","2","0","1","0","1","0","5","0","1","4","9","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-15","0","5","0","0","0","2","","0","","2","0","0","0","1","0","0","0","0","2","4","0","0","0","-1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","1","0"
"2020-05-16","0","2","0","0","0","1","1","0","","0","0","0","0","0","0","0","1","-1","1","4","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","","1","0","2","1"
"2020-05-17","0","3","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","0","2","1","1","0","1","1","1","0","0","0","1","0","2","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-18","0","5","0","0","0","-1","0","0","","0","0","0","0","0","0","6","0","-1","1","-4","0","0","0","0","1","0","0","1","1","-1","-1","0","0","0","-1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","1","1"
"2020-05-19","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-20","0","30","0","0","0","-1","0","0","","1","1","0","0","0","0","2","2","0","14","2","0","0","0","0","0","0","0","0","5","0","2","0","0","0","0","0","0","2","0","1","2","2","0","-1","0","0","0","0","0","0","0","","0","1","0","0"
"2020-05-21","0","3","0","0","0","0","0","0","","0","0","0","0","0","1","1","0","0","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-22","0","8","0","0","0","2","0","0","","3","0","0","0","1","2","1","1","0","9","7","0","0","1","0","1","0","0","0","2","0","1","0","0","1","0","1","1","11","0","1","0","19","0","0","0","0","0","0","37","0","1","","1","0","0","0"
"2020-05-23","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-24","0","29","0","0","0","2","0","0","","4","1","3","0","2","3","2","1","0","13","0","0","0","0","0","0","1","0","0","2","2","2","1","0","0","0","3","1","0","5","0","1","8","0","0","1","0","0","0","-37","1","0","","0","0","3","0"
"2020-05-25","0","1","0","0","0","0","0","0","","-1","0","2","0","6","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-26","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-05-27","2","11","0","0","1","1","0","0","","2","0","0","0","2","-1","1","1","0","13","4","1","0","0","1","1","-1","0","0","3","1","8","0","0","0","2","1","1","-7","1","1","1","68","0","2","-1","1","0","0","0","0","0","","1","0","3","0"
"2020-05-28","0","1","1","0","0","1","0","0","","-1","0","0","0","6","0","0","0","0","1","2","0","0","1","0","0","0","0","0","3","0","2","0","0","-2","0","1","-1","1","0","2","0","19","0","-1","0","-1","0","0","1","0","1","","-1","0","0","0"
"2020-05-29","0","3","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","4","2","1","0","0","-1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","-1","0","0","","0","0","0","0"
"2020-05-30","0","6","-1","0","1","3","0","2","","0","0","1","0","-1","1","1","-1","2","8","6","1","1","0","0","1","0","0","0","-1","-1","1","0","0","0","0","1","0","2","3","0","0","3","0","0","0","0","0","0","0","0","0","","0","0","-1","0"
"2020-05-31","0","1","0","0","0","2","0","0","","2","0","0","0","1","0","0","1","0","2","3","1","0","0","1","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","-1","0","2","0","0","0","0","0","0","0","0","1","","0","0","0","0"
"2020-06-01","0","6","0","0","0","0","0","1","","2","0","0","0","2","1","0","-1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","1","0","0","0"
"2020-06-02","0","5","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","13","1","0","-1","0","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0","-1","3","0","0","0","0","0","0","0","0","0","0","2","","0","0","0","-1"
"2020-06-03","-1","7","0","0","0","0","0","1","","2","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","1","-2","0","0","1","5","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-06-04","0","10","2","0","0","2","0","0","","0","0","0","0","0","1","0","0","1","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","0","0","0","0"
"2020-06-05","0","4","0","0","0","0","0","1","","2","0","0","0","2","0","1","0","0","-1","2","0","0","1","1","0","0","0","0","2","0","3","0","0","-1","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","","0","0","0","0"
"2020-06-06","0","3","0","0","0","1","0","0","","0","0","0","0","1","0","0","0","0","1","3","-1","0","0","1","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","","0","0","1","0"
"2020-06-07","0","1","4","0","0","0","0","0","","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","0","1"
"2020-06-08","0","3","0","0","0","0","0","0","","0","0","2","0","0","0","0","0","2","0","5","0","0","0","0","1","0","0","0","0","1","0","0","0","-1","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","0","0","-1","0"
"2020-06-09","0","3","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-06-10","1","11","-1","0","0","1","0","0","","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","1","1","0","0","0","1","0","0","0","0","1","0","3","1","0","0","0","-2","0","0","0","0","","0","0","1","0"
"2020-06-11","1","8","2","1","0","0","0","0","","0","0","2","0","0","0","0","2","0","1","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","-2","0","-1","0","1","0","0","0","0","0","","0","0","-1","2"
"2020-06-12","0","7","0","0","0","1","0","1","","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","4","3","0","1","0","0","1","0","0","0","1","","0","0","2","0"
"2020-06-13","0","10","0","0","0","-1","0","2","","0","0","0","2","4","0","0","3","0","2","-2","0","0","0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-06-14","0","0","0","0","0","0","0","0","","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","0","0","0","0"
"2020-06-15","0","9","1","0","1","4","0","0","","0","0","0","9","0","0","0","2","0","2","1","0","0","0","-1","-1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-1","0","1","0","0","0","0","1","0","1","","0","0","1","0"
"2020-06-16","0","4","1","0","0","0","0","0","","0","0","0","7","1","0","0","1","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","-1","0","0","0","1","0","-1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-06-17","1","8","1","0","0","2","0","0","","0","0","0","0","0","0","1","0","0","2","4","0","0","0","0","0","0","0","1","1","0","2","0","0","0","2","0","0","0","4","-2","2","3","0","0","0","2","0","0","-1","2","0","","0","0","0","0"
"2020-06-18","0","8","0","0","0","2","0","0","","2","0","0","5","0","1","0","0","0","0","3","6","0","0","0","-1","0","0","1","0","0","0","0","0","0","2","0","0","1","7","0","0","2","0","0","0","0","0","0","0","2","0","","0","0","0","1"
"2020-06-19","0","12","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","2","5","1","0","0","0","0","0","0","0","1","2","2","0","1","0","7","0","0","0","7","1","2","2","0","0","0","1","0","0","0","2","0","","0","0","0","1"
"2020-06-20","0","2","0","0","0","1","0","0","","1","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","1","0","0","0","3","0","0","2","5","3","1","1","1","1","0","0","0","0","0","-2","0","","0","0","0","0"
"2020-06-21","1","3","0","0","0","2","0","0","","1","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","13","0","2","1","0","0","0","0","0","0","0","0","0","","0","0","0","0"
"2020-06-22","1","1","-1","0","0","1","0","0","","0","0","0","1","0","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","1","0","2","0","2","0","0","0","0","0","0","0","1","0","0","","0","0","0","0"
"2020-06-23","2","5","0","0","1","7","0","0","","1","0","0","0","0","-1","0","0","0","0","2","0","0","0","0","2","1","0","0","1","1","6","0","0","0","2","0","0","0","1","0","0","4","0","-1","0","1","1","0","1","0","1","","0","0","3","0"
"2020-06-24","0","2","0","0","4","9","0","0","","3","0","0","1","0","0","0","3","1","1","1","0","0","0","-1","0","0","0","5","0","0","-1","0","0","1","2","0","0","0","0","1","1","0","-1","0","0","0","0","0","0","3","1","","0","0","2","0"
"2020-06-25","0","1","0","0","-2","5","0","0","","2","1","0","5","0","0","0","3","0","2","15","0","0","0","1","0","0","0","3","0","1","2","0","0","0","2","0","0","0","6","5","8","1","0","0","0","0","0","0","-2","0","2","1","0","0","1","0"
"2020-06-26","0","5","1","0","0","5","0","0","","-2","1","0","0","0","1","0","0","0","0","2","0","0","1","0","2","0","0","1","0","0","3","1","0","0","0","0","0","0","4","1","4","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0"
"2020-06-27","0","3","0","0","0","6","0","0","","2","0","0","1","0","1","1","4","0","3","4","1","0","0","1","2","0","0","2","1","1","2","1","0","0","6","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","7","0"
"2020-06-28","0","1","0","1","0","2","0","0","","3","0","0","1","1","0","0","1","0","2","9","1","2","1","0","-1","0","0","3","0","0","1","0","0","0","3","0","0","0","1","1","4","0","0","0","1","0","0","0","0","2","1","0","0","0","9","0"
"2020-06-29","0","4","0","0","0","4","0","0","","-1","0","0","-1","0","0","0","-1","1","0","8","0","1","0","-1","0","1","0","1","1","1","4","1","0","2","2","0","0","0","2","1","1","1","0","0","0","0","0","0","0","3","0","0","0","0","3","0"
"2020-06-30","0","4","1","-1","0","2","0","0","","0","1","0","0","0","0","1","1","0","0","7","2","0","-1","4","-2","1","0","2","0","2","0","0","0","0","2","0","0","1","1","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2020-07-01","0","2","0","0","0","6","0","0","","0","0","0","1","1","1","0","4","0","8","12","0","0","2","2","1","1","0","5","1","3","9","0","0","0","5","0","0","0","1","3","1","6","0","0","0","0","0","0","-5","2","1","0","0","0","1","0"
"2020-07-02","0","1","-1","0","0","12","0","0","","1","0","0","1","0","0","1","1","0","2","5","1","0","1","2","0","0","0","1","0","-1","13","2","0","2","4","0","0","3","3","2","1","0","0","0","0","0","0","0","0","0","3","-1","0","0","15","0"
"2020-07-03","0","7","3","0","0","7","0","0","","0","0","0","0","0","3","0","3","0","4","0","0","0","1","3","1","0","0","0","0","0","14","0","0","1","3","0","0","1","2","1","2","5","0","0","0","1","0","0","0","0","0","0","2","0","9","0"
"2020-07-04","0","10","0","0","1","4","0","0","","0","0","0","3","0","0","0","1","0","3","3","0","0","0","4","0","1","0","3","0","1","23","1","0","1","2","0","0","2","2","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","8","0"
"2020-07-05","0","2","0","0","1","5","0","0","","1","0","0","1","0","2","0","1","1","1","7","0","0","0","1","0","1","0","2","1","0","10","1","0","0","3","0","0","0","0","0","5","2","0","0","0","-1","0","1","0","0","2","0","2","0","5","0"
"2020-07-06","2","12","1","0","4","9","0","1","","4","0","0","2","0","4","0","8","1","3","12","0","1","0","17","2","0","0","7","0","0","59","0","0","1","2","1","0","0","3","5","2","0","0","0","0","0","0","0","0","0","3","1","4","1","8","0"
"2020-07-07","0","8","4","0","0","5","0","0","","3","0","0","1","0","0","0","5","0","4","5","0","0","2","2","1","0","0","0","0","-1","10","-1","0","0","0","0","0","6","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","4","0"
"2020-07-08","0","8","-1","0","0","12","2","0","","3","0","0","0","0","2","1","7","3","0","16","0","1","2","5","4","0","0","2","3","4","86","0","0","0","3","0","0","0","2","5","0","1","0","0","0","1","0","2","0","0","0","0","7","0","21","0"
