"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-03-31","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-01","","","","","","0","","","","","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-02","","","","","","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-03","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-04","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-05","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-06","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-07","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-08","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-09","","","","","","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-10","","","","","","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-11","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-12","","","","","","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-13","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-14","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-15","","","","","","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-24","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-26","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-28","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","","","","","","15","1","","","","5","","","2","","","","","4","","","","","","","","","","4","","","","9","","1","1","","","","","","","","","","",""
"2020-04-30","","","0","","5","4","4","","","5","","","","0","","","","","0","4","","","","","","","0","0","3","","","","2","1","0","1","","","","","12","","","","","",""
"2020-05-01","","","0","","0","8","2","5","","0","","","","0","","","","","2","7","","","","","","","","","1","","","3","0","","14","2","1","","3","","2","","","3","","",""
"2020-05-02","","","2","","0","1","0","0","","1","","","","0","","","","","0","","1","","","","","","1","1","0","1","","3","3","5","1","","","1","","","3","","2","1","","",""
"2020-05-03","","","0","","0","27","6","0","","","","","","","0","","","","1","","","","","","","","","","","","","0","3","","0","1","","","","","","","","0","","",""
"2020-05-04","","","0","","0","17","","0","","0","","","","","","0","","","0","2","","","","0","","","0","0","","","","1","1","","1","0","","0","1","","1","","","2","4","",""
"2020-05-05","","","","","1","52","7","0","","1","","","","1","3","","","","0","","0","","","1","","","","","0","1","","0","1","0","3","1","","0","1","","3","","","0","0","",""
"2020-05-06","","","0","","0","11","","0","","2","","","","1","","0","","","5","","1","","","0","","","1","3","0","","","0","0","0","1","2","0","0","0","","","","0","0","3","",""
"2020-05-07","","","0","","0","9","","0","","","","","0","0","","0","","","6","","","","","0","","","2","0","","","","3","0","0","0","1","0","4","0","","","","0","3","2","",""
"2020-05-08","","","","","0","35","","0","","4","","","","0","3","","","","0","","4","","","1","","","0","","4","","","1","1","0","3","","","0","0","","","","1","0","0","",""
"2020-05-09","","","0","","2","171","","1","","0","","","0","1","","","","","16","","0","","","0","","","2","1","","","","","1","0","8","1","","","0","","","","","3","7","",""
"2020-05-10","","","0","","5","94","","0","","","","","1","8","","0","","","3","","1","","","0","0","","0","0","1","","","5","2","0","2","1","","","4","0","","1","0","7","0","",""
"2020-05-11","","","0","","9","67","","0","0","0","","","","6","0","","","","0","","","","","2","","","0","0","","","","","0","","1","","0","","","","","0","1","6","0","",""
"2020-05-12","","","4","","1","43","","1","","0","","","5","0","0","0","","","","","5","","","1","","","-1","1","1","","","9","","0","2","4","0","5","-1","","2","0","0","5","-4","",""
"2020-05-13","","","3","","0","0","4","0","","","","","","1","","0","","","10","0","","","","0","","","","2","","","","2","0","0","16","","0","1","0","","","0","2","0","","",""
"2020-05-14","","","0","","1","9","","0","0","1","","","0","39","0","1","","","0","","","0","","5","","","6","0","","0","","2","0","0","0","0","0","0","0","","","0","0","0","1","",""
"2020-05-15","","","182","","1","25","","9","","3","","","4","5","0","1","","","4","","16","","","17","1","","","1","5","","","0","6","0","2","","0","","1","","","1","","75","0","",""
"2020-05-16","","","119","","8","419","0","214","","12","","","0","27","0","1","","","2","1","","","","","","","","0","","0","","1","1","1","92","","0","","1","10","","0","1","25","2","",""
"2020-05-17","","","14","","111","274","","8","1","2","","","25","9","","0","-2","","18","0","","","","3","","","","4","0","0","","5","8","","2","","2","5","1","-8","","27","1","123","1","",""
"2020-05-18","","","0","","1","124","","103","2","0","","","0","0","0","0","","","1","","","","","","","","0","0","0","","","0","","0","1","","0","1","-1","0","","0","","0","2","",""
"2020-05-19","","","17","","2","322","","15","","9","","","5","13","0","0","18","","","0","","","","58","","","0","0","","","","4","4","0","6","1","1","0","6","2","","","4","2","0","",""
"2020-05-20","","","","","3","901","","4","","0","","","14","4","4","7","0","","0","","","1","","","4","","","12","","1","","4","0","1","6","","0","4","8","","","9","","0","0","",""
"2020-05-21","","","3","","40","225","","20","","0","","","0","5","3","3","","","1","","","","","22","1","","","2","","0","","2","0","0","24","2","0","","10","4","","12","2","16","3","",""
"2020-05-22","","","","","0","725","","4","1","0","0","","3","21","1","","0","","2","1","","","","20","0","","5","0","","","","1","","6","28","0","5","0","5","","","13","0","2","3","",""
"2020-05-23","","","","","12","278","","2","","","","","","5","3","","1","","2","2","","1","","1","0","","3","1","0","13","","1","1","0","20","","2","","1","","","6","3","4","1","",""
"2020-05-24","","","0","","8","793","0","2","0","4","0","","0","-3","0","0","0","","2","0","0","0","","1","0","","0","6","0","-1","","0","0","4","7","0","3","0","5","0","0","0","0","0","0","",""
"2020-05-25","0","","","","2","291","","5","0","","","","18","13","0","11","0","","3","","","","","","","","0","0","0","","","","0","0","56","0","7","1","0","","","0","","","0","",""
"2020-05-26","0","","0","","3","357","","0","0","2","","","14","18","0","1","0","","4","3","","","","","","","1","9","0","1","","1","","9","141","","11","","22","0","","9","0","3","2","",""
"2020-05-27","2","","7","","137","308","0","2","","","","","0","17","0","","1","","18","0","","","","","0","","0","0","","0","","1","2","12","3","1","21","1","25","2","","1","2","2","1","",""
"2020-05-28","4","","","","8","504","","0","","0","","","6","4","","6","0","","13","0","","1","","4","0","1","6","4","5","1","","2","2","2","44","","8","1","9","","","1","0","0","3","",""
"2020-05-29","6","","0","","40","591","","3","","8","0","","11","6","0","3","","","","","","","","","1","4","1","3","5","","","5","5","6","20","","18","0","12","","","15","","2","0","",""
"2020-05-30","","","","","140","426","","1","","","","","0","15","1","","0","","5","0","","","","0","5","2","0","1","0","1","","0","0","3","30","0","23","1","16","0","","1","","8","8","",""
"2020-05-31","9","","","","27","570","","0","","2","1","","1","7","4","","0","","6","0","0","","","0","3","0","1","0","8","0","","2","1","","39","0","8","0","28","","","36","1","3","0","",""
"2020-06-01","2","","0","","5","290","0","1","","0","","","10","18","2","","","","1","","0","0","","0","2","0","14","1","0","0","","2","0","6","8","1","11","","38","0","","1","0","0","0","",""
"2020-06-02","7","","4","","46","373","","0","","1","0","","15","4","5","","","","9","0","","","","0","0","13","0","","1","0","","3","2","6","5","2","3","0","27","0","","1","","5","4","",""
"2020-06-03","0","","","","10","480","0","11","0","","","","9","13","4","2","","","3","0","0","","","","","1","2","0","0","1","","5","1","1","14","0","8","6","3","1","","4","3","0","28","",""
"2020-06-04","16","","0","","7","425","0","0","0","1","0","","8","25","5","","1","","16","0","0","0","","0","0","5","4","7","10","1","","4","3","0","15","","5","0","15","0","","3","1","0","8","",""
"2020-06-05","9","","0","","11","751","","3","","0","","","0","2","0","0","","","3","0","","","","0","0","26","0","0","4","0","","0","2","0","2","2","6","0","29","0","","11","0","0","0","",""
"2020-06-06","11","","1","","74","362","1","4","3","0","0","","0","15","6","0","0","","33","0","","","","","2","3","0","2","24","0","","8","0","6","21","4","8","9","5","0","","14","0","0","17","",""
"2020-06-07","2","","0","","22","382","0","4","0","0","","","0","7","5","","","","6","","","","","1","0","3","0","0","55","","","0","3","0","14","2","16","2","13","2","","62","0","2","1","",""
"2020-06-08","2","","1","","3","302","2","8","0","0","0","","81","5","0","","","","5","0","","","","1","3","2","14","0","3","2","","3","1","0","50","1","7","14","3","","","12","0","2","1","",""
"2020-06-09","5","","0","","95","474","0","3","0","3","0","","1","21","2","2","","","1","0","","","","0","1","40","1","0","23","","","","0","0","39","0","17","0","2","","","58","3","0","7","",""
"2020-06-10","9","","","","14","861","0","1","0","13","0","","3","18","3","","0","","0","0","0","","","","1","16","0","1","0","3","","","1","0","24","0","10","4","6","","","16","2","2","0","",""
"2020-06-11","5","","2","","6","1217","1","0","","3","","","5","18","3","","","","13","0","2","","","0","1","9","0","4","9","-2","","0","-1","1","12","2","26","-1","8","2","","20","0","4","3","",""
"2020-06-12","4","","2","","239","915","0","0","0","2","0","","2","8","4","0","","","11","1","0","","","0","0","12","0","7","4","6","","1","2","0","23","2","25","2","6","1","0","47","5","11","0","",""
"2020-06-13","2","","0","","8","1224","1","0","2","2","","","2","22","0","1","","","6","1","1","","","0","2","5","2","0","1","0","","1","5","7","18","2","17","6","1","1","","20","1","1","0","",""
"2020-06-14","5","","7","","105","934","0","","1","10","0","","0","3","3","0","0","","6","1","","","","0","","","1","1","2","0","","0","5","0","7","1","1","4","7","0","0","6","1","18","9","",""
"2020-06-15","9","","0","","33","595","0","1","0","16","","","14","16","0","4","0","","14","0","3","0","","","1","5","3","6","0","1","","0","5","2","26","3","7","0","2","2","0","20","6","1","2","",""
"2020-06-16","6","","0","","213","1089","1","0","","4","","","1","13","6","0","1","","10","5","-2","","","0","","2","7","0","1","1","","3","0","0","33","3","4","2","3","0","1","20","0","7","4","",""
"2020-06-17","8","","2","","96","462","8","13","0","2","1","","6","19","0","0","8","","22","0","0","0","","1","3","0","7","3","3","0","","4","5","3","106","16","12","8","15","1","0","4","12","0","-8","",""
"2020-06-18","9","","5","","98","659","3","3","4","6","0","","14","43","1","0","","","7","2","","0","","2","-1","7","2","5","2","4","","1","6","5","97","0","13","0","3","0","0","2","10","5","0","",""
"2020-06-19","14","","5","","60","1412","0","3","0","13","1","","2","12","10","0","0","","15","0","1","0","","0","0","32","6","1","5","4","","0","1","0","13","1","16","16","3","0","0","-25","3","8","-2","",""
"2020-06-20","10","","3","","76","698","3","4","1","4","0","","8","24","4","0","2","","22","9","","","","0","0","2","3","37","1","0","","9","6","0","47","5","13","6","15","1","1","2","22","3","4","",""
"2020-06-21","9","","0","","102","1091","0","0","1","9","0","","9","50","1","1","","","14","-3","0","0","","","1","0","8","1","3","0","","1","4","2","63","15","7","15","13","0","0","13","3","3","2","",""
"2020-06-22","11","","0","","35","869","0","13","0","2","0","","0","12","3","0","0","","8","0","3","0","","0","4","","19","131","0","4","","0","2","4","187","10","24","-1","0","1","0","10","5","1","1","",""
"2020-06-23","8","","2","","59","914","0","17","1","7","0","","10","11","1","3","0","","16","5","1","3","","2","0","1","3","6","6","","","2","4","0","43","3","24","17","4","1","0","44","3","5","1","",""
"2020-06-24","4","","1","","289","1802","6","13","1","4","0","","14","36","3","1","0","","18","1","0","","","0","2","5","10","4","5","5","","0","16","5","-2","4","35","27","1","2","0","37","39","28","8","",""
"2020-06-25","10","","1","","39","1514","5","8","0","20","0","","0","32","15","0","0","","25","0","","4","","0","0","4","12","1","6","3","","0","3","0","406","9","45","18","8","1","0","18","15","9","5","",""
"2020-06-26","10","","0","","108","837","1","5","0","-13","2","","0","54","3","8","0","","72","9","0","0","","1","2","8","6","16","8","10","","1","3","9","49","10","18","10","49","0","1","9","46","1","5","",""
"2020-06-27","16","","3","","126","2222","1","22","0","0","0","","21","22","7","2","0","","28","0","0","1","","-1","2","10","14","45","9","-10","","0","13","4","108","8","23","-35","23","1","0","43","-21","18","12","",""
"2020-06-28","11","","0","","55","813","7","62","5","6","1","","9","24","7","","0","","43","1","1","4","","0","6","1","23","0","24","1","","0","7","5","125","3","40","0","17","0","0","70","53","14","5","",""
"2020-06-29","27","","10","","6","1583","3","12","3","19","2","","8","17","6","3","7","","18","2","0","3","","0","10","4","11","1","6","0","","42","17","3","89","3","40","70","21","1","0","74","40","24","27","",""
"2020-06-30","17","","14","","11","1387","18","10","1","21","3","","1","12","5","2","0","","208","1","0","3","","6","-3","6","25","87","16","25","","26","13","8","128","18","46","70","21","5","0","44","54","9","7","",""
"2020-07-01","10","","7","","101","1998","17","85","1","9","0","","15","36","12","8","4","","61","11","","1","","","13","1","8","11","4","-1","","3","21","8","131","25","37","30","8","2","0","71","5","77","22","",""
"2020-07-02","11","","","","252","2121","9","49","10","14","0","","0","44","7","4","0","","9","3","0","8","","4","5","3","22","0","0","10","","22","47","20","144","36","28","83","34","2","0","35","35","6","18","",""
"2020-07-03","15","","","","99","1164","21","38","2","10","0","","64","37","15","7","9","","80","6","3","0","","","6","0","53","73","23","22","","3","19","43","145","59","31","4","5","25","7","140","63","19","47","",""
"2020-07-04","12","","14","","107","1198","23","43","9","5","1","","22","1","41","0","15","","27","0","0","3","","0","0","90","41","2","26","43","","0","17","34","102","46","57","7","16","7","1","57","94","3","50","",""
"2020-07-05","38","","8","","225","1000","0","31","2","9","0","","50","57","26","2","6","","54","8","0","5","","0","29","0","65","0","63","17","","0","0","100","167","19","32","20","36","3","0","33","42","0","39","",""
"2020-07-06","23","","2","","321","2573","0","7","0","23","2","","13","49","15","0","1","","22","14","0","0","","0","23","0","28","1","13","39","","49","15","9","155","7","18","54","18","6","4","125","108","3","53","",""
"2020-07-07","11","","3","","188","2853","13","33","17","18","2","","188","105","53","0","9","","41","2","1","","","","34","","52","66","53","64","","0","34","45","139","15","10","82","6","42","12","39","84","121","110","",""
"2020-07-08","8","","5","","91","1852","20","41","0","45","0","","21","40","21","4","0","","49","33","0","0","","2","21","","42","57","110","67","","43","12","17","101","16","48","20","7","17","9","99","47","32","54","",""
"2020-07-09","6","","1","","154","2700","12","21","2","24","12","","51","39","33","2","49","","43","6","0","3","","1","20","0","78","0","37","61","","0","13","40","134","0","30","24","33","13","6","204","79","21","42","",""
"2020-07-10","10","","1","","156","2869","0","36","3","26","3","","22","44","39","0","25","","47","4","1","2","","2","40","1","50","20","54","16","","0","11","5","145","8","48","81","30","15","0","22","85","102","140","",""
"2020-07-11","11","","0","","2","1791","1","42","11","56","75","","148","33","49","8","0","","553","2","2","15","","0","132","1","42","12","36","47","","0","14","48","138","13","16","53","39","22","11","35","52","38","43","",""
"2020-07-12","4","","0","","170","1668","0","16","9","38","0","","41","29","0","0","0","","787","1","2","24","","0","3","","44","32","169","41","","26","6","76","140","8","31","0","32","4","10","77","4","33","92","",""
"2020-07-13","6","","","","1","2079","0","35","3","14","1","","19","32","35","1","6","","26","5","0","0","","3","6","","25","0","98","24","","0","6","63","140","54","47","82","32","25","0","30","34","39","64","",""
"2020-07-14","6","","9","","1167","1858","17","36","6","77","20","","57","145","61","4","2","","51","2","0","14","","0","27","","408","71","54","14","","0","1","13","0","9","26","85","67","38","8","77","272","41","0","",""
"2020-07-15","11","","1","","604","1484","68","10","2","0","3","","147","433","43","5","1","","1188","12","41","0","","0","49","1","32","118","31","27","","0","17","40","181","1","7","56","33","0","1","100","189","43","21","",""
"2020-07-16","11","","19","","262","1712","256","54","7","8","1","","79","239","16","4","12","","679","8","1","9","","4","0","0","54","96","74","32","","0","30","103","450","46","84","47","101","35","7","139","246","120","61","",""
"2020-07-17","3","","7","","202","1329","34","60","19","74","65","","77","177","68","4","10","","143","4","5","0","","0","43","1","105","55","19","19","","0","17","56","234","27","127","0","73","10","10","56","220","38","0","",""
"2020-07-18","4","","39","","82","1116","21","54","54","27","1","","84","106","26","7","12","","81","28","12","40","","0","17","80","14","0","160","17","","11","22","110","263","2","42","91","6","26","9","86","114","31","154","",""
"2020-07-19","290","","11","","269","1189","112","35","8","11","31","","117","89","34","5","7","","65","45","9","16","","4","35","","16","56","71","44","","79","21","182","352","89","44","95","68","12","4","196","135","137","76","",""
"2020-07-20","6","","6","","162","1269","72","39","16","0","9","","134","296","184","4","43","","111","0","12","0","","4","0","","31","53","126","24","","18","35","84","165","4","116","5","98","32","36","41","205","90","331","",""
"2020-07-21","15","","21","","241","1298","121","18","13","97","71","","67","95","40","2","0","","136","2","16","105","","3","0","2","356","246","101","64","","2","25","206","325","10","240","72","300","49","14","0","289","148","84","",""
"2020-07-22","6","","2","","244","1732","259","32","18","41","14","","51","117","12","6","15","","445","3","4","2","","9","3","","70","63","91","64","","15","53","89","169","28","202","1","267","14","19","23","138","121","471","",""
"2020-07-23","140","","24","","245","1703","198","40","6","68","5","","72","231","0","4","18","","450","3","19","92","","9","76","2","105","37","177","30","","0","44","71","254","20","175","146","5","15","15","86","243","70","312","",""
"2020-07-24","13","","34","","218","1110","180","36","7","479","20","","100","609","347","3","31","","483","13","8","51","","7","136","","41","0","64","110","","0","250","69","144","6","432","286","23","18","25","315","229","153","454","",""
"2020-07-25","23","","29","","563","1131","167","38","25","153","17","","39","382","397","8","14","","946","1","11","47","","5","124","","12","95","107","177","","387","7","246","682","40","307","333","207","24","30","322","330","115","217","",""
"2020-07-26","12","","33","","111","1315","103","25","23","80","10","","69","159","77","0","9","","249","12","10","11","","8","34","2","159","189","39","256","","32","121","44","524","27","302","65","231","21","25","681","154","123","126","",""
"2020-07-27","106","","26","","282","1821","202","34","57","9","10","","79","110","167","7","9","","166","11","21","34","","10","73","9","57","397","101","171","","0","111","58","211","60","229","73","153","16","7","0","156","52","628","",""
"2020-07-28","2","","2","","249","769","296","15","69","51","3","","100","311","0","19","21","","73","9","29","50","","8","63","","47","418","63","71","","68","171","213","303","88","319","63","87","38","56","16","53","81","413","",""
"2020-07-29","4","","12","","471","1234","184","74","38","149","15","","154","267","335","28","27","","113","26","11","17","","1","43","","118","183","65","69","","7","114","215","461","26","377","123","158","59","29","93","146","148","333","",""
"2020-07-30","16","","0","","580","1126","257","115","7","78","33","","28","263","176","0","47","","226","12","33","24","","21","59","","73","212","103","63","","18","74","162","443","91","370","11","109","21","29","0","174","136","105","",""
"2020-07-31","8","","30","","649","1026","161","29","7","177","19","","199","267","175","8","38","","202","16","16","27","","0","110","1","74","237","78","83","","24","72","154","663","79","352","104","94","37","54","66","99","155","188","",""
"2020-08-01","6","","8","","435","1385","216","51","23","44","28","","72","268","188","17","69","","208","56","36","18","","44","96","","86","241","51","85","","187","288","299","392","59","337","116","120","26","26","85","153","107","1084","",""
"2020-08-02","6","","38","","674","1303","224","51","33","179","32","","85","311","162","15","30","","114","0","32","22","","12","109","","101","259","60","80","","18","112","95","376","124","241","131","10","20","16","49","231","105","57","",""
"2020-08-03","8","","39","","438","1222","216","64","24","111","14","","75","528","180","6","39","","42","9","21","28","","10","113","","70","194","81","41","","45","141","143","337","93","227","162","211","47","20","67","246","250","238","",""
"2020-08-04","18","","21","","386","1143","233","61","124","100","10","","109","559","192","31","43","","197","6","38","22","","37","96","0","85","149","69","51","","386","200","175","319","100","349","162","149","32","36","184","131","51","447","",""
"2020-08-05","21","","31","","460","997","226","79","31","22","3","","109","359","219","12","81","","235","16","11","9","","32","129","","90","258","126","47","","40","129","294","357","55","311","140","182","49","22","228","95","72","454","",""
"2020-08-06","18","","25","","447","1162","178","103","8","104","26","","153","309","242","11","57","","330","45","25","25","","29","79","","54","215","218","77","","58","91","276","394","128","246","248","112","49","37","301","120","93","179","",""
"2020-08-07","102","","31","","337","1103","224","123","16","117","10","","61","356","298","48","52","","184","30","49","17","","21","54","","38","354","103","62","","108","67","276","449","27","240","104","170","54","38","620","211","129","205","",""
"2020-08-08","1","","13","","114","869","149","108","13","53","18","","210","167","126","62","51","","256","24","42","15","","26","73","","22","366","226","60","","48","81","252","327","6","229","62","140","40","26","204","180","277","107","",""
"2020-08-09","36","","25","","356","1061","185","102","1","327","16","","60","431","268","17","29","","463","39","34","15","","14","113","","47","226","64","47","","39","41","194","285","10","237","132","255","53","25","75","205","155","338","",""
"2020-08-10","7","","32","","341","1305","388","132","6","58","10","","97","311","161","12","13","","298","19","50","24","","25","87","","46","195","73","60","","49","133","321","337","8","221","289","103","47","14","166","201","43","355","",""
"2020-08-11","4","","37","","291","1108","150","323","0","100","19","","73","368","200","19","105","","278","30","31","22","","34","110","0","33","196","74","132","","62","85","342","233","5","234","203","496","19","14","43","91","67","374","",""
"2020-08-12","80","","0","","421","1162","212","96","14","134","17","","85","318","175","53","57","","26","52","32","4","","35","76","","42","140","66","67","","29","195","286","293","18","207","167","366","39","17","164","163","65","260","",""
"2020-08-13","17","","34","","488","1070","175","79","7","79","15","","82","290","245","31","45","","97","9","64","48","","31","63","","57","159","59","26","","97","187","275","282","20","225","83","203","45","50","39","86","59","225","",""
"2020-08-14","1","","32","","351","837","243","157","4","42","58","","119","319","269","100","37","","44","86","28","12","","54","155","","49","343","109","68","","161","142","175","372","40","222","132","210","63","36","125","87","62","212","",""
"2020-08-15","5","","45","","447","1046","175","314","15","64","54","","42","2","166","28","50","","105","25","30","2","","27","79","","1","1","100","53","","67","116","357","427","55","184","99","130","82","59","201","346","45","192","",""
"2020-08-16","19","","16","","422","1009","182","184","6","201","42","","57","307","178","8","31","","104","31","44","18","","34","43","","51","248","309","46","","270","194","319","294","31","195","113","148","46","36","133","204","67","379","",""
"2020-08-17","2","","49","","465","660","277","272","24","96","9","","136","205","194","10","30","","20","33","20","11","","11","146","","44","305","82","58","","129","191","295","477","24","178","81","161","132","25","460","78","119","158","",""
"2020-08-18","9","","40","","400","1097","253","242","23","96","16","","90","263","112","39","38","","147","42","29","8","","48","112","","55","285","105","54","","120","83","446","384","93","217","94","151","85","56","215","11","133","159","",""
