"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2020-08-06","  2.58 %","  4.00 %","   .00 %","   .74 %","","","   .16 %","   .00 %","","  3.82 %","   .00 %","   .00 %","  4.22 %"," 16.19 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.76 %","   .00 %","   .91 %"," 35.00 %","   .62 %","   .00 %"
"2020-08-07","  2.43 %","  4.00 %","   .00 %","   .74 %"," 16.67 %","","   .16 %","   .00 %","","  3.82 %","","   .00 %","  3.82 %"," 18.69 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.44 %","  7.50 %","   .91 %"," 15.00 %","   .00 %","   .00 %"
"2020-08-08","  2.43 %","  6.67 %","","   .88 %"," 16.67 %","","   .16 %","   .00 %","","  3.82 %","  4.00 %","   .00 %","","  8.69 %","   .00 %","   .00 %","  2.22 %"," 10.00 %","  2.11 %","  7.50 %","","","   .00 %",""
"2020-08-09","  2.43 %","  6.67 %","","   .88 %"," 16.67 %","","   .16 %","   .00 %","","  1.82 %","  4.00 %","   .00 %","  3.82 %","  9.80 %","   .00 %","   .00 %","  2.22 %"," 10.00 %","  2.11 %","  7.50 %",""," 15.00 %","   .61 %"," 33.33 %"
"2020-08-10","  2.43 %","  6.67 %","   .00 %","   .72 %","  6.67 %","","   .00 %","   .00 %","","   .00 %","  4.00 %","   .00 %","  3.82 %","  6.94 %","","   .00 %","","   .00 %","  4.01 %"," 12.95 %","   .91 %","   .00 %","   .61 %"," 33.33 %"
"2020-08-11","  2.29 %","  6.67 %","   .00 %","   .71 %","","","   .16 %","   .00 %","","   .00 %","  4.00 %","   .00 %","  1.82 %","  8.76 %","","   .00 %","  2.22 %","  6.67 %","  7.49 %"," 12.95 %","   .00 %","","  1.19 %"," 33.33 %"
"2020-08-12","  1.11 %","  6.67 %","","   .99 %","  6.67 %","","   .32 %","","","   .00 %","  4.00 %","   .00 %","","  6.26 %","   .00 %","   .00 %","","  6.67 %","","  5.45 %","   .00 %","   .00 %","  1.19 %"," 33.33 %"
"2020-08-13","  2.16 %","   .00 %","","  1.12 %","   .00 %","","   .48 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.82 %","  6.26 %","   .00 %","   .00 %","  2.22 %","  6.67 %","  7.61 %","  5.45 %","","","  1.77 %",""
"2020-08-14","  2.16 %","   .00 %","   .00 %","  1.11 %","   .00 %","","   .63 %","   .00 %","","  1.67 %","   .00 %","   .00 %","   .00 %","  5.15 %","   .00 %","   .00 %","  2.22 %","  6.67 %","  7.61 %","  5.45 %","   .00 %","   .00 %","  2.27 %",""
"2020-08-15","  2.16 %","   .00 %","","  1.24 %","   .00 %","","   .79 %","   .00 %","","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","  8.94 %","   .00 %","   .00 %","  2.86 %","  3.32 %"," 38.33 %"
"2020-08-16","  1.05 %","   .00 %","","  1.22 %","   .00 %","","   .63 %","  2.00 %","","  1.67 %","   .00 %","   .00 %","  1.67 %","  8.01 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.66 %","   .00 %","   .87 %","  2.86 %","  2.74 %","  9.00 %"
"2020-08-17","  2.05 %","   .00 %","   .00 %","  1.07 %","   .00 %","","   .47 %","  2.00 %","","  3.21 %","   .00 %"," 10.00 %","  1.67 %","  7.44 %","   .00 %","  1.67 %","   .00 %"," 20.00 %","  4.18 %","   .00 %","   .87 %","  2.86 %","  2.74 %"," 12.33 %"
"2020-08-18","  1.00 %","   .00 %","","   .93 %","   .00 %","","   .31 %","  2.00 %","","  3.21 %","   .00 %"," 10.00 %","  7.82 %","  7.44 %","   .00 %","  1.67 %","   .00 %"," 20.00 %","  2.56 %","   .00 %","  1.70 %","  2.86 %","  2.16 %"," 12.33 %"
"2020-08-19","  2.90 %","   .00 %","","  1.05 %","   .00 %","","   .31 %","  3.82 %","","  1.54 %","   .00 %"," 10.00 %","  7.82 %","  8.62 %","   .00 %","  1.67 %","   .00 %"," 20.00 %","  2.56 %","  2.86 %","  1.70 %","  5.36 %","  1.05 %"," 12.33 %"
"2020-08-20","  2.90 %","   .00 %","   .00 %","  1.04 %","   .00 %","","   .15 %","  3.82 %","","  1.54 %","  3.33 %"," 16.67 %"," 11.35 %","  6.39 %","   .00 %","  1.67 %","   .00 %"," 22.50 %","  2.41 %","  2.86 %","  1.70 %","  2.50 %","   .00 %","  7.33 %"
"2020-08-21","  2.90 %","  2.50 %","","   .90 %","   .00 %","","   .15 %","  1.82 %","","  1.54 %","  3.33 %"," 16.67 %"," 10.68 %","  5.64 %","   .00 %","  1.67 %","  2.00 %"," 22.50 %","  2.34 %","  2.86 %","   .83 %","  2.50 %","   .00 %","  3.33 %"
"2020-08-22","  1.90 %","  2.50 %","","   .77 %","   .00 %","","   .15 %","  1.82 %","","  1.43 %","  6.19 %","  6.67 %"," 10.68 %","  6.30 %","   .00 %","   .00 %","  2.00 %","  4.72 %","  2.88 %","  2.86 %","  1.63 %","  4.72 %","   .50 %","  4.29 %"
"2020-08-23","  3.64 %","  2.50 %","   .00 %","   .64 %","","","   .15 %","  3.48 %","","  1.43 %","  6.19 %"," 11.67 %","  4.53 %","  7.17 %","   .00 %","   .00 %","  2.00 %","  4.72 %","  2.27 %","  2.86 %","   .80 %","  6.72 %","   .50 %","  4.29 %"
"2020-08-24","  2.54 %","  2.50 %","","   .63 %","  5.00 %","","   .00 %","  1.67 %","","  1.43 %","  6.19 %"," 11.67 %","  4.53 %","  7.66 %","   .00 %","   .00 %","  2.00 %","  8.72 %","  2.80 %","   .00 %","  1.57 %","  4.22 %","   .50 %","  4.29 %"
"2020-08-25","  3.31 %","  2.50 %","","   .62 %","  9.00 %","","   .00 %","  1.67 %","","  1.43 %","  2.86 %"," 21.00 %","  1.95 %","  6.55 %","   .00 %","   .00 %","  2.00 %","  7.89 %","  1.62 %","   .00 %","  1.57 %","  4.22 %","   .50 %","  4.29 %"
"2020-08-26","  4.05 %","  2.22 %","","   .74 %"," 15.67 %","","   .00 %","  1.67 %","","  2.76 %","  2.86 %"," 21.00 %","  1.86 %","  5.21 %","   .00 %","   .00 %","   .00 %","  7.89 %","  2.09 %","   .00 %","  1.57 %","  4.22 %","   .50 %","  4.29 %"
"2020-08-27","  4.05 %","  2.22 %","","   .86 %"," 15.67 %","","   .15 %","  1.67 %","","  2.58 %","   .00 %"," 21.00 %","  2.73 %","  4.79 %","   .00 %","  1.54 %","   .00 %","  8.74 %","  1.55 %","  2.50 %","  1.51 %","  2.00 %","   .00 %","   .00 %"
"2020-08-28","  2.31 %","  2.22 %","","   .98 %"," 18.17 %","","   .15 %","  1.54 %","","  2.58 %",""," 16.00 %","  5.23 %","  4.61 %","   .00 %","  1.54 %","   .00 %"," 11.41 %","  2.53 %","  4.72 %","  2.22 %","  1.82 %","   .00 %","   .00 %"
"2020-08-29","  1.51 %","  6.22 %","","   .73 %"," 13.17 %","","   .30 %","  1.54 %","","  2.58 %",""," 16.00 %","  6.71 %","  2.94 %","   .00 %","  1.54 %","   .00 %","  9.76 %","  2.00 %","  4.72 %","  1.46 %","  1.82 %","   .00 %","  2.35 %"
"2020-08-30","  2.88 %","  6.22 %","   .00 %","   .60 %","  9.17 %","","   .30 %","  1.54 %","","  2.58 %","   .00 %","   .00 %","  5.76 %","  4.27 %","   .00 %","  1.54 %","   .00 %","  8.10 %","  3.86 %","  4.72 %","  2.14 %","  3.48 %","   .00 %","  2.35 %"
"2020-08-31","  2.14 %","  4.00 %","   .00 %","   .48 %","  2.50 %","","   .30 %","  1.54 %","","  1.25 %","   .00 %","  4.44 %","  4.85 %","  3.50 %","   .00 %","  1.54 %","   .00 %","  9.15 %","  2.84 %","  4.72 %","  2.14 %","  8.10 %","   .00 %","  2.35 %"
"2020-09-01","  2.79 %","  4.00 %","   .00 %","   .59 %","  2.50 %","","   .15 %","  2.97 %","","   .00 %","   .00 %","  4.44 %","  5.36 %","  3.27 %","   .00 %","   .00 %","  1.82 %","  9.07 %","  3.26 %","  3.22 %","  1.40 %"," 10.60 %","   .00 %","  3.41 %"
"2020-09-02","  3.41 %","  4.00 %","   .00 %","   .59 %","  4.44 %","","   .15 %","  2.76 %","","   .00 %","","  4.44 %","  4.15 %","  3.76 %","   .00 %","   .00 %","  1.82 %","  6.41 %","  3.12 %","  1.00 %","  1.36 %","  9.89 %","   .00 %","  5.41 %"
"2020-09-03","  4.63 %","   .00 %","   .00 %","   .70 %","  4.44 %","","   .30 %","  5.26 %","","   .00 %","  5.00 %","  4.44 %","  4.49 %","  5.43 %","   .00 %","   .00 %","  1.82 %","  4.92 %","  3.12 %","  1.00 %","  1.36 %"," 10.95 %","   .00 %","  4.87 %"
"2020-09-04","  3.05 %","   .00 %","   .00 %","   .82 %","  8.08 %","","   .30 %","  6.37 %","","  1.18 %","  5.00 %","  8.08 %","  5.60 %","  5.12 %","   .00 %","   .00 %","  1.82 %","  5.76 %","  1.66 %","  2.90 %","  1.31 %","  9.28 %","   .00 %","  5.70 %"
"2020-09-05","  4.16 %","  1.67 %","   .00 %","   .70 %","  9.62 %","","   .60 %","  8.48 %","","  1.18 %","  5.00 %","  5.17 %","  6.65 %","  6.58 %","   .00 %","   .00 %","  3.48 %","  7.10 %","  1.66 %","  2.90 %","  1.94 %","  5.66 %","   .00 %","  7.30 %"
"2020-09-06","  4.57 %","  3.21 %","   .00 %","   .69 %"," 11.05 %","","   .60 %","  8.00 %","","  1.18 %","  5.00 %","  8.03 %","  6.27 %","  6.70 %","   .00 %","   .00 %","  1.67 %","  6.96 %","  2.02 %","  2.77 %","  3.15 %","  4.12 %","   .00 %","  6.99 %"
"2020-09-07","  4.95 %","  4.63 %","   .00 %","   .69 %","  6.60 %","","   .89 %","  7.58 %","","  1.18 %","  7.00 %"," 10.53 %","  5.93 %","  6.80 %"," 20.00 %","   .00 %","  1.67 %","  8.21 %","  1.56 %","  2.77 %","  3.05 %","  3.91 %","   .00 %","  6.42 %"
"2020-09-08","  4.69 %","  5.97 %","   .00 %","   .68 %","  9.27 %","","   .73 %","  5.95 %","","  2.29 %","  2.00 %"," 11.64 %","  5.48 %","  6.33 %"," 20.00 %","  1.43 %","  1.67 %","  8.52 %","  1.56 %","  3.61 %","  3.61 %","  4.60 %","   .00 %","  5.94 %"
"2020-09-09","  5.48 %","  7.22 %","   .00 %","   .67 %","  6.81 %","","   .73 %","  8.17 %","","  1.11 %","  2.00 %","  9.06 %","  6.07 %","  6.44 %"," 30.00 %","  1.43 %","  1.67 %","  8.79 %","  1.53 %","  1.70 %","  3.50 %","  5.40 %","   .00 %","  6.98 %"
"2020-09-10","  5.65 %","  6.73 %","   .00 %","   .78 %","  7.49 %","","   .44 %","  6.06 %","","  1.11 %","  3.82 %","  7.52 %","  6.59 %","  6.04 %"," 30.00 %","  2.76 %","   .00 %","  6.39 %","  2.62 %","  2.50 %","  3.93 %","  5.94 %","   .00 %","  5.95 %"
"2020-09-11","  5.79 %","  6.30 %","   .00 %","   .77 %","  6.07 %","","   .86 %","  5.11 %","","  1.11 %","","  4.66 %","  7.04 %","  5.02 %"," 30.00 %","  2.76 %","  1.54 %","  4.59 %","  2.18 %","  1.63 %","  3.72 %","  7.13 %","   .00 %","  6.32 %"
"2020-09-12","  5.92 %","  4.87 %","   .00 %","   .99 %","  7.07 %","","   .85 %","  5.63 %","","  1.11 %","  3.82 %","  3.16 %","  7.78 %","  4.08 %"," 10.00 %","  2.76 %","  1.54 %","  3.84 %","  1.81 %","  1.63 %","  3.62 %","  7.51 %","   .00 %","  5.94 %"
"2020-09-13","  6.04 %","  5.64 %","   .00 %","  1.19 %","  4.40 %","","   .98 %","  4.76 %","","   .00 %","  1.82 %","  2.05 %","  7.67 %","  3.20 %"," 10.00 %","  1.33 %","  1.54 %","  2.66 %","  1.81 %","   .80 %","  4.00 %","  5.77 %","   .00 %","  5.61 %"
"2020-09-14","  4.68 %","  4.39 %","   .00 %","  1.18 %","  3.22 %","","  1.26 %","  2.10 %","","   .00 %","  1.82 %","  4.81 %","  7.14 %","  2.39 %","   .00 %","  3.83 %","  1.54 %","  4.48 %","  1.44 %","   .80 %","  3.46 %","  6.18 %","   .49 %","  3.74 %"
"2020-09-15","  4.08 %","  4.17 %","   .00 %","  1.28 %","  2.90 %","","  1.52 %","  3.39 %","","   .00 %","  1.82 %","  7.21 %","  6.96 %","  1.96 %","   .00 %","  2.50 %","  1.54 %","  6.18 %","   .34 %","   .00 %","  2.41 %","  5.22 %","   .49 %","  3.16 %"
