"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-04-02","","","","-2","","","","","","","","","","","","","","","","","","","","","0","","","","","","-2","-1","","","","","","","","","","",""
"2020-04-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-04","","","","0","","","2","","","","","","","","2","","","","","","","","","","","","","","","","5","0","","","","","","","","","","",""
"2020-04-05","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-06","","","","","","-1","-3","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","",""
"2020-04-07","","","0","","","","2","","","","","","","","","","","","","","","","","","1","","","","","","","0","","","","","","","","","","",""
"2020-04-08","","","","","","","","","","","0","","","","","","","","","","","","","","-1","","","","","-2","","0","","","","","","","","","0","",""
"2020-04-09","","","1","","-1","","-1","","","","2","","","","","","","","","","","","","","","","","","","0","-5","","","","","","","","","","","",""
"2020-04-10","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","",""
"2020-04-11","","","","","","","0","","-8","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"2020-04-12","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","-4","","","","","","","","","","","",""
"2020-04-13","","","-2","","-1","-1","-2","","1","","","","","","","","3","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"2020-04-14","","","2","","-2","","2","","","","-2","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","-5",""
"2020-04-15","","","-1","","","","-2","","","","","","","","","","","","","","","","","","-2","","","","","","9","0","","","","","","","","","","2",""
"2020-04-16","","","","","","","3","","","","","","","","","","","","","","","","","","2","","","","","","-7","2","","","","","","","","","","4",""
"2020-04-17","","","","6","-10","","6","","-1","","2","","","","-2","","","","","","","","","","","","","","","0","9","","","","","","","","","","","-5",""
"2020-04-18","","","5","","-4","","-7","","","","","","","","","","-3","0","","","","","","","-1","","","","","-2","-5","","","","","","","","","","","-1",""
"2020-04-19","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","-3","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","0","","","","","","","","","0","","","","","","","3","","","","","","","","","","","","","","","","","10",""
"2020-04-21","","","","","0","","","","","","","","","","0","","","","","","","","","","-2","","","","","","-2","","","","","","","","","","","-8",""
"2020-04-22","","","","","","","-1","","","","","","","","","","","","","","","","","","2","","","","","","0","","","","","","","","","","","",""
"2020-04-23","","","","","","","8","","","","","","","","0","","1","","","","","","","","-4","","","","","1","","","","","","","","","","","","-1",""
"2020-04-24","","","-4","","1","","9","","","","-2","","","","","","","","","","","","","","","","","","","-1","","","","","","","0","","","","","0",""
"2020-04-25","","","","","7","","-6","","","","0","","","","0","","","","","","","","","","","","","","","0","-1","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","0","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","-1","","","","-12","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","0",""
"2020-04-28","","","1","","","","0","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","","","","","-8","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","0","","","","","",""
"2020-04-30","","","","","13","","9","","","","","","","","-1","0","","","","","","","","","-7","","","","","","","","","","","","0","","","","","0",""
"2020-05-01","","","","","-11","","","","","","0","","","","1","5","-1","","","","","","","","1","","","","","6","","","","","","","","","","","","-1",""
"2020-05-02","","","-2","","-2","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1",""
"2020-05-03","","","2","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-04","","","","","","","-3","","6","","","","","","","","","","","","","","","","-4","","","","","-6","","","","","","","","","","","","",""
"2020-05-05","","","-1","","","","2","","","","","","","","-1","-10","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"2020-05-06","","","11","","","","-1","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-07","","","-10","","","","-1","","","","","","","","","-9","0","","","","","","","","2","","","","","","","","","","","","","","","","","",""
"2020-05-08","","","","","10","","6","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","11","",""
"2020-05-09","","","","","","","5","","","","0","","0","","0","-8","","","","","","","","","","","","","","","","","","","","","2","","","","-4","",""
"2020-05-10","","","","","19","","-10","","","","0","","","","","-5","","","","","","","","","","","","","","","","","","","","","","","","","-1","",""
"2020-05-11","","","","","","","-1","","-1","","","","","","","2","","","","","","0","","","-3","","","","","","","0","","","","","","","","","","",""
"2020-05-12","","","13","0","","","3","","0","","0","","","","-1","9","","","","","","","","","0","","","","","-1","","","","","","","","","","","","",""
"2020-05-13","","","","0","","","-2","","10","","","","","","-1","-10","","","","","-1","","","","7","","","","","","","","","","","","","","","","-5","",""
"2020-05-14","","","-14","","","","3","","-5","","","","","","","1","","1","","","","","","","-6","","","","","","","","","","","","","","","","","",""
"2020-05-15","","","0","","","","8","","0","","","","-1","","","","","","","","3","","","","1","","-4","","","8","","","","","","-7","","","","3","","",""
"2020-05-16","","","0","","","","1","","","","","","","","","-2","-8","","","","-3","","","","5","","","","","-12","","","","","","2","","","","-4","","",""
"2020-05-17","","","","","","","","","","","","","","","-14","","3","","","","2","","","","2","","2","","","21","","","","","","-1","","","","0","-1","0","1"
"2020-05-18","","","","0","","","","","-6","","","","","","0","0","","1","","","-2","","","","1","","","","","-5","","","","","","","","","","0","8","4","2"
"2020-05-19","","","","","","","-18","","0","","","","-1","","","19","","-4","","","-1","","","","2","","","","","54","","","","-5","","10","","","","3","-5","-4","-4"
"2020-05-20","","","","","","","-2","","9","","","","","","-1","","","","","","18","","","","-6","","","","","-63","","","","3","","","","","","2","-3","","0"
"2020-05-21","","","","","","","4","","","","","","","","5","","","1","","","-8","","","","","","-1","","","25","0","","","1","","-6","-3","","","20","8","0",""
"2020-05-22","","","","","-8","","-3","","-1","","45","0","0","","-5","0","-3","","","","1","2","","","","","","","","-25","","","","5","","-4","7","","","-23","-8","6","1"
"2020-05-23","","","","-8","0","","-1","","-6","","-21","","","","2","0","3","13","","","-10","","","","","","1","","","20","","","","30","","","","","","0","1","","70"
"2020-05-24","","","","","","","-3","","3","","1","","","","-2","1","-4","","","","10","","","","5","0","","","","-13","","","","","","0","-6","","","20","0","-6","-48"
"2020-05-25","","","","0","0","","7","","-5","","","","","","3","","3","","","","-13","","","","10","","-1","","","-13","","","","","","","-1","","","9","-1","0","-9"
"2020-05-26","","","","-2","12","","-6","","9","","-26","","","","-1","","","","","","12","","","","","","0","-2","","","","","","","","","","","","-29","","5","-1"
"2020-05-27","","","","0","-9","","4","","3","","3","-2","","","8","-5","","","","","2","","","","","","-1","","","","","","","-35","","","0","","","6","","-3","2"
"2020-05-28","","","","","","","3","","-1","","","0","-14","","13","","","","","","-2","","","","-23","","","","","","","","","-4","","","","","","20","","-1","-9"
"2020-05-29","","","","8","","-1","3","","","","1","-1","-5","","","","","","","","-9","","","","56","","","","","1","","","","61","","","1","","","-14","","2","53"
"2020-05-30","","","","","","0","21","","-3","","","","0","","-10","0","1","","","","9","0","","","-59","","2","","","","0","","","","","5","-1","","","-2","","7","-42"
"2020-05-31","","","","-8","12","","-12","","24","","","","","","0","2","","","","","","","","","26","","-2","","","11","","","","","","-5","","","","-3","3","15","26"
"2020-06-01","","","","2","","","3","","-32","","","","","","-15","-4","0","","","","1","-3","","","-5","","1","","","2","","","","","0","6","","","","63","-4","-25","-43"
"2020-06-02","","","8","","","","-12","","9","","-3","","","","","5","0","","","","-5","0","","","77","","-1","","","-11","","","","","","","4","","","77","","3","4"
"2020-06-03","","","-7","","","-2","8","","","","","","","","3","-4","-1","","","","-8","","","","5","","1","","","9","","","","19","","-5","","","","-88","","2","4"
"2020-06-04","","","","0","","","-11","","","","","","","","2","10","","","","","14","0","","","","","","","","2","-1","","","53","","","-1","","","30","","-5",""
"2020-06-05","","","-1","0","24","11","1","","29","","1","","","","4","-12","","","","","-12","1","","","-63","","-1","","","-2","","","","","1","","","","","112","","52","65"
"2020-06-06","","","","","-31","","8","","-38","","-1","","","","16","5","0","","","","0","1","","","27","","0","","","-10","","","","-86","","","0","","","-83","-5","-47","29"
"2020-06-07","","","","","33","-7","5","","6","","","","","","-7","11","0","-2","","","2","","","","-30","","","","","-2","","","","-1","","","","","","-108","0","3","-64"
"2020-06-08","","","","2","","","-5","","41","","","","","","-14","","1","4","","","-2","","","","60","","","0","","","","","","","","-8","","","","32","","","27"
"2020-06-09","","","-1","","","","11","","-39","","","","","","20","-9","-2","","","","","","","","-89","","","5","","","1","","","","","0","","","","","","","-5"
"2020-06-10","","","1","-5","-37","","13","","-4","","","","","","-19","-5","2","","","","","","","","1","","","","","","","","","","1","","","","","","","11","-34"
"2020-06-11","","","1","","","-4","-25","","9","","","","","","-2","6","-2","","","","-1","","","","5","","","-5","","","3","","","","3","6","","","","","","-9","39"
"2020-06-12","","","","94","0","","19","","-4","","","","","","15","","17","","","","7","","","","4","","-5","","","","4","","","-11","-2","-4","6","","","0","1","-3",""
"2020-06-13","","","","-86","","","-5","","32","","","","","","13","","1","","","","2","","","","47","","3","","","0","-8","","","1","-2","","","","","-8","1","5",""
"2020-06-14","","","3","-3","0","0","11","","-22","","","","","","-25","","-10","","","","-10","-1","","","-54","","3","","","3","","","","-3","2","-4","","","","7","1","-5","-30"
"2020-06-15","","","-1","2","","","-7","","-9","","","","","","18","","24","","","","0","1","","","35","","","","","","","","","16","-1","1","","","","-19","","2","-9"
"2020-06-16","","","","43","","","12","","-9","","","3","","","56","","-26","","","","4","","","","15","","","0","","","3","","","-12","2","4","-6","","","5","0","1","-7"
"2020-06-17","","","","-24","","","8","","10","","","","","","-71","","0","","","","0","","","","-44","","","","","","-3","","","-5","","-3","","","","-3","-3","","31"
"2020-06-18","","","-3","19","","","-38","","-6","","","","","","15","0","-4","1","","","-1","","","","29","","","","","0","1","","","3","17","-3","","","","","-1","","-29"
"2020-06-19","","","2","-11","-2","3","121","","4","","","-1","","","-10","9","-1","","","","14","","","","4","","","5","","-4","4","","","","-18","0","1","","","","-1","","-4"
"2020-06-20","","","-1","1","0","0","-44","","63","0","2","6","","","-9","-9","2","-3","","","-2","10","","","-18","","0","","","1","16","","","","35","1","0","","","2","3","",""
"2020-06-21","","","12","2","","","102","","-60","","-2","-7","","","3","5","10","16","","","-11","-9","","","5","","4","","","1","-4","","","-13","-36","0","2","","","","4","30",""
"2020-06-22","","","-8","","","0","-70","","-8","","-2","4","","","5","1","-11","-17","","","","","","","-12","1","-6","","","","-17","","","","1","","-2","","","","-2","-24","-2"
"2020-06-23","","","","","","","-19","","17","3","4","","","","-4","-7","0","8","","","","","","","-21","-1","6","3","","-3","20","","","1","","3","2","","","-3","-3","1","12"
"2020-06-24","","","","-19","-1","3","66","","-17","-2","3","-4","0","","4","6","8","-3","","","-6","","","","16","1","-2","7","","0","-14","","","6","19","-2","-3","","","3","6","-12","0"
"2020-06-25","","","12","-8","3","5","-60","","3","-1","-6","0","","","17","-1","14","4","","","11","8","","","13","16","-2","","","7","15","","","","11","1","0","","","0","2","6","-11"
"2020-06-26","","","-12","21","-3","-9","31","","-7","10","","3","-1","","4","-6","4","2","","","-9","-8","","","7","-14","2","","","-3","-17","","","","-32","2","1","","","-5","-5","-8","5"
"2020-06-27","","","-4","-23","0","2","452","","16","2","","-2","1","","16","5","-11","12","","","11","-1","","","-9","5","8","-35","","6","7","","","-8","","7","11","","","5","-4","","6"
"2020-06-28","","","15","47","7","22","187","","-10","","2","1","5","","48","0","-1","6","","","17","11","","","1","-6","-3","2","","-6","6","","","0","","-9","-11","","","26","12","3","-12"
"2020-06-29","","","-13","5","","-24","-45","","21","","12","14","-5","","-65","-4","-1","-26","","","-9","-11","","","-11","-2","-7","","","2","-12","","","-2","","1","16","","","-22","10","17","8"
"2020-06-30","","","0","-15","-6","18","-235","","-11","","-2","-7","1","","12","10","0","-2","","","-6","48","","","-8","3","-1","","","-6","3","","","11","10","17","-17","","","-9","16","17","-7"
"2020-07-01","","","16","24","6","8","232","","-9","8","2","-9","9","","40","4","18","0","","","12","","","","-1","3","2","","","3","","","","-3","2","-19","18","","","13","-17","-11","6"
"2020-07-02","","","-10","-20","-1","-24","154","","24","","-14","0","-9","","6","-8","12","0","","","-13","-45","","","24","-1","7","-9","","14","","","","-1","25","20","7","","","-8","-6","11","-1"
"2020-07-03","","","-2","32","6","39","105","","-4","3","2","","0","","7","-3","-9","17","","","-2","-3","","","34","10","-1","0","","14","-33","","","-4","-29","0","31","","","2","-12","-35","7"
"2020-07-04","","","","-24","14","-33","178","","23","-19","9","2","","","-22","2","7","-15","","","12","27","","","-35","","0","-1","","2","3","","","34","-8","8","-45","","","2","30","33","-13"
"2020-07-05","","","-4","17","-16","","63","","-22","14","1","6","","","72","4","0","3","","","-11","-13","","","12","","2","19","","-25","-13","","","-31","4","-23","1","","","27","-14","14",""
"2020-07-06","","","29","9","","57","-254","","15","-7","-6","-7","3","","-113","-8","11","11","","","35","-6","","","4","-14","-3","-13","","29","20","","","-4","5","16","18","","","-5","60","-15",""
"2020-07-07","","","-7","-54","9","","-181","","7","-6","-4","4","-5","","49","3","1","-14","","","-23","-3","","","-2","12","-4","-4","","-10","4","","","17","26","9","-15","","","-12","-46","-14","-25"
"2020-07-08","","","-2","14","7","-31","348","","-22","","29","17","1","","100","12","32","1","","","0","25","","","15","","10","6","","-9","10","","","-6","-3","-16","8","","","3","-16","-18","1"
"2020-07-09","","","12","-18","-18","-21","225","","-14","","0","-18","0","","-16","22","-14","1","","","-5","-13","","","19","","18","-9","","4","-7","","","-1","-17","20","3","","","-9","4","-3","5"
"2020-07-10","","","-30","25","6","-15","74","","4","-3","-20","-4","","","-28","-19","-25","13","","","-15","24","","","-27","29","-25","5","","7","-1","","","9","6","-31","-17","","","12","10","88","35"
"2020-07-11","","","31","-1","-12","4","86","","44","8","8","2","","","47","51","27","21","","","28","-26","","","7","-21","3","16","","-8","32","","","-11","7","20","68","","","56","7","-41","23"
"2020-07-12","","","-30","-2","-1","14","-8","","-1","-4","19","7","","","10","-52","52","-26","","","-3","-4","","","14","3","12","4","","-19","-41","","","34","-27","16","-52","","","-47","-28","","46"
"2020-07-13","","","30","43","25","2","-210","","-39","-4","3","0","","","-65","25","-58","-8","","","-6","-6","","","10","14","-3","4","","26","109","","","-3","","32","22","","","10","25","","42"
"2020-07-14","","","41","-7","37","-7","-48","","19","-1","-29","-7","2","","-40","-28","29","3","","","-21","","","","32","-19","-10","67","","8","-26","","","-20","-2","-64","-1","","","20","27","-34","-160"
"2020-07-15","","","-44","37","-23","-4","706","","-7","0","19","10","2","","-15","18","41","30","","","21","","","","-54","13","4","-84","","-7","-26","","","1","2","19","-23","","","-21","-16","28","47"
"2020-07-16","","","5","-92","51","21","371","","18","8","45","17","9","","162","-10","35","5","","","6","12","","","56","-5","28","18","","-20","31","","","75","1","17","-12","","","61","31","64","-15"
"2020-07-17","","","-10","89","3","2","-136","","16","-6","-46","-2","3","","-199","6","-19","15","","","-10","40","","","-34","-5","8","-2","","11","-37","","","-68","10","-36","24","","","-33","-4","-26","-30"
"2020-07-18","","","-16","22","42","61","-83","","3","24","76","-4","-2","","470","25","29","23","","","30","-43","","","-7","-3","-16","-17","","20","8","","","-17","-1","104","-12","","","29","41","58","0"
"2020-07-19","","","47","-82","-50","-24","31","","-27","-9","28","17","-5","","-224","6","-60","-52","","","-8","39","","","-13","3","-10","6","","-35","9","","","16","16","-10","-5","","","25","-47","-5","6"
"2020-07-20","","","-6","161","-27","138","-704","","-19","24","-75","2","12","","-196","11","74","1","","","24","-18","","","55","-5","16","43","","34","39","","","-29","27","-85","36","","","-36","9","-11","33"
"2020-07-21","","","11","-41","-37","-113","262","","40","-15","21","25","-6","","60","22","-116","-16","","","40","3","","","-25","-7","62","-17","","-28","-14","","","1","-48","1","-8","","","-14","31","-147","74"
"2020-07-22","","","5","-59","196","44","338","","11","-3","29","14","17","","13","1","72","56","","","-35","11","","","76","6","-15","-24","","24","10","","","131","37","39","5","","","197","-46","39","-74"
"2020-07-23","","","36","30","-5","22","155","","17","-4","-45","-20","-30","","56","11","27","1","","","36","-32","","","54","15","-48","-4","","13","-29","","","123","-19","23","4","","","-121","20","-32","12"
"2020-07-24","","","78","-28","-98","-135","60","","-7","6","27","-34","3","","-38","-30","-9","36","","","10","41","","","-70","-19","-4","22","","7","165","","","-151","-14","-15","3","","","30","5","138","-2"
"2020-07-25","","","-127","86","225","128","-231","","-25","-11","9","14","3","","38","2","9","-47","","","33","-7","","","24","6","32","-8","","3","-94","","","-39","8","-25","-32","","","-8","67","17","15"
"2020-07-26","","","-16","357","-178","59","-86","","15","6","-20","19","37","","-19","10","-18","0","","","13","-5","","","-31","11","-19","9","","4","43","","","63","-5","-3","19","","","-13","-70","-43","-12"
"2020-07-27","","","-14","261","-8","-75","-480","","-35","-12","-41","-35","-2","","-80","21","28","2","","","-98","-20","","","479","-10","93","-12","","-8","66","","","-11","47","37","43","","","56","-53","-22","8"
"2020-07-28","","","88","-388","73","-31","428","","-3","36","32","29","15","","54","25","-20","10","","","42","13","","","-348","-8","32","116","","40","-76","","","-27","39","-22","118","","","-116","15","43","3"
"2020-07-29","","","-58","-114","51","-58","372","","52","-32","24","-22","-14","","35","90","2","-12","","","-13","10","","","-115","6","-140","-60","","-26","-20","","","-20","-45","77","-79","","","64","28","-63","47"
"2020-07-30","","","69","5","-77","175","-37","","-22","12","-14","93","-5","","-10","-139","5","27","","","-1","8","","","52","16","-2","-6","","17","230","","","93","50","12","-24","","","75","45","34","-56"
"2020-07-31","","","-38","-3","15","-119","-13","","35","12","-34","-52","-12","","6","36","0","4","","","6","-1","","","-76","6","0","-40","","-22","-226","","","-47","-17","15","-9","","","-35","-28","-6","-2"
"2020-08-01","","","46","-71","2","-12","-368","","-52","-1","24","-17","25","","-65","-14","4","7","","","46","-5","","","75","5","7","69","","30","161","","","-10","-38","-39","4","","","-77","-41","11","-17"
"2020-08-02","","","-3","108","-47","-55","253","","83","-12","-17","-17","-14","","24","70","-3","-11","","","-4","94","","","19","-19","12","-20","","2","-127","","","103","20","-20","-64","","","46","-25","-16","0"
"2020-08-03","","","78","-72","-112","-36","-608","","-85","21","3","6","-13","","-10","-137","10","12","","","-11","-47","","","-68","23","-11","70","","55","134","","","-97","-3","56","87","","","-56","5","-21","47"
"2020-08-04","","","-65","-21","203","80","538","","64","5","113","17","-21","","72","150","-3","-4","","","57","58","","","115","-8","6","6","","-26","290","","","29","-3","-140","-44","","","44","26","-21","-10"
"2020-08-05","","","5","347","30","28","-187","","-62","-19","-42","-15","12","","-76","33","11","-18","","","-51","-86","","","-88","-18","3","-9","","-3","-401","","","-53","-20","20","-47","","","3","68","-5","0"
"2020-08-06","","","19","-200","-64","-76","696","","46","57","-12","11","34","","24","-27","13","46","","","21","-7","","","-1","38","58","-22","","11","100","","","90","-4","257","129","","","44","-48","-8","-39"
"2020-08-07","","","-20","253","161","85","-397","","-14","-32","-53","6","-1","","-7","-86","54","-19","","","-20","26","","","75","-24","-19","41","","-32","-119","","","-10","52","-141","-84","","","29","43","85","33"
"2020-08-08","","","1","-77","-88","-53","518","","-37","-1","2","24","6","","28","21","-5","-11","","","-5","5","","","-10","-5","-31","-10","","-1","-104","","","124","0","-78","101","","","67","-3","0","130"
"2020-08-09","","","0","-227","-67","29","-717","","23","-15","-19","24","35","","-62","26","-65","20","","","35","-15","","","-67","0","30","-57","","-38","317","","","-93","-55","76","-99","","","-31","-58","-14","-109"
"2020-08-10","","","-2","-127","-181","-45","-705","","-42","23","-21","-68","-60","","14","67","-39","-72","","","-42","-35","","","2","7","13","4","","3","-81","","","-37","46","","20","","","-192","-6","10","-23"
"2020-08-11","","","-12","483","521","-22","367","","45","2","7","48","9","","97","-53","119","36","","","20","-9","","","-40","12","-31","59","","75","-136","","","36","12","","-9","","","129","20","-18","34"
"2020-08-12","","","35","-101","-261","154","1192","","18","-4","48","19","14","","-14","67","-7","70","","","112","96","","","-12","-12","-36","33","","-20","306","","","-10","-33","-120","32","","","44","11","0","5"
"2020-08-13","","","-27","-190","-26","-112","-909","","52","-12","-56","-1","6","","17","89","-12","-50","","","-129","-36","","","141","26","44","-54","","9","-22","","","-10","-10","36","-36","","","139","-20","0","-24"
"2020-08-14","","","28","163","46","-31","559","","-46","5","17","-7","10","","61","23","-38","92","","","29","42","","","-56","5","4","14","","33","-231","","","39","34","308","100","","","-80","23","23","33"
"2020-08-15","","","-3","151","24","113","1043","","16","3","2","-25","-43","","-36","-24","20","-48","","","-4","-22","","","-40","-12","-26","16","","-79","344","","","-65","-34","-280","-24","","","-81","-12","88","-52"
"2020-08-16","","","-12","-378","120","-65","-1364","","6","-28","54","-10","37","","-42","-109","29","-63","","","-9","-40","","","96","-23","35","33","","7","-15","","","28","-21","-132","8","","","-4","-14","-74","172"
"2020-08-17","","","8","-62","-307","-62","-78","","-47","25","-57","23","-50","","-85","-53","-67","20","","","105","-33","","","-74","-7","31","-42","","-65","-23","","","-73","53","396","-39","","","31","28","-52","-167"
"2020-08-18","","","7","354","224","98","189","","27","-40","41","53","20","","135","167","78","87","","","-73","66","","","18","-2","-50","-27","","148","-240","","","61","30","-79","-84","","","153","-9","-42","38"
"2020-08-19","","","-8","-136","-16","-55","562","","-56","90","-9","-45","6","","-45","-104","-26","-37","","","51","28","","","-75","22","15","-9","","11","205","","","-18","11","597","48","","","-46","39","43","-66"
"2020-08-20","","","-4","-54","-21","9","108","","42","9","3","24","13","","-57","17","-94","-35","","","-32","-26","","","56","8","-17","-1","","-76","-309","","","-42","-99","-727","44","","","-24","-4","5","27"
"2020-08-21","","","-44","57","26","2","36","","-12","-61","-15","-22","38","","25","-8","93","60","","","-52","113","","","-65","19","-19","102","","-10","","","","-11","48","39","-2","","","-73","-24","12","187"
"2020-08-22","","","23","-7","-72","-13","31","","9","8","18","-31","-9","","26","40","1","-58","","","65","-83","","","20","-41","19","-64","","47","","","","-48","-21","-6","-33","","","70","-27","27","-132"
"2020-08-23","","","1","-127","-176","-31","-853","","-44","-44","2","55","-18","","-35","-12","-59","66","","","-13","9","","","38","-9","-22","86","","-95","-161","","","29","-12","25","9","","","-231","44","-17","-50"
"2020-08-24","","","-86","-100","183","0","-208","","45","6","-5","-3","-43","","8","-98","27","-41","","","4","-2","","","-27","20","-2","15","","31","110","","","102","7","-26","-27","","","-13","-17","4","49"
"2020-08-25","","","30","245","-21","28","376","","-22","-12","17","-35","86","","46","151","-17","34","","","5","-70","","","51","-27","2","-33","","71","1129","","","-95","7","56","138","","","113","50","-3","10"
"2020-08-26","","","71","-41","-9","73","990","","-19","34","-6","9","-36","","67","-85","51","-51","","","-51","86","","","-47","18","41","-80","","2","-380","","","48","-9","-110","-135","","","34","-12","-4","-30"
"2020-08-27","","","-33","40","29","-77","73","","34","-15","14","132","-17","","-17","158","-21","-14","","","180","-47","","","52","-1","20","-3","","42","-56","","","103","58","140","39","","","-42","35","-10","10"
"2020-08-28","","","27","-66","-28","155","-636","","-16","1","23","-93","89","","151","-12","65","59","","","23","15","","","-10","3","-34","62","","-9","-169","","","-61","-18","8","123","","","-33","-17","18","-46"
