"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2020-04-11","","","","","","0","","","","","","","","","","","","","",""
"2020-04-12","","","","","","0","","","","","","","","","","","","","",""
"2020-04-13","","","","","","0","","","","","","","","","","","","","",""
"2020-04-14","","","","","","0","","","","","","","","","","","","","",""
"2020-04-15","","","","","","0","","","","","","","","","","","","","",""
"2020-04-16","","","","","","0","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","0","","","","","","","","","","","","","",""
"2020-04-19","","","","","","0","","","","","","","","","","","","","",""
"2020-04-20","","","","","","0","","","","","","","","","","","","","",""
"2020-04-21","","","","","","0","","","","","","","","","","","","","",""
"2020-04-22","","","","","","0","","","","","","","","","","","","","",""
"2020-04-23","","","","","","","","","","","","","","","","0","","","",""
"2020-04-24","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","0","","","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","0","","","0","","","","","","","","","","0","","","",""
"2020-04-28","","","","","","0","","","","","","","","","","","","","",""
"2020-04-29","","","","","","0","","","","","","","","","","0","","","",""
"2020-04-30","","","","","","0","","","","","","","","","","","","","",""
"2020-05-01","","","0","","","0","","","","","","","","","","","","","",""
"2020-05-02","","","","","","0","","","","","","","","","","","","","",""
"2020-05-03","","","","","","","","","","","","","","","","","","","",""
"2020-05-04","","","","","","0","","","","","","","","","","0","","","",""
"2020-05-05","","","","","","","","","","","","","","","","","","","",""
"2020-05-06","","","","","","","","","","","","","","","","","","","",""
"2020-05-07","","","","","","0","","","","","","","","","","","","","",""
"2020-05-08","","","0","","","0","","","","","","","","","","","","","",""
"2020-05-09","","","0","","","","","","","","","","","","","","","","",""
"2020-05-10","","","0","","","0","","","","","","","","","","","","","",""
"2020-05-11","","","","","","","","","","","","","","","","","","","",""
"2020-05-12","","","","","","","","","","","","","","","","","","","",""
"2020-05-13","","","","","","0","","","","","","","","","","","","","",""
"2020-05-14","","","","","","0","","","","","","","","","","","","","",""
"2020-05-15","","","","","","","","","","","","","","","","","","","",""
"2020-05-16","","","","","","0","","","","","","","","","","","","","",""
"2020-05-17","","","0","","","0","","","","","","","","","","","","","",""
"2020-05-18","","","0","","","0","","","","","","","","","","0","","","",""
"2020-05-19","","","","","","0","","","","","","","","","","","","","",""
"2020-05-20","","","0","","","0","","","","","","","","","","0","","","",""
"2020-05-21","","","0","","","0","","","","","","","","","","0","","","",""
"2020-05-22","","","","","","0","","","","","","","","","","","","","",""
"2020-05-23","","","","","","0","","","","","","","","","","","","","",""
"2020-05-24","","","0","","","0","","","","","","","","","","0","","","",""
"2020-05-25","","","0","","","0","","","","","","","","","","0","","0","",""
"2020-05-26","","","0","","","1","","","","","","","","","","","0","","",""
"2020-05-27","","","0","","","0","","","","","","","","","","","","0","",""
"2020-05-28","","","","","","0","","","","","","","","","","1","0","","",""
"2020-05-29","","","0","","","0","","","","","","","","","","0","0","0","",""
"2020-05-30","","","0","","","0","","","","0","","","","","","0","0","","",""
"2020-05-31","0","","0","","","0","","","","","","","","","0","0","0","0","",""
"2020-06-01","0","","0","","","0","","","","0","","","","","0","0","0","0","",""
"2020-06-02","0","","0","","","0","","","","0","0","","","","0","1","0","0","",""
"2020-06-03","0","","0","","","0","","","","0","0","","","","0","0","0","","",""
"2020-06-04","0","","0","","","0","","","","0","0","","","","0","0","0","0","",""
"2020-06-05","0","","0","","","","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-06","0","","0","","","0","","","0","0","0","1","","0","0","0","0","","",""
"2020-06-07","0","","","","","0","","","0","0","0","0","","0","0","0","0","","",""
"2020-06-08","0","","0","","","0","","","0","0","0","0","","0","0","0","1","0","",""
"2020-06-09","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-10","0","","0","","","0","","","0","0","0","0","","0","0","0","1","0","",""
"2020-06-11","0","","0","","","1","","","0","0","0","0","","0","0","0","0","","",""
"2020-06-12","0","","0","","","1","","","0","0","0","0","","0","0","0","0","","",""
"2020-06-13","0","","0","","","0","","","","0","0","0","","0","0","0","0","0","",""
"2020-06-14","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-15","0","","0","","","0","","","0","0","0","0","","0","0","1","0","0","",""
"2020-06-16","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-17","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-18","0","","0","","","1","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-19","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-20","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-21","0","","0","","","0","","","0","0","0","0","","0","0","0","0","","",""
"2020-06-22","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-23","0","","0","","","0","","","1","0","0","0","","0","0","0","0","0","",""
"2020-06-24","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-25","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-26","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-27","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-28","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-06-29","0","","0","","","0","","","0","0","0","1","","0","0","0","0","","",""
"2020-06-30","0","","0","","","0","","","0","0","0","0","","0","0","1","0","0","",""
"2020-07-01","0","","0","","","0","","","0","0","1","0","","0","0","0","0","0","",""
"2020-07-02","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-03","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-04","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-05","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-06","0","","1","","","0","","","0","0","0","1","","0","0","0","0","0","",""
"2020-07-07","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-08","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-09","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-10","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-11","0","","1","","","0","","","0","0","0","0","","0","0","1","0","0","",""
"2020-07-12","1","","0","","","0","","","0","0","0","0","","0","0","0","1","0","",""
"2020-07-13","0","","0","","","1","","","1","0","0","0","","0","0","0","0","0","",""
"2020-07-14","1","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-15","0","","0","","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-16","0","","0","0","","1","","","0","0","0","0","","0","0","0","1","0","",""
"2020-07-17","0","","0","0","","0","","","0","0","0","0","","0","0","0","1","0","",""
"2020-07-18","0","","0","0","","0","","","0","0","0","0","","0","0","2","0","0","",""
"2020-07-19","0","","1","0","","0","","","0","0","0","0","","0","0","0","0","0","",""
"2020-07-20","0","","0","0","","0","","0","0","0","0","0","","0","0","0","1","0","",""
"2020-07-21","0","","0","0","","0","","0","0","0","0","0","","0","0","1","0","0","",""
"2020-07-22","0","","0","1","","0","","0","0","0","0","0","","0","0","0","0","0","",""
"2020-07-23","0","","1","0","","1","","0","1","0","1","0","","0","0","1","0","0","",""
"2020-07-24","1","","0","0","","0","","2","0","0","0","0","","0","0","1","0","0","",""
"2020-07-25","0","","1","0","","0","","1","0","0","2","0","","1","0","0","0","0","",""
"2020-07-26","0","","0","0","","0","","0","0","0","0","1","","0","0","0","1","0","",""
"2020-07-27","0","","0","0","","0","","0","0","1","1","0","","0","0","0","0","0","",""
"2020-07-28","1","","1","0","","0","","1","0","0","0","0","","0","0","1","0","0","",""
"2020-07-29","0","","0","0","","0","","0","0","0","0","1","","0","0","0","0","0","",""
"2020-07-30","0","","1","0","","0","","0","0","0","1","0","","0","0","0","0","0","",""
"2020-07-31","0","","2","0","","0","","0","1","0","0","0","","0","0","0","0","0","",""
"2020-08-01","0","","2","0","","0","","1","1","0","1","1","","0","0","1","1","0","",""
"2020-08-02","0","","0","0","","0","","0","0","0","0","0","","0","0","1","0","0","",""
"2020-08-03","1","","0","0","","0","","0","0","0","0","0","","0","0","1","0","0","",""
"2020-08-04","0","","1","0","","0","","0","0","0","1","0","","0","0","1","0","0","",""
"2020-08-05","0","","1","0","","1","","1","1","0","3","0","","0","0","0","0","0","",""
"2020-08-06","0","","0","0","","0","","2","0","0","0","0","","0","0","1","0","0","",""
"2020-08-07","0","","1","0","","1","","1","0","0","0","1","","0","0","1","0","0","",""
"2020-08-08","1","","0","0","","0","","1","1","0","1","0","","0","0","0","0","0","",""
"2020-08-09","0","","1","0","","0","","1","0","0","0","0","","0","0","0","0","0","",""
"2020-08-10","0","","1","0","","0","","1","1","0","1","1","","0","0","1","0","1","",""
"2020-08-11","0","","1","0","","1","","0","0","0","0","0","","0","0","3","0","0","",""
"2020-08-12","0","","1","1","","0","","2","0","1","0","0","","0","0","1","0","0","",""
"2020-08-13","0","","0","0","","0","","0","0","0","1","1","","0","0","1","0","0","",""
"2020-08-14","0","","2","0","","0","","0","0","0","0","1","","0","0","6","1","0","",""
"2020-08-15","0","","2","0","","0","","1","1","0","0","0","","0","0","3","0","0","",""
"2020-08-16","0","","2","0","","5","","0","1","0","0","0","","0","1","1","0","0","",""
"2020-08-17","2","","0","0","","1","","5","0","0","1","1","","0","0","3","0","0","",""
"2020-08-18","0","","0","0","","0","","0","0","0","2","0","","1","0","2","0","1","",""
"2020-08-19","0","","3","0","","0","","0","1","0","0","0","","0","1","2","0","0","",""
"2020-08-20","0","","0","0","","0","","0","0","0","1","0","","0","0","8","0","0","",""
"2020-08-21","1","","1","0","","1","","0","0","0","5","4","","0","0","0","0","0","",""
"2020-08-22","0","","2","0","","1","","0","0","0","0","1","","0","0","9","2","0","",""
"2020-08-23","1","","0","0","","0","","0","1","0","1","0","","0","0","2","0","0","",""
"2020-08-24","0","","1","0","","0","","3","2","1","0","1","","0","0","3","0","0","",""
"2020-08-25","2","","0","0","","0","","0","2","0","1","2","","0","0","2","0","1","",""
"2020-08-26","0","","0","0","","1","","0","0","0","0","0","","0","0","12","0","0","",""
"2020-08-27","1","","0","0","","3","","0","0","0","1","0","","0","0","4","1","0","",""
"2020-08-28","0","","0","0","","1","","0","0","0","0","2","","0","0","4","0","0","",""
"2020-08-29","0","","0","0","","1","","1","1","0","1","1","","0","0","0","0","1","",""
"2020-08-30","0","","0","0","","2","","1","0","0","1","0","","0","0","2","1","0","",""
"2020-08-31","0","","0","0","","0","","0","1","0","2","0","","0","0","4","0","0","",""
"2020-09-01","0","","1","0","","0","","2","0","0","0","0","","0","0","1","0","0","",""
"2020-09-02","0","","3","0","","0","","1","0","0","0","0","","0","0","3","0","0","",""
"2020-09-03","0","","1","0","","1","","0","0","0","0","0","","1","0","7","0","0","",""
"2020-09-04","0","","0","0","","2","","1","1","0","0","2","","0","0","3","2","0","",""
"2020-09-05","0","","0","0","","1","","1","4","0","0","0","","0","0","4","1","0","",""
"2020-09-06","1","","0","0","","1","","1","1","0","2","0","","0","0","4","0","0","",""
"2020-09-07","0","","1","0","","0","","0","1","0","3","0","","0","0","6","1","0","",""
"2020-09-08","0","","3","0","","3","","0","0","0","2","0","","0","0","4","1","0","",""
"2020-09-09","0","","2","0","","0","","4","0","0","0","0","","0","0","6","0","0","",""
"2020-09-10","1","","0","0","","0","","1","0","0","0","7","","0","0","2","1","0","",""
"2020-09-11","2","","2","0","","1","","0","0","0","1","1","","1","0","3","3","0","",""
"2020-09-12","0","","1","0","","0","","0","0","0","3","1","","2","0","6","2","0","",""
"2020-09-13","0","","2","0","","0","","0","2","0","0","0","","1","0","8","1","0","",""
"2020-09-14","0","","1","0","","0","","1","3","0","1","3","","3","0","3","0","0","",""
"2020-09-15","0","","1","0","","0","","0","0","0","1","1","","1","0","5","3","0","",""
"2020-09-16","0","","0","0","","1","","0","1","0","3","2","","6","0","1","0","0","",""
"2020-09-17","0","","0","0","","0","","0","3","0","1","1","","0","0","3","2","0","",""
"2020-09-18","0","","1","0","","0","","1","1","0","0","3","","1","0","4","1","0","",""
"2020-09-19","0","","2","0","","0","","2","3","0","0","0","","2","0","5","4","0","",""
"2020-09-20","0","","1","0","","0","","1","1","5","0","3","","1","0","2","2","0","",""
"2020-09-21","0","","0","0","","3","","0","0","0","0","8","","3","0","4","0","0","",""
"2020-09-22","0","","1","0","","1","","0","2","0","0","2","","1","0","11","1","0","",""
"2020-09-23","0","","0","0","","0","","0","3","0","12","2","","0","0","3","0","0","",""
"2020-09-24","7","","1","0","","0","","0","0","0","1","0","","0","0","11","1","0","",""
"2020-09-25","4","","0","0","","0","","0","3","4","1","1","","0","1","5","3","0","",""
"2020-09-26","4","","3","0","","0","","6","0","0","0","3","","0","1","2","2","0","",""
"2020-09-27","0","","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","",""
"2020-09-28","2","","0","0","","0","","4","0","3","5","3","","0","0","3","0","0","",""
"2020-09-29","0","","0","0","","5","","0","3","2","0","4","","2","0","3","3","0","",""
"2020-09-30","3","","1","0","","0","","1","0","1","0","2","","8","1","6","0","0","",""
"2020-10-01","1","","7","0","","0","","3","2","0","0","0","","0","0","10","6","0","",""
"2020-10-02","3","","2","0","","0","","0","6","4","1","0","","0","0","4","0","0","",""
"2020-10-03","0","","0","1","","6","","1","0","0","5","0","","0","0","8","1","0","",""
"2020-10-04","4","","2","0","","1","","0","1","0","0","6","","1","0","8","0","0","",""
"2020-10-05","4","","5","0","","3","","0","1","2","1","2","","0","0","2","3","0","",""
"2020-10-06","1","","0","0","","2","","1","5","3","0","4","","0","0","9","0","0","",""
"2020-10-07","1","","0","1","","0","","0","1","0","0","5","","0","0","14","0","0","",""
"2020-10-08","0","","1","0","","0","","2","3","0","8","0","","0","0","10","0","0","",""
"2020-10-09","2","","4","0","","0","","1","4","1","1","4","","0","0","7","1","0","",""
"2020-10-10","0","","8","0","","2","","0","2","0","0","1","","1","0","9","0","0","",""
"2020-10-11","4","","0","0","","2","","2","3","2","2","5","","0","0","2","3","0","",""
"2020-10-12","2","","3","1","","5","","0","1","0","4","0","","0","0","6","0","0","",""
"2020-10-13","4","","4","0","","1","","1","0","0","8","3","","0","0","0","0","0","",""
"2020-10-14","2","","2","0","","1","","0","1","0","2","6","","0","0","6","0","0","",""
"2020-10-15","2","","3","0","","0","","0","2","0","2","4","","0","0","9","1","0","",""
"2020-10-16","0","","0","1","","9","","0","0","0","3","0","","0","1","5","5","0","",""
"2020-10-17","2","","1","0","","1","","0","3","3","2","4","","0","0","7","3","0","",""
"2020-10-18","1","","4","0","","0","","0","0","0","2","3","","6","0","4","2","0","",""
"2020-10-19","0","","5","0","","1","","1","2","0","4","3","","0","0","3","2","0","",""
"2020-10-20","2","","2","0","","4","","0","0","0","0","5","","0","1","5","5","0","",""
"2020-10-21","1","","3","0","","3","","0","5","0","0","0","","2","1","5","6","0","",""
"2020-10-22","1","","5","0","","0","","0","2","1","2","5","","0","0","5","2","0","",""
"2020-10-23","7","","2","0","","2","","0","2","5","3","0","","0","0","4","1","0","",""
"2020-10-24","1","","3","0","","4","","1","3","2","2","1","","0","0","5","3","0","",""
"2020-10-25","5","","5","0","","1","","0","0","1","0","6","","0","1","7","0","0","",""
"2020-10-26","2","","1","0","","3","","2","0","1","0","1","","1","0","0","4","5","",""
"2020-10-27","0","","4","1","","2","","1","3","0","2","1","","1","0","3","6","0","",""
"2020-10-28","2","","4","0","","0","","0","1","0","1","1","","2","0","5","10","1","",""
"2020-10-29","3","","1","1","","4","","0","0","0","0","5","","0","0","9","2","1","",""
"2020-10-30","1","","2","0","","1","","0","2","2","5","3","","0","1","7","3","1","",""
"2020-10-31","2","","7","0","","0","","0","1","2","3","2","","2","1","0","6","1","",""
"2020-11-01","4","","1","0","","5","","0","5","0","3","1","","2","0","5","2","0","",""
"2020-11-02","3","","3","0","","1","","0","4","1","1","1","","1","0","4","2","0","",""
"2020-11-03","1","","2","0","","0","","1","1","2","5","1","","0","0","8","4","1","",""
"2020-11-04","0","","6","0","","0","","1","1","0","4","3","","0","0","6","7","0","",""
"2020-11-05","3","","1","0","","2","","0","2","0","0","5","","1","0","9","2","1","",""
"2020-11-06","0","","7","0","","2","","0","1","0","1","3","","0","0","8","4","1","",""
"2020-11-07","4","","4","0","","5","","0","2","1","1","3","","0","3","2","3","0","",""
"2020-11-08","3","","1","0","","4","","0","1","0","0","3","","0","0","2","9","1","",""
"2020-11-09","4","","3","0","","1","","0","3","0","0","1","","0","0","8","0","2","",""
"2020-11-10","0","","1","0","","3","","0","3","4","3","1","","3","1","6","3","0","",""
"2020-11-11","1","","1","0","","2","","2","3","6","1","2","","1","0","8","2","0","",""
"2020-11-12","3","","3","0","","1","","0","2","1","5","1","","3","0","3","3","0","",""
"2020-11-13","2","","3","0","","1","","0","2","3","0","3","","2","0","6","3","0","",""
"2020-11-14","2","","0","1","","0","","0","2","6","0","6","","0","0","4","5","0","",""
"2020-11-15","0","","0","0","","4","","0","0","0","0","3","","3","0","6","4","1","",""
"2020-11-16","0","","4","1","","4","","0","2","0","0","1","","1","0","5","0","1","",""
"2020-11-17","1","","2","0","","1","","1","2","1","4","6","","1","0","5","3","0","",""
"2020-11-18","3","","4","0","","0","","0","2","4","2","3","","0","0","3","7","0","",""
"2020-11-19","1","","2","0","","1","","0","0","2","5","8","","0","0","3","4","0","",""
"2020-11-20","3","","2","0","","3","","0","4","1","3","1","","1","0","3","7","0","",""
"2020-11-21","6","","0","0","","0","","0","1","1","4","2","","3","0","7","1","0","",""
"2020-11-22","11","","1","0","","0","","0","4","1","5","5","","3","0","15","7","0","",""
"2020-11-23","1","","4","0","","1","","1","1","3","2","1","","1","0","2","4","1","",""
"2020-11-24","7","","2","0","","1","","0","2","2","0","1","","2","0","4","3","0","",""
"2020-11-25","2","","2","0","","2","","0","4","3","1","4","","2","0","2","4","0","",""
"2020-11-26","4","","3","1","","3","","0","1","1","4","1","","1","0","2","6","0","",""
"2020-11-27","3","","2","0","","0","","0","0","4","1","4","","0","2","2","5","0","",""
"2020-11-28","6","","5","0","","0","","0","0","1","0","4","","0","0","4","5","0","",""
"2020-11-29","4","","4","0","","0","","0","0","5","2","3","","0","0","2","6","1","",""
"2020-11-30","2","","2","0","","0","","0","0","3","2","2","","0","0","4","6","0","",""
"2020-12-01","1","","2","0","","2","","0","4","2","4","2","","0","0","4","4","1","",""
"2020-12-26","2","","3","0","","0","","0","2","2","2","4","","0","1","5","0","0","",""
"2020-12-27","2","","3","0","","3","","0","0","2","5","4","","0","1","3","1","1","",""
"2020-12-28","0","","1","0","","2","","1","0","0","1","2","","2","0","5","0","0","",""
"2020-12-29","0","","0","0","","2","","0","1","2","1","6","","3","0","2","7","0","",""
"2020-12-30","4","","1","1","","1","","0","2","4","4","2","","2","3","3","1","0","",""
"2020-12-31","1","","2","2","","2","","0","1","0","1","4","","6","4","1","5","1","",""
"2021-01-01","1","","7","1","","2","","0","2","3","3","2","","0","0","2","0","0","",""
"2021-01-02","2","","2","0","","0","","1","1","0","1","2","","2","3","2","4","1","",""
"2021-01-03","1","","4","1","","3","","0","0","3","5","2","","0","0","2","4","0","",""
"2021-01-04","2","","3","0","","2","","2","2","0","1","2","","1","0","2","2","0","",""
"2021-01-05","0","","4","1","","1","","0","3","2","1","0","","0","3","5","1","3","",""
"2021-01-06","2","","2","1","","2","","0","1","0","4","3","","4","1","3","1","1","",""
"2021-01-07","2","","3","0","","4","","0","3","0","1","2","","0","1","7","2","0","",""
"2021-01-08","0","","3","1","","0","","0","1","3","3","2","","5","0","1","4","0","",""
"2021-01-09","4","","4","0","","1","","0","1","2","5","0","","3","0","2","0","0","",""
"2021-01-10","4","","1","1","","2","","1","1","3","3","3","","1","0","1","2","0","",""
"2021-01-11","1","","4","0","","2","","0","1","0","5","0","","3","1","1","2","0","",""
"2021-01-12","4","","1","0","","0","","1","4","1","6","2","","1","0","2","2","1","",""
"2021-01-13","2","","5","1","","3","","0","0","1","5","1","","0","1","2","3","2","",""
"2021-01-14","4","","1","1","","1","","0","3","1","1","2","","1","1","3","0","0","",""
"2021-01-15","2","","3","0","","1","","1","2","1","4","2","","0","0","5","2","0","",""
"2021-01-16","3","","3","0","","5","","0","0","2","6","0","","1","2","3","1","1","",""
"2021-01-17","2","","0","2","","1","","0","3","1","2","0","","0","5","2","2","1","",""
"2021-01-18","4","","0","0","","0","","0","2","1","3","2","","1","2","0","1","1","",""
"2021-01-19","0","","1","0","","4","","1","4","0","3","2","","0","0","4","5","2","",""
"2021-01-20","3","","2","0","","2","","0","0","1","3","3","","0","0","4","0","0","",""
"2021-01-21","2","","3","0","","3","","1","2","1","3","1","","0","0","1","4","0","",""
"2021-01-22","1","","0","0","","0","","0","0","1","5","2","","1","0","7","2","0","",""
"2021-01-23","1","","2","1","","1","","0","0","0","1","1","","9","2","1","2","2","",""
"2021-01-24","2","","1","1","","1","","0","0","1","1","1","","0","2","5","4","1","",""
"2021-01-25","3","","5","0","","1","","1","0","0","0","3","","0","2","1","0","1","",""
"2021-01-26","1","","7","0","","1","","0","2","0","3","1","","0","0","2","2","0","",""
"2021-01-27","5","","1","1","","0","","0","1","0","5","2","","0","4","1","0","0","",""
"2021-01-28","2","","0","0","","1","","0","3","1","1","0","","0","0","6","4","1","",""
"2021-01-29","0","","3","0","","1","","0","0","4","4","1","","0","1","7","1","0","",""
"2021-01-30","1","","0","0","","1","","0","2","0","3","1","","0","0","2","7","1","",""
"2021-01-31","2","","0","0","","2","","0","0","0","7","0","","5","3","1","0","1","",""
"2021-02-01","3","","3","0","","4","","0","1","0","2","1","","0","1","0","1","1","",""
"2021-02-02","0","","7","1","","3","","0","1","0","1","1","","0","0","2","0","0","",""
"2021-02-03","3","","1","0","","1","","0","1","1","1","1","","0","2","8","1","0","",""
"2021-02-04","1","","1","0","","1","","0","2","0","2","1","","1","0","6","2","0","",""
"2021-02-05","2","","0","0","","1","","0","3","2","5","2","","0","0","4","0","0","",""
"2021-02-06","0","","0","2","","1","","0","2","1","4","1","","0","0","4","0","1","",""
"2021-02-07","2","","1","0","","2","","0","1","0","5","0","","0","0","5","1","2","",""
"2021-02-08","2","","1","0","","2","","0","3","0","0","0","","0","1","4","3","0","",""
"2021-02-09","2","","0","1","","1","","0","1","0","4","1","","0","0","6","2","1","",""
"2021-02-10","0","","2","0","","0","","0","2","1","5","1","","0","1","4","1","1","",""
"2021-02-11","6","","2","0","","2","","0","1","3","1","0","","0","0","0","1","0","",""
"2021-02-12","4","","1","0","","1","","1","2","0","1","0","","0","0","7","1","0","",""
"2021-02-13","0","","3","0","","1","","0","1","1","2","3","","1","1","0","3","0","",""
"2021-02-14","4","","1","0","","0","","0","1","0","0","0","","0","3","2","3","1","",""
"2021-02-15","1","","1","0","","2","","0","3","0","0","1","","0","0","1","3","1","",""
"2021-02-16","2","","2","0","","2","","0","4","0","0","4","","0","0","3","1","0","",""
"2021-02-17","2","","1","0","","0","","0","0","2","1","0","","1","0","4","3","2","",""
"2021-02-18","0","","0","0","","0","","0","0","1","3","2","","1","1","3","2","0","",""
"2021-02-19","4","","3","0","","0","","0","0","0","2","1","","0","0","2","2","1","",""
"2021-02-20","2","","0","0","","2","","0","0","0","2","2","","0","1","1","3","0","",""
"2021-02-21","1","","0","0","","0","","0","2","0","4","0","","0","1","4","2","1","",""
"2021-02-22","1","","2","0","","2","","0","2","1","3","1","","0","1","1","1","1","",""
"2021-02-23","3","","1","1","","1","","1","0","0","0","1","","0","2","2","1","1","",""
"2021-02-24","0","","4","0","","0","","0","3","0","3","1","","0","1","3","0","2","",""
"2021-02-25","3","","0","0","","0","","0","1","2","1","3","","0","1","1","2","0","",""
"2021-02-26","1","","0","0","","0","","0","4","0","2","0","","1","4","1","1","0","",""
"2021-02-27","1","","2","0","","0","","0","0","0","3","2","","0","1","7","2","0","",""
"2021-02-28","4","","0","0","","0","","1","2","1","0","0","","0","0","3","4","0","",""
"2021-03-01","2","","1","0","","1","","0","0","0","1","1","","0","1","2","4","0","",""
"2021-03-02","1","","1","0","","2","","0","1","0","1","2","","0","1","2","5","0","",""
"2021-03-03","3","","3","0","","0","","0","2","2","1","1","","0","0","1","2","0","",""
"2021-03-04","0","","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","",""
"2021-03-05","3","","0","0","","4","","0","1","0","1","0","","0","0","4","3","0","",""
"2021-03-06","1","","1","0","","2","","0","3","0","2","1","","0","0","2","2","2","",""
"2021-03-07","2","","1","0","","1","","0","1","1","1","1","","0","1","2","1","1","",""
"2021-03-08","2","","0","0","","1","","0","3","0","2","2","","0","0","2","0","0","",""
"2021-03-09","3","","0","0","","1","","1","2","0","2","2","","2","0","1","2","0","",""
