"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-03-21","","1","","","","","","0","","7","0","","","","","8","","","20","","","","","","","10","2","","1","2","","2","","0"
"2020-03-22","","-1","","","","1","","-8","","-2","","","","","0","14","","2","6","","","","","","","3","-5","","3","6","","0","","2"
"2020-03-23","","1","","","1","1","","2","","16","8","","","","2","21","","","15","","","","","","","5","-3","","0","5","","-4","",""
"2020-03-24","","-1","","","","","","","","-12","-6","","1","","1","7","","0","18","","","","","","","-7","","","5","6","","5","","2"
"2020-03-25","","2","","","1","","","11","","-7","6","","5","","4","-38","","2","-17","","","","","","","-7","21","","3","-3","","2","-1",""
"2020-03-26","","0","","","3","","","7","","15","-7","","-1","","1","45","","1","-18","","","","","1","","14","9","","1","4","","4","","1"
"2020-03-27","","2","","","-4","1","","-3","","-13","1","","6","","3","35","","16","79","","","","","","","11","1","","11","13","","14","","-1"
"2020-03-28","","7","","","4","","","9","","28","0","","17","","6","-6","","1","-27","","","","","","","","-12","","-7","7","","5","2","-3"
"2020-03-29","","-7","","","0","","","24","-1","2","","","-9","","-14","38","","","73","","","","","","","","11","","-10","3","","4","1","7"
"2020-03-30","","-2","","","","5","","25","","-11","0","","22","","-1","-3","","4","-35","","","","","","","-22","22","","34","7","","34","","-1"
"2020-03-31","","37","","","1","2","","-2","","24","8","","-16","","29","14","","19","90","","","","","-2","","-6","-6","","42","20","","-19","","9"
"2020-04-01","","66","","14","-2","2","","35","","-7","","","-8","","-2","44","","27","-9","","","","","3","1","11","20","","102","30","","15","",""
"2020-04-02","","-1","","","3","1","","136","","-38","-4","2","8","","-2","15","","17","132","","","","","","2","-6","-11","","-11","27","","-22","-1","9"
"2020-04-03","","-30","","-4","3","","","93","1","30","11","","14","","-26","-32","","32","33","","","","","16","","14","50","","101","77","","93","7",""
"2020-04-04","","44","","-7","-10","","","59","1","41","32","5","8","","52","26","","22","163","","","","","-19","","11","17","","15","-167","","16","-4",""
"2020-04-05","","29","","","","","","58","","15","-25","-1","-28","0","-40","-11","","12","103","","","","","31","","-11","70","","155","195","","-9","13","27"
"2020-04-06","","119","","","","","","22","","4","20","-3","3","0","45","-11","","62","44","","","","","-31","","18","34","","-127","-161","","-45","5",""
"2020-04-07","","-134","","-2","12","","","51","","37","33","8","52","","-14","32","","-117","196","","","","","32","","11","-40","","-13","197","","20","","11"
"2020-04-08","","81","","","-12","","","93","","-76","50","","37","","-21","6","","213","86","","","","","","","-10","41","","120","37","","60","-1","8"
"2020-04-09","","-83","","0","31","","8","51","","158","-123","-11","-82","10","59","19","","28","270","","","","","7","","43","154","","112","-68","","81","","4"
"2020-04-10","","76","","","-3","1","","183","","143","9","","-2","-5","-11","-11","","39","189","","","","","-1","2","-7","31","","-5","-206","0","-42","","13"
"2020-04-11","","21","","","-19","","7","166","","58","45","22","113","4","7","2","","54","182","","","","","5","","6","86","","-37","246","","7","","10"
"2020-04-12","","40","","4","","2","6","85","","-27","29","","10","-2","22","-162","","6","216","","","","","","","-2","178","","267","72","","-15","","8"
"2020-04-13","","-38","","1","1","","","356","","92","-85","","13","12","-8","1","","105","400","","","","","-3","","26","-22","","-51","-28","","165","","18"
"2020-04-14","","151","","-3","","","2","51","","106","29","-8","-16","-7","7","172","","110","283","","","","","6","","-3","24","","-274","26","","119","-18","38"
"2020-04-15","","40","","","9","","","17","","95","30","-9","109","0","50","-175","","204","195","","6","","","","","-97","100","","145","-9","","-97","","23"
"2020-04-16","","-227","","-1","-2","","3","62","","167","31","","-87","-12","23","183","","132","365","","2","","","","","54","102","","135","131","","168","","18"
"2020-04-17","","263","","","-2","","","67","","155","-22","-1","-52","15","52","-224","","131","27","","","","","","","2","103","","-83","51","","-167","22","24"
"2020-04-18","2","-92","","","-9","2","","186","","287","43","-2","-1","1","18","66","","86","378","","2","","","-46","","64","127","","25","-23","","350","-20","32"
"2020-04-19","1","69","","","28","3","","110","","389","-23","","130","10","-165","147","","-978","611","","","","","","","-16","90","","216","39","","29","13","23"
"2020-04-20","1","120","","","-7","","","78","","93","-74","","-117","12","-9","-158","","1062","418","","","","","20","","-62","115","","-92","10","","154","2","29"
"2020-04-21","1","-9","","","15","1","","75","","266","71","","-52","","111","218","","-5","361","","1","","","-13","","45","89","","-24","194","","93","","53"
"2020-04-22","1","78","","","11","","","92","","218","-23","","156","","-13","-160","","9","716","","","","","11","","25","141","","-111","-129","","182","","31"
"2020-04-23","4","111","","-2","45","","","128","","226","-18","1","41","-8","0","-73","","217","661","","","","","3","","-59","-17","","406","-6","","-240","1","33"
"2020-04-24","7","34","","","49","","","138","","138","10","","-11","5","52","113","","120","504","","","","","-6","","164","-164","","-238","-578","","129","-13","58"
"2020-04-25","4","59","","","11","1","-27","111","","294","33","","134","8","48","-60","","112","811","","","","","2","1","-72","202","","-63","524","","295","","57"
"2020-04-26","","100","","","-55","8","","293","","193","-10","","-19","13","-225","-82","","171","139","","","","","-12","","-36","222","","203","-12","","-61","-7","40"
"2020-04-27","","21","","","125","9","","190","","303","110","15","146","18","267","181","","25","751","","","","","104","0","129","406","","0","37","","189","","38"
"2020-04-28","0","135","","5","-27","11","28","206","","211","6","","-130","3","-38","56","","248","690","","","","","-65","","-88","-202","","88","6","","208","23","48"
"2020-04-29","","247","","3","-39","12","","125","","363","-62","","-63","1","-90","65","","266","305","","","","","23","","129","58","","799","-548","","-82","5","28"
"2020-04-30","0","-50","","-3","137","6","2","76","","312","72","12","80","1","199","24","","7","640","","","","","-2","","128","86","","31","577","1","181","19","33"
"2020-05-01","","116","","-2","-6","14","-25","223","","299","47","","161","13","69","-72","","190","974","","0","","","68","","51","296","","218","33","","143","-24","37"
"2020-05-02","0","122","","","49","6","","388","","364","-75","","-1","-86","-86","-164","","-16","1058","","","","","-36","2","208","-22","","280","214","0","256","2","127"
"2020-05-03","0","-173","","","-10","3","8","423","","237","135","-6","69","79","-3","94","","50","569","","","","","-56","-2","334","50","","-191","-203","12","98","-20","297"
"2020-05-04","","220","","","-142","5","-12","349","","510","96","-14","-151","","120","184","","-1","1788","","","","","42","","-238","324","","866","-1","13","72","","32"
"2020-05-05","","39","","3","131","17","7","206","","373","-60","1","144","7","-45","-391","","118","831","","","0","","57","","319","111","","654","-587","13","198","21","-262"
"2020-05-06","","75","","1","-204","5","","431","","349","82","2","-170","-1","-37","42","","58","1241","","","","","-30","","228","-6","","698","735","22","-143","","83"
"2020-05-07","0","-128","","9","267","11","","445","","378","-24","5","244","-73","132","222","","138","1081","","","","","2","","-50","-134","","367","104","24","-1","","80"
"2020-05-08","","256","","6","-4","11","-1","338","","406","84","22","-87","9","-204","-159","","135","1264","","","","","2","3","-231","337","","371","-7","30","536","17","151"
"2020-05-09","","-140","","-2","116","23","13","224","","360","-29","-22","-150","101","210","-28","","65","1103","","1","","","160","","-459","-32","","708","42","18","-119","-12","82"
"2020-05-10","","207","","-19","114","4","-12","381","","537","-89","12","138","-125","111","262","","37","2186","","","","","-38","0","305","386","","718","-251","14","88","-4","180"
"2020-05-11","","-8","","18","-277","8","3","310","","232","111","-13","94","93","-73","-117","","406","1049","","","","","132","","512","134","","466","187","","26","","117"
"2020-05-12","","-298","","","444","6","-10","406","","372","16","10","-48","15","2","-170","","254","1051","","","","","-127","","-441","141","","1145","77","2","227","-19","125"
"2020-05-13","","498","","6","-17","4","4","359","","280","91","-3","158","21","63","160","","204","1601","","0","","","237","0","5","289","","362","-18","1","-140","34","85"
"2020-05-14","","-46","","11","-84","0","1","472","4","269","46","13","-193","20","132","216","","132","1364","1","","","","147","3","-450","-129","","580","77","1","553","27","88"
"2020-05-15","","215","","12","7","0","-1","425","","522","-46","6","282","1","-45","-111","","128","1595","","","","","50","","890","542","","353","-29","0","-33","-5","50"
"2020-05-16","","-46","","-9","325","0","11","438","8","1029","217","5","147","10","-109","-94","","81","1784","4","","","","-287","-11","461","225","","520","131","13","151","7","146"
"2020-05-17","","182","","31","-43","","18","422","6","389","-198","-13","-306","-28","-7","221","","241","2340","","","","","389","","-599","171","","606","33","-7","150","-27","81"
"2020-05-18","","-21","","15","182","5","-14","299","12","306","-2","43","529","52","498","77","","160","2091","","0","","","-9","","-71","455","","351","12","0","71","13","172"
"2020-05-19","","-1486","","34","-457","3","12","500","8","458","206","-11","-562","-22","1","-295","","442","2025","-2","","","","141","18","505","272","","670","30","8","204","-7","135"
"2020-05-20","","1694","","31","302","3","5","534","4","316","-142","8","586","75","-178","301","","41","2074","17","-12","","","62","-17","-568","-93","","375","27","","291","61","140"
"2020-05-21","","-2332","","-13","504","16","13","571","2","363","122","44","-289","-63","351","79","","222","2402","","","","","-4","","191","307","","1314","76","-2","574","-27","406"
"2020-05-22","","-119","","-82","668","1","94","660","2","375","61","-11","272","-95","229","-15","","250","3010","-15","","","","139","21","-199","331","","455","62","-2","135","49","-204"
"2020-05-23","","596","","246","-279","6","-29","591","1","294","134","56","130","100","39","25","","190","2329","-3","","","","-68","","166","421","","498","-1236","29","131","90","138"
"2020-05-24","","-483","0","-30","362","37","-18","508","11","375","-86","40","10","110","74","80","","424","2937","3","","","","-40","13","190","123","","2000","1329","-17","462","70","233"
"2020-05-25","","259","","181","245","4","53","635","1","347","-31","-38","-166","-46","110","100","","210","2506","20","0","","","334","6","-146","-54","","-816","66","-167","-249","7","160"
"2020-05-26","","97","","67","187","12","166","412","-59","479","92","38","354","129","195","-5","","239","2170","-17","17","","-1","26","","-173","584","","1495","248","219","728","42","561"
"2020-05-27","","2428","","67","-56","1","-173","792","1","356","125","28","273","-298","173","11","","34","2188","4","","","7","5","","-68","105","","891","-1495","-167","359","82","-216"
"2020-05-28","","106","0","46","-923","10","71","1024","1","566","1","-12","-150","64","-290","164","","-152","2717","11","-16","","9","-133","4","-2","283","","603","117","118","17","-72","768"
"2020-05-29","","-11","","231","1018","","48","1105","0","214","355","-8","160","318","371","116","","568","2755","13","24","","7","249","8","262","423","","799","1611","-155","472","337","-245"
"2020-05-30","","69","1","14","59","0","-85","1163","60","458","209","54","405","45","323","-4","","196","2987","-24","","","9","289","","450","-2","","772","326","241","259","-155","474"
"2020-05-31","","267","","226","527","4","122","1295","1","171","57","6","-157","-113","330","52","","102","2384","57","","","7","-3","9","-143","597","","1416","81","39","-23","328","290"
"2020-06-01","","216","20","5","278","4","125","990","2","546","391","-46","192","178","377","128","","312","1914","-19","-22","","","224","9","31","-135","","1573","-271","-63","649","-70","349"
"2020-06-02","","-54","-16","-39","-157","4","-62","1298","6","478","318","55","339","13","122","55","","168","2702","4","1","12","-10","29","","45","593","","910","339","207","380","195","287"
"2020-06-03","","112","19","416","776","","85","1513","41","525","248","44","-7","90","343","78","","45","2523","31","17","1","-22","158","11","-182","443","0","1002","98","-18","-1860","-56","456"
"2020-06-04","","372","6","268","-494","1","231","1359","46","601","230","59","326","2","-700","89","","128","3066","-11","","-11","71","37","-75","286","-536","","2053","-118","169","2368","95","334"
"2020-06-05","","138","2","-35","450","7","-34","1330","30","519","336","-32","335","203","1223","-76","","291","2422","-19","","19","-53","280","80","159","423","1","1211","205","85","634","131","442"
"2020-06-06","","154","0","577","233","3","200","1320","71","318","355","-50","-37","137","738","295","","377","2463","72","","","80","43","12","-520","-103","4","1574","253","-51","170","116","438"
"2020-06-07","","199","2","-254","304","2","-13","1282","33","-1085","788","96","595","18","278","42","","183","3179","-60","2","9","-84","120","12","477","620","","1357","-2","107","331","-25","471"
"2020-06-08","","239","7","-164","-165","6","322","1007","30","1914","334","-175","236","160","-363","149","","220","2634","173","-20","-23","66","148","13","66","443","","1698","-2430","-408","-266","132","36"
"2020-06-09","1","-2896","-42","579","611","6","-412","1366","26","493","268","62","66","32","-877","138","","-1192","2245","-139","8","63","-66","164","4","250","5","7","1625","2700","181","1311","10","171"
"2020-06-10","1","3330","49","-1797","345","2","43","1501","28","549","391","45","185","-74","1156","65","","1526","3237","-82","13","-50","1","-70","6","258","829","","1477","348","386","-197","73","840"
"2020-06-11","-21","182","-2","437","72","4","440","1877","33","638","411","137","-550","26","543","-20","","-45","3606","222","-24","9","2","-261","19","-149","197","","2420","68","11","573","-309","534"
"2020-06-12","","173","20","-534","-71","13","-49","2137","46","373","-98","1","911","-116","668","129","","369","3379","43","30","-6","88","470","0","154","84","43","2273","239","-274","711","114","400"
"2020-06-13","","157","-3","820","507","5","179","2134","60","645","920","31","102","359","-268","-8","","168","3013","-149","-26","4","-68","241","18","-91","698","7","1808","347","398","400","13","435"
"2020-06-14","2","393","-55","2003","-45","2","109","2224","45","393","-218","-10","-136","-172","448","199","","341","3890","-96","0","-24","121","369","21","365","-23","5","1208","196","-525","525","374","164"
"2020-06-15","1","249","68","-1808","286","5","28","1647","24","448","1011","-5","524","49","-170","82","","-92","2895","32","","10","-48","-50","-5","346","223","","2629","77","367","625","182","624"
"2020-06-16","27","264","-6","262","451","8","25","1859","41","623","734","-144","78","193","1003","19","","323","2727","86","0","18","-103","170","18","-55","-175","","1562","238","216","120","-83","434"
"2020-06-17","","332","11","1628","-276","5","273","2414","-49","808","267","190","85","-15","-268","75","","-40","3255","298","25","","69","76","29","86","758","-26","2340","287","-261","728","156","250"
"2020-06-18","-26","499","-79","466","-707","4","140","2877","125","46","333","-128","77","95","323","157","","99","3455","-194","-25","30","28","-109","27","-47","624","-20","2005","366","325","787","-45","63"
"2020-06-19","2","388","107","-2759","657","7","-99","3137","20","772","908","172","-44","305","666","118","","82","3973","418","","-19","-24","310","15","530","93","48","2251","596","-25","843","90","781"
"2020-06-20","","509","-109","249","-716","23","-16","3630","14","675","168","16","418","-172","473","127","","402","3967","-162","","-11","-30","-12","60","-280","517","","2274","274","-91","473","226","460"
"2020-06-21","1","477","36","1956","1107","2","76","3000","79","343","416","-7","-928","-164","446","66","","84","3744","164","-4","1","-18","832","9","459","-237","-13","2441","743","186","396","-460","395"
"2020-06-22","","443","47","-1491","-3","5","203","2909","46","719","135","95","747","170","-921","205","","277","3761","-7","6","27","143","158","26","343","621","-25","2522","895","-105","1063","504","209"
"2020-06-23","2","521","35","203","323","7","-226","3947","-44","726","627","-75","475","-5","1178","-265","","-265","3095","-196","0","-13","70","-110","19","-82","73","-30","2814","826","76","503","238","351"
"2020-06-24","6","497","-65","226","-429","2","46","3788","131","510","504","165","56","-183","582","558","","536","4116","406","","43","-123","419","54","41","883","81","2920","1111","-459","383","28","583"
"2020-06-25","2","553","88","2294","1454","3","32","3390","44","385","572","45","365","213","576","123","","-176","8631","83","-5","-41","154","168","45","382","198","-21","3467","827","491","990","-53","269"
"2020-06-26","41","605","-4","-1026","-123","2","78","3460","44","665","170","7","116","-290","491","150","","496","5261","-532","25","2","-108","179","32","-998","-41","4","3735","894","80","605","-711","920"
"2020-06-27","","796","-36","-676","753","3","165","2948","89","776","-20","-103","189","128","586","195","","229","6383","-102","","24","154","258","85","1282","735","-18","3713","1151","-36","774","678","155"
"2020-06-28","-30","813","43","1249","-106","3","172","2889","70","387","1310","-39","68","420","1418","118","","29","1403","529","1","-55","26","383","30","207","489","-20","3805","1194","-288","174","200","660"
"2020-06-29","7","731","-16","302","670","3","79","2084","53","768","61","175","288","221","844","29","","-4","5378","129","1","27","-135","-298","40","-2","-232","","4084","624","164","781","-149","678"
"2020-06-30","7","766","-110","1717","356","6","56","2199","64","686","344","-23","242","-420","1356","224","","549","4733","-634","-22","87","-60","815","-5","-131","620","-7","3943","800","-761","639","176","573"
"2020-07-01","3","657","145","-592","-155","6","163","2442","72","625","265","147","-174","278","1186","151","","345","5406","322","24","-114","178","-173","64","165","-112","9","3625","1396","731","984","167","914"
"2020-07-02","9","845","18","479","515","4","-128","2373","-30","708","1177","-17","429","-153","1567","160","","228","5910","75","-25","79","24","229","45","536","839","32","4137","1358","323","784","46","251"
"2020-07-03","7","837","23","365","677","4","-408","2520","94","592","159","20","267","302","1666","211","","323","7121","-503","39","-60","77","744","22","293","591","-61","4165","1786","93","1023","54","1019"
"2020-07-04","3","765","-104","1202","-342","5","759","2505","233","714","178","-28","-225","-322","1621","240","","306","6989","-10","1","20","-139","513","82","-24","-5","42","4907","1827","25","546","-82","486"
"2020-07-05","6","998","101","735","1395","7","-702","2244","77","552","52","-64","482","128","1932","225","","61","6341","747","2","31","216","422","42","-29","919","22","4150","1438","-50","1203","-314","603"
"2020-07-06","16","1322","10","786","-490","21","622","1379","52","953","771","61","322","87","1743","193","","714","31752","-771","23","45","-317","588","83","312","312","0","3827","1787","184","782","566","1428"
"2020-07-07","6","1178","22","1359","868","5","-97","2008","90","912","809","-53","378","803","1605","272","","-578","5015","428","-16","-103","-11","341","15","169","1320","2","2875","2137","-118","873","87","825"
"2020-07-08","2","1062","9","435","869","15","406","2033","136","673","1189","90","198","-133","2348","301","","1038","-19373","-483","29","88","129","676","125","519","728","6","4076","1823","199","1855","-486","1035"
"2020-07-09","7","1555","-3","430","357","16","314","2187","112","714","-559","-34","320","265","2228","339","","163","39590","346","-12","","-33","357","-42","304","-138","1","4652","1630","-313","1094","415","186"
"2020-07-10","0","1608","13","895","324","13","213","2089","100","933","1843","182","395","-139","2313","416","","787","-24928","572","75","-39","246","1142","123","91","584","-13","3680","1175","391","1358","-130","2076"
"2020-07-11","","1813","16","301","1082","13","-1115","1781","117","982","-657","8","-66","753","2798","488","","161","40901","-691","-60","78","-300","-340","105","-311","595","26","3965","1155","111","1126","-26","1050"
"2020-07-12","7","1933","37","1452","1435","10","760","1573","85","879","1540","-243","678","-717","2627","435","","808","-25307","145","33","-74","368","1065","35","901","533","4","3822","1385","105","1377","185","1763"
"2020-07-13","3","1935","5","3091","1116","29","382","1246","130","633","904","142","39","999","2350","244","","404","39346","-146","21","12","-187","906","71","294","795","40","3815","1611","-60","2182","91","1550"
"2020-07-14","5","1916","123","-5585","1432","12","82","1606","170","1270","69","-152","678","150","2884","604","","1161","-25736","679","2","18","247","419","67","243","797","66","5039","1444","176","1385","-111","1030"
"2020-07-15","5","2432","-149","1379","1320","19","468","1647","198","811","1605","313","107","270","3176","828","","58","40721","-341","19","","-322","771","-34","441","979","-55","4918","1499","98","1574","6","1897"
"2020-07-16","4","2593","22","686","1385","16","82","1652","157","974","32","8","333","124","4169","722","","715","-24105","542","210","106","326","559","246","10","214","13","4549","1778","98","2124","533","1715"
"2020-07-17","4","2602","244","1133","1742","25","108","1462","196","892","-614","56","990","607","3693","791","","874","8258","-616","-15","-69","-72","668","110","633","974","54","4538","1373","-163","1950","-306","1866"
"2020-07-18","4","3963","-88","1353","1667","31","482","1475","180","967","2722","151","595","289","4537","593","","949","41188","447","41","2","134","672","-83","49","975","-10","4807","1280","452","1873","678","2250"
"2020-07-19","15","4607","219","7853","1412","26","-78","1211","173","869","718","-168","153","-587","4120","821","","835","-23272","-11","24","","-305","546","229","432","374","10","4555","1386","223","2095","-264","2278"
"2020-07-20","4","4074","-186","-10203","708","20","-178","954","196","1103","546","381","1299","4","3648","794","","701","8240","-658","-10","-13","129","1010","29","587","608","22","4985","786","202","2029","577","2159"
"2020-07-21","5","5378","104","2902","1477","14","246","1349","174","934","-204","-315","518","1351","3649","720","","912","8207","446","62","","207","339","151","-97","1958","69","5389","1776","252","2128","279","2412"
"2020-07-22","9","6045","200","371","1502","29","927","1227","149","1044","45","282","453","-274","4764","1038","","741","10705","73","-35","71","194","1304","142","598","925","137","5425","1512","126","2300","533","2263"
"2020-07-23","19","5103","15","815","1312","20","296","1041","174","1145","684","44","808","629","5030","1078","","170","9895","221","32","33","223","928","98","548","886","22","6896","1696","206","2516","-121","2436"
"2020-07-24","19","8147","103","1901","2133","23","622","1025","190","1163","2328","312","44","588","5007","885","","914","9615","-156","78","-174","-167","2030","34","415","494","17","6361","1746","100","2667","333","2149"
"2020-07-25","31","10708","134","1656","2803","29","-76","1142","146","986","39","-14","832","-187","5072","1103","","646","9251","-520","2","125","202","1389","199","710","-320","-363","6988","1640","105","2866","461","2471"
"2020-07-26","28","7193","-74","10688","2605","35","717","1075","175","1119","1730","78","615","1440","5199","927","","1183","9431","309","102","-14","-357","1376","133","534","3216","392","7410","","37","3351","90","2341"
"2020-07-27","20","6051","113","-12541","2192","23","-356","613","258","1123","-2027","211","470","251","5324","702","","754","7924","239","69","","395","1393","-23","23","-435","-495","6993","1104","147","3505","233","2037"
"2020-07-28","25","5487","201","-1936","2480","24","957","1056","168","1030","3432","101","360","574","5536","1167","","429","7717","-124","-59","44","131","1325","94","1137","1609","529","6547","1924","221","3458","76","2209"
"2020-07-29","65","10093","79","4847","2328","44","32","1035","202","1237","894","-224","669","-27","5503","903","","1092","8958","766","71","11","35","1068","342","237","1911","17","6426","1874","216","3383","402","2294"
"2020-07-30","42","10167","65","1865","2082","38","686","1093","215","1056","-566","-5","-61","939","6128","506","","945","11400","-232","-52","105","-340","1074","-21","293","1245","53","5864","1811","219","3705","-59","2434"
"2020-07-31","78","13271","20","5365","2986","35","253","1195","209","1238","1212","383","732","1228","5511","1310","","498","51446","469","60","-114","280","1628","293","945","215","-114","6306","1986","274","4422","368","2496"
"2020-08-01","88","6381","133","-2483","3521","28","-397","1118","280","1154","-152","105","882","272","5144","1129","","868","-31525","-15","98","110","134","1508","157","1210","4","-31","5454","2083","252","3587","434","2617"
"2020-08-02","98","8555","-88","-1187","2762","38","353","961","337","1081","809","32","444","138","5532","1169","","577","9509","-281","-38","23","-7","1528","177","551","3094","151","5875","1891","141","3873","-18","2739"
"2020-08-03","96","7822","88","5084","2297","43","242","805","286","856","526","115","590","1776","4752","962","","1273","8968","-433","29","82","-33","1288","199","501","-1305","30","5609","983","","4441","83","2716"
"2020-08-04","98","9747","34","17065","2464","46","645","674","259","1074","2216","98","390","-325","6259","1083","","864","7760","300","37","-31","-50","1480","165","581","3891","95","5488","785","131","2948","455","2752"
"2020-08-05","99","10128","135","-13780","2701","64","294","1076","348","1073","907","-445","-213","1873","5619","1195","","564","10309","326","10","-103","942","1241","286","1160","-144","-127","4749","2065","-13","4078","379","2778"
"2020-08-06","96","10328","107","1995","3416","57","726","1299","4","1034","359","658","972","-246","6805","1298","","825","11514","421","63","168","-168","1699","161","1035","1863","-584","5684","2451","233","4586","369","2992"
"2020-08-07","99","10171","51","1211","3646","47","602","1192","520","1193","812","-234","772","1499","6670","1251","","394","10483","75","47","-114","-287","1929","241","1039","-374","638","5880","2296","-8","4404","-199","2857"
"2020-08-08","129","10080","110","1654","3992","52","414","1404","259","977","-3031","267","463","1167","7178","1420","","1284","12923","48","-14","23","104","1547","261","998","-108","-661","5883","2146","146","4660","656","3004"
"2020-08-09","139","10820","-383","-707","3934","89","-199","1300","506","1202","2922","291","344","394","5985","1211","","928","12147","625","-16","64","669","1627","286","975","3671","6","5994","2092","283","4571","552","2939"
"2020-08-10","135","7665","507","2633","3021","80","969","707","317","902","744","-124","633","924","4267","1184","","677","9181","30","81","81","123","1630","215","986","705","711","5914","1139","62","4113","389","2905"
"2020-08-11","139","9024","38","387","4071","75","-117","1257","227","1118","860","250","564","226","6257","1417","","906","11088","-397","67","-110","-581","1442","276","1000","-1172","3","6260","2013","164","5041","411","2931"
"2020-08-12","136","9597","63","27445","3741","81","481","1113","668","1152","-2906","-632","482","1245","7883","1212","","939","12712","-82","37","123","437","1876","138","1020","4787","17","5443","1897","110","4475","454","2936"
"2020-08-13","137","9996","103","-26991","3906","91","1041","956","570","881","3095","951","536","693","6706","1564","","1136","11813","136","-130","-156","5","1981","669","1027","-2204","1","5835","1931","121","4537","206","2997"
"2020-08-14","149","8943","170","2265","3911","86","182","1192","286","1286","3646","62","540","1175","7908","1569","","796","12608","319","8","164","574","1977","287","1077","4796","149","5890","1921","164","4512","411","3035"
"2020-08-15","120","8732","-52","463","3536","81","367","1276","369","1223","291","54","532","-279","8818","1608","","812","12020","53","224","56","-686","2375","359","1028","695","68","5860","1863","167","4774","258","3074"
"2020-08-16","93","8012","-167","-1213","2187","93","858","652","300","1120","1598","163","268","835","7040","1530","","1158","11111","219","66","-44","353","3045","378","712","2096","19","5950","1102","127","4357","62","3066"
"2020-08-17","46","6780","326","11279","2525","114","555","787","545","1033","1102","-209","-21","1386","6317","1725","","900","7470","-148","-112","154","93","2244","297","1942","1419","20","5890","-228","143","3798","290","3080"
"2020-08-18","84","9652","96","-4912","3257","89","808","1374","339","1156","647","288","1058","1266","7665","1758","","1091","12142","-368","203","-10","14","2102","367","1705","196","20","5709","2804","205","4218","848","3175"
"2020-08-19","75","9742","172","9520","2884","91","818","1398","342","1114","994","235","708","967","8642","2333","","976","13165","679","76","89","-320","2589","384","1683","-1950","25","5795","1763","236","5076","-335","3169"
"2020-08-20","76","9393","49","-30349","2451","119","986","1215","424","1175","1245","-405","497","245","7385","1968","","1058","14647","21","114","-130","381","3035","512","1741","741","58","5986","1724","190","4824","152","3197"
"2020-08-21","67","9544","-182","29617","2461","116","906","1250","385","1235","937","653","840","1651","-4724","1983","","1231","14161","361","70","139","89","2698","330","1503","6065","46","5995","1967","256","4905","1305","3245"
