"date","Minnesota/Aitkin","Minnesota/Anoka","Minnesota/Becker","Minnesota/Beltrami","Minnesota/Benton","Minnesota/Big Stone","Minnesota/Blue Earth","Minnesota/Brown","Minnesota/Carlton","Minnesota/Carver","Minnesota/Cass","Minnesota/Chippewa","Minnesota/Chisago","Minnesota/Clay","Minnesota/Clearwater","Minnesota/Cook","Minnesota/Cottonwood","Minnesota/Crow Wing","Minnesota/Dakota","Minnesota/Dodge","Minnesota/Douglas","Minnesota/Faribault","Minnesota/Fillmore","Minnesota/Freeborn","Minnesota/Goodhue","Minnesota/Grant","Minnesota/Hennepin","Minnesota/Houston","Minnesota/Hubbard","Minnesota/Isanti","Minnesota/Itasca","Minnesota/Jackson","Minnesota/Kanabec","Minnesota/Kandiyohi","Minnesota/Kittson","Minnesota/Koochiching","Minnesota/Lac qui Parle","Minnesota/Lake","Minnesota/Lake of the Woods","Minnesota/Le Sueur","Minnesota/LeSeur","Minnesota/Lincoln","Minnesota/Lyon","Minnesota/Mahnomen","Minnesota/Marshall","Minnesota/Martin","Minnesota/McLeod","Minnesota/Meeker","Minnesota/Mille Lacs","Minnesota/Morrison","Minnesota/Mower","Minnesota/Murray","Minnesota/Nicollet","Minnesota/Nobles","Minnesota/Norman","Minnesota/Olmsted","Minnesota/Otter Tail","Minnesota/Pennington","Minnesota/Pine","Minnesota/Pipestone","Minnesota/Polk","Minnesota/Pope","Minnesota/Ramsey","Minnesota/Red Lake","Minnesota/Redwood","Minnesota/Renville","Minnesota/Rice","Minnesota/Rock","Minnesota/Roseau","Minnesota/Scott","Minnesota/Sherburne","Minnesota/Sibley","Minnesota/St. Louis","Minnesota/Stearns","Minnesota/Steele","Minnesota/Stevens","Minnesota/Swift","Minnesota/Todd","Minnesota/Traverse","Minnesota/Unassigned","Minnesota/Wabasha","Minnesota/Wadena","Minnesota/Waseca","Minnesota/Washington","Minnesota/Watonwan","Minnesota/Wilkin","Minnesota/Winona","Minnesota/Wright","Minnesota/Yellow Medicine"
"2020-04-01","","0","","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","","5","","","0","0","0","","0","","","0","","","0","","0","0","0","","2","","0","","","0","","0","","","0","0","","","","","","2","","","0","0","","","0","0","0","0","0","0","","","","0","8","0","","0","0","0","0","0","0","0"
"2020-04-02","","0","","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","","6","","","0","0","0","","0","","0","0","","","0","","0","0","0","","2","","0","","","0","","0","","","0","0","","","","","","2","","","0","0","","","0","0","0","0","0","0","","","","0","8","0","","0","0","0","0","0","0","0"
"2020-04-03","","0","","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","","6","","","0","0","0","","0","","0","0","","","0","","0","0","0","","2","","0","","","0","","0","","","1","0","","","","","","2","","","0","0","","","0","0","0","0","0","0","","","","0","11","0","","0","0","0","0","0","0","0"
"2020-04-04","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","1","0","0","0","0","0","0","","9","","","0","0","0","","0","","0","0","","","0","","0","0","0","","2","0","0","","","0","","0","","","2","0","","","","0","","2","","","0","0","","","1","0","0","0","0","0","","","","0","5","0","","0","0","0","0","1","0","0"
"2020-04-05","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","2","0","0","0","0","0","0","","11","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","3","0","0","","","0","","0","","","3","0","","","0","0","","2","","","0","0","","","1","0","0","0","0","0","","","","0","3","0","","0","1","0","0","2","0","0"
"2020-04-06","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","2","0","0","0","0","0","0","","14","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","0","","","2","0","","","0","0","","3","","0","0","0","","","1","0","0","0","0","0","","","","0","0","0","","0","1","0","0","2","0","0"
"2020-04-07","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","3","0","0","0","0","0","0","","16","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","0","","","2","0","","","0","0","","3","","0","0","0","","","1","0","0","0","0","0","","0","","0","0","0","","0","1","0","0","3","0","0"
"2020-04-08","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","3","0","0","0","0","0","0","","18","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","0","","","2","0","","","0","0","","3","","0","0","0","","0","1","0","0","0","0","0","","0","","0","0","0","","0","2","0","1","4","0","0"
"2020-04-09","","0","","0","0","0","0","0","0","0","0","","1","0","0","","0","0","3","0","0","0","0","0","0","","25","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","0","","","2","0","","","0","0","","5","","0","0","0","","0","1","0","0","1","0","0","","0","","0","0","0","","0","2","0","1","5","0","0"
"2020-04-10","","0","","0","0","0","0","1","0","0","0","","1","0","0","","0","0","4","0","0","0","0","0","0","","27","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","0","0","","2","0","","0","0","0","","5","","0","0","0","","0","1","0","0","4","0","0","","0","","0","0","0","","0","2","0","1","5","0","0"
"2020-04-11","","0","","0","0","0","0","1","0","0","0","","1","0","0","","0","0","4","0","0","0","0","0","0","","30","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","","2","0","","0","0","0","","6","","0","0","0","","0","1","0","0","4","0","0","","0","","0","1","0","","0","2","0","1","5","1","0"
"2020-04-12","","0","0","0","0","0","0","1","0","0","0","","1","0","0","","0","0","4","0","0","0","0","0","0","","34","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","","2","0","","0","0","0","","6","0","0","0","0","0","0","1","0","0","5","0","0","","0","0","0","0","0","","0","3","0","1","6","1","0"
"2020-04-13","","0","0","0","0","0","0","1","0","0","0","","1","0","0","","0","0","4","0","0","0","0","0","0","","34","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","","2","0","","0","0","0","","6","0","0","0","0","0","0","1","0","0","5","0","0","","0","0","0","0","0","","0","3","0","1","6","1","0"
"2020-04-14","","0","0","0","0","0","0","1","0","0","0","","1","0","0","","0","0","5","0","0","0","0","0","0","","40","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","","2","0","","0","0","0","","7","0","0","0","0","0","0","1","0","0","5","0","0","","0","0","0","0","0","","0","3","0","2","6","1","0"
"2020-04-15","","0","0","0","0","0","0","1","0","0","0","","1","1","0","","0","0","5","0","0","0","0","0","0","","46","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","0","2","0","","0","0","0","","7","0","0","0","0","0","0","1","0","0","6","0","0","","0","0","0","0","0","","0","3","0","2","6","1","0"
"2020-04-16","","0","0","0","0","0","0","1","0","0","0","","1","1","0","","0","0","5","0","0","0","0","0","0","","46","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","","","0","0","1","0","0","2","0","","0","0","0","","7","0","0","0","0","0","0","1","0","0","6","0","0","","0","0","0","0","0","","0","3","0","2","6","1","0"
"2020-04-17","0","1","0","0","0","0","0","1","0","0","0","","1","2","0","","0","0","5","0","0","0","0","0","0","","61","0","","0","0","0","","0","","0","0","","","0","","0","0","0","","4","0","0","0","","0","0","2","0","0","2","0","","0","0","0","","9","0","0","0","1","0","0","1","0","0","7","0","0","","0","0","0","0","0","","0","3","0","2","8","1","0"
"2020-04-18","0","2","0","0","0","0","0","1","0","0","0","","1","2","0","","0","0","5","0","0","0","0","0","0","","69","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","","4","0","0","0","","0","0","2","0","0","2","0","","0","0","0","","9","0","0","0","1","0","0","1","0","0","8","0","0","","0","0","0","0","0","","0","3","0","2","8","1","0"
"2020-04-19","0","2","0","0","0","0","0","1","0","0","0","","1","2","0","","0","0","6","0","0","0","0","0","0","","75","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","0","0","3","0","","0","0","0","","9","0","0","0","1","0","0","1","0","0","9","0","0","","0","0","0","0","0","","0","4","0","2","10","1","0"
"2020-04-20","0","2","0","0","0","0","0","1","0","0","0","0","1","3","0","","0","0","6","0","0","0","0","0","0","","80","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","0","0","4","0","","0","0","0","","10","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","4","0","2","10","1","0"
"2020-04-21","0","2","0","0","0","0","0","1","0","0","0","0","1","3","0","","0","0","6","0","0","0","0","0","0","","95","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","0","0","4","0","0","0","0","0","","11","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","5","0","2","10","1","0"
"2020-04-22","0","2","0","0","0","0","0","1","0","0","0","0","1","3","0","","0","0","6","0","0","0","0","0","0","","113","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","4","0","0","0","0","0","","11","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","5","0","2","10","1","0"
"2020-04-23","0","2","0","0","0","0","0","1","0","0","0","0","1","4","0","","0","0","6","0","0","0","1","0","0","","123","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","5","0","0","0","0","0","","14","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","7","0","2","13","1","0"
"2020-04-24","0","3","0","0","0","0","0","1","0","0","0","0","1","4","0","","0","0","6","0","0","0","1","0","0","","138","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","18","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","7","0","2","13","1","0"
"2020-04-25","0","3","0","0","0","0","0","1","0","0","0","0","1","7","0","","0","0","6","0","0","0","1","0","0","","155","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","20","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","7","0","3","13","1","0"
"2020-04-26","0","5","0","0","0","0","0","1","0","0","0","0","1","9","0","","0","0","7","0","0","0","1","0","0","","177","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","20","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","8","0","3","13","1","0"
"2020-04-27","0","5","0","0","0","0","0","1","0","0","0","0","1","9","0","","0","0","7","0","0","0","1","0","0","","188","0","","0","0","0","","0","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","22","0","0","0","1","0","0","1","0","0","10","0","0","","0","0","0","0","0","","0","8","0","3","14","1","0"
"2020-04-28","0","8","0","0","0","0","0","1","0","0","0","0","1","10","0","","0","1","9","0","0","0","1","0","0","","193","0","","0","0","0","","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","22","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","9","0","3","14","1","0"
"2020-04-29","0","8","0","0","0","0","0","1","0","0","0","0","1","10","0","","0","1","9","0","0","0","1","0","0","","209","0","","0","0","0","","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","24","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","9","0","3","14","1","0"
"2020-04-30","0","10","0","0","0","0","0","1","0","0","0","0","1","11","0","","0","1","10","0","0","0","1","0","0","","225","0","","0","0","0","","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","6","0","0","0","0","0","","26","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","10","0","3","15","1","0"
"2020-05-01","0","11","0","0","1","0","0","1","0","0","0","0","1","11","0","","0","1","11","0","0","0","1","0","0","","243","0","","0","0","0","0","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","8","0","0","0","0","0","","29","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","11","0","3","15","1","0"
"2020-05-02","0","14","0","0","1","0","0","1","0","0","0","0","1","13","0","","0","1","11","0","0","0","1","0","0","0","259","0","","0","0","0","0","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","8","0","0","0","0","0","","31","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-03","0","17","0","0","1","0","0","1","0","0","0","0","1","13","0","","0","1","11","0","0","0","1","0","0","0","277","0","","0","0","0","0","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","8","0","0","0","0","0","","34","0","0","0","1","0","0","1","0","0","11","0","0","","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-04","0","17","0","0","1","0","0","1","0","0","0","0","1","13","0","","0","1","11","0","0","0","1","0","0","0","284","0","","0","0","0","0","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","8","0","0","0","0","0","","34","0","0","0","1","0","0","1","0","0","11","2","0","","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-05","0","20","0","0","1","0","0","1","0","0","0","0","1","14","0","","0","1","11","0","0","0","1","0","0","0","303","0","","0","0","0","0","1","0","0","0","","","0","","0","0","0","0","4","0","0","1","0","0","0","2","1","0","8","0","0","0","0","0","0","37","0","0","0","1","0","0","1","1","0","11","2","0","","0","0","0","1","0","0","0","12","0","3","15","1","0"
"2020-05-06","0","24","0","0","1","0","0","1","0","0","0","0","1","14","0","","0","1","12","0","0","0","1","0","0","0","325","0","","0","0","0","0","1","0","0","0","","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","8","0","0","0","0","0","0","38","0","0","0","1","0","0","1","1","0","11","3","0","","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-07","0","27","0","0","1","0","0","1","0","0","0","0","1","15","0","","0","1","12","0","0","0","1","0","0","0","342","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","8","0","0","0","0","0","0","39","0","0","0","1","0","0","1","1","0","11","4","0","0","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-08","0","27","0","0","2","0","0","1","0","0","0","0","1","15","0","","0","1","12","0","0","0","1","0","0","0","362","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","0","0","42","0","0","0","1","0","0","1","1","0","12","4","0","0","0","0","0","0","0","0","0","12","0","3","15","1","0"
"2020-05-09","0","29","0","0","2","0","0","1","0","1","0","0","1","16","0","","0","1","15","0","0","0","1","0","0","0","374","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","1","0","43","0","0","0","1","0","0","1","1","0","12","5","0","0","0","0","0","0","0","0","0","14","0","3","15","1","0"
"2020-05-10","0","29","0","0","2","0","0","1","0","1","1","0","1","17","0","","0","1","15","0","0","0","1","0","0","0","389","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","1","0","45","0","0","0","1","0","0","1","1","0","12","5","0","0","0","0","0","0","0","0","0","15","0","3","15","1","0"
"2020-05-11","0","29","0","0","2","0","0","1","0","1","1","0","1","17","0","","0","1","15","0","0","0","1","0","0","0","398","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","1","0","47","0","0","0","2","0","0","1","1","0","12","6","0","0","0","0","0","0","0","0","0","15","0","3","15","1","0"
"2020-05-12","0","31","0","0","2","0","0","1","0","1","2","0","1","17","0","","0","1","15","0","0","0","1","0","0","0","412","0","","0","2","0","0","1","0","0","0","0","","1","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","1","0","49","0","0","0","2","0","0","1","1","0","12","6","0","0","0","0","0","0","0","0","0","16","0","3","15","1","0"
"2020-05-13","0","33","0","0","2","0","0","1","0","1","2","0","1","17","0","","0","1","15","0","0","0","1","0","0","0","426","0","","0","2","0","0","1","0","0","0","0","","1","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","1","0","55","0","0","0","2","0","0","1","1","0","12","7","0","0","0","0","0","0","0","0","0","17","0","3","15","1","0"
"2020-05-14","0","35","0","0","2","0","0","2","0","1","2","0","1","18","0","","0","1","16","0","0","0","1","0","0","0","441","0","","0","2","0","0","1","0","0","0","0","","1","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","2","0","56","0","0","0","2","0","0","1","1","0","12","9","0","0","0","0","0","9","0","0","0","18","0","3","15","1","0"
"2020-05-15","0","38","0","0","2","0","0","2","0","2","2","0","1","18","0","","0","1","17","0","0","0","1","0","0","0","449","0","","0","4","0","0","1","0","0","0","0","","1","","0","0","1","0","4","0","0","1","0","0","0","2","2","0","9","0","0","0","0","2","0","61","0","0","0","2","0","0","1","1","0","12","9","0","0","0","0","0","9","0","0","0","18","0","3","15","1","0"
"2020-05-16","0","40","0","0","2","0","0","2","0","2","2","0","1","19","0","","0","1","18","0","0","0","1","0","0","0","454","0","","0","4","0","0","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","0","0","2","2","0","9","0","0","0","0","2","0","67","0","0","0","2","0","0","1","1","0","12","10","0","","0","0","0","9","0","0","0","18","0","3","15","1","0"
"2020-05-17","0","40","0","0","2","0","0","2","0","2","2","0","1","20","0","","0","1","23","0","0","0","1","0","0","0","462","0","","0","5","0","0","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","0","0","3","2","0","9","0","0","0","0","2","0","71","0","0","0","2","0","0","1","2","0","13","10","0","","0","0","0","9","0","0","0","18","0","3","15","1","0"
"2020-05-18","0","42","0","0","2","0","0","2","0","2","2","0","1","20","0","","0","1","23","0","0","0","1","0","0","0","467","0","","0","5","0","0","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","0","0","3","2","0","9","0","0","0","0","2","0","72","0","0","0","2","0","0","1","2","0","13","10","0","","0","0","0","9","0","0","0","19","0","3","15","1","0"
"2020-05-19","0","42","0","0","2","0","0","2","0","2","2","0","1","21","0","","0","1","25","0","0","0","1","0","0","0","476","0","","0","6","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","0","0","3","2","0","10","0","0","0","0","2","0","74","0","0","0","2","0","0","1","2","0","13","10","0","","0","0","0","9","0","0","0","19","0","3","15","1","0"
"2020-05-20","0","45","0","0","2","0","1","2","0","2","2","0","1","21","0","","0","1","31","0","0","0","1","0","0","0","485","0","","0","6","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","3","2","0","10","0","0","0","0","2","0","80","0","0","0","2","0","0","2","1","0","13","11","0","","0","0","0","9","0","0","0","21","0","3","15","1","0"
"2020-05-21","0","49","0","0","2","0","1","2","0","2","2","0","1","22","0","","0","1","32","0","0","0","1","0","1","0","502","0","","0","6","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","3","2","0","10","0","0","0","0","2","0","86","0","0","0","2","0","0","2","1","0","13","11","0","","0","0","0","9","0","0","0","23","0","3","15","1","0"
"2020-05-22","0","53","0","0","2","0","1","2","0","2","2","0","1","22","0","","0","1","33","0","0","0","1","0","2","0","518","0","","0","6","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","3","2","0","10","0","0","0","0","2","0","93","0","0","0","2","0","0","2","1","0","13","12","0","","0","0","0","9","0","0","0","25","0","3","15","2","0"
"2020-05-23","0","55","0","0","2","0","1","2","0","2","3","0","1","23","0","","0","1","33","0","0","0","1","0","2","0","524","0","0","0","6","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","3","2","0","10","0","0","0","0","2","0","94","0","0","0","2","0","0","2","1","0","13","12","0","","0","0","0","9","0","0","0","25","0","3","15","1","0"
"2020-05-24","0","55","0","0","2","0","1","2","0","2","3","0","1","23","0","","0","1","35","0","0","0","1","0","2","0","534","0","0","0","7","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","3","2","0","10","0","0","0","0","2","0","97","0","0","0","2","0","0","2","1","0","13","12","0","","0","0","0","9","0","0","0","26","0","3","15","1","0"
"2020-05-25","0","56","0","0","2","0","1","2","0","2","2","0","1","24","0","","0","1","35","0","0","0","1","0","2","0","539","0","0","0","7","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","5","2","0","10","0","0","0","0","2","0","97","0","0","0","2","0","0","2","2","0","13","12","0","","0","0","0","9","0","0","0","29","0","3","15","1","0"
"2020-05-26","0","56","0","0","2","0","1","2","0","2","2","1","1","25","0","","0","1","38","0","0","0","1","0","3","0","549","0","0","0","7","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","6","2","0","10","0","0","0","0","2","0","98","0","0","0","2","0","0","2","2","0","13","12","0","","0","0","0","9","0","0","0","29","0","3","15","1","0"
"2020-05-27","0","59","0","0","2","0","1","2","0","2","2","1","1","25","0","","0","1","44","0","0","0","1","0","3","0","565","0","0","0","7","0","1","1","0","0","0","0","","1","","0","0","1","0","5","0","0","1","0","1","0","7","3","0","10","0","0","0","0","2","0","103","0","0","0","2","0","0","2","2","0","13","12","0","","0","0","0","10","0","0","0","30","0","3","15","1","0"
