"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-04-01","0","0","0","0","0","","0","0","0","","0","","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","","0","","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-02","0","0","1","0","0","","0","1","0","","0","","0","0","","0","1","","0","0","1","0","0","0","","0","0","0","0","","1","","0","0","0","1","","0","0","0","0","0","0","0","0","0","","","0","0","0","","0","","0","0","0","","0","","0","0","3","0","1","0"
"2020-04-03","5","0","3","0","0","","0","0","1","","0","","0","0","0","0","3","","1","0","2","0","0","0","","0","0","0","0","","2","","0","0","0","0","","0","0","0","0","0","1","0","0","0","","0","0","0","0","","0","","0","0","0","","0","","0","0","-4","0","3","0"
"2020-04-04","2","0","0","0","0","","0","0","0","","0","","0","0","0","0","3","","1","1","2","0","0","0","","0","0","0","0","","4","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-05","1","0","3","0","0","","1","0","0","","0","","0","0","0","0","2","","1","0","7","1","0","0","","0","0","0","0","","4","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","0","0","8","0"
"2020-04-06","2","0","2","0","0","","0","0","0","","0","","0","0","0","0","-1","","0","0","3","0","0","0","","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","0","0","2","0"
"2020-04-07","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","29","0","0","0"
"2020-04-08","2","0","4","0","0","","0","0","0","","0","","0","0","0","1","18","","5","0","2","0","0","0","","0","0","0","0","","5","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","-28","0","4","0"
"2020-04-09","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-10","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","33","0","0","0"
"2020-04-11","9","2","11","0","0","","4","0","1","","0","","0","0","0","0","9","","2","0","3","0","0","1","0","0","0","0","0","","2","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","","0","1","-33","0","10","0"
"2020-04-12","3","0","8","0","0","","4","0","0","","0","","0","0","0","0","4","","0","0","4","0","0","0","0","0","2","0","0","","4","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","0","0","0","0","1","0","0","0","0","","0","","1","0","-1","0","8","0"
"2020-04-13","0","0","1","0","0","","1","0","0","","0","","0","0","0","0","5","","1","1","2","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","5","0"
"2020-04-14","1","0","4","0","0","","2","0","0","","0","","0","0","0","0","5","","1","0","2","0","0","0","0","0","0","0","0","","1","","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","0","0","2","0"
"2020-04-15","0","0","0","0","0","","1","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-16","1","0","9","0","0","","0","0","1","","0","","0","0","0","0","5","","3","0","2","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","1","0","","0","","0","0","1","0","2","0"
"2020-04-17","1","0","3","0","0","","0","0","0","","0","","0","0","0","0","2","","0","0","5","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","0","0","3","0"
"2020-04-18","2","0","3","0","0","","0","0","0","","0","","0","0","0","0","3","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","0","0","1","0"
"2020-04-19","4","0","7","0","0","","2","0","0","","0","","0","0","0","0","9","","1","1","0","0","0","0","0","0","0","0","0","","1","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","","0","","0","0","0","0","3","0"
"2020-04-20","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-21","11","0","15","0","0","","1","0","0","","0","","0","0","0","0","16","","1","0","4","0","0","0","0","0","0","0","0","","4","","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","","0","0","0","0","1","0","0","0","0","","0","","0","0","0","0","5","0"
"2020-04-22","0","0","7","0","0","","2","0","1","","1","","0","0","0","0","5","","1","0","1","0","0","0","0","0","1","0","0","","3","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-23","4","0","14","0","0","","5","2","0","","0","","0","0","0","0","2","","0","0","1","0","0","0","0","0","0","0","0","","10","","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","1","0"
"2020-04-24","7","0","24","0","0","","3","1","8","","0","","0","0","0","0","30","","1","0","17","0","0","0","0","0","0","0","0","","8","","1","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","2","0","","0","","0","0","1","0","12","0"
"2020-04-25","0","0","2","0","0","","1","0","0","","0","","0","0","0","0","4","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-26","1","0","0","0","0","","1","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-04-27","2","0","3","0","0","","3","0","-1","","0","","0","0","0","0","3","","0","0","-4","0","0","0","0","0","0","0","0","","4","","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","","0","0","0","0","5","0"
"2020-04-28","1","0","6","0","0","","0","4","1","","0","","0","0","0","0","10","","2","0","1","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","-1","0","1","0"
"2020-04-29","1","0","4","0","0","","6","0","2","","0","","0","0","0","0","5","","1","0","0","0","0","0","0","0","0","0","0","","5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","5","0"
"2020-04-30","1","0","1","0","0","","1","0","0","","0","","0","0","0","0","4","","0","0","1","0","0","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0"
"2020-05-01","5","0","11","0","0","","0","2","0","","0","","0","0","0","0","9","","1","0","1","0","0","0","0","0","0","0","0","","7","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","1","0","5","0"
"2020-05-02","0","0","1","0","0","","2","1","0","","0","","0","0","0","0","1","","0","0","3","0","0","0","0","0","0","0","0","","1","","0","0","0","-1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-03","0","0","3","0","0","","2","0","0","","0","","0","0","0","0","2","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-04","0","0","1","0","0","","0","0","1","","0","","0","0","0","0","0","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","","0","0","0","0","2","0"
"2020-05-05","4","0","8","0","0","","2","4","0","","0","","0","0","0","0","22","","0","0","2","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","5","0"
"2020-05-06","3","0","2","0","0","","0","0","0","","0","","0","0","0","0","7","","2","0","-1","0","0","0","0","0","1","0","0","","-1","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0"
"2020-05-07","3","0","5","0","0","","3","0","0","","0","","0","0","0","0","4","","1","0","0","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","4","0"
"2020-05-08","2","0","5","0","0","","1","0","0","0","0","0","0","0","0","0","3","","1","0","1","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-09","1","0","-1","0","0","","0","1","0","0","0","0","0","0","0","0","3","","1","0","0","0","0","0","0","0","0","0","0","","1","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-10","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-11","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","6","","1","1","1","0","0","0","0","0","0","0","0","","0","","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0"
"2020-05-12","3","0","4","0","0","0","1","3","0","0","0","0","0","0","0","0","2","","0","0","2","1","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","3","0"
"2020-05-13","2","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","19","","1","0","0","0","0","0","0","0","0","0","0","","8","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0"
"2020-05-14","5","0","13","0","0","0","1","0","1","0","0","0","0","0","0","0","4","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","1","0","0","0","0","0","0","","0","0","-2","0","0","0"
"2020-05-15","8","0","14","0","0","0","0","2","0","0","0","0","0","0","0","0","11","","7","0","2","0","0","0","0","0","0","0","0","","11","","1","0","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","3","0"
"2020-05-16","3","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","13","","1","0","0","0","0","0","0","0","0","0","0","","4","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0"
"2020-05-17","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","4","","1","0","0","0","0","0","0","0","0","0","0","","4","","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-18","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-19","2","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","13","","3","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","1","0"
"2020-05-20","4","0","14","0","0","0","0","0","1","0","0","0","0","0","0","0","9","","1","0","4","0","0","0","0","0","0","0","0","","6","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0"
"2020-05-21","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","","4","","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0"
"2020-05-22","3","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-23","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","-1","0","0","0","0","","0","0","-1","0","0","0"
"2020-05-24","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"2020-05-25","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-1","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","-1","0"
"2020-05-26","4","0","4","0","0","0","2","1","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","3","0"
"2020-05-27","2","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","12","","0","0","-1","0","0","0","0","0","0","0","0","","10","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","0","","0","0","","0","1","0"
"2020-05-28","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","","1","0","0","0","0","0","0","0","0","0","0","","7","","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-05-29","2","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","","5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-05-30","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-05-31","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-01","3","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","2","","0","0","1","0","0","0","0","0","0","0","0","","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-06-02","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","3","","0","0","6","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-03","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","1","0","1","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-06-04","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","1","0","0","0","0","0","0","0","0","0","0","","5","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-06-05","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","-1","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-06-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-08","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","","0","0","2","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","0","","0","0","","0","0","0"
"2020-06-09","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","1","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-10","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","8","","0","0","1","0","0","0","0","0","0","0","0","","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-11","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","1","0","0","0","0","0","0","0","0","0","0","","3","","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","1","0"
"2020-06-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-13","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","1","0","2","0","0","0","0","0","0","0","0","","5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","0","0","1","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-16","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","","1","0","3","0","0","0","0","0","0","0","0","","0","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","1","0","","0","0","0"
"2020-06-17","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","7","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-18","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-19","1","0","-1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","1","0","2","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","0","","0","0","","0","0","0"
"2020-06-21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","","0","0","","0","0","0"
"2020-06-23","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","2","","0","0","4","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0","0","0","0","0","0","","0","0","","0","0","0"
