"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-03-30","","","","","","   .00 %","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-31","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-01","","","","","","   .00 %","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-02","","","","","   .00 %","   .00 %","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-03","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","",""
"2020-04-04","","","","","","   .00 %","","","","","","","","","","   .00 %","","","   .00 %","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","",""
"2020-04-05","","","","","   .00 %","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","","","","",""
"2020-04-06","","","","","   .00 %","   .00 %","","","","","","","","   .00 %","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","",""
"2020-04-07","","","","","","   .00 %","   .00 %","","","","","","","","","","","","   .00 %","","","","","","","","","   .00 %","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-08","","","","","","   .00 %","","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","","",""
"2020-04-09","","","","","   .00 %","   .00 %","","","","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","",""
"2020-04-10","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","   .00 %","","","","","   .00 %","","   .00 %","","",""
"2020-04-11","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","   .00 %","","","","",""
"2020-04-12","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","","","","   .00 %","","","","","","","   .00 %","   .00 %","","","","","","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","","",""
"2020-04-13","","","","","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","","","   .00 %","   .00 %","","","","","","","","","","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","",""
"2020-04-14","","","","","","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","","","","   .00 %","   .00 %","","","","","","","","","   .00 %","","","","   .00 %","","","","","","","","","","","","","",""
"2020-04-15","","","","","   .00 %","   .00 %","","","","","   .00 %","","","","","","","","","   .00 %","","","","","","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","","",""
"2020-04-16","","","","","","   .00 %","   .00 %","","","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","",""
"2020-04-17","","","","","","   .00 %","","","","   .00 %","","","","","","   .00 %","","","","   .00 %","","","","","","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","",""
"2020-04-18","","","","","","   .00 %","   .00 %","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","","","",""
"2020-04-19","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","",""
"2020-04-20","","","","","","   .00 %","","","","   .00 %","","","","","","","","","","   .00 %","","","","","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","",""
"2020-04-21","","","","","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","","","","","","   .00 %","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","","","","","","   .00 %","","",""
"2020-04-22","","","","","","   .00 %","","","","","","","","   .00 %","","","","","   .00 %","","","","","","","","","","","","","","   .00 %","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","",""
"2020-04-23","","","","","   .00 %","   .00 %","","","","   .00 %","","","","","","","","","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","",""
"2020-04-24","","","","","","   .00 %","   .00 %","","","","","","","   .00 %","","","","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","","","","","   .00 %","","","   .00 %","",""
"2020-04-25","","","","","   .00 %","   .00 %","","","","","","","","   .00 %","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","   .00 %","","   .00 %","   .00 %","",""
"2020-04-26","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","","","","","","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %","",""
"2020-04-27","","","","","","   .00 %","   .00 %","","","","","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","","","   .00 %","","",""
"2020-04-28","","","","","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","   .00 %","","   .00 %","","","","","","","","","","","",""
"2020-04-29","","","","","   .00 %"," 40.00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","","",""
"2020-04-30","","","   .00 %","","   .00 %"," 40.00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","",""
"2020-05-01","","","   .00 %","","   .00 %"," 46.67 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","","","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","",""
"2020-05-02","","","   .00 %","","   .00 %"," 51.67 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","","",""
"2020-05-03","","","   .00 %","","   .00 %"," 51.67 %","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","",""
"2020-05-04","","","   .00 %","","   .00 %"," 15.67 %","","   .00 %","","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""
"2020-05-05","","","","","   .00 %"," 22.33 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","",""
"2020-05-06","","","   .00 %","","   .00 %"," 20.67 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-07","","","   .00 %","","   .00 %"," 17.67 %","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-08","","","","","   .00 %"," 21.30 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-09","","","   .00 %","","   .00 %"," 21.92 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","",""
"2020-05-10","","","   .00 %","","   .00 %"," 16.50 %","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-11","","","   .00 %","","   .00 %"," 16.21 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %",""," 20.00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-12","","","   .00 %","","   .00 %"," 20.87 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-13","","","   .00 %","","   .00 %"," 19.38 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %"," 30.00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","",""
"2020-05-14","","","   .00 %","","   .00 %"," 16.06 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-15","","","   .00 %","","   .00 %"," 17.23 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","",""
"2020-05-16","","","   .00 %","","   .00 %"," 14.15 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-17","","","   .00 %","","   .00 %","  8.48 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 13.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-18","","","   .00 %","","   .00 %","  7.76 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 13.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","",""
"2020-05-19","   .00 %","","   .00 %","","   .00 %","  7.36 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","",""
"2020-05-20","","","","","   .00 %","  5.79 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.67 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","",""
"2020-05-21","   .00 %","","   .00 %","","   .00 %","  7.03 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-22","   .00 %","","",""," 20.00 %","  6.74 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-23","   .00 %","","",""," 20.00 %","  7.04 %","","   .00 %","","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.33 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-24","   .00 %","","   .00 %",""," 30.00 %","  8.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-25","   .00 %","","",""," 36.67 %","  8.94 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","",""
"2020-05-26","   .00 %","","   .00 %",""," 41.67 %","  7.95 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  2.86 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-27","   .00 %","","   .00 %",""," 25.67 %","  8.21 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-28","   .00 %","","",""," 25.67 %","  9.04 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.36 %","","   .00 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-29","   .00 %","","   .00 %",""," 19.00 %","  8.58 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  4.72 %","","   .00 %","   .00 %","   .00 %","",""," 20.00 %","","   .00 %","   .00 %","",""
"2020-05-30","","","",""," 12.33 %","  8.00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","","   .00 %","   .00 %","",""
"2020-05-31","   .00 %","","","","  7.33 %","  7.95 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-01","   .00 %","","   .00 %","","  3.33 %","  8.47 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","",""," 20.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-02","   .00 %","","   .00 %","","  6.19 %","  7.78 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","",""," 20.00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","",""
"2020-06-03","   .00 %","","","","  2.86 %","  6.33 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-04","   .00 %","","   .00 %",""," 12.86 %","  7.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-05","   .00 %","","   .00 %",""," 12.86 %","  6.89 %","","   .00 %","","   .00 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-06","   .00 %","","   .00 %",""," 12.86 %","  7.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-07","   .00 %","","   .00 %",""," 11.67 %","  7.42 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","",""
"2020-06-08","   .00 %","","   .00 %",""," 11.67 %","  8.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.15 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","",""
"2020-06-09","   .00 %","","   .00 %","","  1.67 %","  8.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 16.67 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","  6.58 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","",""
"2020-06-10","   .00 %","","","","  6.28 %","  7.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 16.67 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  6.58 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","",""
"2020-06-11","   .00 %","","   .00 %","","  8.78 %","  7.26 %","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 21.67 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","",""
"2020-06-12","   .00 %","","   .00 %","","  9.34 %","  6.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 21.67 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
