"date","Florida/Alachua","Florida/Baker","Florida/Bay","Florida/Bradford","Florida/Brevard","Florida/Broward","Florida/Calhoun","Florida/Charlotte","Florida/Citrus","Florida/Clay","Florida/Collier","Florida/Columbia","Florida/DeSoto","Florida/Desoto","Florida/Dixie","Florida/Duval","Florida/Escambia","Florida/Flagler","Florida/Franklin","Florida/Gadsden","Florida/Gilchrist","Florida/Glades","Florida/Gulf","Florida/Hamilton","Florida/Hardee","Florida/Hendry","Florida/Hernando","Florida/Highlands","Florida/Hillsborough","Florida/Holmes","Florida/Indian River","Florida/Jackson","Florida/Jefferson","Florida/Lafayette","Florida/Lake","Florida/Lee","Florida/Leon","Florida/Levy","Florida/Liberty","Florida/Madison","Florida/Manatee","Florida/Marion","Florida/Martin","Florida/Miami-Dade","Florida/Monroe","Florida/Nassau","Florida/Okaloosa","Florida/Okeechobee","Florida/Orange","Florida/Osceola","Florida/Palm Beach","Florida/Pasco","Florida/Pinellas","Florida/Polk","Florida/Putnam","Florida/Santa Rosa","Florida/Sarasota","Florida/Seminole","Florida/St. Johns","Florida/St. Lucie","Florida/Sumter","Florida/Suwannee","Florida/Taylor","Florida/Unassigned","Florida/Union","Florida/Volusia","Florida/Wakulla","Florida/Walton","Florida/Washington"
"2020-04-01","0","0","0","0","0","12","0","0","2","5","1","0","1","","","4","0","0","","0","","1","0","","","0","0","1","3","0","0","0","","","0","8","0","0","","","2","0","0","7","0","0","1","","4","1","14","2","5","1","0","2","3","0","2","2","0","0","","2","0","1","0","0","0"
"2020-04-02","0","0","0","0","0","17","0","0","2","6","2","0","1","","","9","0","1","","0","","1","0","","0","0","0","1","5","0","0","0","","","2","10","0","0","","0","3","0","0","20","0","0","1","0","5","4","27","2","6","2","0","2","7","0","2","3","2","0","","20","0","1","0","0","0"
"2020-04-03","0","0","0","0","0","22","0","1","2","6","2","0","1","","","9","0","1","0","0","","1","0","","0","0","0","2","5","0","0","0","","","2","11","0","0","","0","3","0","0","25","1","0","1","0","6","4","29","2","7","2","1","2","7","0","2","3","2","0","","7","0","1","0","0","0"
"2020-04-04","0","0","1","0","0","31","0","1","2","6","2","0","1","","0","9","1","1","0","0","","1","0","","0","0","0","2","5","0","0","0","0","","2","11","0","0","","0","3","0","0","31","2","0","1","0","8","4","35","2","7","4","1","2","7","1","2","3","3","0","","1","0","2","0","0","0"
"2020-04-05","0","0","1","0","0","40","0","1","2","6","2","0","2","","0","9","1","1","0","0","","1","0","","0","0","0","2","5","0","0","0","0","","2","11","0","0","","0","3","2","0","31","2","0","1","0","8","4","49","2","8","4","1","2","7","1","2","3","3","0","","0","0","2","0","0","0"
"2020-04-06","0","0","1","0","0","46","0","1","2","6","2","0","2","","0","9","1","1","0","0","","1","0","0","0","0","0","2","5","0","0","0","0","","2","12","0","0","","0","3","2","0","37","2","0","1","0","8","4","49","2","8","4","1","2","7","1","2","4","3","0","","1","0","2","0","0","0"
"2020-04-07","0","0","1","0","0","47","0","1","2","6","3","0","3","","0","9","1","1","0","0","0","1","0","0","0","0","0","2","5","0","0","0","0","","2","14","0","0","","0","5","2","0","41","2","0","1","0","9","4","51","2","8","5","1","2","7","1","2","5","5","0","0","29","0","3","0","0","0"
"2020-04-08","0","1","1","0","2","58","0","1","2","7","3","0","3","","0","10","2","1","0","0","0","1","0","0","0","0","1","3","7","0","0","0","0","","2","14","0","0","","0","7","2","0","49","3","0","1","0","10","4","69","2","9","5","1","2","7","1","2","6","7","0","0","0","0","3","0","0","0"
"2020-04-09","0","2","1","0","2","66","0","1","5","7","3","0","3","","0","11","3","1","0","0","0","1","0","0","0","0","1","4","9","0","0","0","0","0","2","15","0","0","","0","10","2","1","62","3","0","1","0","11","4","73","2","10","6","1","2","8","1","2","6","7","0","0","0","0","5","0","0","0"
"2020-04-10","0","2","1","0","2","72","0","4","6","7","3","0","3","","0","11","3","1","0","0","0","1","0","0","0","0","2","4","9","0","1","0","0","0","2","14","0","0","","0","11","2","2","74","3","0","1","0","13","5","76","2","10","8","1","2","10","2","2","6","7","0","0","0","0","5","0","0","0"
"2020-04-11","0","2","1","0","2","76","0","5","6","8","4","0","3","","0","11","3","1","0","0","0","1","0","0","0","0","2","4","14","0","1","0","0","0","4","16","0","0","0","0","13","2","3","91","3","0","1","0","13","5","80","2","12","8","1","3","12","2","2","6","9","0","0","0","0","6","0","0","0"
"2020-04-12","0","2","1","1","4","76","0","5","6","8","4","0","3","","0","13","3","2","0","0","0","1","0","0","0","0","2","5","16","0","1","0","1","0","4","16","0","0","0","0","13","3","3","97","3","0","1","0","13","5","81","3","13","8","1","4","12","2","2","6","9","0","0","0","0","7","1","0","0"
"2020-04-13","0","2","1","1","6","77","0","5","7","9","5","0","3","","0","13","3","2","0","0","0","1","0","0","0","0","2","5","16","0","1","0","1","0","4","18","0","0","0","0","15","3","3","109","3","0","1","0","13","5","92","3","13","9","1","4","14","2","2","7","9","1","0","0","0","7","1","0","0"
"2020-04-14","0","2","1","1","6","78","0","5","7","9","5","0","3","","0","13","3","2","0","0","0","1","0","0","0","0","2","5","17","0","1","0","1","0","4","18","0","0","0","0","16","3","3","125","3","0","1","0","13","5","93","3","14","10","1","4","14","2","2","7","9","3","0","47","0","7","2","0","0"
"2020-04-15","0","2","2","1","6","92","0","5","8","9","5","0","3","","0","14","4","2","0","0","0","1","0","0","0","0","2","6","18","0","1","0","1","0","5","22","0","0","0","0","19","3","4","146","3","0","1","0","18","5","105","3","14","10","1","4","16","2","2","8","11","3","0","0","0","8","1","0","0"
"2020-04-16","0","2","2","1","6","101","0","7","8","9","6","0","3","","0","14","4","2","0","0","0","1","0","0","0","0","2","6","18","0","2","0","1","0","5","24","0","0","0","0","20","3","4","183","3","0","1","0","21","5","112","3","14","11","1","5","17","3","3","9","11","5","0","0","0","9","1","0","0"
"2020-04-17","0","3","2","2","7","107","0","9","8","9","8","0","3","","0","15","6","2","0","0","0","1","0","0","0","0","2","6","19","0","2","0","1","0","5","25","0","0","0","0","29","3","4","195","3","0","1","0","23","5","115","3","16","12","1","6","22","4","4","11","11","5","0","0","0","9","1","0","0"
"2020-04-18","0","3","2","2","7","115","0","9","8","9","8","0","4","","0","15","8","2","0","0","0","1","0","0","0","0","3","6","19","0","2","0","1","0","6","25","1","0","0","0","31","3","4","198","3","0","1","0","23","5","114","3","16","12","1","6","23","4","4","13","11","6","0","0","0","10","1","0","0"
"2020-04-19","0","3","2","2","7","115","0","9","8","11","8","0","4","","0","15","8","2","0","0","0","1","0","0","0","0","3","6","19","0","3","0","1","0","6","27","1","0","0","0","31","3","4","207","3","0","3","0","23","5","121","3","16","12","1","6","23","5","4","15","11","6","0","0","0","10","1","0","0"
"2020-04-20","0","3","2","2","7","122","0","11","8","11","9","0","4","","0","16","8","2","0","0","0","1","0","0","0","1","3","7","19","0","4","0","1","0","7","28","1","0","0","0","33","3","4","223","3","0","3","0","27","5","122","3","16","14","1","6","28","5","4","15","11","8","0","0","0","10","1","0","0"
"2020-04-21","1","3","2","2","7","126","0","11","8","11","10","0","4","","0","17","10","2","0","0","0","1","0","0","0","1","3","7","20","0","4","0","1","0","7","29","1","0","0","2","34","3","4","233","3","0","3","0","27","6","131","3","18","15","1","6","30","6","4","16","11","9","0","0","0","13","1","0","0"
"2020-04-22","1","3","2","2","7","141","0","11","8","11","10","0","4","","0","17","10","2","0","0","0","1","0","0","0","1","3","7","20","0","5","0","1","0","7","29","1","0","0","2","34","3","4","240","3","0","3","0","28","6","131","3","19","15","1","6","31","6","4","16","11","9","0","0","0","13","1","0","0"
"2020-04-23","1","3","2","2","8","157","0","12","9","12","14","0","4","","0","17","10","2","0","0","0","1","0","0","0","2","3","7","21","0","5","0","1","0","9","32","2","0","0","2","39","3","5","270","3","0","3","0","29","7","144","3","23","17","1","6","32","7","4","17","12","9","0","0","0","14","1","0","0"
"2020-04-24","1","3","2","2","8","162","0","14","9","14","15","0","4","","0","18","11","2","0","0","0","1","0","0","0","2","3","7","21","0","5","0","2","0","10","36","2","0","0","2","42","4","5","287","3","0","3","0","30","7","155","4","24","18","1","6","32","8","4","19","12","10","0","0","0","15","1","0","0"
"2020-04-25","1","3","2","2","8","162","0","14","9","14","15","0","4","","0","18","11","2","0","0","0","1","0","0","0","2","3","7","21","0","5","0","2","0","10","36","2","0","0","2","42","4","5","295","3","0","3","0","30","7","155","4","24","18","1","6","32","8","4","19","12","11","0","0","0","15","1","0","0"
"2020-04-26","2","3","2","2","8","170","0","14","11","14","15","0","4","","0","18","11","2","0","0","0","1","0","0","0","2","3","7","21","0","5","0","2","0","10","37","2","0","0","2","42","4","5","301","3","0","3","0","30","7","155","4","24","18","1","6","32","8","4","19","12","11","0","0","0","17","1","0","0"
"2020-04-27","2","3","2","2","8","174","0","14","11","14","15","0","4","","0","19","11","2","0","0","0","1","0","0","0","2","4","7","21","0","5","0","2","0","10","37","3","0","0","2","42","4","5","302","3","0","3","0","30","7","156","5","25","18","1","6","32","8","4","20","12","11","0","0","0","18","1","0","0"
"2020-04-28","2","3","2","2","8","179","0","15","11","14","16","2","4","","0","20","11","2","0","0","0","1","0","0","0","2","4","7","22","0","6","0","2","0","10","40","3","0","0","2","46","4","5","324","3","0","3","0","32","7","173","6","31","20","1","7","39","8","4","22","13","14","0","0","0","18","1","0","0"
"2020-04-29","2","3","3","2","8","182","0","18","11","15","17","2","4","","0","20","11","2","0","0","0","1","0","0","0","3","4","7","23","0","7","0","2","0","11","41","3","0","0","2","49","4","5","338","3","0","3","0","33","7","178","6","34","22","1","7","42","8","4","22","13","14","0","0","0","20","1","0","0"
"2020-04-30","5","3","3","2","8","185","0","19","11","15","19","2","4","","0","20","11","2","0","0","0","1","0","0","0","3","5","7","23","0","7","0","2","0","12","43","3","0","0","2","55","4","6","352","3","0","4","0","34","7","186","7","37","23","1","7","42","8","4","22","13","14","0","0","0","21","1","0","0"
"2020-05-01","5","3","3","2","8","199","0","22","11","16","21","2","4","","0","22","12","2","0","0","0","1","0","0","0","3","5","7","24","0","8","0","2","0","13","42","3","0","0","2","57","4","6","358","3","0","4","0","34","7","191","8","38","24","1","8","44","8","4","23","14","14","0","0","0","21","1","0","0"
"2020-05-02","5","3","3","2","8","204","0","25","11","18","21","2","4","","0","23","13","3","0","0","0","1","0","0","0","4","5","7","24","0","8","0","2","0","13","42","3","0","0","2","59","5","6","367","3","1","5","0","35","8","195","8","41","26","2","8","47","8","4","24","14","16","0","0","0","25","1","0","0"
"2020-05-03","5","3","3","2","8","207","0","25","11","18","21","2","4","","0","24","13","3","0","0","0","1","0","0","0","4","5","7","27","0","8","0","2","0","13","45","4","0","0","2","59","5","6","369","3","1","5","0","35","8","196","8","41","26","2","8","47","8","4","24","14","16","0","0","0","26","1","0","0"
"2020-05-04","5","3","3","2","8","208","0","25","11","18","22","2","4","","0","26","13","3","0","0","0","1","0","0","0","4","5","7","29","0","8","0","2","0","13","46","5","0","0","2","59","5","6","378","3","1","5","0","35","8","196","8","42","26","2","8","47","8","4","25","14","16","0","0","0","26","1","1","0"
"2020-05-05","5","3","3","2","8","215","0","26","11","18","25","2","4","","0","26","14","4","0","0","0","1","0","0","0","5","5","7","32","0","8","0","2","0","14","49","5","0","0","3","61","5","6","407","3","1","5","0","35","9","205","8","44","28","4","8","48","8","4","25","14","17","0","0","0","27","1","1","0"
"2020-05-06","5","3","3","2","8","219","0","29","11","19","27","2","4","","0","26","15","4","0","0","0","1","0","0","0","5","5","7","33","0","8","0","2","0","14","54","6","0","0","3","64","5","6","432","3","1","5","0","36","11","215","8","50","30","4","8","49","8","4","25","14","17","0","0","0","27","1","1","0"
"2020-05-07","5","3","3","2","8","230","0","30","11","19","27","2","5","","0","28","16","4","0","0","0","1","0","0","0","5","5","7","36","0","8","0","2","0","14","54","6","0","0","3","68","5","6","454","3","1","5","0","36","11","222","9","56","30","4","8","51","8","4","25","14","17","0","0","0","27","1","1","0"
"2020-05-08","5","3","3","2","9","248","0","31","11","19","27","2","5","","0","29","18","3","0","0","0","1","0","0","0","5","5","8","37","0","8","0","2","0","14","62","6","0","0","3","72","5","6","468","3","1","5","0","35","12","229","9","59","31","4","9","54","10","4","25","14","18","0","0","0","28","1","1","0"
"2020-05-09","5","3","3","2","9","257","0","33","11","19","27","2","5","","0","29","18","4","0","0","0","1","0","0","0","5","5","8","37","0","8","0","2","0","14","65","6","0","0","3","74","5","6","482","3","1","5","0","35","12","237","9","59","33","4","9","57","11","4","25","14","18","0","0","0","28","1","2","0"
"2020-05-10","5","3","3","2","9","257","0","33","11","19","27","2","5","","0","29","18","4","0","0","0","1","0","0","0","5","5","8","37","0","8","0","2","0","14","65","6","0","0","3","74","5","6","487","3","1","5","0","35","12","237","9","60","33","4","9","57","11","4","25","14","18","0","0","0","28","1","2","0"
"2020-05-11","5","3","3","2","9","258","0","33","11","21","28","2","5","","0","29","18","4","0","0","0","1","0","0","0","6","5","8","38","0","8","0","2","0","14","68","6","0","0","3","74","5","6","490","3","1","5","0","35","13","238","9","61","33","2","9","57","11","4","25","14","18","0","0","0","29","1","2","0"
"2020-05-12","5","3","3","2","9","258","0","35","11","22","32","2","6","","0","29","19","4","0","0","0","1","0","0","0","6","5","8","41","0","9","0","2","0","14","69","6","0","0","3","74","5","6","505","3","1","5","0","35","15","245","9","62","35","2","9","57","11","4","26","15","18","0","0","0","30","1","2","0"
"2020-05-13","5","3","3","2","9","267","0","37","11","22","34","2","6","","0","32","19","4","0","1","0","1","0","0","0","6","5","8","44","0","9","0","2","0","14","70","6","0","0","3","75","5","6","518","3","1","5","0","36","16","254","9","63","36","2","9","57","11","4","26","15","18","0","0","0","30","1","2","0"
"2020-05-14","5","3","3","2","9","267","1","38","11","22","35","2","6","","0","32","19","4","0","1","0","1","0","0","0","11","5","8","46","0","9","0","2","0","14","73","6","0","0","3","78","5","6","535","3","1","5","0","36","16","263","9","65","37","3","9","57","11","5","26","16","18","0","0","0","30","1","2","0"
"2020-05-15","6","3","3","2","9","272","1","40","11","23","37","2","6","","0","32","20","4","0","1","0","1","0","0","0","11","5","8","47","0","9","0","2","0","14","74","6","0","0","3","79","5","6","548","3","1","5","0","36","16","271","9","66","40","3","9","58","11","5","27","16","18","0","0","0","30","1","2","0"
"2020-05-16","7","3","3","2","10","278","1","41","11","25","37","2","6","","0","34","20","4","0","1","0","1","0","0","0","12","5","8","51","0","9","0","2","0","14","79","6","0","0","3","81","5","6","559","3","1","5","0","38","17","275","9","67","41","3","9","58","12","5","27","16","18","0","0","0","30","1","2","1"
"2020-05-17","7","3","3","2","10","279","1","41","12","25","37","2","7","","0","35","20","4","0","1","0","1","0","0","0","12","5","8","53","0","9","0","2","0","14","78","6","0","0","3","81","5","7","561","3","1","5","0","38","17","275","9","67","42","3","9","58","12","5","27","16","18","0","0","0","30","1","2","1"
"2020-05-18","7","3","3","2","11","281","1","41","12","25","37","2","7","","0","35","20","4","0","1","0","1","0","0","0","12","5","8","55","0","9","0","2","0","14","89","6","0","0","3","81","5","7","566","3","1","5","0","38","17","275","9","68","43","3","9","58","12","5","27","16","18","0","0","0","30","1","3","1"
"2020-05-19","7","3","3","2","11","282","2","44","12","25","40","2","7","","1","36","21","4","0","1","0","1","0","0","0","12","5","8","60","0","9","0","2","0","14","89","6","0","0","3","82","5","8","578","3","1","5","0","38","17","284","12","71","45","3","9","63","12","5","28","16","18","0","0","0","30","1","5","1"
"2020-05-20","7","3","3","2","11","285","2","51","12","25","40","2","7","","1","36","21","4","0","1","0","1","0","0","0","12","5","8","64","0","9","0","2","0","14","89","6","0","0","3","84","5","8","589","3","1","5","0","38","18","291","12","72","45","3","9","65","13","5","28","17","18","0","0","0","33","1","6","1"
"2020-05-21","7","3","3","2","11","286","2","52","12","25","41","2","7","","1","37","24","4","0","1","0","1","0","0","0","12","5","8","64","0","9","0","2","0","14","88","6","0","0","3","88","5","8","602","3","1","6","0","38","18","308","12","73","46","4","9","67","12","5","28","17","18","0","0","0","35","1","7","1"
"2020-05-22","7","3","3","2","11","286","3","54","12","25","42","2","8","","1","41","25","4","0","1","0","1","0","0","0","12","5","8","70","0","9","0","2","0","15","92","6","0","0","3","90","5","9","614","3","1","6","0","38","18","311","12","73","49","4","9","70","12","5","28","17","18","0","0","0","36","1","7","1"
"2020-05-23","7","3","3","2","11","292","3","56","12","27","45","2","8","","1","41","26","4","0","1","0","1","0","0","0","12","5","8","72","0","9","0","3","0","15","92","6","0","0","3","91","5","9","629","3","1","6","0","39","18","315","12","75","49","4","9","73","12","5","28","17","18","0","0","0","36","1","7","1"
"2020-05-24","7","3","3","2","11","292","3","56","12","27","45","2","8","","1","41","26","4","0","1","0","1","0","0","0","12","5","8","72","0","9","0","3","0","15","92","6","0","0","3","91","5","9","631","3","1","6","0","39","18","315","12","75","49","4","9","73","12","5","28","17","18","0","0","0","37","1","8","1"
"2020-05-25","7","3","3","2","12","298","3","56","12","27","46","2","8","","1","43","26","4","0","1","0","1","0","0","0","12","5","8","72","0","9","0","3","0","15","93","6","0","0","3","91","5","9","633","4","1","6","0","39","18","315","12","75","49","4","9","73","12","5","29","17","18","0","0","0","37","1","8","1"
"2020-05-26","7","3","3","2","12","300","3","56","12","27","46","2","8","","1","44","26","4","0","1","0","1","0","0","0","12","5","8","72","0","9","0","3","0","15","93","6","0","0","3","91","5","9","633","4","1","6","0","39","18","315","13","75","50","4","9","73","12","5","29","17","18","0","0","0","37","1","9","2"
"2020-05-27","7","3","3","2","12","305","3","58","12","28","46","2","8","","1","46","29","4","0","1","0","1","0","0","0","12","5","8","72","0","9","0","3","0","15","99","6","0","0","4","93","5","9","655","4","1","6","0","39","19","320","12","79","54","4","9","76","12","5","29","17","18","0","0","0","37","1","9","2"
"2020-05-28","7","3","3","2","12","307","3","61","12","28","49","2","8","","2","46","29","4","0","1","0","1","0","0","0","13","5","8","76","0","9","0","3","0","15","100","6","0","0","4","95","5","9","669","4","1","6","0","40","19","327","13","80","54","5","9","77","12","5","30","17","18","0","0","0","37","1","9","3"
"2020-05-29","7","3","3","2","12","308","4","62","12","28","49","2","8","","2","47","33","4","0","2","0","1","0","0","0","14","5","9","79","0","9","1","3","0","15","101","6","0","0","4","96","6","9","685","4","1","6","0","41","19","335","13","82","55","5","9","77","12","6","30","17","18","0","0","1","37","1","9","4"
"2020-05-30","7","3","3","2","12","313","4","63","12","28","49","2","7","","2","48","33","4","0","2","0","1","0","0","0","14","5","9","81","0","10","1","3","0","15","105","6","1","0","4","97","7","9","700","4","1","6","0","41","19","337","13","82","55","5","9","77","12","6","30","17","18","0","0","1","38","1","9","4"
"2020-05-31","7","3","3","2","12","313","4","63","12","28","49","2","7","","2","50","33","4","0","2","0","1","0","0","0","14","5","9","81","0","10","1","3","0","15","105","7","1","0","4","97","7","9","700","4","1","6","0","41","19","337","13","82","55","6","9","77","12","6","30","17","18","0","0","1","38","1","9","4"
"2020-06-01","7","3","3","2","13","314","4","63","12","28","49","2","7","","2","51","33","4","0","2","0","1","0","0","0","15","5","9","81","0","10","1","3","0","15","105","7","1","0","4","97","7","9","702","4","1","6","0","41","19","337","13","83","57","6","9","77","12","6","30","17","18","0","0","1","38","1","9","4"
"2020-06-02","7","3","3","2","13","317","4","65","12","30","49","2","7","","2","51","34","4","0","3","0","1","0","0","0","16","5","9","81","0","10","1","3","0","15","112","7","1","1","4","98","7","10","722","4","1","6","0","41","20","351","15","90","58","6","9","80","12","6","31","17","18","0","0","1","39","1","9","4"
"2020-06-03","8","4","3","2","13","318","4","68","12","33","49","2","7","","2","51","35","4","0","3","0","1","0","0","0","17","5","9","84","0","10","1","3","0","15","113","7","1","1","4","98","7","10","731","4","1","6","0","41","20","359","15","90","60","6","9","80","12","6","31","17","18","0","0","1","41","1","9","4"
"2020-06-04","8","4","4","2","13","325","4","68","12","32","53","2","7","","2","51","35","4","0","3","0","1","0","0","0","17","5","9","85","0","10","1","3","0","15","114","7","1","1","3","100","7","10","746","4","1","6","0","43","20","363","15","91","63","6","9","82","12","6","31","17","18","0","0","1","41","1","9","4"
"2020-06-05","8","4","4","2","13","327","4","72","12","32","55","2","7","","2","52","36","4","0","4","0","1","0","0","0","17","5","9","88","0","11","1","3","0","15","114","7","1","1","3","105","8","12","760","4","1","6","0","43","20","367","15","95","64","6","9","85","12","6","31","17","18","0","0","1","44","1","9","5"
"2020-06-06","8","4","4","2","13","334","4","72","12","32","56","2","7","","2","53","36","4","0","4","0","1","0","0","0","18","5","9","90","0","11","1","3","0","15","117","7","1","1","3","105","8","12","765","4","1","6","0","45","20","370","15","95","66","6","9","85","12","6","31","17","18","0","0","1","44","1","9","6"
"2020-06-07","8","4","4","2","13","339","4","72","12","32","56","2","7","","2","54","36","4","0","4","0","1","0","0","0","18","5","9","90","0","11","1","3","0","15","117","7","1","1","3","105","8","13","765","4","1","6","0","45","21","372","15","95","67","6","9","85","12","6","31","17","18","0","0","1","44","1","9","7"
"2020-06-08","8","4","4","2","13","343","4","72","12","32","57","2","7","","2","55","36","4","0","4","0","1","0","1","0","18","5","9","91","0","11","1","3","0","15","117","7","1","1","3","105","8","13","767","4","1","6","0","45","21","373","15","95","67","6","9","85","12","6","31","17","18","0","0","1","45","1","9","7"
"2020-06-09","8","4","4","2","13","346","4","72","12","32","57","2","7","","2","54","36","4","0","4","0","1","0","1","0","19","5","9","93","0","11","1","4","0","15","124","7","1","1","3","111","8","15","774","4","1","6","0","45","21","388","15","99","70","6","9","86","12","6","31","17","18","0","0","1","46","1","9","8"
"2020-06-10","8","4","4","2","13","349","4","72","12","32","57","2","8","","2","55","36","4","0","4","0","1","0","2","0","19","5","9","94","0","11","1","4","0","15","126","8","1","1","3","112","8","15","784","5","1","6","0","46","21","397","15","100","71","6","9","88","12","6","31","17","18","0","0","1","46","1","9","8"
"2020-06-11","9","4","4","2","13","351","4","72","12","32","59","2","10","","3","57","37","4","0","4","0","1","0","2","0","19","5","9","96","0","11","1","4","0","15","128","8","1","1","3","114","8","16","798","4","1","6","0","46","21","407","15","101","73","6","9","89","12","6","33","17","18","0","0","1","46","1","9","8"
"2020-06-12","10","4","4","2","13","350","5","72","12","32","59","2","10","","3","57","37","5","0","4","0","1","0","2","0","19","5","9","99","0","11","1","4","0","15","128","8","1","1","3","114","8","17","809","4","1","6","0","46","21","416","15","102","74","6","9","89","12","6","33","17","18","0","0","1","46","1","9","9"
"2020-06-13","10","4","4","2","15","357","5","73","12","32","60","2","10","","3","57","38","5","0","4","0","1","0","2","0","20","5","9","99","0","11","1","4","0","16","131","8","1","1","3","115","8","18","822","4","1","6","0","46","21","425","15","102","75","6","9","91","13","6","35","17","18","0","0","1","47","1","9","9"
"2020-06-14","10","4","4","2","15","357","5","73","12","32","60","2","10","","3","57","38","5","0","4","0","1","0","2","0","20","5","9","99","0","11","1","4","0","16","132","8","1","1","3","115","8","18","825","4","1","6","0","46","21","426","15","102","75","6","9","91","13","6","36","17","18","0","0","1","47","1","9","9"
"2020-06-15","10","4","4","2","15","358","5","73","12","32","60","2","10","","3","57","38","5","0","4","0","1","0","2","0","20","5","9","99","0","12","1","4","0","16","132","8","1","1","3","115","8","18","826","4","1","6","0","46","21","429","15","102","75","6","9","91","13","6","36","17","18","0","0","1","48","1","9","9"
"2020-06-16","10","4","4","2","16","358","5","73","12","32","60","2","10","","3","59","38","5","0","5","0","1","0","2","1","20","5","9","103","0","12","1","4","0","16","136","8","1","1","3","116","8","18","847","4","1","6","0","47","21","438","16","107","75","6","9","92","13","6","38","17","18","0","0","1","49","1","9","9"
