"date","Georgia/Appling","Georgia/Atkinson","Georgia/Bacon","Georgia/Baker","Georgia/Baldwin","Georgia/Banks","Georgia/Barrow","Georgia/Bartow","Georgia/Ben Hill","Georgia/Berrien","Georgia/Bibb","Georgia/Bleckley","Georgia/Brantley","Georgia/Brooks","Georgia/Bryan","Georgia/Bulloch","Georgia/Burke","Georgia/Butts","Georgia/Calhoun","Georgia/Camden","Georgia/Candler","Georgia/Carroll","Georgia/Catoosa","Georgia/Charlton","Georgia/Chatham","Georgia/Chattahoochee","Georgia/Chattooga","Georgia/Cherokee","Georgia/Clarke","Georgia/Clay","Georgia/Clayton","Georgia/Clinch","Georgia/Cobb","Georgia/Coffee","Georgia/Colquitt","Georgia/Columbia","Georgia/Cook","Georgia/Coweta","Georgia/Crawford","Georgia/Crisp","Georgia/Dade","Georgia/Dawson","Georgia/DeKalb","Georgia/Decatur","Georgia/Dodge","Georgia/Dooly","Georgia/Dougherty","Georgia/Douglas","Georgia/Early","Georgia/Echols","Georgia/Effingham","Georgia/Elbert","Georgia/Emanuel","Georgia/Evans","Georgia/Fannin","Georgia/Fayette","Georgia/Floyd","Georgia/Forsyth","Georgia/Franklin","Georgia/Fulton","Georgia/Gilmer","Georgia/Glascock","Georgia/Glynn","Georgia/Gordon","Georgia/Grady","Georgia/Greene","Georgia/Gwinnett","Georgia/Habersham","Georgia/Hall","Georgia/Hancock","Georgia/Haralson","Georgia/Harris","Georgia/Hart","Georgia/Heard","Georgia/Henry","Georgia/Houston","Georgia/Irwin","Georgia/Jackson","Georgia/Jasper","Georgia/Jeff Davis","Georgia/Jefferson","Georgia/Jenkins","Georgia/Johnson","Georgia/Jones","Georgia/Lamar","Georgia/Lanier","Georgia/Laurens","Georgia/Lee","Georgia/Liberty","Georgia/Lincoln","Georgia/Long","Georgia/Lowndes","Georgia/Lumpkin","Georgia/Macon","Georgia/Madison","Georgia/Marion","Georgia/McDuffie","Georgia/McIntosh","Georgia/Meriwether","Georgia/Miller","Georgia/Mitchell","Georgia/Monroe","Georgia/Montgomery","Georgia/Morgan","Georgia/Murray","Georgia/Muscogee","Georgia/Newton","Georgia/Oconee","Georgia/Oglethorpe","Georgia/Out of GA","Georgia/Paulding","Georgia/Peach","Georgia/Pickens","Georgia/Pierce","Georgia/Pike","Georgia/Polk","Georgia/Pulaski","Georgia/Putnam","Georgia/Quitman","Georgia/Rabun","Georgia/Randolph","Georgia/Richmond","Georgia/Rockdale","Georgia/Schley","Georgia/Screven","Georgia/Seminole","Georgia/Spalding","Georgia/Stephens","Georgia/Stewart","Georgia/Sumter","Georgia/Talbot","Georgia/Taliaferro","Georgia/Tattnall","Georgia/Taylor","Georgia/Telfair","Georgia/Terrell","Georgia/Thomas","Georgia/Tift","Georgia/Toombs","Georgia/Towns","Georgia/Treutlen","Georgia/Troup","Georgia/Turner","Georgia/Twiggs","Georgia/Unassigned","Georgia/Union","Georgia/Upson","Georgia/Walker","Georgia/Walton","Georgia/Ware","Georgia/Warren","Georgia/Washington","Georgia/Wayne","Georgia/Webster","Georgia/Wheeler","Georgia/White","Georgia/Whitfield","Georgia/Wilcox","Georgia/Wilkes","Georgia/Wilkinson","Georgia/Worth"
"2020-04-01","0","","0","1","1","0","2","4","0","0","0","0","","0","1","0","0","0","1","0","0","1","0","0","2","0","0","4","5","0","3","0","15","0","1","0","0","2","","0","0","0","4","0","0","0","27","2","1","","0","","0","","0","4","2","1","0","19","0","","0","1","0","0","4","0","0","","0","0","0","1","2","4","0","0","0","0","0","0","0","0","0","","0","7","0","0","0","1","0","0","1","","0","0","0","0","1","0","","0","0","0","0","0","0","","0","1","1","0","0","0","0","","","0","0","0","2","0","0","0","0","0","0","2","0","","0","0","","2","0","0","0","","","1","0","0","2","","0","0","0","1","0","0","","0","0","0","1","0","0","0","1"
"2020-04-02","0","","0","1","1","0","2","4","0","0","1","0","","0","1","0","0","0","1","0","0","2","0","0","2","0","0","4","7","0","5","0","17","0","1","0","0","2","","0","0","0","6","0","0","0","29","3","1","","0","","0","","0","4","2","1","0","22","0","","0","1","0","0","6","0","0","","0","0","0","1","2","5","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","1","","1","0","0","0","1","0","","0","0","0","0","0","1","","0","1","1","0","0","0","0","0","","0","0","1","2","0","0","0","1","0","0","3","0","","0","0","","2","0","0","0","","","1","0","0","1","0","0","0","0","2","0","0","","0","0","0","1","0","0","0","1"
"2020-04-03","0","","0","1","1","0","2","3","0","0","1","0","","0","1","0","0","0","1","0","0","2","0","0","3","0","0","5","8","0","6","0","18","0","2","0","0","2","","0","1","0","8","0","0","0","30","4","1","","0","0","0","","0","4","2","1","0","23","0","","0","2","0","0","8","0","0","","0","0","0","1","3","5","0","0","0","","0","0","0","0","0","0","0","8","0","0","0","1","0","0","1","0","1","0","0","0","1","0","","0","0","0","1","0","1","","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","3","0","","0","0","0","2","0","0","1","0","","1","0","0","4","0","0","0","0","2","0","0","","0","0","0","1","0","0","0","1"
"2020-04-04","0","","0","1","1","0","2","7","0","0","1","0","","0","1","0","0","0","1","0","0","2","0","0","3","0","0","5","8","0","9","0","20","0","3","0","0","2","","0","1","0","8","0","0","1","30","4","1","","0","0","0","","0","4","3","1","0","26","0","","0","2","0","0","8","0","0","","0","0","0","1","3","5","0","0","0","","0","0","0","0","0","0","0","8","0","0","0","1","0","0","1","0","1","0","0","0","1","0","","0","0","0","1","0","1","","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","4","0","","0","0","0","2","0","0","1","0","","1","0","0","4","0","0","0","0","3","0","0","","0","0","0","1","0","0","0","1"
"2020-04-05","0","","0","1","1","0","2","7","0","0","1","0","","0","1","0","0","0","1","0","0","2","0","0","3","0","0","5","8","0","9","0","23","0","3","0","0","2","0","0","1","0","9","0","0","1","30","5","1","","0","0","0","","0","4","3","1","0","27","0","","0","2","0","0","8","0","0","","0","0","0","1","3","6","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","1","0","1","0","0","0","1","1","","0","0","0","1","0","1","","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","2","0","0","4","0","","0","0","0","2","0","0","1","0","","1","0","0","5","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","1"
"2020-04-06","0","","0","1","1","0","2","7","0","0","1","0","0","0","2","0","0","0","1","0","0","2","0","0","3","0","0","5","8","0","9","0","25","0","3","0","0","2","0","0","1","0","10","0","0","1","31","5","1","","1","0","0","","0","4","3","1","0","28","0","","0","2","0","0","10","0","0","","0","0","0","1","3","6","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","1","0","1","0","0","0","1","1","","0","0","0","2","0","1","","0","2","2","0","0","0","0","0","0","0","0","1","2","0","0","0","2","0","0","4","0","","0","1","0","3","0","0","1","0","0","1","0","0","5","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","2"
"2020-04-07","0","0","0","1","1","0","3","11","0","0","1","0","1","0","2","0","0","0","1","0","0","4","0","0","4","0","1","5","9","1","10","0","29","2","5","0","0","2","0","0","1","1","11","0","0","1","52","5","5","0","1","0","0","","0","4","3","1","0","36","0","","0","3","0","1","10","0","0","0","0","0","0","1","3","6","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","1","0","0","1","0","2","0","0","0","10","1","","0","0","1","2","0","1","","1","2","2","1","0","0","0","0","0","0","4","3","2","1","0","0","4","0","0","6","0","","0","1","0","9","0","1","1","0","0","3","0","0","7","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","3"
"2020-04-08","0","0","0","2","1","0","3","12","0","0","1","0","1","1","2","0","0","0","1","0","0","4","0","0","4","0","1","6","9","1","11","0","29","2","5","1","0","2","0","0","1","1","11","0","0","1","61","5","5","0","1","0","0","","0","4","3","2","0","41","0","","0","3","0","1","15","0","0","0","0","0","0","1","3","7","0","0","0","0","0","1","0","0","0","0","0","15","0","0","0","1","0","0","1","0","1","0","0","0","11","1","","0","0","1","3","1","1","","1","2","2","1","0","0","0","0","0","0","3","3","2","1","0","0","4","0","0","5","1","","0","2","0","9","2","1","1","0","0","3","0","0","6","0","0","0","2","3","0","0","0","0","0","0","3","0","0","0","3"
"2020-04-09","0","0","0","2","1","0","3","12","0","0","1","0","1","1","2","0","0","0","2","0","0","4","0","0","4","0","1","6","9","1","11","0","29","2","5","0","0","2","0","0","1","1","12","0","0","1","62","5","5","0","1","0","0","","0","3","4","2","0","45","0","","0","3","0","1","17","0","0","0","0","0","0","0","3","7","0","1","0","0","0","1","0","0","0","0","0","14","0","0","0","1","0","0","1","0","1","0","0","0","14","1","","0","0","2","3","1","1","","1","2","2","1","0","0","0","0","0","0","4","4","2","1","0","0","4","0","0","5","1","","0","2","0","9","2","1","1","0","0","3","0","0","8","1","0","0","2","4","0","0","0","0","0","0","3","0","0","0","3"
"2020-04-10","0","0","0","2","1","0","3","15","0","0","1","0","1","1","2","0","0","0","2","0","0","5","0","0","5","0","1","7","10","1","11","0","33","2","5","0","0","2","0","0","1","1","13","0","0","1","67","5","5","0","1","0","0","","0","4","5","2","0","48","0","","0","3","0","1","17","0","0","0","0","1","0","1","3","7","0","1","0","0","1","1","1","0","0","0","1","15","0","0","0","1","0","0","1","0","2","0","0","0","13","1","","0","0","3","3","1","1","","2","2","2","2","0","0","0","0","0","0","5","4","2","1","0","0","4","0","0","9","1","","0","2","0","10","3","1","1","0","0","3","0","0","5","1","0","0","2","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-11","0","0","0","2","1","0","3","15","0","0","1","0","1","1","1","1","1","0","2","0","0","5","0","0","5","0","1","7","11","1","11","0","33","2","5","0","0","2","0","0","1","2","13","0","0","1","69","5","6","0","1","0","0","","0","4","5","4","0","50","0","","0","3","0","1","18","1","0","0","0","1","0","1","3","7","0","1","0","0","1","1","1","0","0","0","1","15","0","0","0","2","0","0","1","0","2","0","0","0","13","1","","0","0","4","3","1","1","","2","2","2","2","0","0","0","0","0","0","5","3","2","1","0","0","4","0","0","9","1","","0","2","0","10","3","1","1","0","0","3","0","0","4","1","1","0","2","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-12","0","0","0","2","1","0","3","15","0","0","1","0","1","1","1","1","1","0","2","0","0","5","0","0","5","0","1","7","11","1","11","0","33","2","5","0","0","2","0","0","1","2","14","0","0","1","72","5","6","0","1","0","0","","0","4","5","4","0","50","0","","0","3","0","1","18","1","0","0","0","1","0","1","3","7","0","1","0","0","1","1","1","0","0","0","1","15","0","0","0","2","0","0","1","0","2","0","0","0","13","1","0","0","0","4","3","1","1","","2","2","2","2","0","0","0","0","0","0","5","3","2","1","0","0","4","0","0","9","1","","0","2","0","10","3","1","1","0","0","3","0","0","4","1","1","0","2","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-13","0","0","0","2","2","0","3","16","0","0","1","0","1","1","2","1","2","0","2","0","0","5","0","0","5","0","1","7","11","1","12","0","35","3","5","0","0","2","0","1","1","2","14","0","0","2","77","5","6","0","1","0","0","0","0","5","6","5","0","52","0","","0","3","0","1","22","1","0","0","0","1","0","1","4","8","0","1","0","0","1","1","1","0","0","0","1","15","0","0","0","2","0","0","1","0","2","0","0","0","15","1","0","0","0","4","3","1","1","","2","2","2","2","0","0","1","0","0","0","6","4","3","1","0","1","4","0","0","9","1","","0","2","0","10","3","2","1","0","0","3","0","0","1","1","2","0","2","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-14","0","0","0","2","2","0","3","17","0","0","1","0","1","1","2","1","2","0","2","0","0","6","0","0","5","0","1","7","12","1","12","0","41","3","5","0","0","2","0","1","1","2","15","0","0","2","78","6","6","0","1","0","0","0","0","5","6","5","0","60","0","","0","3","1","1","29","1","0","0","1","1","0","1","4","9","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","0","2","0","0","0","19","1","0","0","0","4","3","1","1","0","4","2","2","2","0","0","1","0","0","0","6","7","5","1","0","1","4","0","0","12","1","","0","2","0","11","5","1","1","0","0","4","1","0","7","1","5","0","3","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-15","0","0","0","2","2","0","3","17","0","0","1","0","1","1","2","1","2","0","2","0","0","6","0","0","5","0","1","8","12","2","13","0","43","3","5","0","0","3","0","1","1","2","15","0","0","3","83","6","6","0","1","0","0","0","0","5","6","5","0","62","0","","0","3","1","1","29","1","1","0","1","1","0","1","5","9","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","0","2","0","0","0","20","1","0","0","0","4","3","0","1","0","5","2","2","2","1","0","1","0","1","0","7","8","6","1","1","1","4","0","0","12","1","","0","2","0","11","9","1","1","0","0","4","1","0","7","1","5","0","3","4","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-16","0","0","1","2","2","0","3","21","0","0","1","0","1","2","2","1","2","0","2","0","0","7","0","0","5","0","1","8","12","2","13","0","47","3","5","0","0","3","0","1","1","2","18","0","0","4","83","6","6","0","1","0","0","0","0","5","6","5","0","63","0","","0","5","1","1","32","2","5","0","1","1","0","1","5","9","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","0","2","0","0","0","20","1","0","0","0","4","3","6","1","0","5","2","2","2","1","0","1","0","1","0","7","8","6","1","1","1","5","0","0","14","1","","0","2","0","12","10","4","2","0","0","4","1","0","0","1","5","0","3","5","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-17","0","0","1","2","2","0","3","22","0","0","1","0","1","3","2","1","2","0","2","0","0","7","0","0","5","0","1","8","12","2","14","0","51","3","5","1","1","3","0","1","1","2","23","0","0","4","91","6","8","0","1","0","0","0","0","5","6","6","0","73","0","","0","5","1","1","36","2","6","0","1","2","0","1","5","10","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","1","2","0","0","0","22","1","0","0","0","4","3","0","1","7","5","2","2","2","1","0","1","0","1","0","12","10","6","1","1","2","5","1","0","14","1","","0","2","0","13","14","4","2","0","0","4","1","0","0","1","8","0","3","5","0","0","0","0","0","0","3","0","0","1","4"
"2020-04-18","0","0","1","2","2","0","3","22","0","0","1","0","2","5","2","1","2","0","2","0","0","9","0","0","5","0","1","8","13","2","17","0","51","3","5","1","1","3","0","2","1","1","24","0","0","4","91","6","8","0","1","0","0","0","0","5","8","7","0","74","0","","0","5","1","1","36","2","6","0","1","2","0","1","7","10","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","1","2","0","0","0","23","1","0","0","0","4","3","0","2","7","5","2","2","2","1","0","1","1","1","0","12","10","6","1","1","2","7","1","0","14","1","","0","2","0","14","13","3","2","0","0","4","2","0","0","1","8","0","3","5","0","1","0","0","0","0","3","0","0","1","5"
"2020-04-19","0","0","1","2","2","0","3","22","0","0","1","0","2","5","2","1","2","0","2","0","0","9","0","0","5","0","1","8","13","2","17","0","51","4","5","1","1","3","0","2","1","1","24","1","0","4","94","6","8","0","1","0","0","0","0","5","8","7","0","75","0","","0","5","1","1","38","2","6","0","1","2","0","1","7","10","0","1","0","0","1","1","1","0","0","1","1","15","0","0","0","3","0","0","1","1","2","0","0","0","23","1","0","0","0","4","3","0","2","7","7","2","2","2","1","0","1","1","1","0","13","10","6","1","1","2","7","1","0","14","1","","0","2","0","14","13","3","2","0","0","4","2","0","0","1","8","0","3","6","0","1","0","0","0","0","3","3","0","1","4"
"2020-04-20","0","0","1","2","4","0","3","24","0","0","1","0","2","6","2","2","3","2","2","0","0","11","0","0","6","0","1","9","13","2","20","0","56","4","5","2","1","4","0","2","1","1","27","1","0","5","98","6","10","0","1","0","0","0","1","8","9","7","0","80","0","","0","6","1","1","42","3","9","0","1","2","0","1","11","11","0","1","0","1","1","1","1","0","0","1","1","16","0","0","0","3","0","1","1","1","3","0","0","0","23","1","0","0","0","4","3","0","2","7","7","2","2","2","2","0","1","2","1","0","15","11","6","1","1","2","7","1","0","18","1","","0","2","0","18","13","3","3","0","0","4","4","0","2","1","10","0","3","6","0","1","0","0","0","0","4","4","0","2","8"
"2020-04-21","0","0","1","2","4","0","3","24","0","0","2","0","2","6","2","2","3","2","2","0","0","11","0","0","6","0","1","10","13","2","20","0","59","4","5","2","1","4","0","2","1","1","29","1","0","5","103","7","10","0","1","0","0","0","1","8","9","8","0","82","0","","0","6","1","1","42","2","9","0","1","2","0","1","11","12","0","1","0","1","1","1","1","0","0","1","1","17","0","0","0","3","0","1","1","1","3","0","0","0","23","0","0","0","0","4","4","0","3","7","7","2","2","2","2","0","1","2","1","0","16","12","6","1","1","2","7","1","0","18","1","","0","2","0","18","14","4","3","0","0","4","4","0","0","1","11","0","3","7","0","1","0","0","0","0","4","5","0","2","8"
"2020-04-22","2","0","1","2","4","0","3","27","0","0","4","0","2","6","2","2","3","1","3","0","0","11","0","0","7","0","1","10","13","2","21","0","63","4","6","2","1","4","0","2","1","1","31","1","0","6","107","8","12","0","1","0","0","0","1","8","8","8","0","85","0","","0","8","2","1","46","3","9","0","1","2","0","1","10","13","0","1","0","1","1","1","1","0","0","1","1","17","0","0","0","4","0","2","1","1","4","0","0","0","23","1","0","0","0","4","5","0","3","9","7","2","2","2","2","0","1","2","1","0","17","13","6","1","1","2","8","1","0","20","1","","0","2","0","18","14","4","3","0","0","4","5","0","0","1","12","0","3","7","0","1","0","0","0","0","4","6","0","2","9"
"2020-04-23","3","0","1","2","4","0","3","27","0","0","5","0","2","6","2","2","3","2","3","1","0","11","0","0","6","0","1","10","13","2","21","0","66","4","6","2","1","4","0","2","1","1","34","1","0","7","109","8","15","0","1","0","0","0","0","8","8","8","0","88","0","","1","10","3","1","46","3","9","0","1","2","0","1","10","13","1","1","0","1","1","1","1","0","0","1","1","19","0","0","0","4","0","2","1","1","4","0","0","0","24","1","0","0","0","4","5","0","3","10","7","2","2","2","2","0","1","2","1","0","18","14","6","1","1","2","8","1","0","21","1","","0","2","0","18","16","3","3","0","0","4","6","0","0","1","14","0","3","7","0","1","0","0","0","0","4","6","0","2","9"
