"date","Illinois/Adams","Illinois/Alexander","Illinois/Bond","Illinois/Boone","Illinois/Brown","Illinois/Bureau","Illinois/Calhoun","Illinois/Carroll","Illinois/Cass","Illinois/Champaign","Illinois/Christian","Illinois/Clark","Illinois/Clay","Illinois/Clinton","Illinois/Coles","Illinois/Cook","Illinois/Crawford","Illinois/Cumberland","Illinois/De Witt","Illinois/DeKalb","Illinois/Douglas","Illinois/DuPage","Illinois/Edgar","Illinois/Edwards","Illinois/Effingham","Illinois/Fayette","Illinois/Ford","Illinois/Franklin","Illinois/Fulton","Illinois/Gallatin","Illinois/Greene","Illinois/Grundy","Illinois/Hamilton","Illinois/Hancock","Illinois/Hardin","Illinois/Henderson","Illinois/Henry","Illinois/Iroquois","Illinois/Jackson","Illinois/Jasper","Illinois/Jefferson","Illinois/Jersey","Illinois/Jo Daviess","Illinois/Johnson","Illinois/Kane","Illinois/Kankakee","Illinois/Kendall","Illinois/Knox","Illinois/LaSalle","Illinois/Lake","Illinois/Lawrence","Illinois/Lee","Illinois/Livingston","Illinois/Logan","Illinois/Macon","Illinois/Macoupin","Illinois/Madison","Illinois/Marion","Illinois/Marshall","Illinois/Mason","Illinois/Massac","Illinois/McDonough","Illinois/McHenry","Illinois/McLean","Illinois/Menard","Illinois/Mercer","Illinois/Monroe","Illinois/Montgomery","Illinois/Morgan","Illinois/Moultrie","Illinois/Ogle","Illinois/Out of IL","Illinois/Peoria","Illinois/Perry","Illinois/Piatt","Illinois/Pike","Illinois/Pope","Illinois/Pulaski","Illinois/Putnam","Illinois/Randolph","Illinois/Richland","Illinois/Rock Island","Illinois/Saline","Illinois/Sangamon","Illinois/Schuyler","Illinois/Scott","Illinois/Shelby","Illinois/St. Clair","Illinois/Stark","Illinois/Stephenson","Illinois/Tazewell","Illinois/Unassigned","Illinois/Union","Illinois/Vermilion","Illinois/Wabash","Illinois/Warren","Illinois/Washington","Illinois/Wayne","Illinois/White","Illinois/Whiteside","Illinois/Will","Illinois/Williamson","Illinois/Winnebago","Illinois/Woodford"
"2020-04-01","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""," 37.45 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 15.19 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %",""," 36.19 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 30.00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","",""," 20.00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","","","   .00 %","","   .00 %","   .00 %"," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %"," 26.17 %","   .00 %","   .00 %","   .00 %"
"2020-04-02","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""," 31.97 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 18.52 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %",""," 16.19 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 63.33 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %"," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %"," 19.50 %","   .00 %","   .00 %","   .00 %"
"2020-04-03","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 29.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.05 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","  8.69 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 75.83 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %"," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %"," 21.72 %","   .00 %","   .00 %","   .00 %"
"2020-04-04","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 31.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.69 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 15.36 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 75.83 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %"," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %"," 18.72 %","   .00 %","   .00 %","   .00 %"
"2020-04-05","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 25.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.13 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 17.02 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 55.83 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %"," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","-20.00 %","","   .00 %","","","   .00 %","","","   .00 %"," 10.36 %","   .00 %","   .00 %","   .00 %"
"2020-04-06","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 17.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.13 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.17 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 48.91 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 17.09 %","   .00 %","   .00 %","   .00 %"
"2020-04-07","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %",""," 14.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.80 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.17 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 15.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 17.09 %","   .00 %","   .00 %","   .00 %"
"2020-04-08","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 18.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.22 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 17.00 %"," 21.67 %","   .00 %","   .00 %","   .00 %"," 13.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 33.81 %","   .00 %"," 40.00 %","   .00 %"
"2020-04-09","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 14.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.72 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.33 %"," 11.67 %","   .00 %","   .00 %","   .00 %"," 13.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 31.81 %","   .00 %"," 40.00 %","   .00 %"
"2020-04-10","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 17.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.61 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.49 %"," 13.00 %","   .00 %","   .00 %","   .00 %"," 20.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 23.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %"," 36.29 %","   .00 %"," 40.00 %","   .00 %"
"2020-04-11","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 18.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.05 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.49 %"," 18.71 %","   .00 %","   .00 %","   .00 %"," 22.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 31.33 %","   .00 %","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 28.98 %","   .00 %"," 46.67 %","   .00 %"
"2020-04-12","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 19.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.78 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.40 %"," 18.71 %","   .00 %","   .00 %","   .00 %"," 24.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 34.19 %","   .00 %","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 30.03 %","   .00 %"," 46.67 %","   .00 %"
"2020-04-13","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.91 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.94 %"," 13.71 %","   .00 %","   .00 %","   .00 %"," 15.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %"," 24.19 %","   .00 %","   .00 %"," 10.00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 12.08 %","   .00 %","  6.67 %","   .00 %"
"2020-04-14","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.70 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 35.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.94 %"," 15.94 %","   .00 %","   .00 %","   .00 %"," 20.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %"," 24.19 %","   .00 %","   .00 %"," 10.00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""," 20.00 %"," 16.53 %","   .00 %","  6.67 %","   .00 %"
"2020-04-15","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 41.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","  7.94 %","   .00 %","   .00 %","   .00 %"," 15.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 80.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.69 %","   .00 %","   .00 %","   .00 %"," 46.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %"," 16.67 %","   .00 %","","   .00 %"," 15.86 %","   .00 %","   .00 %"," 10.00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 30.00 %","  9.46 %","   .00 %","  6.67 %","   .00 %"
