"date","Missouri/Adair","Missouri/Andrew","Missouri/Atchison","Missouri/Audrain","Missouri/Barry","Missouri/Barton","Missouri/Bates","Missouri/Benton","Missouri/Bollinger","Missouri/Boone","Missouri/Buchanan","Missouri/Butler","Missouri/Caldwell","Missouri/Callaway","Missouri/Camden","Missouri/Cape Girardeau","Missouri/Carroll","Missouri/Carter","Missouri/Cass","Missouri/Cedar","Missouri/Chariton","Missouri/Christian","Missouri/Clark","Missouri/Clay","Missouri/Clinton","Missouri/Cole","Missouri/Cooper","Missouri/Crawford","Missouri/Dade","Missouri/Dallas","Missouri/Daviess","Missouri/DeKalb","Missouri/Dent","Missouri/Douglas","Missouri/Dunklin","Missouri/Franklin","Missouri/Gasconade","Missouri/Gentry","Missouri/Greene","Missouri/Grundy","Missouri/Harrison","Missouri/Henry","Missouri/Hickory","Missouri/Holt","Missouri/Howard","Missouri/Howell","Missouri/Iron","Missouri/Jackson","Missouri/Jasper","Missouri/Jefferson","Missouri/Johnson","Missouri/Kansas City","Missouri/Knox","Missouri/Laclede","Missouri/Lafayette","Missouri/Lawrence","Missouri/Lewis","Missouri/Lincoln","Missouri/Linn","Missouri/Livingston","Missouri/Macon","Missouri/Madison","Missouri/Maries","Missouri/Marion","Missouri/McDonald","Missouri/Mercer","Missouri/Miller","Missouri/Mississippi","Missouri/Moniteau","Missouri/Monroe","Missouri/Montgomery","Missouri/Morgan","Missouri/New Madrid","Missouri/Newton","Missouri/Nodaway","Missouri/Oregon","Missouri/Osage","Missouri/Ozark","Missouri/Pemiscot","Missouri/Perry","Missouri/Pettis","Missouri/Phelps","Missouri/Pike","Missouri/Platte","Missouri/Polk","Missouri/Pulaski","Missouri/Putnam","Missouri/Ralls","Missouri/Randolph","Missouri/Ray","Missouri/Reynolds","Missouri/Ripley","Missouri/Saline","Missouri/Schuyler","Missouri/Scotland","Missouri/Scott","Missouri/Shannon","Missouri/Shelby","Missouri/St. Charles","Missouri/St. Clair","Missouri/St. Francois","Missouri/St. Louis","Missouri/St. Louis City","Missouri/Ste. Genevieve","Missouri/Stoddard","Missouri/Stone","Missouri/Sullivan","Missouri/Taney","Missouri/Texas","Missouri/Unassigned","Missouri/Vernon","Missouri/Warren","Missouri/Washington","Missouri/Wayne","Missouri/Webster","Missouri/Worth","Missouri/Wright"
"2020-04-01","0","","0","","0","","0","0","0","1","0","0","0","0","1","0","","0","1","0","0","0","","0","0","0","0","0","","","","0","","","0","0","0","","6","","0","1","","","","","","1","0","0","0","0","","","1","","","0","","0","0","","0","","0","","","","0","","0","0","","0","","","0","","0","0","0","","0","0","","0","","0","0","0","0","0","","","","0","","0","2","","0","3","1","0","0","0","","0","0","0","","0","","","0","","0"
"2020-04-02","0","","0","","0","","0","0","0","1","0","0","0","0","1","0","","0","1","0","0","0","","0","0","0","0","0","","","","0","","","0","0","0","","6","","0","1","","","","0","","2","0","0","0","0","","","1","","","0","","0","0","","0","","0","","","","0","","0","0","0","0","","","0","","0","0","0","","0","0","","0","","0","0","0","0","0","","","","0","","0","4","","0","4","1","0","0","0","","0","0","0","","0","","","0","","0"
"2020-04-03","0","","0","","0","","0","0","0","1","0","0","0","0","1","0","","0","1","0","0","0","","0","0","0","0","0","","","","0","","","0","0","0","","6","","0","1","","","","0","","3","0","0","0","2","","","1","","","0","","0","0","","0","","0","","","","0","","0","0","0","0","0","","0","","0","0","0","","0","0","","0","","0","0","0","0","0","","","","0","","0","4","","0","4","1","0","0","0","","0","0","","","0","","","0","","0"
"2020-04-04","0","","0","","0","","0","0","0","1","0","0","0","0","1","0","","0","1","0","0","0","0","0","0","0","0","0","","","","0","","","0","0","0","","7","","0","1","","","","0","","3","0","0","0","2","","","1","","","0","","0","0","","0","","0","","","","0","","0","0","0","0","0","","0","","0","0","0","","0","0","","0","","0","0","0","0","0","0","","","0","","0","4","","0","7","5","0","0","0","","0","0","0","","0","","","0","","0"
"2020-04-05","0","","0","","0","","0","0","0","1","0","0","0","0","1","0","","0","1","0","0","0","0","0","0","1","0","0","","","","0","","","0","0","0","0","7","","0","1","","","","0","","3","0","0","0","2","","","1","","","0","","0","0","","0","","0","","","","0","","0","0","0","0","0","","0","","0","0","0","0","0","0","","0","","0","0","0","0","0","0","","","0","","0","7","","1","11","6","0","0","0","","1","0","0","","0","","","0","0","0"
"2020-04-06","0","","0","","0","","0","0","0","1","0","0","0","1","1","0","","1","1","0","0","0","0","0","0","1","0","0","","0","","0","","","0","3","0","0","7","","0","1","","","","0","","4","0","2","0","0","","","1","","","0","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","","0","","0","0","0","0","0","0","","0","","0","0","0","0","0","0","","","0","","0","5","","0","13","4","0","0","0","","0","0","1","","0","","","0","0","0"
"2020-04-07","0","","0","","0","","0","0","0","1","0","0","0","1","1","0","","1","1","0","0","0","0","1","0","1","0","0","","0","","0","","","0","3","0","0","7","","0","1","","","0","0","","4","0","2","0","5","","","1","","","0","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","7","","1","14","10","0","0","0","","1","0","1","","0","","","0","0","0"
"2020-04-08","0","","0","","0","","0","0","0","1","0","0","0","1","1","1","","1","1","0","0","0","0","1","0","1","0","0","","0","","0","","","0","3","0","0","7","","0","1","","","0","0","","4","0","2","0","7","","","1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","9","","1","24","12","1","0","0","","1","0","3","","0","0","","0","0","0"
"2020-04-09","0","","0","","0","","0","0","0","1","0","0","0","1","1","1","","1","1","0","0","0","0","1","0","1","0","0","","0","","0","","","0","3","0","0","7","","0","1","","","0","0","","5","0","2","0","7","","","1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","10","","1","26","17","1","0","0","","1","0","1","","0","0","","0","0","0"
"2020-04-10","0","","0","","0","","0","0","0","1","1","0","0","1","1","1","","1","1","0","0","0","0","1","0","1","0","0","","0","","0","","","0","3","0","0","8","","0","1","","","0","0","","5","0","2","0","8","","","1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","11","0","1","33","13","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-11","0","0","0","","0","","0","0","0","1","1","0","0","1","1","1","","1","2","0","0","0","0","1","0","1","0","0","","0","","0","","","0","3","0","0","8","","0","1","","","0","0","0","7","0","3","0","8","","","1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","11","0","1","42","17","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-12","0","0","0","","0","","0","0","0","1","1","0","0","1","1","1","","1","2","0","0","0","0","2","0","1","0","0","","0","","0","","","0","3","0","0","8","","0","1","","","0","0","0","7","0","3","0","8","","","1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","11","0","1","42","17","1","0","0","","1","0","1","0","0","0","","0","0","0"
"2020-04-13","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","2","0","0","0","0","2","0","1","0","0","","0","","0","","","0","3","0","0","8","","0","1","","","0","0","0","7","0","3","0","8","","","1","","","1","1","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","13","0","1","42","19","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-14","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","4","0","0","0","0","2","0","1","0","0","","0","","0","","","0","4","0","0","8","","0","1","","","0","0","0","9","0","3","0","12","","","1","","","1","1","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","14","0","1","53","24","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-15","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","4","0","0","0","0","2","0","1","0","0","","0","","0","","","0","4","0","0","8","","0","1","","","0","0","0","9","0","3","0","12","","","1","","","1","1","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","16","0","1","53","26","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-16","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","4","0","0","0","0","2","0","1","0","0","","0","","0","","","0","4","0","0","8","","0","1","","0","0","0","0","10","0","3","0","12","","","1","","","1","1","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","17","0","1","66","27","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-17","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","5","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","7","0","0","8","","0","1","","0","0","0","0","11","0","4","0","13","","","1","","","1","1","0","0","0","0","","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","","0","17","0","1","72","28","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-18","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","7","0","0","8","","0","1","","0","0","0","0","11","0","4","0","13","","","1","","","1","1","0","0","0","0","","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","18","0","1","80","30","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-19","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","7","0","0","8","","0","1","","0","0","0","0","11","0","4","0","13","","","1","","","1","1","0","0","0","0","","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","19","0","1","81","30","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-20","0","0","0","","0","","1","0","0","1","1","0","0","1","1","1","","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","7","0","0","8","","0","1","","0","0","0","0","11","0","4","0","13","","","1","","","1","1","0","0","0","0","","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","19","0","1","82","30","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-21","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","8","0","0","8","","0","1","","0","0","0","0","11","0","4","0","13","","","1","","0","1","1","0","0","0","0","0","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","23","0","1","91","40","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-22","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","10","0","0","8","","0","1","","0","0","0","0","12","0","3","0","13","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","25","0","1","97","42","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-23","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","10","0","0","8","","0","1","","0","0","0","0","12","0","3","0","14","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","26","0","1","105","45","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-24","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","10","0","0","8","","0","1","","0","0","0","0","12","0","3","0","15","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","26","0","1","121","48","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-25","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","8","0","0","8","","0","1","","0","0","0","0","12","0","3","0","15","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","29","0","1","127","50","1","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-26","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","8","0","0","8","","0","1","","0","0","0","0","12","0","3","0","15","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","29","0","1","127","50","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-04-27","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","8","0","0","8","","0","1","","0","0","0","0","12","0","3","0","15","","","1","","1","41","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","1","","0","32","0","1","137","57","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-04-28","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","8","0","0","8","","0","1","","0","0","0","0","12","0","4","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","32","0","1","159","59","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-04-29","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","13","0","4","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","34","0","1","159","60","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-04-30","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","14","0","8","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","34","0","1","162","64","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-05-01","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","14","0","8","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","37","0","1","168","65","1","0","0","","1","0","0","0","0","1","","0","0","0"
"2020-05-02","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","14","0","10","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","41","0","1","177","65","1","0","0","","2","0","0","0","0","1","","0","0","0"
"2020-05-03","0","0","0","0","0","","1","0","0","1","1","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","14","0","10","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","1","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","41","0","1","177","70","1","0","0","","2","0","0","0","0","1","","0","0","0"
"2020-05-04","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","12","0","0","8","","0","1","","0","0","0","0","15","0","10","0","16","","","1","","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","41","0","1","177","71","1","0","0","","2","0","0","0","0","1","","0","0","0"
"2020-05-05","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","10","0","16","","","1","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","43","0","1","189","78","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-06","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","10","0","16","","","1","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","2","","0","43","0","1","204","82","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-07","0","0","0","0","0","","1","0","0","1","3","0","0","1","1","1","0","1","6","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","10","0","16","","","1","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","3","","0","45","0","1","220","83","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-08","0","0","0","0","0","","1","0","0","1","3","0","0","1","1","1","0","1","7","0","0","0","0","2","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","12","0","16","","","1","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","5","","0","46","0","1","246","85","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-09","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","8","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","12","0","16","","0","2","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","5","","0","46","0","2","255","86","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-10","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","8","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","12","0","16","","0","2","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","5","","0","46","0","2","262","88","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-11","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","8","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","13","0","0","8","","0","1","","0","0","0","0","16","0","12","0","16","","0","2","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","6","","0","50","0","2","266","90","1","0","0","0","2","0","0","0","0","1","","0","0","0"
"2020-05-12","0","0","0","0","0","","1","0","0","1","2","0","0","1","1","1","0","1","8","0","0","0","0","1","0","1","0","0","","0","0","0","","","2","14","0","0","8","","0","1","","0","0","0","0","16","0","12","0","16","","0","3","0","1","1","1","0","0","0","0","0","0","","0","0","0","","0","0","0","1","0","0","0","","3","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","6","","0","50","0","2","278","91","1","0","0","0","2","0","0","0","0","1","","0","0","0"
