"date","Oklahoma/Adair","Oklahoma/Alfalfa","Oklahoma/Atoka","Oklahoma/Beaver","Oklahoma/Beckham","Oklahoma/Blaine","Oklahoma/Bryan","Oklahoma/Caddo","Oklahoma/Canadian","Oklahoma/Carter","Oklahoma/Cherokee","Oklahoma/Choctaw","Oklahoma/Cimarron","Oklahoma/Cleveland","Oklahoma/Coal","Oklahoma/Comanche","Oklahoma/Cotton","Oklahoma/Craig","Oklahoma/Creek","Oklahoma/Custer","Oklahoma/Delaware","Oklahoma/Dewey","Oklahoma/Ellis","Oklahoma/Garfield","Oklahoma/Garvin","Oklahoma/Grady","Oklahoma/Grant","Oklahoma/Greer","Oklahoma/Harmon","Oklahoma/Harper","Oklahoma/Haskell","Oklahoma/Hughes","Oklahoma/Jackson","Oklahoma/Jefferson","Oklahoma/Johnston","Oklahoma/Kay","Oklahoma/Kingfisher","Oklahoma/Kiowa","Oklahoma/Latimer","Oklahoma/Le Flore","Oklahoma/Lincoln","Oklahoma/Logan","Oklahoma/Love","Oklahoma/Major","Oklahoma/Marshall","Oklahoma/Mayes","Oklahoma/McClain","Oklahoma/McCurtain","Oklahoma/McIntosh","Oklahoma/Murray","Oklahoma/Muskogee","Oklahoma/Noble","Oklahoma/Nowata","Oklahoma/Okfuskee","Oklahoma/Oklahoma","Oklahoma/Okmulgee","Oklahoma/Osage","Oklahoma/Ottawa","Oklahoma/Out of OK","Oklahoma/Pawnee","Oklahoma/Payne","Oklahoma/Pittsburg","Oklahoma/Pontotoc","Oklahoma/Pottawatomie","Oklahoma/Pushmataha","Oklahoma/Roger Mills","Oklahoma/Rogers","Oklahoma/Seminole","Oklahoma/Sequoyah","Oklahoma/Stephens","Oklahoma/Texas","Oklahoma/Tillman","Oklahoma/Tulsa","Oklahoma/Unassigned","Oklahoma/Wagoner","Oklahoma/Washington","Oklahoma/Washita","Oklahoma/Woods","Oklahoma/Woodward"
"2020-04-01","0","","","","0","","0","0","1","0","0","0","","6","","0","0","0","1","0","0","","","0","0","0","","1","","","","","0","","","1","","","0","0","0","0","0","","","1","0","","","","1","0","0","","10","0","0","0","0","1","0","0","0","0","","","0","0","1","0","0","","3","1","2","0","","",""
"2020-04-02","0","","0","","0","","0","0","1","0","0","0","","6","","0","0","0","1","0","0","","","0","0","0","","1","","","","","0","","","1","0","0","0","0","0","0","0","","","1","0","","","","2","0","0","","10","0","1","0","0","1","0","0","0","0","","","0","0","1","1","0","","5","0","2","0","","","0"
"2020-04-03","0","","0","","0","","0","0","1","0","0","0","","7","","0","0","0","1","0","0","","","0","0","0","0","1","","","","","0","","","1","0","0","0","0","0","0","0","0","","1","0","0","","","2","0","0","","10","0","1","0","0","1","0","0","0","0","","","0","0","1","1","0","","8","0","2","0","0","","0"
"2020-04-04","0","","0","","0","","0","0","1","0","0","0","","8","","0","0","0","1","0","0","","","0","0","0","0","1","","","","","0","","","1","0","0","1","0","0","0","0","0","","1","0","0","","","2","0","0","","10","0","2","0","0","1","0","0","0","0","","","0","0","1","1","0","0","8","0","2","1","","","0"
"2020-04-05","0","","0","","0","","0","0","1","0","0","0","","11","","0","0","0","1","0","0","","","0","0","0","0","1","","","","","0","","","1","0","0","1","0","0","0","0","0","","1","0","0","0","","2","0","0","","10","0","2","0","0","1","0","0","0","0","","","0","1","1","1","0","0","8","0","2","1","0","","0"
"2020-04-06","0","","0","","0","","0","0","1","0","0","0","","11","","0","0","0","1","0","0","","","0","0","0","0","3","","","","","0","0","","1","0","0","1","0","0","0","0","0","","1","0","0","0","","2","0","0","","11","0","3","0","0","1","0","0","0","1","","","0","1","1","1","0","0","8","0","2","1","0","","0"
"2020-04-07","1","","0","0","0","","0","0","1","0","1","0","","12","","0","0","0","2","0","0","0","","0","0","0","0","3","","","","","0","0","","2","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","","11","0","5","0","0","1","0","0","0","1","","","0","1","1","1","0","0","14","0","3","2","","","0"
"2020-04-08","2","","0","0","0","","0","0","1","0","1","0","","14","","0","0","0","2","0","0","0","","0","0","0","0","4","","","","","0","0","","3","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","","15","0","5","0","0","1","0","0","0","1","","","0","1","1","1","0","0","16","0","4","2","","","0"
"2020-04-09","2","","0","0","0","","0","0","1","0","1","0","","14","","0","0","0","2","0","0","0","","0","0","0","0","4","","","","","0","0","","3","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","","15","0","5","0","0","1","0","0","0","1","","","0","1","2","1","0","0","16","0","4","2","","","0"
"2020-04-10","2","","0","0","0","","0","0","1","0","1","0","","14","","0","0","0","3","0","0","0","","1","0","0","0","4","","","","","0","0","","3","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","0","17","0","7","0","0","2","0","0","0","2","","","0","1","2","1","0","0","16","0","4","2","","","0"
"2020-04-11","2","","0","0","0","","0","0","1","0","1","0","","17","","0","0","0","3","0","0","0","","1","0","0","0","4","","","","","0","0","","3","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","0","19","0","7","0","0","2","0","0","0","3","","","0","1","2","1","0","0","16","0","4","2","","","0"
"2020-04-12","2","","0","0","0","","0","0","1","0","1","0","","17","","0","0","0","3","0","0","0","","1","0","0","0","4","","","","","0","0","","3","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","0","19","0","7","0","0","2","0","0","0","3","","","0","1","2","1","0","0","18","0","4","2","","","0"
"2020-04-13","2","0","0","0","0","","0","0","3","0","1","0","","17","","0","0","0","3","0","0","0","","1","0","0","0","4","","","","","0","0","","4","0","0","1","0","0","0","0","0","0","2","0","0","0","","2","0","0","0","19","0","7","0","0","2","0","0","0","3","","","0","1","2","1","0","0","18","0","4","2","","","0"
"2020-04-14","2","0","0","0","0","","0","0","3","0","1","0","","17","","0","0","0","3","0","0","0","","1","0","0","0","4","","","","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","","2","0","0","0","19","0","8","0","0","2","0","1","1","3","","","1","1","2","1","0","0","19","0","5","3","","","0"
"2020-04-15","3","0","0","0","0","","0","1","3","0","1","0","","18","","0","0","0","3","0","0","0","","1","0","1","0","4","","","","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","","2","0","0","0","22","0","8","0","0","2","0","1","1","3","","","2","1","2","1","1","0","21","0","7","5","","","0"
"2020-04-16","3","0","0","0","0","","0","2","3","0","1","0","","21","","0","0","0","3","0","2","0","","1","0","1","0","4","","","","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","","3","0","0","0","22","0","8","0","0","2","0","1","1","3","","","2","1","2","1","1","0","21","0","7","6","","","0"
"2020-04-17","3","0","0","0","0","","0","2","3","0","1","0","","21","","0","0","0","3","0","2","0","","1","0","1","0","4","","","","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","","3","0","0","0","22","0","8","0","0","2","0","1","1","3","","","2","1","2","1","1","0","21","5","7","6","","","0"
"2020-04-18","3","0","0","0","0","","0","2","3","0","1","0","","21","","0","0","0","3","0","2","0","","1","0","1","0","4","","","","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","","3","0","0","0","22","0","8","0","0","2","0","1","1","3","","","2","1","2","1","1","0","21","5","7","6","","","0"
"2020-04-19","3","0","0","0","0","","0","2","3","0","1","0","","21","","0","0","0","4","0","5","0","","1","0","1","0","5","","0","0","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","","","","0","3","0","0","0","23","0","8","0","0","2","0","1","1","4","","","2","1","2","1","1","0","22","0","8","6","","0","0"
"2020-04-20","3","0","0","0","0","","0","3","3","0","1","0","","23","","0","0","0","4","0","5","0","","1","0","1","0","5","","0","0","","0","0","0","4","0","0","1","0","0","0","0","1","0","3","0","0","0","0","3","0","0","0","23","0","8","0","0","2","0","1","1","4","","","2","1","2","1","1","0","22","0","8","6","","0","0"
"2020-04-21","3","0","0","0","0","","1","3","3","0","1","0","0","23","","1","0","0","4","0","9","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","3","0","0","0","24","0","8","0","0","2","0","1","1","4","","","2","1","2","1","1","0","25","0","12","10","","0","0"
"2020-04-22","3","0","0","0","0","","1","4","3","0","1","0","0","24","","1","1","0","4","0","9","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","3","0","0","0","24","0","8","0","0","2","0","2","1","4","","","3","1","2","1","1","0","25","0","12","11","","0","0"
"2020-04-23","3","0","0","0","0","","1","5","3","0","1","0","0","26","","1","1","0","5","0","9","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","25","0","8","0","0","2","0","2","1","4","","","3","1","2","1","1","0","26","0","12","13","","0","0"
"2020-04-24","3","0","0","0","0","","1","6","3","0","1","0","0","27","","1","1","0","6","0","9","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","27","0","8","1","0","2","0","2","1","4","","","3","1","3","1","1","0","27","0","13","13","0","0","0"
"2020-04-25","3","0","0","0","0","","1","6","3","0","1","0","0","27","","1","1","0","6","0","10","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","29","0","8","1","0","2","1","2","1","4","","","3","1","3","1","1","0","27","0","13","15","0","0","0"
"2020-04-26","3","0","0","0","0","","1","6","3","0","1","0","0","27","","1","1","0","6","0","10","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","29","0","8","1","0","2","1","2","1","4","","","3","1","3","1","1","0","27","0","14","15","0","0","0"
"2020-04-27","3","0","0","0","0","","1","6","3","1","1","0","0","27","","1","1","0","6","0","10","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","29","0","8","1","0","2","1","2","1","4","0","","3","1","3","1","1","0","28","0","14","15","0","0","0"
"2020-04-28","3","0","0","0","0","","1","7","3","1","1","0","0","28","","1","1","0","6","0","11","0","","1","0","1","0","6","","0","0","","0","0","0","6","0","0","1","0","0","0","0","1","0","3","0","0","0","0","4","0","0","0","29","0","8","1","0","2","1","2","1","4","0","","3","1","3","1","1","0","32","0","14","18","0","0","0"
"2020-04-29","3","0","0","0","0","","1","7","3","1","1","0","0","28","","1","1","0","6","0","11","0","","1","1","1","0","6","","0","0","","0","0","0","7","0","0","1","0","0","1","0","1","0","3","0","0","0","0","5","0","0","0","30","0","8","1","0","2","1","2","1","4","0","","3","1","3","1","1","0","33","0","14","19","0","0","0"
"2020-04-30","3","0","0","0","0","","1","7","3","1","1","0","0","28","","1","1","0","6","0","13","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","0","1","0","1","0","4","2","0","0","0","5","0","0","0","31","0","8","1","0","2","1","2","1","4","0","","3","1","3","1","1","0","33","0","15","19","0","0","0"
"2020-05-01","3","0","0","0","0","","1","7","3","1","1","0","0","29","","2","1","0","6","0","13","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","0","1","0","1","0","4","2","0","0","0","5","0","0","0","31","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","1","0","33","0","15","22","0","0","0"
"2020-05-02","3","0","0","0","0","","1","8","3","1","1","0","0","29","","2","1","0","6","0","13","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","1","1","0","1","0","4","2","0","0","0","6","0","0","0","33","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","2","0","34","0","15","23","0","0","0"
"2020-05-03","3","0","0","0","0","","1","8","3","1","1","0","0","29","","2","1","0","6","0","13","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","1","1","0","1","0","4","2","0","0","0","6","0","0","0","33","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","2","0","34","0","15","23","0","0","0"
"2020-05-04","3","0","0","0","0","0","1","8","3","1","1","0","0","29","","2","1","0","6","0","13","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","1","1","0","1","0","4","2","0","0","0","6","0","0","0","33","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","2","0","34","0","15","23","0","0","0"
"2020-05-05","3","0","0","0","0","0","1","8","3","1","1","0","0","30","","2","1","0","6","0","14","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","2","1","0","1","0","4","2","0","0","0","6","0","0","0","36","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","3","0","36","0","15","23","0","0","0"
"2020-05-06","3","0","0","0","0","0","1","8","3","1","1","0","0","31","","2","1","0","7","0","14","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","2","1","0","1","0","4","2","0","0","0","6","0","0","0","40","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","3","0","36","0","15","23","0","0","0"
"2020-05-07","3","0","0","0","0","0","1","8","3","1","1","0","0","32","","2","1","0","7","0","15","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","0","2","1","0","1","0","4","2","0","0","0","6","0","0","0","40","0","8","1","0","2","1","2","2","4","0","","4","2","3","1","3","0","36","0","17","26","0","0","0"
"2020-05-08","3","0","0","0","0","0","1","9","3","1","1","0","0","32","","2","2","0","7","0","15","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","41","0","8","1","0","2","1","2","2","4","0","","5","2","3","1","3","0","36","0","17","27","0","0","0"
"2020-05-09","3","0","0","0","0","0","1","9","3","1","1","0","0","32","","2","2","0","7","0","16","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","42","0","8","1","0","2","1","3","2","4","0","","5","2","3","1","3","0","36","0","17","28","0","0","0"
"2020-05-10","3","0","0","0","0","0","1","9","3","1","1","0","0","32","","2","2","0","7","0","16","0","","1","1","2","0","6","","0","0","","0","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","43","0","8","1","0","2","1","3","2","4","0","","5","2","3","1","3","0","36","0","17","29","0","0","0"
"2020-05-11","3","0","0","0","0","0","1","9","3","1","1","0","0","32","","2","2","0","7","0","16","0","","1","1","2","0","6","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","43","0","8","1","0","2","1","3","2","4","0","","5","2","3","1","4","0","36","0","17","29","0","0","0"
"2020-05-12","3","0","0","0","0","0","1","9","3","1","1","0","0","33","","2","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","43","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","28","0","0","0"
"2020-05-13","3","0","0","0","0","0","1","9","3","1","1","0","0","33","","2","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","43","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","28","0","0","0"
"2020-05-14","3","0","0","0","0","0","1","9","3","1","1","0","0","35","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","45","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","29","0","0","0"
"2020-05-15","3","0","0","0","0","0","1","9","3","1","1","0","0","35","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","45","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","30","0","0","0"
"2020-05-16","3","0","0","0","0","0","1","10","3","1","1","0","0","36","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","46","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","30","0","0","0"
"2020-05-17","3","0","0","0","0","0","1","10","3","1","1","0","0","36","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","46","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","30","0","0","0"
"2020-05-18","3","0","0","0","0","0","1","10","3","1","1","0","0","36","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","46","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","30","0","0","0"
"2020-05-19","3","0","0","0","0","0","1","10","3","1","1","0","0","36","","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","0","0","6","0","0","0","49","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","37","0","17","32","0","0","0"
"2020-05-20","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","51","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","39","0","17","32","0","0","0"
"2020-05-21","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","54","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","4","1","40","0","17","33","0","0","0"
"2020-05-22","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","55","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","41","0","17","33","0","0","0"
"2020-05-23","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","56","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","44","0","17","33","0","0","0"
"2020-05-24","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","2","0","7","","0","0","","1","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","56","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","44","0","17","33","0","0","0"
"2020-05-25","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","","2","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","56","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","44","0","17","33","0","0","0"
"2020-05-26","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","","2","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","58","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","47","0","17","33","0","0","0"
"2020-05-27","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","","2","0","0","7","0","0","1","1","2","1","0","1","0","4","2","0","1","0","6","0","0","0","58","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","49","0","17","35","0","0","0"
"2020-05-28","3","0","0","0","0","0","1","10","3","1","1","0","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","0","1","0","6","0","0","0","59","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","49","0","17","35","0","0","0"
"2020-05-29","3","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","0","1","0","6","0","0","0","60","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","51","0","17","35","0","0","0"
"2020-05-30","3","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","61","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","54","0","17","35","0","0","0"
"2020-05-31","3","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","61","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","54","0","17","35","0","0","0"
"2020-06-01","3","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","61","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","54","0","17","35","0","0","0"
"2020-06-02","3","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","62","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","5","1","57","0","17","36","0","0","0"
"2020-06-03","4","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","62","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","6","1","57","0","17","36","0","0","0"
"2020-06-04","4","0","0","0","0","0","1","10","3","1","1","1","0","37","0","3","2","0","7","0","16","0","","1","1","3","0","7","","0","0","0","3","0","0","7","0","0","1","1","2","1","0","1","0","4","3","1","1","0","6","0","0","0","63","0","8","2","0","2","1","3","2","4","0","","5","2","3","1","6","1","59","0","17","36","0","0","0"
